"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2015/01/01 00:00:00","NINE_MILE_1","23575","20.42","-0.72","-0.55","1"
"2015/01/01 01:00:00","NINE_MILE_1","23575","20.1","-0.72","-0.24","1"
"2015/01/01 02:00:00","NINE_MILE_1","23575","18.78","-0.67","-0.22","1"
"2015/01/01 03:00:00","NINE_MILE_1","23575","17.48","-0.63","-0.26","1"
"2015/01/01 04:00:00","NINE_MILE_1","23575","17.44","-0.6","-0.29","1"
"2015/01/01 05:00:00","NINE_MILE_1","23575","18.93","-0.68","-0.32","1"
"2015/01/01 06:00:00","NINE_MILE_1","23575","15.13","-0.51","-0.95","1"
"2015/01/01 07:00:00","NINE_MILE_1","23575","18.18","-0.64","-0.67","1"
"2015/01/01 08:00:00","NINE_MILE_1","23575","20.42","-0.74","-0.54","1"
"2015/01/01 09:00:00","NINE_MILE_1","23575","20.57","-0.74","-0.65","1"
"2015/01/01 10:00:00","NINE_MILE_1","23575","20.49","-0.68","-0.43","1"
"2015/01/01 11:00:00","NINE_MILE_1","23575","20.62","-0.62","-0.41","1"
"2015/01/01 12:00:00","NINE_MILE_1","23575","20.49","-0.67","-0.37","1"
"2015/01/01 13:00:00","NINE_MILE_1","23575","20.41","-0.68","-0.34","1"
"2015/01/01 14:00:00","NINE_MILE_1","23575","20.4","-0.67","-0.3","1"
"2015/01/01 15:00:00","NINE_MILE_1","23575","20.49","-0.67","-0.37","1"
"2015/01/01 16:00:00","NINE_MILE_1","23575","22.66","-0.68","-0.59","1"
"2015/01/01 17:00:00","NINE_MILE_1","23575","31.82","-0.96","-0.89","1"
"2015/01/01 18:00:00","NINE_MILE_1","23575","30","-0.88","-0.66","1"
"2015/01/01 19:00:00","NINE_MILE_1","23575","24.85","-0.72","-0.7","1"
"2015/01/01 20:00:00","NINE_MILE_1","23575","24.02","-0.68","-0.53","1"
"2015/01/01 21:00:00","NINE_MILE_1","23575","22.33","-0.67","-0.49","1"
"2015/01/01 22:00:00","NINE_MILE_1","23575","22.92","-0.7","-0.24","1"
"2015/01/01 23:00:00","NINE_MILE_1","23575","20.51","-0.58","-0.28","1"
"2015/01/02 00:00:00","NINE_MILE_1","23575","19.14","-0.7","-0.47","1"
"2015/01/02 01:00:00","NINE_MILE_1","23575","17.4","-0.61","-0.53","1"
"2015/01/02 02:00:00","NINE_MILE_1","23575","17.45","-0.64","-0.32","1"
"2015/01/02 03:00:00","NINE_MILE_1","23575","17.43","-0.64","-0.29","1"
"2015/01/02 04:00:00","NINE_MILE_1","23575","17.51","-0.64","-0.29","1"
"2015/01/02 05:00:00","NINE_MILE_1","23575","20.08","-0.72","-0.2","1"
"2015/01/02 06:00:00","NINE_MILE_1","23575","20.3","-0.66","-0.26","1"
"2015/01/02 07:00:00","NINE_MILE_1","23575","20.65","-0.67","-0.54","1"
"2015/01/02 08:00:00","NINE_MILE_1","23575","22.8","-0.74","-0.34","1"
"2015/01/02 09:00:00","NINE_MILE_1","23575","24.41","-0.79","-0.45","1"
"2015/01/02 10:00:00","NINE_MILE_1","23575","23.28","-0.75","-0.69","1"
"2015/01/02 11:00:00","NINE_MILE_1","23575","23.33","-0.73","-0.42","1"
"2015/01/02 12:00:00","NINE_MILE_1","23575","22.65","-0.76","-0.37","1"
"2015/01/02 13:00:00","NINE_MILE_1","23575","22.42","-0.76","-0.27","1"
"2015/01/02 14:00:00","NINE_MILE_1","23575","22.91","-0.73","-0.08","1"
"2015/01/02 15:00:00","NINE_MILE_1","23575","22.7","-0.75","-0.17","1"
"2015/01/02 16:00:00","NINE_MILE_1","23575","25.68","-0.84","-0.42","1"
"2015/01/02 17:00:00","NINE_MILE_1","23575","34.33","-1.12","-0.37","1"
"2015/01/02 18:00:00","NINE_MILE_1","23575","31.07","-1.02","-0.29","1"
"2015/01/02 19:00:00","NINE_MILE_1","23575","26.99","-0.85","-0.51","1"
"2015/01/02 20:00:00","NINE_MILE_1","23575","25.53","-0.81","-0.24","1"
"2015/01/02 21:00:00","NINE_MILE_1","23575","22.82","-0.73","-0.09","1"
"2015/01/02 22:00:00","NINE_MILE_1","23575","22","-0.72","-0.16","1"
"2015/01/02 23:00:00","NINE_MILE_1","23575","20.41","-0.66","-0.37","1"
"2015/01/03 00:00:00","NINE_MILE_1","23575","20.21","-0.74","-0.39","1"
"2015/01/03 01:00:00","NINE_MILE_1","23575","19.11","-0.72","-0.34","1"
"2015/01/03 02:00:00","NINE_MILE_1","23575","17.55","-0.68","-0.32","1"
"2015/01/03 03:00:00","NINE_MILE_1","23575","17.72","-0.69","-0.14","1"
"2015/01/03 04:00:00","NINE_MILE_1","23575","17.42","-0.68","-0.09","1"
"2015/01/03 05:00:00","NINE_MILE_1","23575","18.09","-0.73","-0.12","1"
