SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,prefix,ProbabilityWeight-TES_capacity,ProbabilityWeight-Charger_capacity,PointProbability
203.0,-203.0,-190.0,-203.0,1100.0,-203.0,-1e+200,200232371.782,1818224.63232,200192952.174,203349789.746,196795278.304,197881549.643,202789121.2,20.0,3.30594081359e+12,0.0238095238095,0.000108225108225,105,0.1,0.0454545454545,1.443001443e-07
203.0,-203.0,-190.0,-203.0,1200.0,-203.0,-1e+200,197789878.604,1826119.49228,197990137.764,201281149.454,194594092.789,195289371.042,200794879.466,19.0,3.33471240007e+12,0.0238095238095,6.38528138528e-05,106,0.059,0.0454545454545,1.443001443e-07
203.0,-203.0,-190.0,-203.0,1218.0,-203.0,-1e+200,198656957.054,1921679.12525,198694100.15,202177085.912,194997821.864,195626492.829,202080983.142,20.0,3.69285066043e+12,0.0238095238095,5.41125541126e-05,107,0.05,0.0454545454545,1.443001443e-07
203.0,-203.0,-190.0,-203.0,1300.0,-203.0,-1e+200,197163321.52,2375596.17627,197234250.507,201782028.696,193661864.02,193984979.293,200674982.632,20.0,5.6434571927e+12,0.0238095238095,4.43722943723e-05,108,0.041,0.0454545454545,1.443001443e-07
203.0,-203.0,-400.0,-200.0,300.0,-203.0,-1e+200,268933064.395,2305403.91576,268999527.395,272989646.603,264276145.526,264969393.826,272019308.558,20.0,5.31488721481e+12,0.047619047619,0.000865800865801,109,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-200.0,600.0,-203.0,-1e+200,284262292.062,2525100.25054,283726509.126,288767070.659,279670079.574,281497281.362,288335148.841,20.0,6.37613127527e+12,0.047619047619,0.001443001443,110,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-200.0,800.0,-203.0,-1e+200,290452843.049,3014182.55424,290252177.656,295810084.623,285323657.803,285815158.619,294760151.798,20.0,9.0852964703e+12,0.047619047619,0.000865800865801,111,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-200.0,900.0,-203.0,-1e+200,292922987.455,2219359.17006,292548065.571,298014372.485,289848720.743,289858822.72,296588064.618,20.0,4.92555512574e+12,0.047619047619,0.000577200577201,112,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-200.0,1000.0,-203.0,-1e+200,295485760.034,1915913.44073,295768406.682,299326524.691,291756912.273,292419200.206,298680511.775,20.0,3.67072431239e+12,0.047619047619,0.000577200577201,113,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-200.0,1100.0,-203.0,-1e+200,296690536.497,2064329.5956,296662593.483,299778668.783,292322639.837,292689358.917,299690917.383,20.0,4.26145667926e+12,0.047619047619,0.000577200577201,114,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-200.0,1200.0,-203.0,-1e+200,299199199.922,3306484.58296,299110091.575,305800787.977,294261132.964,294438834.522,304188075.514,20.0,1.09328402973e+13,0.047619047619,0.000340548340548,115,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-200.0,1218.0,-203.0,-1e+200,298595052.091,2767210.73705,298699664.161,303745701.926,293107061.429,295138968.332,302969143.809,20.0,7.65745526326e+12,0.047619047619,0.0002886002886,116,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-400.0,-200.0,1300.0,-203.0,-1e+200,301272755.906,3025597.26836,301060359.336,306070553.254,295977233.19,296363030.998,305712546.865,20.0,9.1542388303e+12,0.047619047619,0.000236652236652,117,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,300.0,-203.0,-1e+200,268697355.639,1687918.30585,268902252.507,272255383.046,265937308.523,266194172.245,271079195.406,20.0,2.84906820724e+12,0.0952380952381,0.0017316017316,118,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,600.0,-203.0,-1e+200,282774152.198,1671066.46147,282792432.026,287510586.646,280643055.735,280822174.844,285297931.704,20.0,2.79246311864e+12,0.0952380952381,0.002886002886,119,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,800.0,-203.0,-1e+200,286837921.083,2086251.38342,286420588.438,290334321.724,283970694.365,284139925.181,290124916.147,20.0,4.35244483481e+12,0.0952380952381,0.0017316017316,120,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,900.0,-203.0,-1e+200,289418086.859,2265460.8714,289769538.13,293817917.08,285911230.802,286338239.329,292621470.166,20.0,5.13231295982e+12,0.0952380952381,0.0011544011544,121,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,1000.0,-203.0,-1e+200,290379291.652,1781085.94402,289915812.629,293417791.616,287226136.656,288400231.229,293160606.653,20.0,3.17226713999e+12,0.0952380952381,0.0011544011544,122,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,1100.0,-203.0,-1e+200,293859820.468,2230823.97242,293152500.889,298230709.097,290485006.021,290860718.338,298104053.553,20.0,4.97657559594e+12,0.0952380952381,0.0011544011544,123,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,1200.0,-203.0,-1e+200,295315361.967,2185046.03948,295391431.615,300109976.447,290374072.249,292292882.182,298276419.605,20.0,4.77442619465e+12,0.0952380952381,0.000681096681097,124,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,1218.0,-203.0,-1e+200,295647462.544,3490005.7165,295595362.104,302091228.177,289031155.382,289186744.592,299455162.161,20.0,1.21801399012e+13,0.0952380952381,0.000577200577201,125,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-380.0,-200.0,1300.0,-203.0,-1e+200,296923641.798,2709368.26543,296148491.502,301593317.847,293204004.844,294038552.698,301534617.927,20.0,7.34067639772e+12,0.0952380952381,0.000473304473304,126,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,300.0,-203.0,-1e+200,268226275.748,1776375.11204,267847692.474,272512959.237,265768547.694,265865484.155,271220906.242,20.0,3.15550853869e+12,0.0952380952381,0.0017316017316,127,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,600.0,-203.0,-1e+200,279930325.2,3218406.64505,279749341.77,285417436.417,271681527.078,274461722.164,285227157.176,20.0,1.03581413329e+13,0.0952380952381,0.002886002886,128,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,800.0,-203.0,-1e+200,283474067.316,2629419.71813,283257603.598,288594046.207,278655676.048,280579301.605,288180784.432,20.0,6.91384805409e+12,0.0952380952381,0.0017316017316,129,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,900.0,-203.0,-1e+200,286790972.43,2351023.30752,286547285.293,290652241.36,283057210.961,283182898.7,290390519.723,20.0,5.52731059249e+12,0.0952380952381,0.0011544011544,130,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,1000.0,-203.0,-1e+200,287750443.192,2375102.77285,287320681.056,291687935.54,283591543.598,284989836.832,291611744.217,20.0,5.64111318158e+12,0.0952380952381,0.0011544011544,131,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,1100.0,-203.0,-1e+200,288551293.518,2936772.32138,288427316.188,294090863.557,282616965.616,285113811.724,292793338.967,20.0,8.62463166763e+12,0.0952380952381,0.0011544011544,132,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,1200.0,-203.0,-1e+200,291754521.932,2662230.59162,292085132.063,296417803.034,285967686.982,287439773.873,295607761.576,20.0,7.08747172295e+12,0.0952380952381,0.000681096681097,133,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,1218.0,-203.0,-1e+200,291544795.207,2873353.40251,291334934.039,296902295.934,285602413.266,286989593.965,296613534.373,20.0,8.25615977573e+12,0.0952380952381,0.000577200577201,134,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-360.0,-200.0,1300.0,-203.0,-1e+200,292118357.903,2624369.41189,292585182.521,297435222.676,287482777.738,288156477.215,296795529.823,20.0,6.88731481007e+12,0.0952380952381,0.000473304473304,135,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,300.0,-203.0,-1e+200,267291096.912,2195610.37327,267262583.542,272815828.708,264038276.121,264218960.186,271133468.011,20.0,4.8207049112e+12,0.0952380952381,0.0017316017316,136,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,600.0,-203.0,-1e+200,275424114.581,2166386.32476,274580865.793,280342997.229,272641388.476,273213581.631,279350305.112,20.0,4.69322970811e+12,0.0952380952381,0.002886002886,137,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,800.0,-203.0,-1e+200,280641792.927,2281073.09051,280948975.012,285109636.54,276737582.375,277601459.35,283938149.47,20.0,5.20329444426e+12,0.0952380952381,0.0017316017316,138,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,900.0,-203.0,-1e+200,281774676.191,2442876.90391,281486615.924,287195303.044,278551186.141,278612455.808,285225818.109,20.0,5.96764756766e+12,0.0952380952381,0.0011544011544,139,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,1000.0,-203.0,-1e+200,283593975.888,2316695.33036,283486641.614,287028670.647,278807590.539,279931206.978,286911464.775,20.0,5.36707725373e+12,0.0952380952381,0.0011544011544,140,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,1100.0,-203.0,-1e+200,285952621.464,2585111.08975,286242592.928,291778047.87,280698275.125,282513696.883,288945002.972,20.0,6.68279934633e+12,0.0952380952381,0.0011544011544,141,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,1200.0,-203.0,-1e+200,287371173.932,2568123.96326,287223360.48,292511349.851,282563328.9,283193422.246,291562525.612,20.0,6.59526069066e+12,0.0952380952381,0.000681096681097,142,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,1218.0,-203.0,-1e+200,286971148.95,1333114.47028,286628732.34,290115058.685,285302180.707,285359609.932,289216641.811,20.0,1.77719419087e+12,0.0952380952381,0.000577200577201,143,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-340.0,-200.0,1300.0,-203.0,-1e+200,288171919.123,3104372.44708,288141862.686,294216889.992,282732014.809,284248600.076,292970078.401,20.0,9.63712829016e+12,0.0952380952381,0.000473304473304,144,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,300.0,-203.0,-1e+200,264607392.901,1791571.12057,264647731.434,267875831.271,260937933.381,261751840.62,267270654.657,20.0,3.20972708006e+12,0.0952380952381,0.0017316017316,145,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,600.0,-203.0,-1e+200,272200433.871,1876134.95409,272280817.884,276711882.322,269334079.608,269781080.786,275771858.129,20.0,3.51988236594e+12,0.0952380952381,0.002886002886,146,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,800.0,-203.0,-1e+200,275965998.066,2091077.56271,275401930.264,280463997.454,272359570.454,273064961.368,278793265.385,20.0,4.37260537325e+12,0.0952380952381,0.0017316017316,147,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,900.0,-203.0,-1e+200,277861155.258,2028486.70903,277545050.592,281102869.311,274159216.183,274793399.0,280926501.478,20.0,4.11475832871e+12,0.0952380952381,0.0011544011544,148,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,1000.0,-203.0,-1e+200,279517986.071,3170203.55228,279354949.987,285474129.032,273623103.561,274882430.747,283695053.584,20.0,1.00501905629e+13,0.0952380952381,0.0011544011544,149,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,1100.0,-203.0,-1e+200,280905578.955,2545124.03526,281324983.124,285251824.502,276189674.931,277674073.017,285069182.769,20.0,6.47765635487e+12,0.0952380952381,0.0011544011544,150,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,1200.0,-203.0,-1e+200,282136655.309,1605402.2415,282020769.078,284845889.68,279288293.289,279342843.012,284798413.178,20.0,2.57731635701e+12,0.0952380952381,0.000681096681097,151,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,1218.0,-203.0,-1e+200,282229425.38,2735484.40426,282219685.729,287905210.04,277372097.766,279152437.082,285865855.041,20.0,7.48287492595e+12,0.0952380952381,0.000577200577201,152,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-320.0,-200.0,1300.0,-203.0,-1e+200,282551777.192,2804038.47253,283288468.769,287778174.957,278011575.461,278617761.81,286272160.451,20.0,7.8626317554e+12,0.0952380952381,0.000473304473304,153,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,300.0,-203.0,-1e+200,262078304.817,2066094.04759,262008332.789,264932597.374,256597921.354,258510396.817,264787706.485,20.0,4.26874461349e+12,0.0952380952381,0.0017316017316,154,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,600.0,-203.0,-1e+200,268751398.558,2612387.94634,267724520.25,275036262.598,265415370.175,265851589.323,272968666.708,20.0,6.82457078216e+12,0.0952380952381,0.002886002886,155,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,800.0,-203.0,-1e+200,270852776.06,1970776.97543,270753355.886,276151666.625,265939524.681,268988992.401,272780558.779,20.0,3.88396188688e+12,0.0952380952381,0.0017316017316,156,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,900.0,-203.0,-1e+200,272693177.076,2202156.53973,272748187.93,275625304.239,269312093.924,269491397.968,275552057.77,20.0,4.84949342548e+12,0.0952380952381,0.0011544011544,157,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,1000.0,-203.0,-1e+200,274108214.978,2662802.44593,274046933.552,278379755.14,268957065.42,270315374.87,278152979.634,20.0,7.09051686604e+12,0.0952380952381,0.0011544011544,158,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,1100.0,-203.0,-1e+200,275649106.149,2799273.69274,275649233.006,280442335.047,269501181.387,270994179.095,279881715.41,20.0,7.83593320687e+12,0.0952380952381,0.0011544011544,159,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,1200.0,-203.0,-1e+200,276691015.546,2068478.22038,276585531.149,280772154.829,273441660.106,273996408.322,280735263.462,20.0,4.2786021482e+12,0.0952380952381,0.000681096681097,160,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,1218.0,-203.0,-1e+200,276868997.699,2179126.43757,277042325.785,280099493.312,272489940.5,273136047.236,279780503.858,20.0,4.74859203093e+12,0.0952380952381,0.000577200577201,161,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-300.0,-200.0,1300.0,-203.0,-1e+200,278087682.731,2477255.58031,277659402.984,283468691.258,273696747.412,274366588.213,283153417.434,20.0,6.13679521017e+12,0.0952380952381,0.000473304473304,162,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,300.0,-203.0,-1e+200,258868150.128,2131687.73055,258939548.883,263818251.023,254265256.291,255743832.328,262090896.089,20.0,4.54409258059e+12,0.0952380952381,0.0017316017316,163,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,600.0,-203.0,-1e+200,263663440.501,1999641.86624,263842758.076,267677618.341,259857332.592,260557844.526,266253060.974,20.0,3.99856759321e+12,0.0952380952381,0.002886002886,164,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,800.0,-203.0,-1e+200,267144701.818,2380102.54231,267192958.753,272166502.566,262586671.754,263850272.919,270383206.031,20.0,5.66488811193e+12,0.0952380952381,0.0017316017316,165,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,900.0,-203.0,-1e+200,267641615.635,2911951.4921,266851328.49,274129972.881,262690409.286,263715985.904,273481749.118,20.0,8.47946149237e+12,0.0952380952381,0.0011544011544,166,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,1000.0,-203.0,-1e+200,268170050.108,1986119.70395,268094813.129,272093834.397,263757385.912,265676869.19,271134611.627,20.0,3.94467147841e+12,0.0952380952381,0.0011544011544,167,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,1100.0,-203.0,-1e+200,269312818.503,2489120.39324,268888500.445,274688801.994,265788264.477,266285858.087,273228310.925,20.0,6.19572033206e+12,0.0952380952381,0.0011544011544,168,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,1200.0,-203.0,-1e+200,270493937.727,1185614.02802,270092229.248,272995792.404,267890183.433,269491740.266,272213079.13,20.0,1.40568062345e+12,0.0952380952381,0.000681096681097,169,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,1218.0,-203.0,-1e+200,270658793.447,2768203.48537,270365134.825,274973488.806,265709274.26,266833906.158,274677724.496,20.0,7.66295053642e+12,0.0952380952381,0.000577200577201,170,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-280.0,-200.0,1300.0,-203.0,-1e+200,271415116.527,2782925.79636,271712232.21,276434536.385,266210049.077,267055307.411,275279400.982,20.0,7.74467598806e+12,0.0952380952381,0.000473304473304,171,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,300.0,-203.0,-1e+200,255013271.022,2330716.22015,254990432.012,259354897.822,250240123.48,251157562.883,259186706.25,20.0,5.43223809887e+12,0.0952380952381,0.0017316017316,172,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,600.0,-203.0,-1e+200,258440975.693,2400461.14211,258639399.299,262501794.208,253588039.416,254006902.522,261972412.448,20.0,5.76221369476e+12,0.0952380952381,0.002886002886,173,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,800.0,-203.0,-1e+200,260911776.931,2364523.14475,261645587.599,264165536.455,255678228.945,257450898.376,263734643.2,20.0,5.59096970208e+12,0.0952380952381,0.0017316017316,174,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,900.0,-203.0,-1e+200,261483202.516,1943751.01037,261579984.954,265785713.319,257051050.891,258601018.26,263709026.502,20.0,3.77816799032e+12,0.0952380952381,0.0011544011544,175,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,1000.0,-203.0,-1e+200,262932470.455,1497497.82693,262876114.419,266259485.516,260643703.072,261092159.612,265470693.293,20.0,2.24249974166e+12,0.0952380952381,0.0011544011544,176,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,1100.0,-203.0,-1e+200,262311001.383,2030745.69743,262433908.145,265786334.2,258424022.513,259195729.599,265226555.352,20.0,4.12392808761e+12,0.0952380952381,0.0011544011544,177,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,1200.0,-203.0,-1e+200,263579047.351,2715990.48022,263499924.033,268423859.736,259093118.822,259267054.225,267796731.261,20.0,7.37660428867e+12,0.0952380952381,0.000681096681097,178,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,1218.0,-203.0,-1e+200,263760053.323,2581302.52253,264040389.394,267848271.852,259039027.102,260244425.963,267011001.812,20.0,6.66312271284e+12,0.0952380952381,0.000577200577201,179,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-260.0,-200.0,1300.0,-203.0,-1e+200,263809445.912,2619623.36139,263384604.72,269431489.252,259613701.638,260115900.088,267591282.835,20.0,6.86242655552e+12,0.0952380952381,0.000473304473304,180,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,300.0,-203.0,-1e+200,249235122.558,2201768.64152,249240708.498,252399977.526,245703453.812,245801098.973,252141274.178,20.0,4.84778515078e+12,0.0952380952381,0.0017316017316,181,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,600.0,-203.0,-1e+200,252453801.673,2448729.44419,252404451.426,256445348.556,248673807.84,249145693.586,255504969.593,20.0,5.99627589084e+12,0.0952380952381,0.002886002886,182,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,800.0,-203.0,-1e+200,252882023.649,2365968.62283,252883770.995,259371615.777,248514763.863,249602912.432,255791758.208,20.0,5.59780752419e+12,0.0952380952381,0.0017316017316,183,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,900.0,-203.0,-1e+200,254567552.686,2218314.33169,254598958.946,258670046.121,251050051.026,251257621.063,258180177.259,20.0,4.9209184742e+12,0.0952380952381,0.0011544011544,184,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,1000.0,-203.0,-1e+200,254013632.018,2281533.97512,254084774.019,259668324.05,249475371.239,250596922.784,257121188.69,20.0,5.20539727962e+12,0.0952380952381,0.0011544011544,185,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,1100.0,-203.0,-1e+200,255592086.62,1770747.84399,255533251.146,260330412.78,253041226.579,253518566.398,257594303.101,20.0,3.13554792698e+12,0.0952380952381,0.0011544011544,186,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,1200.0,-203.0,-1e+200,255357895.568,1676435.11078,255617701.819,258060398.802,251987053.934,253120111.913,257782234.745,20.0,2.81043468066e+12,0.0952380952381,0.000681096681097,187,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,1218.0,-203.0,-1e+200,254551270.721,2473780.17792,254807434.651,259747813.392,250982009.959,251127038.223,257746159.928,20.0,6.11958836865e+12,0.0952380952381,0.000577200577201,188,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-240.0,-200.0,1300.0,-203.0,-1e+200,253910853.798,2141754.09495,253881520.344,257240033.896,249338678.311,250165060.133,256789937.386,20.0,4.58711060324e+12,0.0952380952381,0.000473304473304,189,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,300.0,-203.0,-1e+200,243496933.242,1732059.60294,243716713.202,245963966.62,239317383.354,241189733.17,245575661.146,20.0,3.00003046814e+12,0.0952380952381,0.0017316017316,190,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,600.0,-203.0,-1e+200,243039181.548,1864285.55952,243568428.832,246794574.131,239071418.81,239666907.987,244870764.729,20.0,3.47556064745e+12,0.0952380952381,0.002886002886,191,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,800.0,-203.0,-1e+200,240155068.183,2359447.34421,240972942.857,243767208.009,235656897.768,236052407.894,243292689.166,20.0,5.56699177008e+12,0.0952380952381,0.0017316017316,192,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,900.0,-203.0,-1e+200,238399514.17,2223585.00708,238188304.653,241995982.947,233941662.653,235219836.534,241518947.012,20.0,4.9443302837e+12,0.0952380952381,0.0011544011544,193,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,1000.0,-203.0,-1e+200,237337389.802,1865009.20233,236872697.256,241377379.643,234060812.435,235267709.691,239939476.332,20.0,3.47825932476e+12,0.0952380952381,0.0011544011544,194,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,1100.0,-203.0,-1e+200,235166979.8,2062882.63937,235270880.692,238887190.427,231857989.495,232176451.211,238640672.314,20.0,4.25548478381e+12,0.0952380952381,0.0011544011544,195,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,1200.0,-203.0,-1e+200,233225771.227,1560557.09974,233339348.06,236050616.33,230557486.029,230570674.561,235319901.454,20.0,2.43533846156e+12,0.0952380952381,0.000681096681097,196,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,1218.0,-203.0,-1e+200,232604322.029,2747013.82332,232384062.212,237964858.884,226315820.523,228925603.058,236854905.38,20.0,7.54608494551e+12,0.0952380952381,0.000577200577201,197,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-220.0,-200.0,1300.0,-203.0,-1e+200,230367469.969,2077329.23222,230316820.269,234285192.383,226293070.165,227619017.145,233944460.299,20.0,4.31529673904e+12,0.0952380952381,0.000473304473304,198,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,300.0,-203.0,-1e+200,226332001.814,2157514.61656,226211494.651,230613573.511,221789204.164,223203246.598,228774914.027,20.0,4.65486932065e+12,0.0714285714286,0.0012987012987,199,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,600.0,-203.0,-1e+200,220934940.759,1939723.0577,220785179.493,224162062.795,217428734.244,218417025.596,223875619.396,20.0,3.76252554059e+12,0.0714285714286,0.0021645021645,200,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,800.0,-203.0,-1e+200,216935154.866,2240447.12702,216409166.321,221314886.772,212950583.189,213731393.744,220528444.115,20.0,5.01960332899e+12,0.0714285714286,0.0012987012987,201,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,900.0,-203.0,-1e+200,214564229.374,2143513.33618,214177735.449,218149613.443,209904008.347,211654805.354,217666825.477,20.0,4.59464942239e+12,0.0714285714286,0.000865800865801,202,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,1000.0,-203.0,-1e+200,213194521.868,2239790.30186,212767729.997,217905601.986,208623866.223,210345291.768,215948970.452,20.0,5.01666059631e+12,0.0714285714286,0.000865800865801,203,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,1100.0,-203.0,-1e+200,211456390.188,2405153.16102,211454866.717,215094599.79,207530979.358,207660283.487,214818072.046,20.0,5.78476172797e+12,0.0714285714286,0.000865800865801,204,0.1,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,1200.0,-203.0,-1e+200,209696061.957,2073613.71874,209517204.848,213694740.523,206502472.862,206858882.56,213500679.737,20.0,4.29987385454e+12,0.0714285714286,0.000510822510823,205,0.059,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,1218.0,-203.0,-1e+200,209917291.039,1641517.70366,210231473.74,212634473.394,207507020.488,207698284.123,212453071.8,20.0,2.69458037142e+12,0.0714285714286,0.0004329004329,206,0.05,0.121212121212,1.443001443e-07
203.0,-203.0,-200.0,-200.0,1300.0,-203.0,-1e+200,208000678.163,1665776.70932,208138113.954,211365275.726,204458219.361,205732282.385,210925355.121,20.0,2.77481204531e+12,0.0714285714286,0.000354978354978,207,0.041,0.121212121212,1.443001443e-07
203.0,-203.0,-190.0,-200.0,300.0,-203.0,-1e+200,215365200.669,1912499.45757,214969409.83,218947097.229,211210930.924,213276300.17,218579455.582,20.0,3.65765417521e+12,0.0238095238095,0.0004329004329,208,0.15,0.121212121212,1.443001443e-07
203.0,-203.0,-190.0,-200.0,600.0,-203.0,-1e+200,208963757.698,1772148.48791,209048204.645,211599357.08,204469050.094,206042853.207,211266957.878,20.0,3.14051026321e+12,0.0238095238095,0.000721500721501,209,0.25,0.121212121212,1.443001443e-07
203.0,-203.0,-190.0,-200.0,800.0,-203.0,-1e+200,204785884.96,2211226.25539,205010115.721,207230310.398,199244738.652,200999032.756,207229307.458,20.0,4.88952155252e+12,0.0238095238095,0.0004329004329,210,0.15,0.121212121212,1.443001443e-07
