"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2017/01/01 00:00:00","NINE_MILE_1","23575","13.3","-0.18","-1.16","1"
"2017/01/01 01:00:00","NINE_MILE_1","23575","9.54","-0.12","-1.32","1"
"2017/01/01 02:00:00","NINE_MILE_1","23575","8.08","-0.1","-1.25","1"
"2017/01/01 03:00:00","NINE_MILE_1","23575","7.84","-0.1","-1","1"
"2017/01/01 04:00:00","NINE_MILE_1","23575","8.26","-0.1","-1.1","1"
"2017/01/01 05:00:00","NINE_MILE_1","23575","8.7","-0.12","-0.98","1"
"2017/01/01 06:00:00","NINE_MILE_1","23575","10.79","-0.14","-0.74","1"
"2017/01/01 07:00:00","NINE_MILE_1","23575","10.79","-0.16","-0.95","1"
"2017/01/01 08:00:00","NINE_MILE_1","23575","13.51","-0.22","-0.95","1"
"2017/01/01 09:00:00","NINE_MILE_1","23575","15.8","-0.25","-1.09","1"
"2017/01/01 10:00:00","NINE_MILE_1","23575","17.44","-0.27","-0.73","1"
"2017/01/01 11:00:00","NINE_MILE_1","23575","19.28","-0.31","-0.54","1"
"2017/01/01 12:00:00","NINE_MILE_1","23575","19.32","-0.32","-0.62","1"
"2017/01/01 13:00:00","NINE_MILE_1","23575","19.53","-0.33","-0.49","1"
"2017/01/01 14:00:00","NINE_MILE_1","23575","20.62","-0.35","-0.42","1"
"2017/01/01 15:00:00","NINE_MILE_1","23575","22.27","-0.49","-0.3","1"
"2017/01/01 16:00:00","NINE_MILE_1","23575","30.48","-0.68","-0.04","1"
"2017/01/01 17:00:00","NINE_MILE_1","23575","40.5","-0.87","0","1"
"2017/01/01 18:00:00","NINE_MILE_1","23575","36.16","-0.78","0","1"
"2017/01/01 19:00:00","NINE_MILE_1","23575","34.92","-0.75","0","1"
"2017/01/01 20:00:00","NINE_MILE_1","23575","32.17","-0.72","-0.04","1"
"2017/01/01 21:00:00","NINE_MILE_1","23575","26.74","-0.59","-0.31","1"
"2017/01/01 22:00:00","NINE_MILE_1","23575","23.19","-0.51","-0.34","1"
"2017/01/01 23:00:00","NINE_MILE_1","23575","24.42","-0.5","-0.15","1"
"2017/01/02 00:00:00","NINE_MILE_1","23575","25.2","-0.5","-0.49","1"
"2017/01/02 01:00:00","NINE_MILE_1","23575","19.43","-0.38","-0.82","1"
