iteration,accepted,SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV
21.0,rejected,203.0,-203.0,-406.98338629,-200.60071186,1215.80759492,-203.0,-1e+200,311254124.342,2293403.27257,311494807.91
22.0,rerun,203.0,-203.0,-404.539860545,-200.514613225,1215.87527361,-203.0,-1e+200,311310225.503,1493178.87429,310965197.157
23.0,rejected,203.0,-203.0,-405.038617517,-200.62942306,1216.04820311,-203.0,-1e+200,311096026.602,1939718.26884,310790789.532
24.0,rerun,203.0,-203.0,-404.539860545,-200.514613225,1215.87527361,-203.0,-1e+200,311056913.429,2787048.30632,310878687.307
25.0,rejected,203.0,-203.0,-405.651512647,-200.478916154,1215.8816747,-203.0,-1e+200,311177746.017,2354147.0802,310674774.728
26.0,rerun,203.0,-203.0,-404.539860545,-200.514613225,1215.87527361,-203.0,-1e+200,310707563.732,2028965.52178,310742311.217
27.0,accepted,203.0,-203.0,-403.961147492,-200.485688073,1215.80048205,-203.0,-1e+200,311638420.47,2392936.28183,312127196.335
28.0,rejected,203.0,-203.0,-404.21590019,-200.508698607,1215.89426096,-203.0,-1e+200,310806939.037,2145770.45608,310812580.44
29.0,rerun,203.0,-203.0,-403.961147492,-200.485688073,1215.80048205,-203.0,-1e+200,311511820.639,2990334.12468,311375060.611
30.0,rejected,203.0,-203.0,-403.85049961,-200.510021936,1215.74909937,-203.0,-1e+200,311541104.026,1709379.13502,311690533.532
31.0,rerun,203.0,-203.0,-403.961147492,-200.485688073,1215.80048205,-203.0,-1e+200,310299124.701,1754960.04754,310128088.345
32.0,rejected,203.0,-203.0,-404.119932503,-200.472431274,1215.83171395,-203.0,-1e+200,310716381.62,2043490.18132,310621627.067
33.0,rerun,203.0,-203.0,-403.961147492,-200.485688073,1215.80048205,-203.0,-1e+200,311241420.428,2235762.34165,311118974.157
34.0,rejected,203.0,-203.0,-403.798084963,-200.481286313,1215.78523659,-203.0,-1e+200,310095046.345,1454029.80101,310066662.967
35.0,rerun,203.0,-203.0,-403.961147492,-200.485688073,1215.80048205,-203.0,-1e+200,310828545.025,2687071.83191,310911688.608
36.0,accepted,203.0,-203.0,-404.021271853,-200.482942075,1215.78113047,-203.0,-1e+200,311886134.536,2365628.39673,312147408.155
37.0,rejected,203.0,-203.0,-403.93284462,-200.479806048,1215.76489736,-203.0,-1e+200,311092046.287,2728897.15313,310317624.854
38.0,rerun,203.0,-203.0,-404.021271853,-200.482942075,1215.78113047,-203.0,-1e+200,311219657.989,1466510.34996,311161121.156
39.0,rejected,203.0,-203.0,-403.961298571,-200.488109167,1215.78074937,-203.0,-1e+200,311421631.587,2018859.34548,311457692.094
40.0,rerun,203.0,-203.0,-404.021271853,-200.482942075,1215.78113047,-203.0,-1e+200,310914315.593,1223051.27741,310711082.041
41.0,rejected,203.0,-203.0,-404.020346298,-200.479584836,1215.77372484,-203.0,-1e+200,310966746.084,2215145.6008,310620037.514
42.0,rerun,203.0,-203.0,-404.021271853,-200.482942075,1215.78113047,-203.0,-1e+200,311417470.126,1630374.07743,311137752.44
43.0,accepted,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,311718352.044,2446329.72025,312165657.98
44.0,rejected,203.0,-203.0,-404.030385255,-200.484097262,1215.78503988,-203.0,-1e+200,311667043.507,1746828.57203,311561741.644
45.0,rerun,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,310993854.382,1840223.69343,310956443.698
46.0,rejected,203.0,-203.0,-404.045178618,-200.482777882,1215.78833547,-203.0,-1e+200,310980520.856,2020897.00132,310444582.225
47.0,rerun,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,310908841.932,1608000.26527,310737222.473
48.0,rejected,203.0,-203.0,-404.039642869,-200.481691845,1215.78926342,-203.0,-1e+200,310740285.216,2356308.75994,310613994.776
49.0,rerun,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,310948740.822,1847438.89135,310662955.752
50.0,rejected,203.0,-203.0,-404.033774373,-200.482077486,1215.78605476,-203.0,-1e+200,310881089.661,1901502.17391,310534927.73
51.0,rerun,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,312109742.305,1870710.31278,312166548.533
52.0,rejected,203.0,-203.0,-404.0326262,-200.481796745,1215.78619788,-203.0,-1e+200,311313832.009,2110740.37702,310700289.685
53.0,rerun,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,310793696.918,2171312.88918,311050118.592
54.0,rejected,203.0,-203.0,-404.030180934,-200.481080456,1215.7864561,-203.0,-1e+200,311216419.51,1858491.28231,310532031.917
55.0,rerun,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,310712135.768,1859385.17494,310115802.078
56.0,rejected,203.0,-203.0,-404.032633911,-200.48118169,1215.78675306,-203.0,-1e+200,310176533.426,1838829.37358,310339450.937
57.0,rerun,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,310758096.057,1757155.57608,310672547.317
58.0,rejected,203.0,-203.0,-404.031238028,-200.481512333,1215.78678329,-203.0,-1e+200,310943180.551,1747719.42131,311127311.683
59.0,rerun,203.0,-203.0,-404.030980822,-200.481370387,1215.78697747,-203.0,-1e+200,311376523.15,1482630.19431,311248665.99
60.0,accepted,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,311932319.277,1847498.36934,311892276.33
61.0,rejected,203.0,-203.0,-404.031681619,-200.481375995,1215.78726301,-203.0,-1e+200,311481276.385,2431093.74862,311332018.077
62.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,311743700.0,2032382.50636,311380374.555
63.0,rejected,203.0,-203.0,-404.030488906,-200.481484261,1215.78729252,-203.0,-1e+200,311259897.63,2286261.16981,311829040.145
64.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,311510654.632,2607018.70319,311717562.334
65.0,rejected,203.0,-203.0,-404.030688997,-200.481510321,1215.7871789,-203.0,-1e+200,311099303.929,1783787.32785,310871741.041
66.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,311588104.15,1682151.92395,311270323.753
67.0,rejected,203.0,-203.0,-404.030885851,-200.481447301,1215.78711069,-203.0,-1e+200,310832069.521,2187949.22621,310917582.699
68.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,311528551.598,2245822.94393,311748700.9
69.0,rejected,203.0,-203.0,-404.030759758,-200.481492479,1215.78705806,-203.0,-1e+200,311324629.104,1921794.94476,311699603.405
70.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,311304055.854,2034445.67018,310679772.351
71.0,rejected,203.0,-203.0,-404.030638527,-200.481464333,1215.78700938,-203.0,-1e+200,310771430.787,1891566.77622,310927659.798
72.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,310934063.087,2258767.17587,311382899.527
73.0,rejected,203.0,-203.0,-404.030424119,-200.481461421,1215.7870718,-203.0,-1e+200,311432489.573,1401731.08196,311455154.484
74.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,310957776.538,2141217.65225,310695467.211
75.0,rejected,203.0,-203.0,-404.030352692,-200.481469581,1215.78704577,-203.0,-1e+200,311126174.09,2155505.12858,310695237.758
76.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,310971458.303,1465596.48304,311104548.958
77.0,rejected,203.0,-203.0,-404.030422985,-200.481473538,1215.78703915,-203.0,-1e+200,309881349.48,1963914.06231,310360722.747
78.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,311421570.853,1970419.07502,311435748.074
79.0,rejected,203.0,-203.0,-404.030521905,-200.481471618,1215.78704681,-203.0,-1e+200,311095155.302,2099685.54928,310455695.306
80.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,311057545.473,1725393.66755,310685532.53
81.0,rejected,203.0,-203.0,-404.030479833,-200.481468133,1215.78705176,-203.0,-1e+200,311066413.235,1627535.84975,310984545.774
82.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,310651309.456,2363758.17012,310411207.034
83.0,rejected,203.0,-203.0,-404.030468485,-200.481469427,1215.78705064,-203.0,-1e+200,310751407.952,1974983.3543,310616805.332
84.0,rerun,203.0,-203.0,-404.030473675,-200.481469715,1215.78704649,-203.0,-1e+200,310948049.693,1549532.4938,310492585.497
85.0,accepted,203.0,-203.0,-404.030460402,-200.481469053,1215.78704593,-203.0,-1e+200,311303614.892,1855140.54989,311505754.073
86.0,accepted,203.0,-203.0,-404.030455739,-200.481467813,1215.78704671,-203.0,-1e+200,311547372.256,2097271.03536,311452468.8
87.0,rejected,203.0,-203.0,-404.030448028,-200.481469684,1215.78704495,-203.0,-1e+200,310462114.664,1576280.11754,310669102.203
88.0,rerun,203.0,-203.0,-404.030455739,-200.481467813,1215.78704671,-203.0,-1e+200,311554321.42,2242539.66594,312370517.807
89.0,accepted,203.0,-203.0,-404.030461933,-200.481467948,1215.78704968,-203.0,-1e+200,312181956.0,1813218.52818,312370420.112
90.0,rejected,203.0,-203.0,-404.030452741,-200.48146866,1215.78705117,-203.0,-1e+200,311483885.388,1721991.4963,311548894.526
91.0,rerun,203.0,-203.0,-404.030461933,-200.481467948,1215.78704968,-203.0,-1e+200,311729343.012,1995816.13604,311566544.169
92.0,rejected,203.0,-203.0,-404.030467484,-200.481467474,1215.78705078,-203.0,-1e+200,311427393.339,2428040.72332,311140811.677
93.0,rerun,203.0,-203.0,-404.030461933,-200.481467948,1215.78704968,-203.0,-1e+200,310732155.606,1663414.81866,310885590.156
94.0,rejected,203.0,-203.0,-404.03046556,-200.481467523,1215.78704929,-203.0,-1e+200,311272984.486,1678549.71043,311407999.842
95.0,rerun,203.0,-203.0,-404.030461933,-200.481467948,1215.78704968,-203.0,-1e+200,311413416.92,1704448.95825,311262418.031
96.0,accepted,203.0,-203.0,-404.03046314,-200.481468182,1215.78705026,-203.0,-1e+200,311759350.655,1837365.76492,311539368.457
97.0,rejected,203.0,-203.0,-404.030461752,-200.481468053,1215.78705077,-203.0,-1e+200,310860891.244,2302825.52631,311161243.604
98.0,rerun,203.0,-203.0,-404.03046314,-200.481468182,1215.78705026,-203.0,-1e+200,311462678.573,2234927.57647,312133580.73
99.0,rejected,203.0,-203.0,-404.030462756,-200.48146802,1215.78705005,-203.0,-1e+200,310366271.489,992115.891568,310594981.266
100.0,rerun,203.0,-203.0,-404.03046314,-200.481468182,1215.78705026,-203.0,-1e+200,311246314.057,1971184.47141,311520644.296
101.0,accepted,203.0,-203.0,-404.030462225,-200.481468262,1215.78705011,-203.0,-1e+200,311544100.288,2218565.15778,311699787.605
102.0,rejected,203.0,-203.0,-404.030463463,-200.481468314,1215.78705019,-203.0,-1e+200,310969674.681,1987958.97106,310829218.205
103.0,rerun,203.0,-203.0,-404.030462225,-200.481468262,1215.78705011,-203.0,-1e+200,310648094.142,1982695.25583,310430721.24
104.0,accepted,203.0,-203.0,-404.030462885,-200.481468206,1215.78705009,-203.0,-1e+200,311379786.07,1755992.76957,311308754.138
105.0,rejected,203.0,-203.0,-404.030462353,-200.481468151,1215.78705022,-203.0,-1e+200,310697457.367,2424337.10548,310932517.161
106.0,rerun,203.0,-203.0,-404.030462885,-200.481468206,1215.78705009,-203.0,-1e+200,311666489.477,1777283.86856,311767347.142
107.0,rejected,203.0,-203.0,-404.030463207,-200.481468208,1215.78705021,-203.0,-1e+200,310246408.377,1931284.86422,310335714.963
108.0,rerun,203.0,-203.0,-404.030462885,-200.481468206,1215.78705009,-203.0,-1e+200,310874292.382,2012356.55546,311248354.298
109.0,rejected,203.0,-203.0,-404.030462554,-200.481468182,1215.78705005,-203.0,-1e+200,311189815.01,1422135.77055,310950579.824
110.0,rerun,203.0,-203.0,-404.030462885,-200.481468206,1215.78705009,-203.0,-1e+200,310555526.115,2462698.29284,310124535.194
111.0,accepted,203.0,-203.0,-404.030463078,-200.481468192,1215.78705005,-203.0,-1e+200,311133269.543,1821600.81313,310966061.934
112.0,accepted,203.0,-203.0,-404.030463286,-200.481468193,1215.78705011,-203.0,-1e+200,311313569.225,2384087.32712,310523470.03
113.0,accepted,203.0,-203.0,-404.03046319,-200.481468219,1215.78705009,-203.0,-1e+200,312032707.787,2037640.70824,312097130.677
114.0,rejected,203.0,-203.0,-404.030463006,-200.481468204,1215.78705012,-203.0,-1e+200,311141355.734,1598342.74782,310652891.389
115.0,rerun,203.0,-203.0,-404.03046319,-200.481468219,1215.78705009,-203.0,-1e+200,311140251.872,2012963.56383,311012103.462
116.0,rejected,203.0,-203.0,-404.030463079,-200.481468205,1215.78705009,-203.0,-1e+200,310764988.435,2129818.50254,310929131.441
117.0,rerun,203.0,-203.0,-404.03046319,-200.481468219,1215.78705009,-203.0,-1e+200,310497145.993,2480708.6159,310288045.082
118.0,accepted,203.0,-203.0,-404.030463162,-200.48146821,1215.78705008,-203.0,-1e+200,311610224.121,1557111.70403,311700623.355
119.0,rejected,203.0,-203.0,-404.030463374,-200.481468213,1215.78705006,-203.0,-1e+200,311011483.718,1808836.96274,310957305.705
120.0,rerun,203.0,-203.0,-404.030463162,-200.48146821,1215.78705008,-203.0,-1e+200,310713671.642,2467532.53216,310077393.307
121.0,accepted,203.0,-203.0,-404.030463134,-200.4814682,1215.78705006,-203.0,-1e+200,311472586.978,1402739.91735,311634683.663
122.0,rejected,203.0,-203.0,-404.030463067,-200.481468195,1215.78705004,-203.0,-1e+200,311141517.647,2224504.13346,310768702.688
123.0,rerun,203.0,-203.0,-404.030463134,-200.4814682,1215.78705006,-203.0,-1e+200,311036579.685,1921698.88385,310904928.443
124.0,rejected,203.0,-203.0,-404.030463121,-200.481468208,1215.78705005,-203.0,-1e+200,310725838.547,2126897.25552,310348814.354
125.0,rerun,203.0,-203.0,-404.030463134,-200.4814682,1215.78705006,-203.0,-1e+200,310318600.599,2111904.53026,310248469.085
126.0,accepted,203.0,-203.0,-404.030463173,-200.481468199,1215.78705007,-203.0,-1e+200,311428037.81,1818156.04034,311171660.089
127.0,accepted,203.0,-203.0,-404.030463131,-200.481468197,1215.78705007,-203.0,-1e+200,311947217.091,2029928.78385,312245706.238
128.0,rejected,203.0,-203.0,-404.030463104,-200.481468196,1215.78705007,-203.0,-1e+200,310494813.33,1787265.41972,310781436.816
129.0,rerun,203.0,-203.0,-404.030463131,-200.481468197,1215.78705007,-203.0,-1e+200,311292310.577,2365481.72391,311542106.22
130.0,rejected,203.0,-203.0,-404.030463134,-200.481468194,1215.78705007,-203.0,-1e+200,311448974.141,2047124.82779,311368984.996
131.0,rerun,203.0,-203.0,-404.030463131,-200.481468197,1215.78705007,-203.0,-1e+200,311373614.862,2028535.23682,311606741.054
132.0,rejected,203.0,-203.0,-404.030463146,-200.481468196,1215.78705007,-203.0,-1e+200,310838126.366,2031640.71861,310222157.518
133.0,rerun,203.0,-203.0,-404.030463131,-200.481468197,1215.78705007,-203.0,-1e+200,310922780.244,1887344.91812,310769110.833
134.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310856197.053,1914471.00887,310910520.602
135.0,rerun,203.0,-203.0,-404.030463131,-200.481468197,1215.78705007,-203.0,-1e+200,311135112.846,2210342.42455,311301724.727
136.0,rejected,203.0,-203.0,-404.030463137,-200.481468196,1215.78705007,-203.0,-1e+200,311009541.202,2003616.6774,310576325.64
137.0,rerun,203.0,-203.0,-404.030463131,-200.481468197,1215.78705007,-203.0,-1e+200,310780726.31,1725172.78239,311066650.234
138.0,rejected,203.0,-203.0,-404.030463136,-200.481468196,1215.78705007,-203.0,-1e+200,311015250.266,2417158.74606,310661380.969
139.0,rerun,203.0,-203.0,-404.030463131,-200.481468197,1215.78705007,-203.0,-1e+200,310585880.009,2105198.97005,310982112.857
140.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311185514.282,1621531.10853,311265328.282
141.0,accepted,203.0,-203.0,-404.030463128,-200.481468197,1215.78705007,-203.0,-1e+200,311491571.785,1808150.03292,311258388.119
142.0,rejected,203.0,-203.0,-404.030463127,-200.481468197,1215.78705007,-203.0,-1e+200,311429413.402,2201034.69335,311691647.575
143.0,rerun,203.0,-203.0,-404.030463128,-200.481468197,1215.78705007,-203.0,-1e+200,311081510.631,2145113.94437,310838102.54
144.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311505208.204,1839992.72023,312078807.935
145.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311036270.492,1960681.13435,310989705.33
146.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310979542.295,1819602.33476,310657706.511
147.0,rejected,203.0,-203.0,-404.030463128,-200.481468197,1215.78705007,-203.0,-1e+200,310577127.563,1754723.54384,310816624.871
148.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311810874.431,1892407.22671,312037595.816
149.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311143995.462,1523599.01598,311454959.316
150.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311433740.2,2114425.90963,311476163.541
151.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311073870.018,1740532.05237,310866627.463
152.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311037359.095,1834936.76363,310940589.593
153.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311781924.13,1835298.85862,311822845.405
154.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311574927.79,1477896.68314,311381235.293
155.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311229267.255,1812840.08683,310923645.015
156.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311084364.976,1932238.93439,311783694.354
157.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311443011.12,1990820.37161,311565548.393
158.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310971578.429,2023366.66762,311306107.16
159.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311469051.955,1930138.07636,311957465.554
160.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311049412.608,1631918.81126,311264591.749
161.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,312060838.703,1827186.52354,312768669.003
162.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311545512.6,1818236.29435,311337545.708
163.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311212556.685,2513673.91731,310486611.961
164.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311020458.122,2276136.33528,310618531.718
165.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310750702.444,1447599.15084,310729431.058
166.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310572102.796,2090779.22539,310055481.459
167.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,312261987.617,1837844.51938,312049328.949
168.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311321887.088,2458514.52783,311240847.783
169.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311308022.58,1877497.55069,311020856.796
170.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311087171.476,1934111.12381,311202563.92
171.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311241178.527,2176348.08287,310950999.774
172.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311598381.503,1699330.35975,311809442.926
173.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310823752.502,1736750.15184,310831721.354
174.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311939970.22,2251654.87079,311741731.194
175.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311567749.214,2379845.69574,311965701.372
176.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310883209.118,2062643.28274,310572687.085
177.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311815660.743,1800211.18689,311580979.779
178.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,312225152.625,2211755.5579,311696790.386
179.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311107576.21,1893123.88597,311094694.605
180.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311729516.085,1277163.49422,311557319.053
181.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310604948.171,1915415.11539,309995494.661
182.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310773697.887,1849337.8562,310924989.93
183.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311394194.0,1743584.22876,310940949.855
184.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311096402.088,2044943.26544,310970019.535
185.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310423035.294,2027499.05352,310589267.459
186.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310836301.912,1695558.04237,311186534.428
187.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311541747.473,2632161.3396,311329427.539
188.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311910475.731,1891337.70881,311873534.418
189.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311163921.731,2438580.50892,311282638.362
190.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311415277.135,1943791.8466,311381276.125
191.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310974926.205,2541805.42038,310634751.062
192.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,312211996.946,1921990.02948,312860690.304
193.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311389134.395,2523253.09788,311606430.005
194.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310754254.807,1853377.63365,310709414.376
195.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310905827.139,1873923.02626,311038335.272
196.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310663368.506,1538374.43835,310689461.288
197.0,rejected,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,311099038.647,1764228.67933,311488596.609
198.0,rerun,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310630703.572,1976106.80288,310522850.885
199.0,accepted,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310829336.711,1681849.90211,310940468.231
200.0,final,203.0,-203.0,-404.030463129,-200.481468197,1215.78705007,-203.0,-1e+200,310829336.711,1681849.90211,310940468.231
