RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__SteamGen__production__reactor_heat,Dispatch__Converter1__production__heat,Dispatch__Converter1__production__reactor_heat,Dispatch__NewBOP__production__heat,Dispatch__NewBOP__production__electricity,Dispatch__Charger__production__reactor_heat,Dispatch__Charger__production__tes_heat,Dispatch__TES__level__tes_heat,Dispatch__TES__charge__tes_heat,Dispatch__TES__discharge__tes_heat,Dispatch__Convert2__production__heat,Dispatch__Convert2__production__tes_heat,Dispatch__Grid__production__electricity,price,ProbabilityWeight,prefix,PointProbability
0,25.0,5,2018,1.0,203.0,-4.71921631905e-09,4.71921631905e-09,9.43872131502e-09,-4.06808888678e-09,-203.000000005,203.000000005,213.980790478,-203.000000001,-8.58286188866e-09,-4.71950499598e-09,4.71950499598e-09,4.06808888678e-09,24.4542276603,1.0,1,1.0
0,25.0,6,2018,1.0,203.0,-4.19763455543e-09,4.19763455543e-09,8.39503609265e-09,-3.61826055593e-09,-203.000000004,203.000000004,385.165419016,-203.0,-8.21782438582e-09,-4.19740153722e-09,4.19740153722e-09,3.61826055593e-09,22.9518112285,1.0,1,1.0
0,25.0,7,2018,1.0,203.0,-4.44046139966e-09,4.44046139966e-09,8.87854570994e-09,-3.82665320098e-09,-203.000000004,203.000000004,385.165419018,-203.000000001,-7.54907476664e-09,-4.43808431028e-09,4.43808431028e-09,3.82665320098e-09,21.4952459739,1.0,1,1.0
0,25.0,8,2018,1.0,203.0,-4.85819856006e-09,4.85819856006e-09,9.71656704031e-09,-4.18784039437e-09,-203.000000005,203.000000005,385.165419019,-203.000000001,-8.59701544519e-09,-4.85836848025e-09,4.85836848025e-09,4.18784039437e-09,18.8057987332,1.0,1,1.0
0,25.0,9,2018,1.0,203.0,-4.79099182314e-09,4.79099182314e-09,9.58199773363e-09,-4.12984102319e-09,-203.000000005,203.000000005,192.582709504,-203.000000002,-7.79309189894e-09,-4.79100591048e-09,4.79100591048e-09,4.12984102319e-09,18.7342217809,1.0,1,1.0
0,25.0,10,2018,1.0,203.0,189.634803328,-189.634803328,-385.700000011,166.236700005,-13.3651966724,13.3651966724,-9.76548198312e-09,9.15122681204e-09,182.700000002,196.065196683,-196.065196683,-166.236700005,68.5007664465,1.0,1,1.0
0,25.0,11,2018,1.0,203.0,-4.72470697716e-09,4.72470697716e-09,9.44939262357e-09,-4.07268822076e-09,-203.000000005,203.000000005,292.690593324,-203.000000001,-8.64964961565e-09,-4.72468564641e-09,4.72468564641e-09,4.07268822076e-09,26.6660122221,1.0,1,1.0
0,25.0,12,2018,1.0,203.0,-4.38335998584e-09,4.38335998584e-09,8.76660619073e-09,-3.7784072682e-09,-203.000000004,203.000000004,385.165419018,-203.000000002,-6.7175903203e-09,-4.38324620489e-09,4.38324620489e-09,3.7784072682e-09,19.9710414372,1.0,1,1.0
0,25.0,13,2018,1.0,203.0,-4.27109918401e-09,4.27109918401e-09,8.54211138215e-09,-3.68165000571e-09,-203.000000004,203.000000004,385.165419016,-203.000000002,-6.82792691904e-09,-4.27101219814e-09,4.27101219814e-09,3.68165000571e-09,20.9890238653,1.0,1,1.0
0,25.0,14,2018,1.0,203.0,101.475931169,-101.475931169,-202.999999997,87.4929999988,-101.524068831,101.524068831,-6.47813134047e-09,1.84686463509e-09,-4.73633767228e-09,101.524068828,-101.524068828,-87.4929999988,32.1265664572,1.0,1,1.0
0,25.0,15,2018,1.0,203.0,189.634803326,-189.634803326,-385.700000009,166.236700004,-13.3651966736,13.3651966736,-9.20911466727e-09,8.37527721222e-09,182.7,196.065196682,-196.065196682,-166.236700004,35.7855594524,1.0,1,1.0
0,25.0,16,2018,1.0,203.0,-4.42332664142e-09,4.42332664142e-09,8.84640755622e-09,-3.81280165673e-09,-203.000000004,203.000000004,192.582709504,-203.000000001,-8.09157094811e-09,-4.4230809148e-09,4.4230809148e-09,3.81280165673e-09,18.2528174591,1.0,1,1.0
0,25.0,17,2018,1.0,203.0,189.634803324,-189.634803324,-385.700000004,166.236700002,-13.3651966764,13.3651966764,-5.73107626438e-09,6.07908104798e-09,182.699999998,196.065196681,-196.065196681,-166.236700002,56.3073705926,1.0,1,1.0
0,25.0,18,2018,1.0,203.0,-3.12733463329e-09,3.12733463329e-09,6.25433806399e-09,-2.69561970558e-09,-203.000000003,203.000000003,271.292512378,-202.999999998,-8.29761566138e-09,-3.1270034307e-09,3.1270034307e-09,2.69561970558e-09,28.604880441,1.0,1,1.0
0,25.0,19,2018,1.0,203.0,-3.70048076708e-09,3.70048076708e-09,7.39926104034e-09,-3.18908150839e-09,-203.000000004,203.000000004,385.165419013,-203.0,-7.77634761427e-09,-3.69878027326e-09,3.69878027326e-09,3.18908150839e-09,19.5608753223,1.0,1,1.0
0,26.0,0,2018,1.0,203.0,-4.88740936402e-09,4.88740936402e-09,9.77485356704e-09,-4.21296188739e-09,-203.000000005,203.000000005,256.776952406,-203.000000001,-9.1694477498e-09,-4.88744420302e-09,4.88744420302e-09,4.21296188739e-09,111.299967945,1.0,1,1.0
0,26.0,1,2018,1.0,203.0,93.8722307393,-93.8722307393,-180.444442189,77.7715545834,-109.127769261,109.127769261,21.3980809646,-22.5555578037,-7.53239837544e-09,86.5722114495,-86.5722114495,-77.7715545834,116.554501227,1.0,1,1.0
0,26.0,2,2018,1.0,203.0,-4.85519933138e-09,4.85519933138e-09,9.71039391001e-09,-4.18517977522e-09,-203.000000005,203.000000005,192.582709504,-203.000000002,-8.04286677821e-09,-4.85519457864e-09,4.85519457864e-09,4.18517977522e-09,12.0874703887,1.0,1,1.0
0,26.0,3,2018,1.0,203.0,152.63965897,-152.63965897,-324.799993931,139.988797384,-50.3603410304,50.3603410304,256.776952415,7.90515775261e-09,121.799993923,172.160334961,-172.160334961,-139.988797384,67.2017878151,1.0,1,1.0
0,26.0,4,2018,1.0,203.0,-3.61774013956e-09,3.61774013956e-09,7.23369390294e-09,-3.11772207217e-09,-203.000000004,203.000000004,192.582709503,-202.999999999,-8.04495168461e-09,-3.61595376338e-09,3.61595376338e-09,3.11772207217e-09,19.6091308125,1.0,1,1.0
0,26.0,5,2018,1.0,203.0,203.00000001,-203.00000001,-406.000002039,174.986000879,9.73355543588e-09,-9.73355543588e-09,-9.33854968602e-09,8.58286188866e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,62.8516436684,1.0,1,1.0
0,26.0,6,2018,1.0,203.0,-4.01780599859e-09,4.01780599859e-09,8.03536856885e-09,-3.46324385318e-09,-203.000000004,203.000000004,577.748128528,-203.0,-8.21782438582e-09,-4.01756257026e-09,4.01756257026e-09,3.46324385318e-09,22.4705183901,1.0,1,1.0
0,26.0,7,2018,1.0,203.0,-4.48090331367e-09,4.48090331367e-09,8.96036245539e-09,-3.86191621827e-09,-203.000000004,203.000000004,577.748128531,-203.000000001,-7.54907476663e-09,-4.47945914172e-09,4.47945914172e-09,3.86191621827e-09,21.1473821037,1.0,1,1.0
0,26.0,8,2018,1.0,203.0,101.4759313,-101.4759313,-203.000000391,87.4930001683,-101.5240687,101.5240687,385.165418608,8.5919755667e-09,3.81961141906e-07,101.524069091,-101.524069091,-87.4930001683,51.2260037209,1.0,1,1.0
0,26.0,9,2018,1.0,203.0,-4.79702365069e-09,4.79702365069e-09,9.59406165257e-09,-4.13504057226e-09,-203.000000005,203.000000005,385.165419018,-203.000000002,-7.79309189894e-09,-4.79703800189e-09,4.79703800189e-09,4.13504057226e-09,17.7718857832,1.0,1,1.0
0,26.0,10,2018,1.0,203.0,101.47593117,-101.47593117,-203.0,87.4930000001,-101.52406883,101.52406883,-9.28467166529e-09,7.40374017346e-09,-7.11950287417e-09,101.52406883,-101.52406883,-87.4930000001,40.3634528742,1.0,1,1.0
0,26.0,11,2018,1.0,203.0,-4.8524132876e-09,4.8524132876e-09,9.70481056721e-09,-4.18277335447e-09,-203.000000005,203.000000005,485.273302838,-203.000000001,-8.64964961565e-09,-4.85239727961e-09,4.85239727961e-09,4.18277335447e-09,17.4923181788,1.0,1,1.0
0,26.0,12,2018,1.0,203.0,135.124693975,-135.124693975,-290.729321888,125.304337734,-67.8753060246,67.8753060246,292.690594103,6.71759032022e-09,87.729321881,155.604627912,-155.604627912,-125.304337734,43.2207575786,1.0,1,1.0
0,26.0,13,2018,1.0,203.0,-3.88291448602e-09,3.88291448602e-09,7.7657563336e-09,-3.34704097978e-09,-203.000000004,203.000000004,577.748128528,-203.000000001,-6.82792691904e-09,-3.88284184759e-09,3.88284184759e-09,3.34704097978e-09,27.9622803704,1.0,1,1.0
0,26.0,14,2018,1.0,203.0,-3.07334303171e-09,3.07334303171e-09,6.14670609129e-09,-2.64923032535e-09,-203.000000003,203.000000003,192.582709504,-203.0,-6.46273223119e-09,-3.07336305958e-09,3.07336305958e-09,2.64923032535e-09,22.7781282005,1.0,1,1.0
0,26.0,15,2018,1.0,203.0,-3.00610870794e-09,3.00610870794e-09,6.00132891654e-09,-2.58657276303e-09,-203.000000003,203.000000003,192.582709502,-202.999999998,-7.92621273927e-09,-2.9952202086e-09,2.9952202086e-09,2.58657276303e-09,22.7528301828,1.0,1,1.0
0,26.0,16,2018,1.0,203.0,189.634803326,-189.634803326,-385.700000008,166.236700004,-13.365196674,13.365196674,-8.31867560876e-09,8.09157094811e-09,182.7,196.065196682,-196.065196682,-166.236700004,30.4656931619,1.0,1,1.0
0,26.0,17,2018,1.0,203.0,101.475931171,-101.475931171,-203.000000003,87.4930000011,-101.524068829,101.524068829,-8.22556621335e-09,2.44057945047e-09,1.69959446325e-10,101.524068832,-101.524068832,-87.4930000011,48.6899298441,1.0,1,1.0
0,26.0,18,2018,1.0,203.0,-4.64015418619e-09,4.64015418619e-09,9.28024033825e-09,-3.99978358579e-09,-203.000000005,203.000000005,463.875221892,-203.000000001,-8.29761566138e-09,-4.64008615207e-09,4.64008615207e-09,3.99978358579e-09,18.0230046905,1.0,1,1.0
0,26.0,19,2018,1.0,203.0,-3.76702990409e-09,3.76702990409e-09,7.53229802546e-09,-3.24642044897e-09,-203.000000004,203.000000004,577.748128525,-203.0,-7.77634761427e-09,-3.76526812137e-09,3.76526812137e-09,3.24642044897e-09,19.7869188294,1.0,1,1.0
0,27.0,0,2018,1.0,203.0,203.000000002,-203.000000002,-406.000002025,174.986000873,2.44059861497e-09,-2.44059861497e-09,42.7961619341,9.1694477498e-09,203.000002016,203.000002022,-203.000002022,-174.986000873,221.242712404,1.0,1,1.0
0,27.0,1,2018,1.0,203.0,-4.33485882464e-09,4.33485882464e-09,8.66836568167e-09,-3.7360656088e-09,-203.000000004,203.000000004,213.980790478,-203.000000001,-7.53239837565e-09,-4.33350685703e-09,4.33350685703e-09,3.7360656088e-09,68.7145146194,1.0,1,1.0
0,27.0,2,2018,1.0,203.0,-4.0113784096e-09,4.0113784096e-09,8.00664175215e-09,-3.45086259518e-09,-203.000000004,203.000000004,385.165419017,-203.0,-8.04286677821e-09,-3.99526334255e-09,3.99526334255e-09,3.45086259518e-09,50.8762540832,1.0,1,1.0
0,27.0,3,2018,1.0,203.0,9.92647875445e-09,-9.92647875445e-09,-1.9864188607e-08,8.56146528963e-09,-202.99999999,202.99999999,449.359661901,-202.999999972,-7.90515775262e-09,9.93770985258e-09,-9.93770985258e-09,-8.56146528963e-09,58.9918380111,1.0,1,1.0
0,27.0,4,2018,1.0,203.0,-4.89679997985e-09,4.89679997985e-09,9.7916411048e-09,-4.22019731617e-09,-203.000000005,203.000000005,385.165419017,-203.000000002,-8.0449516846e-09,-4.89484112495e-09,4.89484112495e-09,4.22019731617e-09,21.698829986,1.0,1,1.0
0,27.0,5,2018,1.0,203.0,6.80474153257e-09,-6.80474153257e-09,-1.36119878104e-08,5.86676674629e-09,-202.999999993,202.999999993,192.582709483,-202.999999978,-8.16945943073e-09,6.80724627785e-09,-6.80724627785e-09,-5.86676674629e-09,27.8423841351,1.0,1,1.0
0,27.0,6,2018,1.0,203.0,-3.89418863585e-09,3.89418863585e-09,7.78812710071e-09,-3.35668278041e-09,-203.000000004,203.000000004,770.330838041,-203.0,-8.21782438582e-09,-3.89393846486e-09,3.89393846486e-09,3.35668278041e-09,22.1496503076,1.0,1,1.0
0,27.0,7,2018,1.0,203.0,4.2281515043e-10,-4.2281515043e-10,-8.81353776716e-10,3.79863477764e-10,-203.0,203.0,770.330838035,-202.999999992,-7.54907476664e-09,4.58538626286e-10,-4.58538626286e-10,-3.79863477764e-10,29.8247997265,1.0,1,1.0
0,27.0,8,2018,1.0,203.0,-4.5758829948e-09,4.5758829948e-09,9.15053146867e-09,-3.943879063e-09,-203.000000005,203.000000005,577.748128122,-203.000000001,-8.59701544519e-09,-4.57464847387e-09,4.57464847387e-09,3.943879063e-09,33.2088763321,1.0,1,1.0
0,27.0,9,2018,1.0,203.0,-4.79008665962e-09,4.79008665962e-09,9.58018729168e-09,-4.12906072271e-09,-203.000000005,203.000000005,577.748128533,-203.000000002,-7.79309189894e-09,-4.79010063206e-09,4.79010063206e-09,4.12906072271e-09,18.8747048446,1.0,1,1.0
0,27.0,10,2018,1.0,203.0,-4.6467251165e-09,4.6467251165e-09,9.29896841894e-09,-4.00785538857e-09,-203.000000005,203.000000005,192.582709505,-203.000000001,-8.28004658423e-09,-4.65224330245e-09,4.65224330245e-09,4.00785538857e-09,20.0513887259,1.0,1,1.0
0,27.0,11,2018,1.0,203.0,101.475931169,-101.475931169,-202.999999996,87.4929999984,-101.524068831,101.524068831,485.273302842,4.6016692771e-09,-8.19919136043e-09,101.524068828,-101.524068828,-87.4929999984,39.8280478409,1.0,1,1.0
0,27.0,12,2018,1.0,203.0,-4.44637461999e-09,4.44637461999e-09,8.89265730865e-09,-3.83273530003e-09,-203.000000004,203.000000004,485.273303617,-203.000000002,-6.71759032029e-09,-4.44628268867e-09,4.44628268867e-09,3.83273530003e-09,18.6620472855,1.0,1,1.0
0,27.0,13,2018,1.0,203.0,203.000000007,-203.000000007,-406.000002034,174.986000877,7.23146002985e-09,-7.23146002985e-09,363.767338047,6.82792691904e-09,203.000002028,203.000002027,-203.000002027,-174.986000877,44.7525940881,1.0,1,1.0
0,27.0,14,2018,1.0,203.0,189.634803326,-189.634803326,-385.700000009,166.236700004,-13.3651966736,13.3651966736,-8.61711211486e-09,6.46273223117e-09,182.700000002,196.065196682,-196.065196682,-166.236700004,30.9305292527,1.0,1,1.0
0,27.0,15,2018,1.0,203.0,-4.08673220013e-09,4.08673220013e-09,8.16746655418e-09,-3.52017808485e-09,-203.000000004,203.000000004,385.165419014,-203.0,-7.92621273927e-09,-4.08073435405e-09,4.08073435405e-09,3.52017808485e-09,19.4045604865,1.0,1,1.0
0,27.0,16,2018,1.0,203.0,-4.71917637857e-09,4.71917637857e-09,9.43767881896e-09,-4.06763957097e-09,-203.000000005,203.000000005,192.582709506,-203.000000002,-7.83219923108e-09,-4.7185024404e-09,4.7185024404e-09,4.06763957097e-09,18.4589908516,1.0,1,1.0
0,27.0,17,2018,1.0,203.0,101.475931146,-101.475931146,-202.99999993,87.4929999697,-101.524068854,101.524068854,5.87988850912e-08,-6.65758657735e-08,-3.6666983174e-09,101.524068783,-101.524068783,-87.4929999697,34.2568880016,1.0,1,1.0
0,27.0,18,2018,1.0,203.0,-4.64724233531e-09,4.64724233531e-09,9.29442111946e-09,-4.00589550249e-09,-203.000000005,203.000000005,656.457931406,-203.000000001,-8.29761566138e-09,-4.64717878414e-09,4.64717878414e-09,4.00589550249e-09,17.2942774347,1.0,1,1.0
0,27.0,19,2018,1.0,203.0,-3.79091388849e-09,3.79091388849e-09,7.57997160795e-09,-3.26696776303e-09,-203.000000004,203.000000004,770.330838037,-203.0,-7.77634761427e-09,-3.78905771945e-09,3.78905771945e-09,3.26696776303e-09,20.1240983404,1.0,1,1.0
0,28.0,0,2018,1.0,203.0,-4.93006784866e-09,4.93006784866e-09,9.86013574504e-09,-4.24971850611e-09,-203.000000005,203.000000005,235.378871449,-203.000000001,-9.1694477498e-09,-4.93006789638e-09,4.93006789638e-09,4.24971850611e-09,62.0520612806,1.0,1,1.0
0,28.0,1,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.76427222118e-09,-9.76427222118e-09,-9.2576517461e-09,7.53239837565e-09,203.000002032,203.00000203,-203.00000203,-174.986000879,265.086827178,1.0,1,1.0
0,28.0,2,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.90689300679e-09,-9.90689300679e-09,171.18462853,8.04286677821e-09,203.000002032,203.00000203,-203.00000203,-174.986000879,218.460937763,1.0,1,1.0
0,28.0,3,2018,1.0,203.0,203.00000001,-203.00000001,-406.000002039,174.986000879,9.69071143403e-09,-9.69071143403e-09,235.378871414,7.90515775262e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,112.725195779,1.0,1,1.0
0,28.0,4,2018,1.0,203.0,-3.54600093118e-09,3.54600093118e-09,7.09025444939e-09,-3.05589966769e-09,-203.000000004,203.000000004,577.748128529,-202.999999999,-8.0449516846e-09,-3.54425351821e-09,3.54425351821e-09,3.05589966769e-09,19.5435720787,1.0,1,1.0
0,28.0,5,2018,1.0,203.0,-4.05942673064e-09,4.05942673064e-09,8.11791526862e-09,-3.49882148078e-09,-203.000000004,203.000000004,385.165418996,-203.0,-8.16945943073e-09,-4.05848853798e-09,4.05848853798e-09,3.49882148078e-09,23.9864217279,1.0,1,1.0
0,28.0,6,2018,1.0,203.0,-1.21013767962e-09,1.21013767962e-09,2.41959395825e-09,-1.04284499601e-09,-203.000000001,203.000000001,962.913547548,-202.999999994,-8.21782438582e-09,-1.20945627863e-09,1.20945627863e-09,1.04284499601e-09,27.7961858378,1.0,1,1.0
0,28.0,7,2018,1.0,203.0,-3.47124670684e-09,3.47124670684e-09,6.93202150571e-09,-2.98770126896e-09,-203.000000003,203.000000003,962.913547547,-202.999999999,-7.54907476664e-09,-3.46077479887e-09,3.46077479887e-09,2.98770126896e-09,25.6075660139,1.0,1,1.0
0,28.0,8,2018,1.0,203.0,101.475931174,-101.475931174,-203.000000013,87.4930000055,-101.524068826,101.524068826,577.74812811,8.4434350174e-09,4.21949828128e-09,101.524068839,-101.524068839,-87.4930000055,50.738737367,1.0,1,1.0
0,28.0,9,2018,1.0,203.0,-1.38403984158e-09,1.38403984158e-09,2.75865943518e-09,-1.18898221656e-09,-203.000000001,203.000000001,770.33083804,-202.999999995,-7.79309189894e-09,-1.37461959359e-09,1.37461959359e-09,1.18898221656e-09,50.2435968993,1.0,1,1.0
0,28.0,10,2018,1.0,203.0,-4.20137284643e-09,4.20137284643e-09,8.39544584464e-09,-3.61843715904e-09,-203.000000004,203.000000004,385.165419018,-203.0,-8.28004658423e-09,-4.19407299821e-09,4.19407299821e-09,3.61843715904e-09,24.2582473629,1.0,1,1.0
0,28.0,11,2018,1.0,203.0,-4.35076987839e-09,4.35076987839e-09,8.69964855001e-09,-3.74954852505e-09,-203.000000004,203.000000004,677.856012356,-203.0,-8.64964961565e-09,-4.34887867162e-09,4.34887867162e-09,3.74954852505e-09,31.7009533242,1.0,1,1.0
0,28.0,12,2018,1.0,203.0,3.94978563625e-07,-3.94978563625e-07,-7.90369764076e-07,3.40649368317e-07,-202.999999605,202.999999605,677.856012372,-202.999999203,-6.71759032029e-09,3.95391200451e-07,-3.95391200451e-07,-3.40649368317e-07,38.828507945,1.0,1,1.0
0,28.0,13,2018,1.0,203.0,202.999999976,-202.999999976,-406.000001972,174.98600085,-2.4371241253e-08,2.4371241253e-08,149.786547631,6.82792691904e-09,203.000001965,203.000001996,-203.000001996,-174.98600085,40.5231945686,1.0,1,1.0
0,28.0,14,2018,1.0,203.0,-4.12663301394e-09,4.12663301394e-09,7.85635662499e-09,-3.38608970537e-09,-203.000000004,203.000000004,192.582709504,-203.000000003,-5.15691744386e-09,-3.72972361105e-09,3.72972361105e-09,3.38608970537e-09,12.228297211,1.0,1,1.0
0,28.0,15,2018,1.0,203.0,-3.89181924103e-09,3.89181924103e-09,7.77130042897e-09,-3.34943048488e-09,-203.000000004,203.000000004,577.748128527,-203.0,-7.92621273927e-09,-3.87948118794e-09,3.87948118794e-09,3.34943048488e-09,20.2744062874,1.0,1,1.0
0,28.0,16,2018,1.0,203.0,-4.68314112401e-09,4.68314112401e-09,9.36565405351e-09,-4.03659689706e-09,-203.000000005,203.000000005,385.16541902,-203.000000002,-7.83219923108e-09,-4.68251292949e-09,4.68251292949e-09,4.03659689706e-09,18.1631555592,1.0,1,1.0
0,28.0,17,2018,1.0,203.0,-4.2021791663e-09,4.2021791663e-09,8.40369743746e-09,-3.62199359555e-09,-203.000000004,203.000000004,192.582709571,-203.000000004,-4.09760481037e-09,-4.20151827117e-09,4.20151827117e-09,3.62199359555e-09,18.7555528192,1.0,1,1.0
0,28.0,18,2018,1.0,203.0,-4.8426651261e-09,4.8426651261e-09,9.68522336963e-09,-4.17433127231e-09,-203.000000005,203.000000005,849.04064092,-203.000000001,-8.29761566138e-09,-4.84255824353e-09,4.84255824353e-09,4.17433127231e-09,21.4985620786,1.0,1,1.0
0,28.0,19,2018,1.0,203.0,-3.34406187401e-09,3.34406187401e-09,6.68617741752e-09,-2.88174246695e-09,-203.000000003,203.000000003,962.913547548,-202.999999999,-7.77634761427e-09,-3.34211554351e-09,3.34211554351e-09,2.88174246695e-09,20.9755042479,1.0,1,1.0
0,29.0,0,2018,1.0,203.0,-4.9195653935e-09,4.9195653935e-09,9.83913448692e-09,-4.24066696386e-09,-203.000000005,203.000000005,427.961580963,-203.000000001,-9.1694477498e-09,-4.91956909342e-09,4.91956909342e-09,4.24066696386e-09,79.0405274118,1.0,1,1.0
0,29.0,1,2018,1.0,203.0,-1.9722184722e-09,1.9722184722e-09,3.93961058799e-09,-1.69797216342e-09,-203.000000002,203.000000002,192.582709499,-202.999999998,-6.2014370822e-09,-1.96739211579e-09,1.96739211579e-09,1.69797216342e-09,66.0265692496,1.0,1,1.0
0,29.0,2,2018,1.0,203.0,164.300570296,-164.300570296,-345.099995951,148.738098255,-38.6994297039,38.6994297039,21.3980809623,8.0428667782e-09,142.099995943,180.799425654,-180.799425654,-148.738098255,70.4230440627,1.0,1,1.0
0,29.0,3,2018,1.0,203.0,202.999999999,-202.999999999,-406.000002019,174.98600087,-7.2149036103e-10,7.2149036103e-10,21.3980809491,7.90515775262e-09,203.000002011,203.000002019,-203.000002019,-174.98600087,68.5217575974,1.0,1,1.0
0,29.0,4,2018,1.0,203.0,-3.14769085414e-09,3.14769085414e-09,6.29177912797e-09,-2.71175680415e-09,-203.000000003,203.000000003,770.33083804,-202.999999998,-8.0449516846e-09,-3.14408827383e-09,3.14408827383e-09,2.71175680415e-09,24.6189737615,1.0,1,1.0
0,29.0,5,2018,1.0,203.0,1.7495110082e-08,-1.7495110082e-08,-3.50003821421e-08,1.50851647032e-08,-202.999999983,202.999999983,577.748128468,-202.999999957,-8.16945943073e-09,1.75052720601e-08,-1.75052720601e-08,-1.50851647032e-08,28.1466064988,1.0,1,1.0
0,29.0,6,2018,1.0,203.0,203.000000007,-203.000000007,-406.000002033,174.986000876,6.53004802327e-09,-6.53004802327e-09,748.932757068,8.21782438583e-09,203.000002025,203.000002027,-203.000002027,-174.986000876,34.3024006334,1.0,1,1.0
0,29.0,7,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002035,174.986000877,7.55793060324e-09,-7.55793060324e-09,748.932757064,7.54907476664e-09,203.000002028,203.000002028,-203.000002028,-174.986000877,38.8804467658,1.0,1,1.0
0,29.0,8,2018,1.0,203.0,101.475931171,-101.475931171,-203.000000002,87.493000001,-101.524068829,101.524068829,577.748128108,7.9426751031e-09,-5.5888474715e-09,101.524068832,-101.524068832,-87.493000001,49.6144993574,1.0,1,1.0
0,29.0,9,2018,1.0,203.0,203.00000001,-203.00000001,-406.000002039,174.986000879,9.60444294344e-09,-9.60444294344e-09,556.350047554,7.79309189894e-09,203.000002031,203.00000203,-203.00000203,-174.986000879,93.8123489453,1.0,1,1.0
0,29.0,10,2018,1.0,203.0,203.000000008,-203.000000008,-406.000002037,174.986000878,8.25884072009e-09,-8.25884072009e-09,171.184628534,8.28004658423e-09,203.000002028,203.000002028,-203.000002028,-174.986000878,37.1463025534,1.0,1,1.0
0,29.0,11,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002038,174.986000878,9.00820627137e-09,-9.00820627137e-09,463.87522187,8.64964961565e-09,203.000002029,203.000002029,-203.000002029,-174.986000878,48.9218327027,1.0,1,1.0
0,29.0,12,2018,1.0,203.0,203.00000001,-203.00000001,-406.00000204,174.986000879,9.8825034258e-09,-9.8825034258e-09,463.875221884,6.71759032029e-09,203.000002033,203.00000203,-203.00000203,-174.986000879,163.970222427,1.0,1,1.0
0,29.0,13,2018,1.0,203.0,-4.51039495559e-09,4.51039495559e-09,9.02071304994e-09,-3.88792732452e-09,-203.000000005,203.000000005,342.369257144,-203.000000002,-6.82792691903e-09,-4.51031809435e-09,4.51031809435e-09,3.88792732452e-09,17.4338301392,1.0,1,1.0
0,29.0,14,2018,1.0,203.0,-2.41565405181e-09,2.41565405181e-09,4.83132874634e-09,-2.08230268967e-09,-203.000000002,203.000000002,385.165419013,-203.0,-5.15691744385e-09,-2.41567469453e-09,2.41567469453e-09,2.08230268967e-09,16.1789068484,1.0,1,1.0
0,29.0,15,2018,1.0,203.0,-3.8108026964e-09,3.8108026964e-09,7.61415848004e-09,-3.2817023049e-09,-203.000000004,203.000000004,770.330838039,-203.0,-7.92621273927e-09,-3.80335578363e-09,3.80335578363e-09,3.2817023049e-09,20.8156571089,1.0,1,1.0
0,29.0,16,2018,1.0,203.0,70.0568781001,-70.0568781001,-120.032582951,51.734043252,-132.9431219,132.9431219,463.875221857,-82.9674170409,-7.83219923104e-09,49.9757048512,-49.9757048512,-51.734043252,24.1384970763,1.0,1,1.0
0,29.0,17,2018,1.0,203.0,-3.1635289559e-09,3.1635289559e-09,6.32649490301e-09,-2.7267193032e-09,-203.000000003,203.000000003,385.165419082,-203.000000002,-4.09760481035e-09,-3.16296594711e-09,3.16296594711e-09,2.7267193032e-09,12.5389202093,1.0,1,1.0
0,29.0,18,2018,1.0,203.0,5.04366673053e-09,-5.04366673053e-09,-1.00878784483e-08,4.34787561123e-09,-202.999999995,202.999999995,1041.62335042,-202.999999982,-8.29761566138e-09,5.04421171779e-09,-5.04421171779e-09,-4.34787561123e-09,29.9066321839,1.0,1,1.0
0,29.0,19,2018,1.0,203.0,101.475931173,-101.475931173,-203.00000001,87.4930000041,-101.524068827,101.524068827,962.913547539,7.28476685294e-09,2.28228429535e-09,101.524068837,-101.524068837,-87.4930000041,25.6735209535,1.0,1,1.0
0,30.0,0,2018,1.0,203.0,203.000000009,-203.000000009,-406.000002039,174.986000879,9.32315830229e-09,-9.32315830229e-09,213.980790477,9.1694477498e-09,203.000002029,203.000002029,-203.000002029,-174.986000879,245.691018701,1.0,1,1.0
0,30.0,1,2018,1.0,203.0,101.475931163,-101.475931163,-202.999999981,87.4929999917,-101.524068837,101.524068837,192.582709518,-1.37439623893e-08,-5.47800809e-09,101.524068817,-101.524068817,-87.4929999917,77.0613826626,1.0,1,1.0
0,30.0,2,2018,1.0,203.0,-4.77424038634e-09,4.77424038634e-09,9.54859713996e-09,-4.11544536732e-09,-203.000000005,203.000000005,213.980790477,-203.000000002,-8.04286677819e-09,-4.77435675362e-09,4.77435675362e-09,4.11544536732e-09,29.0990103466,1.0,1,1.0
0,30.0,3,2018,1.0,203.0,-4.71398069527e-09,4.71398069527e-09,9.42012946261e-09,-4.06007579838e-09,-203.000000005,203.000000005,213.980790463,-203.000000002,-7.9051577526e-09,-4.70614876733e-09,4.70614876733e-09,4.06007579838e-09,47.8981027803,1.0,1,1.0
