price,hour
15.1518,1
14.6585,2
14.4207,3
15.1406,4
17.4856,5
19.5156,6
22.1986,7
23.3978,8
24.6729,9
28.8404,10
28.1875,11
28.1779,12
27.6769,13
26.7779,14
26.6467,15
27.9965,16
28.3409,17
38.4522,18
36.505,19
35.6876,20
34.4953,21
33.126,22
28.0294,23
25.9409,24
24.895,25
22.2201,26
21.4712,27
21.159,28
22.2219,29
25.0818,30
25.6424,31
26.0382,32
12.34,33
14.6617,34
14.24,35
27.1126,36
29.5769,37
28.2662,38
26.0631,39
25.524,40
30.4552,41
44.5946,42
40.4883,43
35.8357,44
33.7887,45
29.6834,46
26.6774,47
23.145,48
17.7767,49
15.7957,50
14.4422,51
13.3517,52
15.0987,53
13.9395,54
15.2818,55
16.7931,56
16.3133,57
22.5863,58
26.5869,59
20.4643,60
18.3529,61
15.3517,62
14.9868,63
16.2112,64
14.7176,65
18.0595,66
17.2495,67
16.4598,68
21.4334,69
19.9626,70
18.5072,71
17.3565,72
15.648,73
15.4673,74
14.9263,75
15.2496,76
16.0719,77
17.1463,78
20.34,79
21.8598,80
24.0952,81
31.4485,82
30.231,83
27.7592,84
24.0827,85
22.454,86
20.6128,87
19.6374,88
20.3207,89
25.1795,90
23.5177,91
19.8072,92
20.751,93
18.69,94
16.9438,95
16.4982,96
16.6837,97
16.5858,98
16.8897,99
17.2512,100
19.0739,101
20.5157,102
21.4663,103
24.8291,104
25.3134,105
30.2864,106
25.0183,107
21.4237,108
21.6142,109
21.0053,110
20.0689,111
20.0715,112
19.5998,113
22.1196,114
20.1896,115
19.1358,116
18.2211,117
17.406,118
16.4312,119
14.4849,120
12.4739,121
11.247,122
9.8042,123
10.724,124
11.093,125
12.2398,126
12.8796,127
13.5624,128
13.4374,129
13.9761,130
13.1029,131
11.1104,132
8.3984,133
7.1856,134
6.0158,135
6.4919,136
9.66,137
14.376,138
14.0341,139
12.6691,140
13.2,141
10.8795,142
7.682,143
3.044,144
-0.8618,145
-2.2688,146
-3.3382,147
-3.2728,148
-0.3102,149
5.6509,150
15.1298,151
16.4126,152
16.1083,153
21.3068,154
22.8022,155
22.321,156
19.2381,157
18.1663,158
15.5439,159
15.0922,160
15.6439,161
16.8099,162
15.7663,163
13.7248,164
13.8964,165
10.2862,166
2.9704,167
-0.1985,168
-1.3111,169
-3.3532,170
-3.7278,171
-2.5713,172
-0.727,173
9.607,174
13.4935,175
16.7233,176
15.6014,177
17.3019,178
14.5442,179
13.4676,180
9.561,181
9.4873,182
9.5023,183
12.142,184
11.4166,185
12.91,186
12.1457,187
7.5193,188
10.7178,189
10.156,190
11.895,191
10.0579,192
16.638,193
17.2049,194
18.0595,195
18.6016,196
19.8344,197
24.2784,198
32.1309,199
40.7925,200
33.3193,201
34.7758,202
31.384,203
28.4121,204
24.3126,205
22.2623,206
20.3738,207
19.7294,208
20.2587,209
27.3487,210
26.2439,211
22.7382,212
21.8898,213
20.1349,214
19.2565,215
15.4548,216
15.2832,217
14.5726,218
14.1347,219
13.9068,220
19.966,221
18.4873,222
34.9376,223
43.5339,224
23.9121,225
29.5115,226
22.2851,227
