price,hour
11.87,1
10.9,2
9.91,3
10.15,4
9.38,5
9.9,6
8.96,7
7.93,8
10.58,9
9.9,10
10.24,11
9.31,12
9.33,13
9.57,14
9.64,15
10.0,16
11.95,17
19.33,18
18.71,19
17.15,20
12.9,21
10.98,22
9.03,23
10.97,24
11.35,25
10.86,26
10.74,27
10.74,28
10.51,29
11.76,30
10.6,31
10.36,32
13.49,33
14.14,34
15.1,35
14.08,36
14.02,37
13.82,38
13.74,39
14.53,40
17.22,41
21.03,42
20.09,43
20.34,44
16.38,45
15.88,46
13.02,47
11.5,48
8.64,49
7.94,50
7.96,51
7.88,52
7.84,53
8.74,54
6.28,55
7.64,56
10.95,57
13.13,58
13.13,59
13.75,60
13.63,61
13.25,62
14.28,63
15.65,64
19.24,65
28.73,66
27.75,67
26.26,68
22.46,69
20.5,70
15.51,71
14.9,72
16.54,73
16.45,74
16.57,75
16.18,76
17.18,77
25.35,78
38.9,79
38.72,80
35.14,81
35.22,82
34.74,83
30.91,84
26.27,85
25.3,86
25.11,87
29.8,88
39.87,89
62.27,90
54.18,91
49.33,92
42.66,93
36.69,94
27.09,95
24.2,96
21.29,97
19.7,98
18.89,99
18.82,100
20.93,101
30.28,102
44.06,103
32.96,104
32.0,105
29.29,106
26.93,107
26.39,108
20.11,109
19.14,110
18.63,111
19.97,112
25.95,113
35.59,114
41.99,115
38.8,116
28.51,117
22.24,118
14.53,119
17.27,120
13.97,121
13.23,122
12.3,123
12.63,124
13.81,125
16.45,126
26.01,127
24.54,128
20.76,129
20.37,130
18.81,131
17.84,132
16.66,133
15.66,134
15.24,135
14.85,136
17.83,137
23.94,138
20.75,139
19.79,140
19.81,141
18.2,142
13.47,143
12.98,144
16.09,145
14.88,146
13.65,147
14.3,148
14.36,149
17.37,150
31.01,151
22.32,152
22.14,153
20.5,154
20.61,155
20.58,156
17.52,157
17.54,158
16.6,159
15.33,160
20.31,161
23.96,162
23.73,163
22.73,164
22.54,165
21.51,166
18.05,167
16.18,168
14.95,169
13.23,170
12.26,171
12.62,172
12.31,173
17.96,174
25.23,175
23.27,176
23.28,177
23.23,178
23.14,179
21.64,180
20.03,181
19.86,182
19.49,183
18.57,184
17.76,185
23.6,186
22.83,187
21.47,188
18.11,189
16.43,190
13.71,191
12.46,192
7.76,193
6.78,194
5.03,195
5.18,196
4.62,197
6.24,198
6.2,199
9.24,200
11.53,201
14.08,202
14.17,203
14.14,204
13.12,205
11.85,206
11.59,207
11.76,208
12.07,209
17.21,210
17.27,211
15.77,212
14.22,213
11.65,214
9.68,215
8.24,216
6.14,217
4.92,218
3.39,219
3.5,220
3.37,221
3.68,222
4.62,223
5.14,224
6.97,225
9.63,226
9.64,227
9.85,228
9.77,229
9.73,230
9.76,231
9.75,232
11.81,233
17.08,234
17.05,235
16.22,236
12.67,237
10.96,238
9.38,239
6.82,240
7.6,241
6.96,242
6.6,243
7.24,244
7.32,245
11.05,246
20.06,247
19.07,248
21.61,249
21.74,250
23.26,251
21.99,252
21.69,253
19.46,254
19.05,255
19.79,256
23.48,257
31.59,258
31.51,259
29.0,260
26.7,261
22.11,262
18.42,263
17.03,264
16.37,265
15.68,266
13.23,267
15.17,268
13.54,269
16.77,270
24.68,271
23.87,272
23.37,273
23.53,274
23.29,275
21.36,276
19.27,277
17.88,278
18.11,279
17.21,280
21.36,281
27.67,282
27.2,283
23.73,284
23.3,285
19.73,286
13.78,287
15.35,288
10.64,289
9.26,290
8.9,291
8.95,292
9.06,293
10.69,294
22.32,295
21.78,296
23.99,297
22.47,298
22.41,299
22.07,300
18.72,301
18.21,302
17.98,303
18.44,304
21.03,305
28.14,306
28.47,307
26.81,308
24.79,309
22.26,310
17.84,311
15.74,312
16.24,313
14.86,314
14.03,315
14.88,316
14.92,317
15.4,318
28.6,319
26.07,320
25.16,321
24.62,322
23.46,323
22.56,324
19.54,325
19.17,326
19.21,327
19.73,328
23.0,329
28.07,330
27.95,331
27.86,332
23.64,333
21.75,334
16.54,335
15.29,336
12.52,337
10.91,338
9.6,339
9.63,340
10.7,341
11.35,342
17.98,343
19.81,344
19.03,345
19.41,346
18.84,347
18.02,348
16.65,349
15.83,350
15.08,351
15.04,352
16.41,353
20.58,354
19.08,355
18.04,356
16.76,357
14.95,358
11.98,359
10.4,360
7.91,361
7.63,362
7.15,363
7.05,364
6.76,365
7.34,366
6.89,367
9.44,368
11.91,369
15.24,370
15.63,371
15.0,372
15.14,373
14.78,374
13.18,375
13.56,376
14.97,377
17.77,378
16.88,379
15.8,380
14.92,381
12.82,382
10.55,383
8.18,384
9.57,385
9.67,386
7.67,387
7.69,388
8.28,389
9.76,390
11.43,391
9.78,392
13.94,393
15.49,394
16.08,395
16.11,396
15.78,397
15.37,398
15.34,399
16.04,400
18.37,401
30.5,402
29.17,403
28.05,404
25.33,405
19.2,406
15.66,407
15.88,408
15.87,409
14.81,410
12.8,411
12.81,412
13.55,413
16.33,414
24.35,415
22.15,416
23.09,417
21.62,418
22.36,419
21.74,420
20.48,421
18.8,422
18.28,423
18.42,424
19.73,425
27.81,426
29.53,427
27.78,428
25.32,429
21.27,430
18.33,431
18.36,432
17.41,433
14.85,434
12.64,435
12.6,436
14.21,437
17.61,438
25.05,439
20.98,440
22.02,441
20.97,442
21.23,443
19.01,444
18.27,445
15.68,446
15.69,447
15.62,448
16.16,449
26.65,450
26.82,451
22.52,452
21.2,453
19.8,454
15.54,455
15.01,456
16.94,457
15.63,458
14.15,459
14.2,460
14.82,461
19.09,462
26.74,463
22.42,464
24.8,465
23.51,466
22.98,467
22.57,468
21.7,469
20.48,470
20.11,471
20.38,472
21.03,473
25.97,474
27.34,475
24.7,476
24.12,477
21.24,478
17.97,479
16.6,480
17.48,481
15.84,482
14.69,483
14.79,484
15.4,485
17.91,486
28.64,487
24.07,488
24.08,489
22.44,490
23.2,491
21.95,492
20.73,493
20.18,494
19.56,495
20.24,496
20.91,497
26.55,498
26.9,499
24.17,500
23.41,501
20.83,502
16.34,503
17.1,504
19.7,505
18.31,506
16.57,507
16.55,508
18.29,509
21.34,510
29.65,511
26.71,512
26.3,513
26.47,514
26.61,515
27.26,516
27.27,517
25.31,518
24.13,519
24.56,520
23.48,521
29.18,522
29.02,523
26.08,524
24.48,525
22.83,526
19.77,527
19.56,528
21.95,529
21.95,530
20.74,531
21.51,532
20.78,533
22.1,534
23.32,535
21.2,536
24.64,537
25.25,538
26.04,539
26.06,540
25.87,541
23.22,542
22.18,543
22.44,544
23.22,545
29.49,546
29.53,547
26.92,548
24.75,549
23.9,550
22.68,551
19.44,552
28.65,553
27.2,554
26.05,555
25.73,556
24.36,557
25.7,558
27.43,559
19.65,560
24.96,561
25.21,562
25.28,563
25.1,564
24.76,565
22.65,566
21.49,567
21.44,568
24.62,569
30.33,570
31.41,571
29.35,572
27.58,573
24.97,574
21.95,575
17.59,576
32.14,577
28.5,578
27.18,579
27.21,580
27.21,581
31.56,582
39.69,583
33.82,584
36.91,585
37.0,586
38.51,587
36.44,588
33.47,589
30.2,590
28.67,591
27.52,592
28.71,593
43.56,594
42.82,595
34.13,596
30.41,597
26.26,598
25.2,599
18.33,600
25.73,601
24.07,602
23.58,603
23.36,604
22.75,605
26.87,606
29.5,607
28.35,608
26.65,609
27.16,610
27.0,611
26.98,612
25.56,613
24.06,614
22.82,615
22.93,616
25.06,617
31.07,618
30.62,619
27.28,620
26.03,621
22.86,622
20.22,623
18.36,624
16.13,625
13.75,626
13.55,627
13.66,628
14.54,629
17.76,630
20.5,631
21.66,632
22.32,633
22.42,634
23.1,635
23.23,636
21.65,637
21.43,638
21.14,639
21.27,640
23.28,641
29.51,642
32.29,643
28.81,644
26.66,645
23.58,646
21.32,647
19.8,648
19.45,649
16.15,650
14.85,651
14.88,652
15.47,653
20.69,654
24.22,655
23.06,656
22.35,657
22.3,658
22.48,659
22.37,660
22.39,661
22.47,662
21.49,663
21.57,664
22.78,665
29.99,666
30.92,667
24.6,668
23.2,669
22.44,670
20.06,671
17.59,672
18.63,673
16.33,674
14.97,675
15.99,676
17.13,677
19.51,678
23.27,679
22.81,680
22.93,681
22.96,682
22.85,683
22.21,684
21.29,685
20.99,686
20.13,687
19.77,688
21.58,689
26.47,690
26.33,691
24.8,692
22.71,693
20.78,694
18.71,695
18.59,696
19.7,697
18.78,698
17.47,699
16.76,700
16.69,701
18.04,702
15.14,703
17.43,704
20.79,705
22.67,706
22.9,707
22.55,708
21.16,709
18.97,710
17.87,711
18.36,712
21.1,713
24.36,714
24.07,715
22.18,716
21.25,717
19.4,718
16.84,719
14.85,720
19.46,721
18.01,722
15.27,723
14.88,724
14.84,725
15.93,726
12.15,727
14.02,728
15.82,729
18.23,730
18.84,731
18.39,732
