price,hour
18.44,1
17.16,2
18.2,3
18.52,4
18.85,5
19.84,6
21.39,7
21.95,8
22.65,9
23.29,10
22.15,11
22.14,12
21.99,13
21.14,14
20.99,15
21.03,16
21.43,17
24.96,18
31.44,19
27.28,20
25.95,21
24.57,22
23.02,23
21.49,24
21.14,25
20.62,26
20.22,27
20.63,28
21.01,29
21.8,30
24.59,31
27.41,32
27.82,33
27.74,34
24.22,35
22.46,36
21.52,37
20.8,38
20.48,39
19.91,40
20.78,41
27.83,42
34.99,43
31.6,44
27.99,45
25.95,46
23.24,47
22.4,48
20.79,49
20.1,50
20.27,51
20.81,52
22.59,53
26.68,54
37.85,55
43.8,56
32.11,57
28.63,58
27.27,59
23.31,60
22.78,61
22.05,62
21.25,63
20.75,64
21.01,65
25.93,66
28.67,67
27.15,68
26.0,69
24.36,70
22.82,71
22.06,72
20.72,73
19.84,74
20.03,75
20.48,76
20.91,77
24.88,78
44.08,79
40.73,80
29.28,81
27.29,82
25.71,83
23.47,84
22.72,85
22.25,86
21.43,87
21.27,88
23.0,89
26.92,90
31.03,91
28.19,92
27.99,93
25.95,94
23.12,95
22.76,96
22.61,97
21.61,98
21.22,99
22.75,100
24.23,101
28.43,102
45.64,103
43.06,104
31.16,105
27.97,106
26.1,107
24.2,108
23.29,109
22.69,110
21.76,111
21.82,112
22.17,113
27.57,114
31.34,115
26.29,116
25.51,117
23.23,118
23.19,119
22.28,120
17.87,121
16.5,122
16.24,123
16.47,124
17.56,125
22.61,126
34.45,127
32.1,128
26.96,129
25.11,130
24.38,131
21.85,132
21.12,133
20.85,134
20.81,135
20.84,136
20.86,137
28.79,138
34.75,139
24.78,140
23.63,141
23.62,142
22.15,143
20.9,144
17.86,145
16.29,146
15.82,147
15.99,148
16.29,149
18.21,150
21.97,151
22.16,152
23.23,153
23.92,154
23.55,155
23.04,156
22.17,157
21.61,158
21.34,159
20.93,160
21.81,161
28.99,162
36.08,163
27.94,164
26.03,165
24.9,166
22.19,167
21.05,168
19.67,169
18.32,170
17.68,171
17.67,172
18.04,173
19.16,174
22.22,175
22.13,176
23.23,177
22.9,178
23.03,179
23.03,180
22.18,181
21.39,182
20.98,183
20.88,184
21.31,185
28.35,186
35.74,187
26.81,188
24.92,189
23.54,190
21.16,191
19.93,192
19.8,193
18.12,194
18.04,195
18.1,196
18.72,197
19.96,198
30.67,199
30.91,200
25.87,201
26.72,202
26.99,203
26.73,204
25.93,205
25.53,206
24.87,207
24.06,208
24.79,209
36.91,210
43.32,211
32.45,212
28.41,213
26.75,214
23.44,215
23.02,216
20.29,217
18.96,218
18.86,219
19.05,220
20.21,221
22.99,222
35.26,223
33.49,224
26.49,225
25.78,226
25.52,227
24.11,228
23.17,229
22.43,230
21.84,231
21.5,232
21.57,233
31.22,234
43.57,235
33.6,236
27.84,237
24.67,238
23.3,239
22.6,240
20.8,241
19.64,242
19.62,243
19.89,244
21.49,245
26.78,246
43.39,247
46.35,248
30.53,249
27.63,250
26.96,251
23.97,252
22.8,253
22.8,254
21.96,255
21.23,256
21.25,257
27.95,258
29.66,259
27.28,260
25.95,261
23.81,262
23.22,263
21.84,264
19.29,265
18.38,266
18.67,267
19.04,268
20.58,269
24.84,270
40.16,271
43.07,272
32.39,273
28.36,274
27.93,275
25.1,276
23.66,277
23.18,278
22.59,279
22.39,280
22.93,281
36.82,282
49.64,283
39.3,284
33.5,285
30.38,286
27.96,287
26.6,288
21.7,289
20.96,290
21.33,291
21.5,292
23.76,293
29.03,294
57.99,295
50.85,296
32.05,297
27.63,298
25.01,299
23.79,300
21.9,301
20.36,302
19.51,303
19.05,304
18.58,305
23.57,306
25.58,307
24.07,308
23.17,309
22.15,310
21.78,311
21.09,312
21.28,313
20.64,314
20.24,315
20.39,316
21.33,317
24.68,318
32.63,319
36.73,320
31.76,321
26.69,322
24.46,323
21.78,324
20.43,325
19.44,326
18.59,327
18.32,328
18.31,329
22.56,330
25.14,331
23.04,332
22.19,333
20.97,334
19.63,335
20.3,336
18.73,337
17.49,338
17.17,339
17.69,340
17.99,341
19.37,342
23.14,343
25.13,344
24.05,345
22.79,346
21.7,347
19.98,348
18.96,349
17.65,350
16.95,351
16.67,352
17.35,353
21.66,354
25.18,355
22.56,356
21.89,357
20.64,358
18.98,359
17.63,360
15.72,361
14.67,362
14.98,363
15.14,364
15.74,365
17.14,366
20.38,367
23.07,368
21.54,369
22.05,370
22.29,371
22.37,372
21.27,373
20.76,374
20.72,375
20.41,376
20.35,377
24.79,378
27.51,379
23.99,380
22.97,381
20.84,382
18.67,383
17.51,384
16.04,385
15.24,386
15.01,387
15.58,388
15.6,389
17.21,390
21.39,391
22.93,392
21.66,393
22.48,394
23.08,395
23.01,396
22.56,397
22.17,398
22.29,399
22.27,400
22.47,401
28.09,402
32.75,403
28.0,404
26.76,405
23.1,406
20.81,407
19.97,408
18.48,409
18.0,410
18.22,411
19.12,412
21.26,413
24.36,414
36.79,415
37.35,416
26.95,417
25.17,418
24.45,419
22.69,420
21.25,421
20.83,422
20.65,423
20.51,424
19.92,425
25.43,426
27.53,427
24.54,428
23.99,429
22.37,430
20.14,431
19.18,432
15.54,433
15.24,434
15.24,435
15.55,436
16.53,437
21.43,438
33.12,439
30.31,440
24.6,441
23.63,442
22.68,443
21.9,444
21.13,445
20.76,446
20.34,447
20.36,448
19.69,449
24.94,450
29.34,451
24.15,452
22.64,453
21.08,454
18.93,455
18.19,456
15.05,457
13.69,458
13.97,459
14.36,460
14.69,461
16.94,462
22.38,463
22.15,464
20.4,465
20.11,466
20.37,467
21.1,468
21.08,469
21.06,470
20.54,471
20.31,472
19.76,473
24.08,474
27.19,475
22.09,476
20.23,477
19.0,478
17.69,479
17.09,480
16.43,481
15.6,482
15.5,483
15.5,484
15.68,485
17.15,486
20.12,487
20.62,488
22.88,489
25.63,490
25.5,491
23.16,492
22.81,493
21.76,494
21.46,495
21.13,496
20.37,497
23.1,498
26.76,499
22.29,500
20.66,501
19.09,502
16.89,503
16.35,504
15.62,505
13.99,506
13.5,507
13.52,508
13.53,509
14.0,510
16.35,511
17.59,512
19.07,513
20.41,514
20.6,515
19.31,516
18.78,517
17.94,518
17.93,519
18.14,520
18.46,521
23.02,522
28.61,523
23.81,524
22.03,525
20.41,526
18.42,527
17.0,528
16.03,529
15.61,530
15.63,531
15.62,532
16.57,533
19.74,534
30.92,535
31.23,536
24.38,537
23.15,538
23.1,539
22.71,540
21.99,541
21.47,542
20.77,543
20.22,544
20.07,545
26.22,546
28.37,547
23.32,548
22.49,549
20.65,550
17.11,551
16.26,552
16.08,553
15.43,554
15.45,555
15.68,556
15.68,557
17.72,558
24.32,559
25.95,560
22.37,561
21.23,562
21.77,563
21.21,564
20.83,565
20.18,566
20.21,567
20.38,568
20.26,569
27.57,570
31.76,571
23.22,572
22.29,573
20.27,574
18.26,575
17.67,576
16.53,577
15.46,578
15.23,579
15.56,580
15.7,581
17.28,582
23.74,583
24.66,584
23.06,585
22.62,586
23.48,587
23.49,588
22.81,589
21.96,590
21.98,591
21.58,592
21.7,593
30.11,594
36.29,595
26.76,596
24.76,597
22.76,598
19.79,599
18.8,600
17.06,601
16.39,602
16.37,603
16.48,604
16.97,605
18.45,606
31.41,607
32.39,608
26.7,609
25.51,610
25.6,611
24.21,612
21.69,613
21.1,614
20.68,615
20.69,616
20.87,617
35.0,618
43.64,619
32.34,620
28.44,621
25.23,622
21.49,623
20.91,624
17.81,625
16.78,626
16.53,627
16.55,628
17.37,629
19.69,630
37.9,631
37.75,632
25.0,633
22.89,634
22.57,635
21.64,636
20.04,637
20.15,638
19.75,639
19.43,640
19.47,641
24.51,642
27.79,643
22.79,644
21.7,645
20.95,646
19.58,647
19.01,648
17.3,649
16.79,650
16.68,651
16.73,652
16.93,653
18.25,654
22.68,655
26.49,656
29.93,657
32.9,658
33.6,659
28.11,660
23.9,661
22.32,662
21.08,663
21.0,664
21.17,665
29.07,666
44.81,667
30.9,668
26.88,669
25.29,670
21.87,671
20.91,672
19.18,673
18.82,674
18.61,675
18.77,676
18.89,677
20.89,678
29.78,679
36.79,680
34.64,681
33.13,682
29.4,683
23.5,684
21.47,685
20.24,686
19.2,687
19.04,688
19.24,689
26.58,690
37.56,691
28.34,692
23.98,693
24.08,694
19.4,695
18.73,696
16.87,697
16.58,698
16.6,699
16.99,700
17.23,701
21.37,702
38.98,703
42.99,704
26.0,705
24.43,706
23.52,707
23.08,708
21.8,709
21.06,710
20.57,711
20.4,712
20.61,713
28.09,714
35.24,715
24.11,716
22.29,717
20.51,718
18.67,719
18.02,720
15.77,721
14.77,722
15.0,723
15.12,724
15.62,725
17.67,726
23.89,727
25.02,728
22.26,729
21.26,730
21.5,731
21.5,732
21.13,733
20.75,734
20.78,735
21.3,736
21.52,737
32.16,738
38.16,739
27.15,740
24.59,741
22.38,742
21.16,743
19.99,744
15.7,745
15.19,746
15.23,747
15.32,748
15.62,749
18.0,750
23.64,751
24.2,752
22.98,753
22.95,754
24.2,755
23.75,756
22.9,757
22.92,758
22.87,759
22.9,760
23.14,761
30.12,762
36.31,763
27.44,764
23.67,765
22.13,766
19.73,767
19.11,768
15.63,769
14.93,770
14.97,771
14.91,772
15.55,773
17.13,774
21.88,775
24.57,776
21.7,777
20.79,778
21.57,779
20.78,780
19.9,781
19.66,782
19.77,783
19.78,784
20.0,785
22.36,786
27.13,787
21.66,788
21.2,789
18.96,790
17.18,791
15.86,792
15.0,793
13.67,794
13.55,795
13.85,796
14.11,797
15.92,798
18.96,799
21.34,800
19.98,801
21.0,802
22.32,803
21.97,804
21.62,805
21.44,806
21.5,807
21.05,808
21.06,809
24.19,810
30.21,811
22.32,812
21.44,813
19.85,814
18.16,815
16.96,816
15.43,817
14.33,818
13.7,819
13.78,820
13.94,821
14.95,822
17.01,823
18.9,824
21.91,825
22.65,826
22.4,827
21.21,828
19.65,829
18.75,830
18.45,831
18.39,832
18.59,833
22.61,834
32.25,835
23.38,836
21.79,837
20.88,838
17.88,839
17.11,840
15.65,841
14.91,842
14.85,843
14.85,844
15.35,845
15.76,846
18.03,847
21.0,848
23.47,849
24.72,850
23.92,851
21.59,852
20.78,853
19.04,854
18.33,855
18.31,856
20.03,857
27.64,858
42.44,859
32.77,860
27.95,861
25.08,862
21.85,863
19.84,864
17.65,865
17.31,866
17.5,867
17.87,868
19.66,869
24.92,870
39.46,871
43.07,872
28.66,873
26.73,874
24.95,875
22.35,876
21.15,877
20.16,878
19.28,879
18.91,880
19.36,881
26.03,882
35.54,883
25.14,884
23.47,885
22.11,886
20.08,887
19.11,888
16.81,889
16.62,890
16.77,891
16.94,892
18.81,893
23.89,894
34.01,895
36.55,896
24.95,897
24.13,898
23.24,899
22.57,900
20.75,901
19.44,902
18.75,903
18.31,904
18.01,905
21.59,906
25.11,907
22.51,908
21.9,909
20.52,910
19.07,911
19.08,912
16.89,913
16.42,914
16.28,915
16.8,916
17.75,917
21.99,918
36.96,919
36.63,920
26.72,921
25.98,922
25.75,923
24.39,924
22.51,925
