hours,price
1.0,16.7195
2.0,16.3055
3.0,16.0163
4.0,15.7072
5.0,16.5027
6.0,17.3757
7.0,17.9556
8.0,19.7789
9.0,18.9971
10.0,19.4452
11.0,21.0691
12.0,22.0151
13.0,20.8584
14.0,21.5292
15.0,21.5441
16.0,22.4677
17.0,23.8596
18.0,27.9741
19.0,26.2669
20.0,25.3465
21.0,24.6505
22.0,24.9011
23.0,25.1567
24.0,23.2293
25.0,22.1194
26.0,21.074
27.0,20.8289
28.0,20.4897
29.0,21.1685
30.0,21.5989
31.0,21.4796
32.0,24.838
33.0,24.0507
34.0,25.8984
35.0,24.374
36.0,22.9319
37.0,21.8805
38.0,21.5376
39.0,20.4433
40.0,19.7225
41.0,20.4159
42.0,23.5564
43.0,20.7069
44.0,16.2529
45.0,15.5996
46.0,15.1739
47.0,14.6724
48.0,11.7805
49.0,15.1029
50.0,16.3143
51.0,17.7537
52.0,17.7394
53.0,17.1761
54.0,16.6854
55.0,18.0435
56.0,20.6952
57.0,22.4512
58.0,27.431
59.0,27.6602
60.0,26.8225
61.0,22.6315
62.0,21.552
63.0,19.987
64.0,19.6457
65.0,21.2442
66.0,24.9795
67.0,23.2903
68.0,17.8044
69.0,15.4395
70.0,12.2849
71.0,12.0755
72.0,10.679
73.0,9.9588
74.0,10.6649
75.0,10.2199
76.0,9.7888
77.0,10.1264
78.0,11.3811
79.0,12.8632
80.0,14.074
81.0,10.9921
82.0,14.3498
83.0,13.6065
84.0,14.0067
85.0,14.0122
86.0,15.5308
87.0,16.8151
88.0,17.1049
89.0,21.3973
90.0,29.3498
91.0,23.6198
92.0,20.6399
93.0,18.7836
94.0,17.1421
95.0,15.9632
96.0,14.4467
97.0,18.8032
98.0,18.1074
99.0,16.2277
100.0,15.1569
101.0,14.6914
102.0,15.4762
103.0,18.0029
104.0,15.2969
105.0,11.9592
106.0,11.9794
107.0,12.4831
108.0,11.4176
109.0,10.1998
110.0,9.794
111.0,8.1027
112.0,8.1377
113.0,9.8615
114.0,14.9244
115.0,13.4282
116.0,9.432
117.0,8.8124
118.0,7.7576
119.0,6.6446
120.0,1.0681
121.0,8.8848
122.0,7.8867
123.0,6.036
124.0,7.1006
125.0,10.4292
126.0,11.4782
127.0,12.4466
128.0,14.5171
