hour,price
1,311
2,173.5
3,262.66
4,140.73
5,331.11
6,189.26
7,121.38
8,111.49
9,92.8
10,45.24
11,99.15
12,116.36
13,104.55
14,85.2
15,99.72
16,100.78
17,165.65
18,206.25
19,201.41
20,213.7
21,208.63
22,167.97
23,88.7
24,126.05
25,229.37
26,205.85
27,403.86
28,196.28
29,130.31
30,190.03
31,226.17
32,199.11
33,178.93
34,128.97
35,132
36,130.01
37,144.12
38,94.75
39,143.42
40,137.92
41,173.24
42,169.91
43,210.43
44,149.48
45,189.05
46,139.18
47,56.9
48,118.23
49,118.9
50,210.56
51,183.37
52,200.76
53,220.08
54,364.5
55,309.46
56,135.91
57,138.23
58,126.85
59,126.45
60,152.16
61,143.43
62,186.73
63,146.89
64,194.79
65,188.68
66,191.51
67,111.67
68,119.9
69,115.92
70,69.55
71,66.13
72,46.78
73,82.82
74,38.29
75,51.77
76,59.52
77,67.4
78,68.01
79,113.42
80,140.26
81,141.45
82,281.19
83,276.34
84,238.66
85,222.21
86,179.37
87,148.93
88,135.12
89,155.23
90,224.06
91,148.66
92,189.17
93,320.02
94,192.99
95,168.88
96,166.8
97,220.99
98,245.67
99,254.65
100,157.05
101,112.52
102,80.26
103,89.43
104,227.6
105,220.43
106,223.86
107,176.97
108,250.11
109,310.58
110,204.28
111,241.17
112,191.57
113,340.2
114,409.39
115,179.11
116,250.53
117,247.02
118,396.46
119,427.1
120,257.63
121,437.89
122,191.03
123,281.83
124,485.72
125,233.65
126,153.12
127,211.34
128,227.27
129,415.4
130,303.06
131,230.47
132,232.46
133,244.7
134,223.94
135,273.65
136,194.72
137,347.01
138,362.38
139,297.99
140,245.31
141,247.12
142,330
143,350.82
144,192.68
145,328.54
146,231.41
147,477.84
148,376.91
149,628.19
150,546.4
151,443.79
152,641.17
153,307.54
154,367.15
155,213.01
156,157.79
157,105.5
158,-13.23
159,78.11
160,126.34
161,166.65
162,109.19
163,125.04
164,156.95
165,126.55
166,97.45
167,107.3
168,130.14
169,29.74
170,57.53
171,150.76
172,139.24
173,110.91
174,86.13
175,166.91
176,223.56
177,160.25
178,127.04
179,12.59
180,35.13
181,72.57
182,27.24
183,0.53
184,-2.44
185,31.32
186,89.38
187,56.02
188,61.59
189,66.57
190,5.3
191,34.88
192,44.3
193,30.97
194,44.45
195,44.65
196,51.59
197,60.86
198,47.77
199,105.6
200,123.34
201,63.34
202,43.75
203,39.61
204,35.27
205,27.33
206,26.67
207,27.32
208,27.81
209,29.28
210,66.59
211,38.34
212,43.47
213,36.99
214,33.77
215,27.69
216,26.4
217,31.11
218,28.81
219,33.54
220,29.15
221,28.87
222,30.68
223,53.14
224,57.34
225,36.99
226,28.35
227,26.02
228,25
229,25.46
230,25.94
231,25.69
232,26.39
233,28.91
234,42.35
235,34.04
236,27.01
237,27.02
238,27.6
239,22.65
240,21.56
241,23.06
242,22.36
243,21.88
244,22.11
245,23.32
246,24.12
247,31.96
248,38.17
249,25.22
250,25.74
251,24.78
252,23.9
253,23.83
254,23.73
255,23.1
256,22.82
257,23.02
258,24.77
259,24.59
260,26.15
261,24.86
262,23.18
263,21.25
264,17.42
265,19.79
266,20.01
267,18.81
268,18.29
269,18.98
270,20.9
271,26.43
272,26.95
273,26.1
274,26.79
275,28.55
276,33.75
277,30.87
278,30.35
279,27.6
280,25.57
281,26.54
282,26.89
283,25.46
284,27.48
285,27.01
286,23.88
287,22.71
288,22
289,20.97
290,20.9
291,19.62
292,20.45
293,20.77
294,20.99
295,22.99
296,26.98
297,34.51
298,45.18
299,70.01
300,46.01
301,40.17
302,34.17
303,40.36
304,60.48
305,105.88
306,251.53
307,163.66
308,76.64
309,123.16
310,152.34
311,83.47
312,77.87
313,94.38
314,90.87
315,159.49
316,92.02
317,119.65
318,133.44
319,191.89
320,223.9
321,137.21
322,66.42
323,70.76
324,49.66
325,39.69
326,37.19
327,43.38
328,47.94
329,74.06
330,401.87
331,81.85
332,110.52
333,124.06
334,120.57
335,59.94
336,71.26
337,61.18
338,55.01
339,59.77
340,96
341,196.56
342,80.22
343,122.38
344,203.01
345,255.91
346,207.67
347,160.35
348,196.1
349,288.36
350,242.4
351,217.8
352,88.26
353,165.98
354,359.55
355,96.13
356,111.54
357,89.31
358,94.54
359,76.6
360,38.06
361,43.78
362,42.63
363,47.23
364,55.05
365,48.25
366,53.4
367,88.26
368,96.13
369,106.35
370,86.58
371,65.37
372,-27.98
373,-14.53
374,30.16
375,-4.59
376,-4.01
377,17.53
378,85.65
379,74.97
380,127.1
381,91.75
382,45.09
383,45.2
384,39.68
385,61.13
386,55.36
387,53.2
388,60.47
389,51.59
390,56.94
391,101.82
392,118.59
393,93.89
394,108.36
395,126.13
396,118.85
397,127.98
398,119.59
399,137.46
400,65.71
401,55.75
402,61.61
403,104.85
404,119.32
405,90.54
406,91.73
407,86.91
408,98.05
409,103.5
410,320.27
411,221.08
412,125.8
413,101.29
414,116.39
415,133.55
416,407.91
417,125.03
418,104.82
419,65.5
420,78.9
421,50.03
422,42.19
423,38
424,40.37
425,38.98
426,61.37
427,60.98
428,57.13
429,66.67
430,116.13
431,43.41
432,30.09
433,36.74
434,38.2
435,37.88
436,35.41
437,37.16
438,52.22
439,109.28
440,108.27
441,90.33
442,55.15
443,28.76
444,31.18
445,27.19
446,26.51
447,25.71
448,25.28
449,26.3
450,43.8
451,35.06
452,29.92
453,29.48
454,27.25
455,26.02
456,24.56
457,25.25
458,27.04
459,26.65
460,28.07
461,30.19
462,28.71
463,33.04
464,26.85
465,27.86
466,25.76
467,24.41
468,23.2
469,22.4
470,22.03
471,21.58
472,21.33
473,21.92
474,24.01
475,24.05
476,23.86
477,23.54
478,22.73
479,21.53
480,21.07
481,22.71
482,23.07
483,23
484,22.35
485,22.42
486,23.48
487,23.7
488,24.08
489,23.92
490,23.43
491,22.55
492,22.87
493,22.21
494,22.08
495,21.99
496,22.08
497,22.98
498,27.96
499,24.4
500,23.75
501,22.65
502,20.72
503,18.09
504,17.17
505,18.53
506,6.5
507,15.99
508,17.44
509,18.79
510,20.12
511,23.28
512,24.08
513,23.92
514,22.72
515,23.19
516,23.29
517,22.56
518,22.39
519,21.49
520,21.45
521,21.88
522,23.97
523,23.33
524,23.97
525,23.24
526,21.86
527,16.58
528,15.95
529,20.7
530,19.58
531,18.79
532,18.98
533,19.37
534,22.5
535,28.92
536,30.13
537,25.73
