iteration,accepted,SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV
35.0,rejected,203.0,-203.0,-405.431861825,-203.126313129,616.521807121,-203.0,-1e+200,276064503.753,319162.107187,276060604.796
36.0,rerun,203.0,-203.0,-405.712708546,-203.187182551,615.42054484,-203.0,-1e+200,276048279.327,304031.587224,276107027.575
37.0,rejected,203.0,-203.0,-405.758990662,-203.216041848,616.925909554,-203.0,-1e+200,276043290.357,233321.479892,275983798.952
38.0,rerun,203.0,-203.0,-405.712708546,-203.187182551,615.42054484,-203.0,-1e+200,275973321.898,323077.473805,276030059.234
39.0,rejected,203.0,-203.0,-405.880743821,-203.211698336,615.158716481,-203.0,-1e+200,276018573.806,302900.980335,276010965.111
40.0,rerun,203.0,-203.0,-405.712708546,-203.187182551,615.42054484,-203.0,-1e+200,276068699.656,230879.2599,276023168.122
41.0,rejected,203.0,-203.0,-405.834445779,-203.196619425,615.006354514,-203.0,-1e+200,275972451.268,323387.266662,275968636.999
42.0,rerun,203.0,-203.0,-405.712708546,-203.187182551,615.42054484,-203.0,-1e+200,276093005.129,224231.304663,276103527.558
43.0,rejected,203.0,-203.0,-405.795077773,-203.177054236,615.456485005,-203.0,-1e+200,276024694.459,359552.219736,276037219.563
44.0,rerun,203.0,-203.0,-405.712708546,-203.187182551,615.42054484,-203.0,-1e+200,276067683.033,276696.210913,276114284.74
45.0,rejected,203.0,-203.0,-405.783234603,-203.188594937,615.413259165,-203.0,-1e+200,276026652.275,203162.777393,276055463.482
46.0,rerun,203.0,-203.0,-405.712708546,-203.187182551,615.42054484,-203.0,-1e+200,276045951.753,238352.8042,276096851.547
47.0,accepted,203.0,-203.0,-405.697255625,-203.193481476,615.499410301,-203.0,-1e+200,276182967.998,306271.339523,276223020.437
48.0,rejected,203.0,-203.0,-405.721804767,-203.196983475,615.362755761,-203.0,-1e+200,275929301.161,266489.553682,275918900.315
49.0,rerun,203.0,-203.0,-405.697255625,-203.193481476,615.499410301,-203.0,-1e+200,276008561.208,282746.96417,276051183.212
50.0,rejected,203.0,-203.0,-405.719975875,-203.193994171,615.588038615,-203.0,-1e+200,276049210.047,212382.144417,276024732.582
51.0,rerun,203.0,-203.0,-405.697255625,-203.193481476,615.499410301,-203.0,-1e+200,276115849.509,341849.494423,276166259.085
52.0,rejected,203.0,-203.0,-405.697127061,-203.196381977,615.502322555,-203.0,-1e+200,276074626.12,194633.805921,276068242.17
53.0,rerun,203.0,-203.0,-405.697255625,-203.193481476,615.499410301,-203.0,-1e+200,276150479.839,238139.921032,276197281.413
54.0,rejected,203.0,-203.0,-405.686699874,-203.192877414,615.53051408,-203.0,-1e+200,276000177.835,191255.263451,275969317.273
55.0,rerun,203.0,-203.0,-405.697255625,-203.193481476,615.499410301,-203.0,-1e+200,275968909.43,281342.673927,275983387.879
56.0,rejected,203.0,-203.0,-405.703801009,-203.193639904,615.526783136,-203.0,-1e+200,276075783.746,215253.801788,276078026.57
57.0,rerun,203.0,-203.0,-405.697255625,-203.193481476,615.499410301,-203.0,-1e+200,275991703.986,240128.150269,275972755.879
58.0,rejected,203.0,-203.0,-405.69256449,-203.193698563,615.484615177,-203.0,-1e+200,276058277.728,174132.234986,276102369.922
59.0,rerun,203.0,-203.0,-405.697255625,-203.193481476,615.499410301,-203.0,-1e+200,276157405.048,261357.458466,276193920.993
60.0,accepted,203.0,-203.0,-405.699069425,-203.193876105,615.509888673,-203.0,-1e+200,276098504.685,324235.529919,276012273.813
61.0,rejected,203.0,-203.0,-405.701162516,-203.19409672,615.518845886,-203.0,-1e+200,276078771.25,256319.860131,276067455.88
62.0,rerun,203.0,-203.0,-405.699069425,-203.193876105,615.509888673,-203.0,-1e+200,276101818.003,266338.529298,276137426.949
63.0,rejected,203.0,-203.0,-405.700473571,-203.193921835,615.517422428,-203.0,-1e+200,276020183.54,258004.962966,276003766.621
64.0,rerun,203.0,-203.0,-405.699069425,-203.193876105,615.509888673,-203.0,-1e+200,276048896.541,353933.517349,276100156.991
65.0,rejected,203.0,-203.0,-405.699540385,-203.193916723,615.503502203,-203.0,-1e+200,276036450.483,238427.763893,276043853.022
66.0,rerun,203.0,-203.0,-405.699069425,-203.193876105,615.509888673,-203.0,-1e+200,276048617.664,265337.172348,276102189.269
67.0,accepted,203.0,-203.0,-405.699474414,-203.193752734,615.509260285,-203.0,-1e+200,276143252.971,242579.239897,276163601.892
68.0,rejected,203.0,-203.0,-405.70019608,-203.193650689,615.509211751,-203.0,-1e+200,276067113.339,332342.705256,276065116.275
69.0,rerun,203.0,-203.0,-405.699474414,-203.193752734,615.509260285,-203.0,-1e+200,276167244.0,263812.397469,276137942.913
70.0,rejected,203.0,-203.0,-405.69918128,-203.193712023,615.506625833,-203.0,-1e+200,276038135.048,237897.226822,276058280.82
71.0,rerun,203.0,-203.0,-405.699474414,-203.193752734,615.509260285,-203.0,-1e+200,275992482.257,249827.210133,275974999.156
72.0,accepted,203.0,-203.0,-405.699192327,-203.193800907,615.509798796,-203.0,-1e+200,276126458.821,235194.006801,276091210.738
73.0,rejected,203.0,-203.0,-405.699394882,-203.193819484,615.508159321,-203.0,-1e+200,276050399.755,221353.349709,276022279.94
74.0,rerun,203.0,-203.0,-405.699192327,-203.193800907,615.509798796,-203.0,-1e+200,275939623.49,319844.013045,275917786.582
75.0,accepted,203.0,-203.0,-405.699114111,-203.193828371,615.508887802,-203.0,-1e+200,276076273.203,273473.326724,276073680.729
76.0,rejected,203.0,-203.0,-405.698809715,-203.193846854,615.510129518,-203.0,-1e+200,276040505.482,300536.186646,275995561.229
77.0,rerun,203.0,-203.0,-405.699114111,-203.193828371,615.508887802,-203.0,-1e+200,276015558.359,302403.608856,275952292.988
78.0,rejected,203.0,-203.0,-405.698922115,-203.193833235,615.507920516,-203.0,-1e+200,275914074.058,285665.419314,275942668.084
79.0,rerun,203.0,-203.0,-405.699114111,-203.193828371,615.508887802,-203.0,-1e+200,276027765.471,268074.277182,276044264.613
80.0,accepted,203.0,-203.0,-405.69894729,-203.193828946,615.508512295,-203.0,-1e+200,276100164.889,240729.940046,276005758.88
81.0,rejected,203.0,-203.0,-405.69868805,-203.193836435,615.507374767,-203.0,-1e+200,276009966.465,271378.276223,276085448.761
82.0,rerun,203.0,-203.0,-405.69894729,-203.193828946,615.508512295,-203.0,-1e+200,276105180.664,237258.351524,276118905.311
83.0,accepted,203.0,-203.0,-405.698776606,-203.193816396,615.507844344,-203.0,-1e+200,276142839.351,295346.815815,276085057.119
84.0,rejected,203.0,-203.0,-405.698868072,-203.193756154,615.508361904,-203.0,-1e+200,275975515.808,268387.878678,275993026.11
85.0,rerun,203.0,-203.0,-405.698776606,-203.193816396,615.507844344,-203.0,-1e+200,275947086.712,329176.902335,276015880.446
86.0,accepted,203.0,-203.0,-405.698929981,-203.193785585,615.508445395,-203.0,-1e+200,276076588.676,318105.75192,276025299.781
87.0,rejected,203.0,-203.0,-405.699006523,-203.193826166,615.506195416,-203.0,-1e+200,276044134.345,242879.933058,276117308.182
88.0,rerun,203.0,-203.0,-405.698929981,-203.193785585,615.508445395,-203.0,-1e+200,275992461.645,197602.813324,275973383.72
89.0,rejected,203.0,-203.0,-405.698749891,-203.193828529,615.507927337,-203.0,-1e+200,276010866.839,226317.991144,276027823.878
90.0,rerun,203.0,-203.0,-405.698929981,-203.193785585,615.508445395,-203.0,-1e+200,275979402.46,253978.354286,276058043.452
91.0,accepted,203.0,-203.0,-405.698714925,-203.193771338,615.508352589,-203.0,-1e+200,276053697.615,235583.589407,276093443.467
92.0,rejected,203.0,-203.0,-405.698719444,-203.193780042,615.509638748,-203.0,-1e+200,276022486.277,262377.938745,276035974.393
93.0,rerun,203.0,-203.0,-405.698714925,-203.193771338,615.508352589,-203.0,-1e+200,276066314.241,244996.778744,276019020.354
94.0,rejected,203.0,-203.0,-405.698639745,-203.193768693,615.509142376,-203.0,-1e+200,276053290.875,275403.043451,276135186.471
95.0,rerun,203.0,-203.0,-405.698714925,-203.193771338,615.508352589,-203.0,-1e+200,276058491.403,264660.431752,276062942.51
96.0,accepted,203.0,-203.0,-405.698732101,-203.19378865,615.508408237,-203.0,-1e+200,276191723.769,296770.183807,276155030.265
97.0,rejected,203.0,-203.0,-405.698687308,-203.193779864,615.508840651,-203.0,-1e+200,276070707.164,247866.550816,276047234.256
98.0,rerun,203.0,-203.0,-405.698732101,-203.19378865,615.508408237,-203.0,-1e+200,276054378.633,252662.146864,276100584.948
99.0,rejected,203.0,-203.0,-405.698667171,-203.193794303,615.508357088,-203.0,-1e+200,276109230.178,190102.622967,276097392.076
100.0,rerun,203.0,-203.0,-405.698732101,-203.19378865,615.508408237,-203.0,-1e+200,276087389.642,324427.363765,276039469.671
101.0,rejected,203.0,-203.0,-405.698779704,-203.193790568,615.508463486,-203.0,-1e+200,275982348.055,174678.638317,275994585.572
102.0,rerun,203.0,-203.0,-405.698732101,-203.19378865,615.508408237,-203.0,-1e+200,276088194.887,180441.482774,276095719.366
103.0,accepted,203.0,-203.0,-405.698732009,-203.193787251,615.508570016,-203.0,-1e+200,276130714.533,225897.02055,276127334.842
104.0,rejected,203.0,-203.0,-405.698756922,-203.193784026,615.508655063,-203.0,-1e+200,276126709.73,238250.723115,276141895.903
105.0,rerun,203.0,-203.0,-405.698732009,-203.193787251,615.508570016,-203.0,-1e+200,275998696.151,335957.488541,275968016.086
106.0,rejected,203.0,-203.0,-405.698734112,-203.193786679,615.508448478,-203.0,-1e+200,276054396.316,307737.50077,276004164.794
107.0,rerun,203.0,-203.0,-405.698732009,-203.193787251,615.508570016,-203.0,-1e+200,276091483.049,290414.064987,276150097.552
108.0,accepted,203.0,-203.0,-405.698736091,-203.193784885,615.508581798,-203.0,-1e+200,276095245.452,279528.148843,276008365.14
109.0,rejected,203.0,-203.0,-405.698725181,-203.19378666,615.508605625,-203.0,-1e+200,276040775.42,178362.049422,276090541.054
110.0,rerun,203.0,-203.0,-405.698736091,-203.193784885,615.508581798,-203.0,-1e+200,276094030.439,212981.447328,276064044.343
111.0,rejected,203.0,-203.0,-405.698736297,-203.19378635,615.508609064,-203.0,-1e+200,276085087.919,222867.526874,276114032.607
112.0,rerun,203.0,-203.0,-405.698736091,-203.193784885,615.508581798,-203.0,-1e+200,276047104.215,235128.93527,275982048.231
113.0,rejected,203.0,-203.0,-405.698732948,-203.193785667,615.508560265,-203.0,-1e+200,276041590.262,323585.564577,276027376.941
114.0,rerun,203.0,-203.0,-405.698736091,-203.193784885,615.508581798,-203.0,-1e+200,276040061.935,277558.25135,275958648.72
115.0,accepted,203.0,-203.0,-405.698733475,-203.193784442,615.508596957,-203.0,-1e+200,276084062.049,254571.083387,276058250.523
116.0,rejected,203.0,-203.0,-405.698730322,-203.193784603,615.508585993,-203.0,-1e+200,276068799.458,364647.400942,276037584.126
117.0,rerun,203.0,-203.0,-405.698733475,-203.193784442,615.508596957,-203.0,-1e+200,276011051.044,307060.545018,276011576.737
118.0,accepted,203.0,-203.0,-405.698732089,-203.19378464,615.508587745,-203.0,-1e+200,276063618.23,244742.560836,276027271.195
119.0,rejected,203.0,-203.0,-405.698728223,-203.193785127,615.508586103,-203.0,-1e+200,275935922.875,265747.976744,275880375.321
120.0,rerun,203.0,-203.0,-405.698732089,-203.19378464,615.508587745,-203.0,-1e+200,276065482.587,305802.878914,276215731.887
121.0,accepted,203.0,-203.0,-405.698732526,-203.193784227,615.50857831,-203.0,-1e+200,276146186.832,258417.657475,276173551.499
122.0,rejected,203.0,-203.0,-405.698731864,-203.193784051,615.508566864,-203.0,-1e+200,275992776.418,206146.422149,276011544.118
123.0,rerun,203.0,-203.0,-405.698732526,-203.193784227,615.50857831,-203.0,-1e+200,276089514.283,280069.2203,276109366.409
124.0,rejected,203.0,-203.0,-405.698734272,-203.193784254,615.508577143,-203.0,-1e+200,275947666.128,262572.932258,275975022.84
125.0,final,203.0,-203.0,-405.698732526,-203.193784227,615.50857831,-203.0,-1e+200,276117850.558,258417.657475,276173551.499
