iteration,accepted,SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV
35.0,rerun,203.0,-203.0,-415.866846564,-191.838857461,1212.9192789,-203.0,-1e+200,433119874.898,15133745.0276,432667281.897
36.0,rejected,203.0,-203.0,-415.791165688,-191.835940008,1212.7254607,-203.0,-1e+200,433210681.905,32077322.0121,426964065.695
37.0,rerun,203.0,-203.0,-415.866846564,-191.838857461,1212.9192789,-203.0,-1e+200,436727878.653,22111978.691,439694451.406
38.0,rejected,203.0,-203.0,-415.853642335,-191.854715453,1212.97259655,-203.0,-1e+200,431972185.325,17252120.279,432263700.734
39.0,rerun,203.0,-203.0,-415.866846564,-191.838857461,1212.9192789,-203.0,-1e+200,432002121.794,18794155.1601,431148419.366
40.0,rejected,203.0,-203.0,-415.893014534,-191.832092655,1212.99117551,-203.0,-1e+200,430319907.473,14686797.8347,428819157.098
41.0,rerun,203.0,-203.0,-415.866846564,-191.838857461,1212.9192789,-203.0,-1e+200,431925733.386,24524916.4028,433359747.991
42.0,accepted,203.0,-203.0,-415.849372267,-191.844615473,1212.89682644,-203.0,-1e+200,436778113.851,21221773.5921,440121367.057
43.0,rejected,203.0,-203.0,-415.865612364,-191.845456708,1212.93179429,-203.0,-1e+200,433839107.525,28002529.3029,435457660.912
44.0,rerun,203.0,-203.0,-415.849372267,-191.844615473,1212.89682644,-203.0,-1e+200,439857497.651,25752276.4089,443454495.077
45.0,rejected,203.0,-203.0,-415.856988169,-191.84183637,1212.90203791,-203.0,-1e+200,437251981.164,20309787.9704,430108443.107
46.0,rerun,203.0,-203.0,-415.849372267,-191.844615473,1212.89682644,-203.0,-1e+200,425340693.828,22943946.4692,432346657.219
47.0,accepted,203.0,-203.0,-415.854462249,-191.846321733,1212.88768684,-203.0,-1e+200,437806520.147,20356349.6232,429474251.97
48.0,rejected,203.0,-203.0,-415.857413216,-191.847955149,1212.87807428,-203.0,-1e+200,432311465.358,26611042.5175,433715975.191
49.0,rerun,203.0,-203.0,-415.854462249,-191.846321733,1212.88768684,-203.0,-1e+200,433504070.536,27038610.904,431898100.844
50.0,rejected,203.0,-203.0,-415.854865067,-191.845197081,1212.89558183,-203.0,-1e+200,435449595.036,21615063.7127,431627716.825
51.0,rerun,203.0,-203.0,-415.854462249,-191.846321733,1212.88768684,-203.0,-1e+200,435680535.858,23291615.7494,436322476.127
52.0,rejected,203.0,-203.0,-415.852571273,-191.846879173,1212.89336297,-203.0,-1e+200,425726491.169,27889569.3863,425377520.668
53.0,rerun,203.0,-203.0,-415.854462249,-191.846321733,1212.88768684,-203.0,-1e+200,432856199.132,23564481.9562,427711621.635
54.0,rejected,203.0,-203.0,-415.854988213,-191.846542465,1212.8815072,-203.0,-1e+200,429189904.944,19719703.8979,425022879.392
55.0,rerun,203.0,-203.0,-415.854462249,-191.846321733,1212.88768684,-203.0,-1e+200,438391256.356,19107067.929,437938808.259
56.0,accepted,203.0,-203.0,-415.853874817,-191.846291322,1212.88345295,-203.0,-1e+200,439720124.042,22450329.344,446511599.169
57.0,accepted,203.0,-203.0,-415.854161487,-191.845857483,1212.87800248,-203.0,-1e+200,446856494.823,26197502.4273,450591478.206
58.0,rejected,203.0,-203.0,-415.856518,-191.845161881,1212.88343057,-203.0,-1e+200,441994028.218,32547557.282,436196540.772
59.0,rerun,203.0,-203.0,-415.854161487,-191.845857483,1212.87800248,-203.0,-1e+200,430031498.04,27070492.3243,426273068.255
60.0,rejected,203.0,-203.0,-415.852575737,-191.846408433,1212.87860923,-203.0,-1e+200,430570833.46,24232749.3264,426894760.926
61.0,rerun,203.0,-203.0,-415.854161487,-191.845857483,1212.87800248,-203.0,-1e+200,421953502.562,26244343.832,414991041.042
62.0,accepted,203.0,-203.0,-415.852787962,-191.845699173,1212.88096335,-203.0,-1e+200,433552840.081,21435397.2292,433719909.623
63.0,accepted,203.0,-203.0,-415.852834749,-191.845735135,1212.88709866,-203.0,-1e+200,437762588.918,22519838.0175,437032694.309
64.0,rejected,203.0,-203.0,-415.853392302,-191.845060458,1212.8903696,-203.0,-1e+200,426079400.851,21411820.6424,423500146.259
65.0,rerun,203.0,-203.0,-415.852834749,-191.845735135,1212.88709866,-203.0,-1e+200,427375395.626,23600897.5662,425915498.687
66.0,rejected,203.0,-203.0,-415.851172912,-191.845903835,1212.88462274,-203.0,-1e+200,425800808.302,21520081.194,418925550.83
67.0,rerun,203.0,-203.0,-415.852834749,-191.845735135,1212.88709866,-203.0,-1e+200,435257864.586,25691036.5435,440179795.462
68.0,rejected,203.0,-203.0,-415.853730539,-191.845690548,1212.88428666,-203.0,-1e+200,431366067.978,25478954.1608,434612800.839
69.0,rerun,203.0,-203.0,-415.852834749,-191.845735135,1212.88709866,-203.0,-1e+200,436547594.421,20826216.4693,436882521.522
70.0,rejected,203.0,-203.0,-415.852878616,-191.845604001,1212.8850178,-203.0,-1e+200,424710056.015,24515384.3593,421865157.28
71.0,rerun,203.0,-203.0,-415.852834749,-191.845735135,1212.88709866,-203.0,-1e+200,433918537.363,25833898.451,437613786.934
72.0,accepted,203.0,-203.0,-415.8524668,-191.845844616,1212.88671281,-203.0,-1e+200,437012468.828,22121295.7619,438595178.832
73.0,rejected,203.0,-203.0,-415.852563315,-191.845885171,1212.88814246,-203.0,-1e+200,434620217.562,19403026.8141,431160767.084
74.0,rerun,203.0,-203.0,-415.8524668,-191.845844616,1212.88671281,-203.0,-1e+200,437170662.617,23575120.8712,439211551.928
75.0,rejected,203.0,-203.0,-415.852157523,-191.845855575,1212.88626888,-203.0,-1e+200,426196094.865,22649015.7827,426516343.484
76.0,rerun,203.0,-203.0,-415.8524668,-191.845844616,1212.88671281,-203.0,-1e+200,438750475.223,23024286.3423,437392378.842
77.0,rejected,203.0,-203.0,-415.85265386,-191.845820803,1212.88699832,-203.0,-1e+200,431443838.476,20704554.3295,422996098.275
78.0,rerun,203.0,-203.0,-415.8524668,-191.845844616,1212.88671281,-203.0,-1e+200,432705581.259,25228233.7762,438107555.302
79.0,rejected,203.0,-203.0,-415.852432366,-191.845878451,1212.88690499,-203.0,-1e+200,428217452.873,21020501.8873,429289645.552
80.0,rerun,203.0,-203.0,-415.8524668,-191.845844616,1212.88671281,-203.0,-1e+200,442373181.729,28097186.7565,447980713.054
81.0,rejected,203.0,-203.0,-415.852457512,-191.845837381,1212.88642331,-203.0,-1e+200,435088538.399,26611882.0546,433626013.034
82.0,rerun,203.0,-203.0,-415.8524668,-191.845844616,1212.88671281,-203.0,-1e+200,435598609.59,21343950.7548,438268584.69
83.0,accepted,203.0,-203.0,-415.8524697,-191.845828745,1212.88663747,-203.0,-1e+200,438562410.461,22607695.3822,443527296.632
84.0,rejected,203.0,-203.0,-415.852568463,-191.845822801,1212.88671328,-203.0,-1e+200,431691839.705,15137023.1739,433949013.395
85.0,rerun,203.0,-203.0,-415.8524697,-191.845828745,1212.88663747,-203.0,-1e+200,430982757.35,25692383.0119,430473205.739
86.0,rejected,203.0,-203.0,-415.852513177,-191.845817087,1212.88655324,-203.0,-1e+200,427849230.663,19954358.5752,434569539.583
87.0,rerun,203.0,-203.0,-415.8524697,-191.845828745,1212.88663747,-203.0,-1e+200,431753020.492,24937223.7844,431843763.234
88.0,accepted,203.0,-203.0,-415.852464933,-191.845819296,1212.88655845,-203.0,-1e+200,439874572.025,28642883.2795,434028756.147
89.0,rejected,203.0,-203.0,-415.852514683,-191.845810947,1212.88669803,-203.0,-1e+200,426485870.062,21569189.6053,429165251.698
90.0,rerun,203.0,-203.0,-415.852464933,-191.845819296,1212.88655845,-203.0,-1e+200,433659731.404,21164094.579,431310543.984
91.0,rejected,203.0,-203.0,-415.852422435,-191.845813069,1212.88652065,-203.0,-1e+200,430687035.108,20717895.088,434349609.275
92.0,rerun,203.0,-203.0,-415.852464933,-191.845819296,1212.88655845,-203.0,-1e+200,440417112.8,29897081.3063,451895041.28
93.0,rejected,203.0,-203.0,-415.85244834,-191.845823555,1212.88648706,-203.0,-1e+200,427347025.153,18721155.556,421419712.872
94.0,rerun,203.0,-203.0,-415.852464933,-191.845819296,1212.88655845,-203.0,-1e+200,429911891.671,22705465.5012,429027584.172
95.0,rejected,203.0,-203.0,-415.852466701,-191.845816143,1212.88650329,-203.0,-1e+200,428999273.518,20677120.378,434192574.268
96.0,rerun,203.0,-203.0,-415.852464933,-191.845819296,1212.88655845,-203.0,-1e+200,432997779.196,21379101.6874,432702288.622
97.0,accepted,203.0,-203.0,-415.852461544,-191.845821528,1212.88659288,-203.0,-1e+200,438544305.293,23204722.4089,444788518.358
98.0,accepted,203.0,-203.0,-415.852471571,-191.845821841,1212.88659243,-203.0,-1e+200,443587519.64,20238512.5096,448296358.042
99.0,rejected,203.0,-203.0,-415.852467643,-191.845823023,1212.8865712,-203.0,-1e+200,432136244.388,22279879.3414,432222272.053
100.0,rerun,203.0,-203.0,-415.852471571,-191.845821841,1212.88659243,-203.0,-1e+200,425243240.001,23111140.1147,417600443.073
101.0,accepted,203.0,-203.0,-415.852470391,-191.845820298,1212.88659416,-203.0,-1e+200,439556076.323,23422153.6684,442347028.445
102.0,rejected,203.0,-203.0,-415.852472662,-191.845820873,1212.88660614,-203.0,-1e+200,428202533.611,19138924.5046,427685063.122
103.0,rerun,203.0,-203.0,-415.852470391,-191.845820298,1212.88659416,-203.0,-1e+200,425096310.55,18684377.7564,424704348.557
104.0,rejected,203.0,-203.0,-415.852469393,-191.845820592,1212.88658502,-203.0,-1e+200,432323895.242,27958986.1599,434772188.119
105.0,rerun,203.0,-203.0,-415.852470391,-191.845820298,1212.88659416,-203.0,-1e+200,432956663.365,17602880.3938,436582455.874
106.0,accepted,203.0,-203.0,-415.852472182,-191.845820547,1212.88659104,-203.0,-1e+200,433996256.857,23739946.5694,433400751.722
107.0,rejected,203.0,-203.0,-415.852470863,-191.8458199,1212.88659076,-203.0,-1e+200,418011699.049,18771642.5427,418493634.497
108.0,rerun,203.0,-203.0,-415.852472182,-191.845820547,1212.88659104,-203.0,-1e+200,435323777.436,27101560.4549,421053991.729
109.0,rejected,203.0,-203.0,-415.852471791,-191.845820968,1212.88659364,-203.0,-1e+200,432032010.759,23788118.3992,432305734.114
110.0,rerun,203.0,-203.0,-415.852472182,-191.845820547,1212.88659104,-203.0,-1e+200,434641663.671,21426643.0958,437965806.704
111.0,accepted,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,436781425.496,28818447.3571,436748944.277
112.0,rejected,203.0,-203.0,-415.852471988,-191.845820735,1212.88659225,-203.0,-1e+200,429445706.748,23563653.4494,428483076.37
113.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,444974585.08,22646673.7205,444323027.768
114.0,rejected,203.0,-203.0,-415.852471366,-191.845820599,1212.88658902,-203.0,-1e+200,438401051.591,21026568.1478,444191931.688
115.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,436283317.22,22550405.8655,436460828.367
116.0,rejected,203.0,-203.0,-415.852471966,-191.84582088,1212.88658715,-203.0,-1e+200,438458197.98,26982899.1919,433017195.445
117.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,429286215.219,21777854.5129,428931542.514
118.0,rejected,203.0,-203.0,-415.852471691,-191.845820691,1212.88658784,-203.0,-1e+200,429488034.16,25234472.499,431523219.356
119.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,439689511.231,21470690.2668,438102454.548
120.0,rejected,203.0,-203.0,-415.852472207,-191.845820744,1212.88658872,-203.0,-1e+200,427139887.446,17876906.415,431232726.615
121.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,439190792.412,31003286.9258,436866105.022
122.0,rejected,203.0,-203.0,-415.852471907,-191.845820725,1212.88658821,-203.0,-1e+200,421187179.358,14659956.5623,424882709.432
123.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,428665438.004,21147386.6788,429024103.186
124.0,rejected,203.0,-203.0,-415.852471997,-191.845820764,1212.88658798,-203.0,-1e+200,433244232.45,24410429.8309,436219244.001
125.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,431349651.537,20405088.1069,435338466.24
126.0,rejected,203.0,-203.0,-415.852472092,-191.845820718,1212.88658794,-203.0,-1e+200,426535790.503,15515527.4266,426016135.258
127.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,439349914.121,24827232.7419,439118717.08
128.0,rejected,203.0,-203.0,-415.852472078,-191.845820725,1212.88658805,-203.0,-1e+200,428164860.362,24468535.8403,426429683.452
129.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,438898050.999,13795706.4924,440596067.337
130.0,rejected,203.0,-203.0,-415.852472092,-191.845820744,1212.88658805,-203.0,-1e+200,428522333.886,19070080.9618,421753150.108
131.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,431306092.194,21029433.6887,430359803.208
132.0,rejected,203.0,-203.0,-415.852472061,-191.845820734,1212.88658794,-203.0,-1e+200,435487508.449,20521469.8304,431761958.889
133.0,rerun,203.0,-203.0,-415.852472073,-191.845820738,1212.88658798,-203.0,-1e+200,434671597.563,19336045.9559,427454638.747
134.0,accepted,203.0,-203.0,-415.85247207,-191.845820734,1212.886588,-203.0,-1e+200,438773528.673,26459532.9942,439520688.959
135.0,rejected,203.0,-203.0,-415.852472091,-191.845820736,1212.88658801,-203.0,-1e+200,434053403.351,23132177.7987,426431778.788
136.0,rerun,203.0,-203.0,-415.85247207,-191.845820734,1212.886588,-203.0,-1e+200,427616051.928,25718046.6204,430141971.365
137.0,accepted,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,435972416.829,30507828.304,431623459.66
138.0,rejected,203.0,-203.0,-415.852472084,-191.845820734,1212.88658795,-203.0,-1e+200,433273956.282,24577106.8946,435483584.586
139.0,rerun,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,449113159.967,25368326.5892,444380186.81
140.0,rejected,203.0,-203.0,-415.85247209,-191.845820729,1212.88658799,-203.0,-1e+200,433456062.9,25917474.9572,433405427.986
141.0,rerun,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,437446018.696,24501050.7103,428461063.378
142.0,rejected,203.0,-203.0,-415.852472078,-191.845820731,1212.88658802,-203.0,-1e+200,433386488.529,24207497.7787,432162039.426
143.0,rerun,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,430034632.723,22799446.6436,428884568.47
144.0,rejected,203.0,-203.0,-415.852472076,-191.84582073,1212.88658801,-203.0,-1e+200,434077030.01,25904878.0247,440837966.867
145.0,rerun,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,432612930.824,20593526.4361,433440990.534
146.0,rejected,203.0,-203.0,-415.852472076,-191.845820731,1212.886588,-203.0,-1e+200,434957890.631,26546486.6121,433963032.258
147.0,rerun,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,443499421.015,20134928.1336,447141387.723
148.0,rejected,203.0,-203.0,-415.852472078,-191.845820731,1212.886588,-203.0,-1e+200,437989625.803,21766080.5639,436723315.915
149.0,rerun,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,438313743.872,27390548.2491,436198435.31
150.0,rejected,203.0,-203.0,-415.852472081,-191.845820731,1212.88658799,-203.0,-1e+200,431344894.231,22058962.74,431825439.669
151.0,rerun,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,426521291.482,22784142.5184,424848375.861
152.0,rejected,203.0,-203.0,-415.852472081,-191.845820731,1212.886588,-203.0,-1e+200,435757226.819,22411259.1488,433144376.003
153.0,rerun,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,427791979.57,17214906.5874,428817067.927
154.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,440525935.502,23803278.589,435762277.086
155.0,rejected,203.0,-203.0,-415.85247208,-191.845820731,1212.886588,-203.0,-1e+200,432818575.292,30293620.0786,427511210.734
156.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,434177440.707,23997082.6968,436464698.476
157.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,442319736.214,24370370.9279,434011367.016
158.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,431685465.698,17361681.3337,428000208.928
159.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,433125455.996,24713793.1361,431815772.062
160.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,438272988.972,29457157.5236,440290433.847
161.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,434331557.154,28146187.9949,433396747.43
162.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,430716254.103,18283950.3053,431596969.964
163.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,443092170.015,28754520.8121,444162932.955
164.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,433749216.841,30221996.9642,425462812.781
165.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,432596081.743,19601107.7081,433330433.614
166.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,436358475.72,16319222.5996,436800167.173
167.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,439090763.111,17403770.1319,438162786.806
168.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,435457837.14,29185161.2625,431212095.805
169.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,429201576.693,22838170.1376,426282348.656
170.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,438474624.724,25514569.822,444582704.113
171.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,430229278.712,21979950.6969,427100800.446
172.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,432758072.514,28658763.7538,438329810.835
173.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,431740034.124,18851709.5846,429205425.041
174.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,429675910.274,22498636.7932,430365018.112
175.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,427444480.338,25028296.5509,426431873.838
176.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,441716546.644,20482312.2967,442284881.136
177.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,437012347.707,21656528.2844,444321282.221
178.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,441418064.105,24992066.1475,440871298.549
179.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,430581652.192,19168488.2686,431026252.481
180.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,436282751.726,18641879.2565,438214580.136
181.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,431505410.054,21172513.0508,434602411.158
182.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,436325878.269,21835525.9729,432272006.914
183.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,429950151.094,21387302.8299,422719953.412
184.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,430694975.633,21754961.5547,432203349.902
185.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,436979045.229,24664187.0061,431437745.87
186.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,438575001.714,29777402.4732,442002234.913
187.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,437438604.518,19194960.4994,441221961.774
188.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,430529949.638,17778294.1488,428553120.295
189.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,428960677.777,20902880.4352,432381830.103
190.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,434632205.444,25659147.6154,434892821.42
191.0,rejected,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,431033116.698,23243217.7564,430616416.633
192.0,rerun,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,432293548.639,25361599.2773,433318785.651
193.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,435200082.266,25970521.8126,438551066.805
194.0,accepted,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,445709702.848,22158009.9578,446548523.61
194.0,final,203.0,-203.0,-415.852472079,-191.845820731,1212.886588,-203.0,-1e+200,445709702.848,22158009.9578,446548523.61
