hours,price
1.0,20.12
2.0,19.62
3.0,19.22
4.0,18.81
5.0,20.71
6.0,22.1
7.0,23.23
8.0,23.41
9.0,24.17
10.0,24.11
11.0,24.32
12.0,25.14
13.0,24.12
14.0,22.84
15.0,22.77
16.0,22.56
17.0,23.45
18.0,30.6
19.0,34.11
20.0,29.45
21.0,27.71
22.0,26.09
23.0,24.36
24.0,23.11
25.0,22.86
26.0,22.36
27.0,22.34
28.0,21.95
29.0,23.66
30.0,26.97
31.0,37.51
32.0,37.23
33.0,34.86
34.0,38.04
35.0,39.42
36.0,36.66
37.0,33.92
38.0,34.16
39.0,34.19
40.0,33.7
41.0,35.49
42.0,62.72
43.0,64.47
44.0,38.81
45.0,38.02
46.0,33.61
47.0,29.5
48.0,24.85
49.0,25.15
50.0,23.12
51.0,23.71
52.0,23.17
53.0,22.65
54.0,28.07
55.0,54.11
56.0,38.92
57.0,34.45
58.0,34.45
59.0,32.61
60.0,29.68
61.0,27.73
62.0,26.25
63.0,23.67
64.0,24.3
65.0,26.97
66.0,41.2
67.0,43.63
68.0,33.62
69.0,32.75
70.0,28.6
71.0,26.22
72.0,22.89
73.0,21.43
74.0,21.62
75.0,20.52
76.0,21.27
77.0,22.33
78.0,27.24
79.0,54.33
80.0,45.61
81.0,35.94
82.0,32.2
83.0,28.76
84.0,26.22
85.0,23.68
86.0,22.99
87.0,21.52
88.0,21.04
89.0,22.63
90.0,34.86
91.0,32.0
92.0,25.66
93.0,26.26
94.0,26.73
95.0,23.5
96.0,22.22
97.0,20.9
98.0,19.86
99.0,19.69
100.0,19.22
101.0,20.1
102.0,22.02
103.0,24.44
104.0,27.55
105.0,30.64
106.0,30.01
107.0,24.87
108.0,23.11
109.0,22.45
110.0,21.7
111.0,20.6
112.0,19.8
113.0,19.9
114.0,24.17
115.0,21.75
116.0,20.53
117.0,20.25
118.0,19.63
119.0,20.05
120.0,17.91
121.0,17.56
122.0,16.63
123.0,16.66
124.0,16.53
125.0,18.07
126.0,18.97
127.0,18.32
128.0,19.91
129.0,22.39
130.0,22.49
131.0,20.27
132.0,18.85
133.0,18.07
134.0,17.63
135.0,17.0
136.0,17.15
137.0,17.66
138.0,21.93
139.0,21.76
140.0,20.02
141.0,18.51
142.0,17.48
143.0,16.75
144.0,16.36
145.0,13.25
146.0,12.55
147.0,13.53
148.0,13.45
149.0,16.34
150.0,19.97
151.0,20.2
152.0,23.15
153.0,22.32
154.0,22.68
155.0,22.43
156.0,22.7
157.0,23.22
158.0,23.44
159.0,22.68
160.0,22.69
161.0,23.04
162.0,40.8
163.0,31.84
164.0,23.11
165.0,23.04
166.0,23.12
167.0,21.45
168.0,19.22
169.0,16.16
170.0,15.81
171.0,15.57
172.0,17.06
173.0,18.3
174.0,21.01
175.0,23.64
176.0,26.57
177.0,25.21
178.0,22.5
179.0,23.55
180.0,21.0
181.0,22.0
182.0,22.31
183.0,21.93
184.0,21.52
185.0,21.88
186.0,41.5
187.0,32.26
188.0,25.38
189.0,24.65
190.0,25.22
191.0,22.12
192.0,21.43
193.0,19.25
194.0,18.82
195.0,19.88
196.0,19.19
197.0,20.91
198.0,21.5
199.0,34.05
200.0,29.75
201.0,26.57
202.0,26.66
203.0,23.75
204.0,22.85
205.0,22.37
206.0,21.36
207.0,20.63
208.0,20.53
209.0,21.26
210.0,29.94
211.0,32.11
212.0,24.75
213.0,24.66
214.0,24.24
215.0,22.72
216.0,21.48
217.0,18.05
218.0,17.93
219.0,17.47
220.0,18.12
221.0,19.07
222.0,20.49
223.0,36.74
224.0,27.98
225.0,24.01
226.0,22.54
227.0,22.31
228.0,21.0
229.0,20.5
230.0,20.36
231.0,19.41
232.0,19.27
233.0,19.98
234.0,26.67
235.0,25.5
236.0,22.61
237.0,22.57
238.0,22.83
239.0,20.96
240.0,19.36
241.0,18.45
242.0,19.2
243.0,18.47
244.0,18.09
245.0,20.08
246.0,21.13
247.0,25.21
248.0,24.36
249.0,23.33
250.0,22.74
251.0,22.56
252.0,21.88
253.0,20.63
254.0,20.37
255.0,19.97
256.0,20.29
257.0,20.55
258.0,29.45
259.0,29.16
260.0,24.66
261.0,22.48
262.0,22.27
263.0,20.17
264.0,19.85
265.0,20.34
266.0,19.67
267.0,18.44
268.0,17.92
269.0,18.85
270.0,18.46
271.0,20.03
272.0,20.63
273.0,21.68
274.0,22.26
275.0,21.64
276.0,21.56
277.0,21.18
278.0,21.16
279.0,21.45
280.0,21.05
281.0,21.71
282.0,30.5
283.0,37.41
284.0,30.0
285.0,28.26
286.0,26.78
287.0,22.26
288.0,21.51
289.0,22.76
290.0,21.71
291.0,22.2
292.0,21.83
293.0,23.49
294.0,24.56
295.0,25.35
296.0,28.23
297.0,35.5
298.0,32.52
299.0,30.65
300.0,26.53
301.0,25.79
302.0,23.15
303.0,21.24
304.0,21.33
305.0,22.9
306.0,37.88
307.0,50.78
308.0,37.65
309.0,31.84
310.0,29.52
311.0,25.7
312.0,24.84
313.0,23.17
314.0,22.51
315.0,21.77
316.0,23.68
317.0,24.96
318.0,29.96
319.0,66.04
320.0,49.98
321.0,33.44
322.0,30.86
323.0,28.07
324.0,27.46
325.0,25.42
326.0,24.2
327.0,22.49
328.0,21.93
329.0,24.08
330.0,34.27
331.0,36.3
332.0,28.6
333.0,26.34
334.0,24.61
335.0,22.37
336.0,21.5
337.0,20.43
338.0,20.6
339.0,20.69
340.0,20.27
341.0,21.79
342.0,25.52
343.0,41.44
344.0,34.92
345.0,30.9
346.0,33.66
347.0,32.07
348.0,30.17
349.0,28.26
350.0,23.98
351.0,22.71
352.0,22.67
353.0,23.58
354.0,37.78
355.0,36.07
356.0,28.46
357.0,27.03
358.0,24.79
359.0,24.87
360.0,23.01
361.0,22.92
362.0,22.65
363.0,22.56
364.0,22.15
365.0,23.27
366.0,23.46
367.0,40.46
368.0,35.44
369.0,33.7
370.0,31.09
371.0,28.52
372.0,26.07
373.0,25.93
374.0,25.06
375.0,24.32
376.0,23.98
377.0,23.37
378.0,34.72
379.0,31.99
380.0,26.81
381.0,27.47
382.0,25.97
383.0,23.73
384.0,22.28
385.0,19.21
386.0,18.0
387.0,18.47
388.0,18.25
389.0,23.5
390.0,23.29
391.0,29.28
392.0,27.13
393.0,27.76
394.0,31.15
395.0,31.69
396.0,33.45
397.0,30.69
398.0,29.23
399.0,27.87
400.0,27.42
401.0,27.64
402.0,44.41
403.0,38.1
404.0,28.54
405.0,28.82
406.0,26.33
407.0,24.22
408.0,21.93
