hours,price
1.0,18.44
2.0,17.16
3.0,18.2
4.0,18.52
5.0,18.85
6.0,19.84
7.0,21.39
8.0,21.95
9.0,22.65
10.0,23.29
11.0,22.15
12.0,22.14
13.0,21.99
14.0,21.14
15.0,20.99
16.0,21.03
17.0,21.43
18.0,24.96
19.0,31.44
20.0,27.28
21.0,25.95
22.0,24.57
23.0,23.02
24.0,21.49
25.0,21.14
26.0,20.62
27.0,20.22
28.0,20.63
29.0,21.01
30.0,21.8
31.0,24.59
32.0,27.41
33.0,27.82
34.0,27.74
35.0,24.22
36.0,22.46
37.0,21.52
38.0,20.8
39.0,20.48
40.0,19.91
41.0,20.78
42.0,27.83
43.0,34.99
44.0,31.6
45.0,27.99
46.0,25.95
47.0,23.24
48.0,22.4
49.0,20.79
50.0,20.1
51.0,20.27
52.0,20.81
53.0,22.59
54.0,26.68
55.0,37.85
56.0,43.8
57.0,32.11
58.0,28.63
59.0,27.27
60.0,23.31
61.0,22.78
62.0,22.05
63.0,21.25
64.0,20.75
65.0,21.01
66.0,25.93
67.0,28.67
68.0,27.15
69.0,26.0
70.0,24.36
71.0,22.82
72.0,22.06
73.0,20.72
74.0,19.84
75.0,20.03
76.0,20.48
77.0,20.91
78.0,24.88
79.0,44.08
80.0,40.73
81.0,29.28
82.0,27.29
83.0,25.71
84.0,23.47
85.0,22.72
86.0,22.25
87.0,21.43
88.0,21.27
89.0,23.0
90.0,26.92
91.0,31.03
92.0,28.19
93.0,27.99
94.0,25.95
95.0,23.12
96.0,22.76
97.0,22.61
98.0,21.61
99.0,21.22
100.0,22.75
101.0,24.23
102.0,28.43
103.0,45.64
104.0,43.06
105.0,31.16
106.0,27.97
107.0,26.1
108.0,24.2
109.0,23.29
110.0,22.69
111.0,21.76
112.0,21.82
113.0,22.17
114.0,27.57
115.0,31.34
116.0,26.29
117.0,25.51
118.0,23.23
119.0,23.19
120.0,22.28
121.0,17.87
122.0,16.5
123.0,16.24
124.0,16.47
125.0,17.56
126.0,22.61
127.0,34.45
128.0,32.1
129.0,26.96
130.0,25.11
131.0,24.38
132.0,21.85
133.0,21.12
134.0,20.85
135.0,20.81
136.0,20.84
137.0,20.86
138.0,28.79
139.0,34.75
140.0,24.78
141.0,23.63
142.0,23.62
143.0,22.15
144.0,20.9
145.0,17.86
146.0,16.29
147.0,15.82
148.0,15.99
149.0,16.29
150.0,18.21
151.0,21.97
152.0,22.16
153.0,23.23
154.0,23.92
155.0,23.55
156.0,23.04
157.0,22.17
158.0,21.61
159.0,21.34
160.0,20.93
161.0,21.81
162.0,28.99
163.0,36.08
164.0,27.94
165.0,26.03
166.0,24.9
167.0,22.19
168.0,21.05
169.0,19.67
170.0,18.32
171.0,17.68
172.0,17.67
173.0,18.04
174.0,19.16
175.0,22.22
176.0,22.13
177.0,23.23
178.0,22.9
179.0,23.03
180.0,23.03
181.0,22.18
182.0,21.39
183.0,20.98
184.0,20.88
185.0,21.31
186.0,28.35
187.0,35.74
188.0,26.81
189.0,24.92
190.0,23.54
191.0,21.16
192.0,19.93
193.0,19.8
194.0,18.12
195.0,18.04
196.0,18.1
197.0,18.72
198.0,19.96
199.0,30.67
200.0,30.91
201.0,25.87
202.0,26.72
203.0,26.99
204.0,26.73
205.0,25.93
206.0,25.53
207.0,24.87
208.0,24.06
209.0,24.79
210.0,36.91
211.0,43.32
212.0,32.45
213.0,28.41
214.0,26.75
215.0,23.44
216.0,23.02
217.0,20.29
218.0,18.96
219.0,18.86
220.0,19.05
221.0,20.21
222.0,22.99
223.0,35.26
224.0,33.49
225.0,26.49
226.0,25.78
227.0,25.52
228.0,24.11
229.0,23.17
230.0,22.43
231.0,21.84
232.0,21.5
233.0,21.57
234.0,31.22
235.0,43.57
236.0,33.6
237.0,27.84
