hours,price
1.0,22.01
2.0,21.39
3.0,21.0
4.0,20.72
5.0,21.18
6.0,24.58
7.0,24.84
8.0,25.11
9.0,25.87
10.0,26.15
11.0,28.33
12.0,27.86
13.0,25.79
14.0,25.34
15.0,24.75
16.0,24.52
17.0,25.1
18.0,43.53
19.0,46.11
20.0,33.53
21.0,29.91
22.0,26.73
23.0,24.91
24.0,23.77
25.0,22.94
26.0,21.88
27.0,21.65
28.0,21.7
29.0,23.18
30.0,25.63
31.0,39.5
32.0,33.77
33.0,30.02
34.0,29.45
35.0,29.55
36.0,26.75
37.0,25.99
38.0,25.22
39.0,24.68
40.0,24.33
41.0,24.81
42.0,36.71
43.0,39.11
44.0,29.8
45.0,28.47
46.0,26.33
47.0,24.91
48.0,23.76
49.0,23.38
50.0,21.0
51.0,20.44
52.0,20.42
53.0,20.71
54.0,22.58
55.0,24.22
56.0,24.95
57.0,26.98
58.0,26.1
59.0,25.69
60.0,24.43
61.0,23.44
62.0,21.53
63.0,20.68
64.0,19.92
65.0,19.77
66.0,24.47
67.0,24.48
68.0,24.12
69.0,24.0
70.0,23.74
71.0,22.04
72.0,20.86
73.0,19.97
74.0,18.97
75.0,17.98
76.0,16.76
77.0,19.27
78.0,21.02
79.0,22.57
80.0,23.41
81.0,25.02
82.0,25.86
83.0,25.87
84.0,25.37
85.0,24.95
86.0,24.63
87.0,24.14
88.0,23.57
89.0,24.03
90.0,35.83
91.0,34.89
92.0,29.55
93.0,29.0
94.0,28.86
95.0,27.21
96.0,26.43
97.0,22.31
98.0,22.29
99.0,22.02
100.0,22.64
101.0,25.51
102.0,31.06
103.0,93.58
104.0,64.45
105.0,38.1
106.0,31.2
107.0,26.9
108.0,24.77
109.0,24.12
110.0,22.87
111.0,22.0
112.0,21.88
113.0,22.24
114.0,27.89
115.0,34.72
116.0,28.45
117.0,27.9
118.0,25.18
119.0,23.36
120.0,21.29
121.0,19.72
122.0,18.57
123.0,18.59
124.0,19.23
125.0,20.94
126.0,24.24
127.0,58.88
128.0,32.67
129.0,27.27
130.0,25.39
131.0,25.11
132.0,24.2
133.0,23.11
134.0,22.51
135.0,21.98
136.0,22.0
137.0,22.45
138.0,25.97
139.0,29.08
140.0,27.2
141.0,26.94
142.0,25.43
143.0,23.5
144.0,22.19
145.0,21.12
146.0,19.77
147.0,19.98
148.0,19.99
149.0,21.13
150.0,23.9
151.0,30.19
152.0,26.48
153.0,24.68
154.0,24.36
155.0,23.85
156.0,22.89
157.0,22.48
158.0,22.03
159.0,21.98
160.0,21.84
161.0,22.6
162.0,35.31
163.0,45.79
164.0,40.17
165.0,36.86
166.0,33.28
167.0,31.65
168.0,28.09
169.0,21.84
170.0,21.86
171.0,21.91
172.0,21.9
173.0,23.56
174.0,38.24
175.0,125.95
176.0,103.62
177.0,45.51
178.0,35.62
179.0,29.02
180.0,25.08
181.0,24.41
182.0,23.9
183.0,23.4
184.0,23.25
185.0,23.6
186.0,28.92
187.0,37.35
188.0,31.19
189.0,29.75
190.0,27.03
191.0,25.43
192.0,24.37
193.0,23.62
194.0,22.94
195.0,21.86
196.0,21.81
197.0,23.28
198.0,25.32
199.0,51.41
200.0,37.82
201.0,30.61
202.0,27.88
203.0,27.48
204.0,25.64
205.0,25.42
206.0,24.86
207.0,24.33
208.0,24.38
209.0,25.56
210.0,38.55
211.0,61.2
212.0,37.61
213.0,35.35
214.0,30.22
215.0,27.86
216.0,25.8
217.0,27.25
218.0,25.5
219.0,24.4
220.0,24.5
221.0,24.92
222.0,26.31
223.0,29.19
224.0,30.49
225.0,43.95
226.0,51.59
227.0,47.14
228.0,33.87
229.0,28.35
230.0,25.67
231.0,24.32
232.0,24.08
233.0,23.75
234.0,28.7
235.0,33.72
236.0,27.74
237.0,26.0
238.0,25.09
239.0,24.27
240.0,22.95
241.0,23.05
242.0,21.92
243.0,21.91
244.0,21.71
245.0,21.88
246.0,21.59
247.0,24.13
248.0,24.29
249.0,25.3
250.0,27.23
251.0,27.64
252.0,25.27
253.0,23.26
254.0,21.87
255.0,21.57
256.0,21.3
257.0,21.55
258.0,25.86
259.0,30.77
260.0,25.88
261.0,24.82
262.0,23.79
263.0,22.45
264.0,20.91
265.0,20.15
266.0,19.06
267.0,19.07
268.0,19.06
269.0,21.06
270.0,23.42
271.0,39.32
272.0,29.06
273.0,25.92
274.0,25.63
275.0,24.51
276.0,23.5
277.0,22.39
278.0,21.86
279.0,21.19
280.0,21.39
281.0,21.91
282.0,32.74
283.0,42.56
284.0,28.33
285.0,27.49
286.0,25.19
287.0,23.09
288.0,21.45
289.0,19.39
290.0,19.2
291.0,19.2
292.0,19.39
293.0,20.84
294.0,23.51
295.0,43.26
296.0,34.54
297.0,29.12
298.0,27.32
299.0,26.17
300.0,24.76
301.0,24.03
302.0,23.51
303.0,22.66
304.0,22.72
305.0,23.77
306.0,33.53
307.0,50.29
308.0,35.67
309.0,31.04
310.0,27.35
311.0,25.07
312.0,23.18
313.0,22.3
314.0,21.74
315.0,21.43
316.0,21.56
317.0,22.97
318.0,25.84
319.0,47.9
320.0,39.92
321.0,30.95
322.0,30.72
323.0,27.57
324.0,25.14
325.0,24.12
326.0,23.4
327.0,22.6
328.0,23.09
329.0,23.96
330.0,37.45
331.0,51.92
332.0,35.33
333.0,28.51
334.0,26.56
335.0,25.06
336.0,23.16
337.0,22.57
338.0,21.71
339.0,21.5
340.0,21.47
341.0,22.45
342.0,24.64
343.0,48.96
344.0,38.97
345.0,30.87
346.0,27.64
347.0,25.39
348.0,24.21
349.0,22.98
350.0,22.31
351.0,21.89
352.0,21.56
353.0,22.41
354.0,28.22
355.0,35.55
356.0,30.31
357.0,29.53
358.0,26.27
359.0,25.03
360.0,23.97
361.0,23.56
362.0,23.05
363.0,22.82
364.0,23.26
365.0,24.38
366.0,28.3
367.0,71.31
368.0,43.89
369.0,33.32
370.0,28.73
371.0,25.78
372.0,25.01
373.0,24.17
374.0,22.48
375.0,22.24
376.0,21.49
377.0,21.91
378.0,24.97
379.0,29.21
380.0,25.14
381.0,24.0
382.0,23.25
383.0,22.37
384.0,21.84
385.0,19.84
386.0,19.64
387.0,19.55
388.0,19.84
389.0,20.29
390.0,20.69
391.0,24.81
392.0,25.93
393.0,30.12
394.0,28.32
395.0,26.55
396.0,23.75
397.0,21.88
398.0,20.79
399.0,20.51
400.0,20.37
401.0,20.43
402.0,23.58
403.0,25.8
404.0,24.72
405.0,23.7
406.0,23.32
407.0,23.84
408.0,22.95
409.0,21.62
410.0,21.35
411.0,21.0
412.0,21.35
413.0,21.36
414.0,22.63
415.0,25.58
416.0,26.64
417.0,32.38
418.0,27.5
419.0,24.84
420.0,23.2
421.0,22.08
422.0,21.22
423.0,20.79
424.0,20.63
425.0,20.62
426.0,25.0
427.0,28.3
428.0,25.98
429.0,25.83
430.0,22.9
431.0,21.28
432.0,20.32
433.0,18.62
434.0,17.23
435.0,17.95
436.0,18.46
437.0,19.61
438.0,21.52
439.0,30.87
440.0,33.31
441.0,28.85
442.0,27.37
443.0,25.39
444.0,24.26
445.0,23.08
446.0,21.96
447.0,21.61
448.0,21.2
449.0,21.41
450.0,30.53
451.0,34.99
452.0,26.91
453.0,25.91
454.0,24.24
455.0,23.91
456.0,22.06
457.0,19.94
458.0,19.79
459.0,19.3
460.0,19.29
461.0,19.93
462.0,23.6
463.0,38.25
464.0,32.31
465.0,29.42
466.0,27.49
467.0,24.83
468.0,24.23
469.0,23.98
470.0,23.09
471.0,23.32
472.0,22.81
473.0,22.93
474.0,28.92
475.0,32.75
476.0,26.28
477.0,24.12
478.0,23.6
479.0,21.27
480.0,20.68
481.0,17.79
482.0,17.95
483.0,18.01
484.0,18.34
485.0,19.41
486.0,21.48
487.0,27.86
488.0,28.41
489.0,26.12
490.0,24.17
491.0,23.73
492.0,23.03
493.0,22.87
494.0,21.96
495.0,21.69
496.0,21.32
497.0,21.82
498.0,25.89
499.0,29.74
500.0,25.85
501.0,23.85
502.0,22.83
503.0,20.26
504.0,19.47
505.0,12.47
506.0,7.31
507.0,6.12
508.0,5.39
509.0,12.15
510.0,19.19
511.0,26.24
512.0,25.75
513.0,24.54
514.0,26.31
515.0,24.51
516.0,23.64
517.0,23.83
518.0,24.12
519.0,23.46
520.0,23.78
521.0,25.72
522.0,37.76
523.0,44.78
524.0,32.88
525.0,27.8
526.0,24.15
527.0,22.71
528.0,21.21
529.0,19.28
530.0,18.57
531.0,18.59
532.0,18.97
533.0,19.38
534.0,23.0
