hours,price
1.0,26.85
2.0,25.11
3.0,24.98
4.0,26.07
5.0,27.53
6.0,30.59
7.0,34.76
8.0,37.88
9.0,55.02
10.0,59.15
11.0,51.22
12.0,36.66
13.0,32.94
14.0,30.24
15.0,29.39
16.0,28.34
17.0,29.91
18.0,48.64
19.0,61.06
20.0,56.08
21.0,49.73
22.0,38.11
23.0,37.86
24.0,31.65
25.0,34.55
26.0,30.32
27.0,31.12
28.0,34.6
29.0,47.75
30.0,53.59
31.0,162.97
32.0,185.3
33.0,111.78
34.0,90.61
35.0,58.94
36.0,43.74
37.0,33.47
38.0,30.81
39.0,29.56
40.0,29.79
41.0,34.76
42.0,73.93
43.0,99.2
44.0,68.72
45.0,62.05
46.0,48.66
47.0,44.83
48.0,35.28
49.0,29.62
50.0,29.8
51.0,30.57
52.0,31.25
53.0,44.62
54.0,52.16
55.0,101.45
56.0,93.89
57.0,64.16
58.0,62.68
59.0,58.81
60.0,53.39
61.0,48.7
62.0,45.96
63.0,44.48
64.0,45.01
65.0,47.86
66.0,53.68
67.0,66.06
68.0,59.94
69.0,58.43
70.0,55.21
71.0,52.17
72.0,50.56
73.0,40.38
74.0,40.15
75.0,41.13
76.0,42.84
77.0,43.81
78.0,56.83
79.0,85.17
80.0,71.14
81.0,52.57
82.0,54.44
83.0,49.43
84.0,43.93
85.0,42.83
86.0,39.34
87.0,36.83
88.0,38.07
89.0,42.15
90.0,52.56
91.0,56.72
92.0,52.22
93.0,51.26
94.0,45.4
95.0,48.01
96.0,48.25
97.0,39.69
98.0,33.22
99.0,33.82
100.0,33.57
101.0,38.46
102.0,43.66
103.0,51.39
104.0,52.19
105.0,38.59
106.0,31.19
107.0,34.97
108.0,31.49
109.0,29.67
110.0,27.04
111.0,26.61
112.0,26.22
113.0,26.92
114.0,40.23
115.0,37.53
116.0,31.26
117.0,28.05
118.0,27.79
119.0,28.83
120.0,28.91
121.0,21.62
122.0,20.73
123.0,20.59
124.0,21.31
125.0,23.95
126.0,23.99
127.0,27.61
128.0,29.74
129.0,29.8
130.0,30.18
131.0,24.33
132.0,23.11
133.0,22.42
134.0,21.0
135.0,20.4
136.0,20.43
137.0,20.05
138.0,23.31
139.0,25.39
140.0,21.87
141.0,19.38
142.0,18.76
143.0,16.11
144.0,14.79
145.0,13.4
146.0,8.33
147.0,6.26
148.0,9.02
149.0,9.76
150.0,14.57
151.0,17.27
152.0,17.36
153.0,17.49
154.0,18.3
155.0,18.6
156.0,17.81
157.0,17.94
158.0,18.25
159.0,18.16
160.0,19.22
161.0,19.54
162.0,22.84
163.0,30.06
164.0,22.38
165.0,21.52
166.0,20.21
167.0,17.67
168.0,17.41
169.0,16.48
170.0,15.35
171.0,15.14
172.0,15.75
173.0,17.56
174.0,19.35
175.0,24.31
176.0,25.99
177.0,24.39
178.0,30.46
179.0,26.73
180.0,21.56
181.0,20.34
182.0,19.7
183.0,19.62
184.0,19.4
185.0,21.83
186.0,32.7
187.0,35.7
188.0,24.52
189.0,23.35
190.0,22.84
191.0,19.66
192.0,18.5
193.0,16.5
194.0,16.06
195.0,15.34
196.0,15.4
197.0,16.67
198.0,20.17
199.0,27.34
200.0,28.18
201.0,22.27
202.0,22.71
203.0,21.54
204.0,21.04
205.0,19.11
206.0,19.34
207.0,18.32
208.0,18.73
209.0,20.13
210.0,25.62
211.0,24.24
212.0,21.88
213.0,20.62
214.0,18.96
215.0,18.35
216.0,13.76
217.0,12.71
218.0,12.53
219.0,12.83
220.0,12.2
221.0,14.0
222.0,18.67
223.0,27.57
224.0,32.65
225.0,23.57
226.0,23.33
227.0,22.08
228.0,21.75
229.0,21.12
230.0,20.33
231.0,18.94
232.0,18.85
233.0,18.92
234.0,34.8
235.0,25.23
236.0,21.73
237.0,18.99
238.0,17.81
239.0,16.02
240.0,12.11
241.0,11.05
242.0,10.79
243.0,10.9
244.0,12.02
245.0,12.79
246.0,16.23
247.0,23.96
248.0,26.03
249.0,20.55
250.0,21.9
251.0,20.94
252.0,19.49
253.0,20.17
254.0,20.46
255.0,20.31
256.0,20.98
257.0,22.32
258.0,33.14
259.0,42.45
260.0,34.34
261.0,27.99
262.0,24.98
263.0,24.24
264.0,23.77
265.0,20.31
266.0,20.71
267.0,21.55
268.0,22.26
269.0,26.2
270.0,29.84
271.0,58.15
272.0,50.73
273.0,37.47
274.0,32.57
275.0,28.11
276.0,24.04
277.0,22.08
278.0,21.51
279.0,20.43
280.0,20.35
281.0,21.64
282.0,29.89
283.0,33.68
284.0,30.4
285.0,26.32
286.0,26.33
287.0,24.66
288.0,23.74
289.0,25.41
290.0,25.11
291.0,25.09
292.0,24.2
293.0,26.91
294.0,32.0
295.0,42.41
296.0,49.52
297.0,55.91
298.0,48.52
299.0,36.97
300.0,30.84
301.0,27.9
302.0,25.13
303.0,23.9
304.0,23.08
305.0,25.03
306.0,32.01
307.0,42.26
308.0,37.48
309.0,29.3
310.0,29.26
311.0,28.66
312.0,27.27
313.0,21.82
314.0,21.27
315.0,20.81
316.0,21.95
317.0,24.32
318.0,26.38
319.0,37.07
320.0,40.56
321.0,42.73
322.0,33.76
323.0,29.25
324.0,27.43
325.0,23.87
326.0,23.02
327.0,22.06
328.0,21.88
329.0,23.91
330.0,30.74
331.0,35.82
332.0,30.68
333.0,28.3
334.0,25.52
335.0,23.58
336.0,21.76
337.0,19.59
338.0,18.91
339.0,18.98
340.0,19.33
341.0,22.23
342.0,25.2
343.0,38.86
344.0,38.43
345.0,32.56
346.0,30.87
347.0,28.49
348.0,26.98
349.0,25.26
350.0,23.66
351.0,22.62
352.0,22.06
353.0,23.37
354.0,25.05
355.0,26.35
356.0,26.96
357.0,26.23
358.0,24.12
359.0,22.57
360.0,20.6
361.0,20.08
362.0,20.9
363.0,21.73
364.0,22.79
365.0,26.69
366.0,33.86
367.0,55.91
368.0,65.25
369.0,54.35
370.0,54.14
371.0,48.26
372.0,44.62
373.0,44.46
374.0,44.26
375.0,42.93
376.0,46.11
377.0,56.94
378.0,130.26
379.0,189.07
380.0,118.64
381.0,79.73
382.0,71.23
383.0,53.2
384.0,46.18
385.0,63.38
386.0,62.26
387.0,63.21
388.0,72.07
389.0,107.39
390.0,288.23
391.0,1543.16
392.0,1637.34
393.0,516.36
394.0,102.12
395.0,97.49
396.0,72.71
397.0,62.0
398.0,55.22
399.0,49.39
400.0,48.35
401.0,50.71
402.0,61.16
403.0,87.01
404.0,69.87
405.0,59.37
406.0,55.65
407.0,51.37
408.0,48.05
409.0,40.47
410.0,42.96
411.0,45.12
412.0,46.85
413.0,53.43
414.0,101.93
415.0,257.46
416.0,260.52
417.0,142.84
418.0,87.91
419.0,77.2
420.0,51.2
421.0,45.52
422.0,41.3
423.0,38.69
424.0,38.44
425.0,39.58
426.0,48.09
427.0,63.56
428.0,47.44
429.0,41.76
430.0,37.24
431.0,33.05
432.0,26.64
433.0,23.88
434.0,22.92
435.0,22.75
436.0,24.1
437.0,24.37
438.0,30.17
439.0,62.41
440.0,54.53
441.0,38.92
442.0,39.08
443.0,29.49
444.0,26.92
445.0,25.74
446.0,23.84
447.0,21.49
448.0,22.04
449.0,23.89
450.0,33.63
451.0,36.2
452.0,29.87
453.0,26.57
454.0,25.58
455.0,23.87
456.0,20.04
457.0,18.52
458.0,17.8
459.0,17.0
460.0,16.12
461.0,17.41
462.0,17.93
463.0,25.81
464.0,27.79
465.0,31.38
466.0,34.62
467.0,33.12
468.0,34.4
469.0,27.51
470.0,24.39
471.0,24.25
472.0,23.6
473.0,23.6
474.0,30.21
475.0,28.98
476.0,25.75
477.0,24.7
478.0,22.13
479.0,17.56
480.0,16.17
481.0,11.69
482.0,8.78
483.0,6.19
484.0,6.78
485.0,8.56
486.0,13.42
487.0,18.27
488.0,19.35
489.0,20.69
490.0,23.24
491.0,24.17
492.0,27.27
493.0,23.83
494.0,23.15
495.0,22.5
496.0,22.93
497.0,22.62
498.0,29.49
499.0,40.4
500.0,30.56
501.0,23.68
502.0,23.9
503.0,20.32
504.0,17.94
505.0,16.23
506.0,15.65
507.0,16.04
508.0,17.19
509.0,18.28
510.0,18.49
511.0,29.5
512.0,33.26
513.0,31.7
514.0,28.97
515.0,25.49
516.0,23.47
517.0,23.16
518.0,23.65
519.0,24.34
520.0,23.88
521.0,24.47
522.0,34.54
523.0,47.9
524.0,32.2
525.0,30.37
526.0,25.89
527.0,26.21
528.0,24.92
529.0,21.49
530.0,20.71
531.0,20.7
532.0,21.42
533.0,24.21
534.0,27.17
535.0,47.54
536.0,44.36
537.0,33.51
538.0,29.01
539.0,26.86
540.0,24.71
541.0,24.04
542.0,23.05
543.0,22.94
544.0,22.95
545.0,23.58
546.0,32.32
547.0,39.5
548.0,27.96
549.0,27.98
550.0,28.1
551.0,24.41
552.0,22.61
553.0,22.6
554.0,20.51
555.0,20.64
556.0,21.0
557.0,23.04
558.0,28.9
559.0,64.6
560.0,51.0
561.0,29.81
562.0,26.84
563.0,25.77
564.0,25.66
565.0,24.6
566.0,23.46
567.0,21.53
568.0,21.39
569.0,22.49
570.0,31.46
571.0,37.05
572.0,31.49
573.0,28.09
574.0,25.16
575.0,21.5
576.0,19.48
577.0,19.34
578.0,18.74
579.0,19.04
580.0,20.27
581.0,23.16
582.0,22.89
583.0,44.42
584.0,40.87
585.0,29.22
586.0,29.14
587.0,27.21
588.0,27.96
589.0,26.37
590.0,26.11
591.0,25.64
592.0,25.85
593.0,25.72
594.0,29.58
595.0,38.6
596.0,28.5
597.0,27.51
598.0,27.27
599.0,23.42
600.0,20.12
601.0,19.96
602.0,20.1
603.0,19.68
604.0,19.39
605.0,21.15
606.0,24.74
607.0,27.84
608.0,28.84
609.0,27.75
610.0,28.02
611.0,28.47
612.0,25.8
613.0,25.99
614.0,24.82
615.0,24.94
616.0,24.31
617.0,25.45
618.0,31.85
619.0,40.21
620.0,30.32
621.0,34.42
622.0,25.6
623.0,28.21
624.0,24.38
625.0,35.0
626.0,27.98
627.0,24.21
628.0,23.26
629.0,22.65
630.0,21.6
631.0,27.84
632.0,32.63
633.0,31.74
634.0,37.24
635.0,34.58
636.0,32.34
637.0,28.35
638.0,26.93
639.0,26.4
640.0,26.58
641.0,25.71
642.0,32.55
643.0,47.16
644.0,28.99
645.0,28.56
646.0,28.52
647.0,31.18
648.0,27.5
649.0,26.86
650.0,22.78
651.0,22.81
652.0,23.02
