price,hour
13.26,1
9.5,2
8.04,3
7.81,4
8.22,5
8.66,6
10.76,7
10.75,8
13.48,9
15.77,10
17.42,11
19.26,12
19.32,13
19.51,14
20.61,15
22.26,16
30.48,17
40.5,18
36.16,19
34.92,20
32.17,21
26.73,22
23.18,23
24.44,24
25.21,25
19.4,26
19.5,27
15.26,28
19.35,29
21.68,30
23.88,31
18.12,32
18.43,33
21.2,34
22.59,35
25.49,36
26.23,37
26.92,38
23.57,39
23.76,40
33.41,41
49.79,42
42.08,43
36.43,44
31.35,45
25.56,46
18.24,47
17.32,48
18.51,49
14.73,50
13.19,51
13.74,52
13.63,53
20.03,54
27.01,55
29.49,56
29.82,57
29.13,58
31.03,59
32.48,60
30.55,61
30.45,62
30.15,63
28.97,64
33.14,65
47.76,66
42.79,67
40.01,68
34.13,69
29.61,70
24.17,71
22.54,72
20.62,73
16.65,74
14.31,75
14.87,76
14.57,77
19.58,78
27.15,79
31.1,80
31.83,81
29.57,82
29.8,83
28.8,84
27.08,85
26.18,86
26.41,87
24.94,88
30.52,89
44.53,90
39.74,91
33.65,92
29.94,93
25.96,94
22.08,95
20.25,96
22.31,97
18.89,98
17.2,99
17.65,100
17.54,101
24.11,102
31.62,103
32.28,104
30.04,105
29.41,106
28.83,107
28.06,108
26.84,109
26.27,110
26.15,111
26.48,112
31.42,113
48.83,114
46.12,115
40.38,116
33.54,117
29.11,118
27.51,119
26.19,120
27.75,121
25.43,122
25.7,123
25.8,124
25.77,125
29.63,126
41.28,127
44.12,128
45.35,129
43.81,130
42.86,131
42.68,132
38.22,133
36.3,134
34.25,135
35.05,136
37.47,137
53.37,138
50.99,139
46.66,140
40.1,141
39.05,142
33.04,143
27.99,144
29.33,145
26.3,146
25.68,147
26.33,148
26.28,149
27.96,150
33.61,151
33.57,152
39.9,153
41.79,154
44.71,155
41.65,156
36.2,157
33.43,158
33.62,159
32.3,160
36.79,161
53.4,162
50.84,163
43.43,164
37.82,165
37.06,166
32.59,167
31.05,168
26.19,169
23.52,170
23.07,171
22.85,172
22.91,173
24.37,174
27.47,175
26.65,176
31.61,177
33.96,178
32.47,179
32.43,180
27.03,181
26.37,182
26.36,183
26.28,184
29.17,185
50.15,186
54.29,187
47.54,188
36.86,189
35.04,190
26.64,191
28.9,192
24.6,193
22.94,194
22.98,195
22.67,196
22.96,197
38.64,198
56.98,199
58.34,200
64.62,201
49.26,202
40.89,203
38.87,204
29.81,205
30.11,206
27.89,207
29.33,208
34.85,209
53.71,210
48.85,211
34.09,212
32.04,213
32.29,214
24.86,215
25.23,216
23.29,217
20.58,218
19.11,219
16.89,220
21.41,221
23.91,222
37.23,223
33.79,224
31.9,225
28.27,226
31.63,227
33.75,228
31.05,229
28.34,230
26.94,231
26.65,232
27.57,233
36.74,234
33.64,235
29.78,236
28.12,237
26.44,238
22.6,239
19.63,240
13.31,241
13.01,242
11.35,243
10.43,244
11.4,245
13.54,246
25.37,247
30.52,248
29.87,249
30.35,250
29.99,251
30.3,252
28.92,253
28.38,254
27.72,255
27.47,256
29.62,257
39.62,258
35.3,259
31.59,260
28.63,261
25.18,262
24.41,263
19.91,264
13.94,265
10.19,266
8.16,267
7.32,268
7.63,269
11.51,270
24.25,271
27.41,272
27.81,273
28.16,274
27.18,275
28.31,276
27.11,277
26.62,278
26.6,279
26.38,280
29.79,281
37.59,282
33.57,283
30.7,284
27.21,285
26.21,286
24.48,287
21.68,288
19.52,289
15.28,290
13.72,291
13.3,292
14.37,293
17.17,294
24.84,295
28.54,296
29.18,297
29.21,298
28.9,299
29.16,300
27.37,301
27.33,302
27.51,303
27.76,304
33.32,305
44.63,306
41.37,307
37.77,308
34.21,309
32.19,310
28.77,311
26.0,312
32.21,313
31.11,314
30.86,315
29.82,316
30.46,317
30.94,318
33.09,319
32.08,320
38.7,321
39.35,322
39.78,323
40.32,324
37.91,325
34.57,326
33.14,327
34.89,328
38.47,329
49.18,330
46.38,331
41.77,332
39.75,333
33.93,334
29.06,335
27.34,336
28.22,337
27.13,338
25.82,339
24.31,340
24.21,341
26.09,342
28.01,343
26.36,344
31.63,345
31.98,346
31.92,347
32.86,348
31.99,349
31.17,350
30.27,351
30.04,352
35.74,353
48.06,354
43.3,355
40.57,356
37.49,357
34.49,358
30.84,359
29.05,360
28.83,361
27.72,362
26.81,363
25.62,364
26.25,365
28.97,366
34.19,367
34.47,368
37.73,369
37.61,370
36.15,371
37.25,372
33.5,373
32.31,374
32.25,375
32.1,376
38.5,377
50.39,378
46.9,379
43.39,380
37.93,381
34.14,382
30.72,383
28.66,384
