RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__naphtha,Dispatch__ft__production__diesel,Dispatch__ft__production__jet_fuel,Dispatch__ft__production__h2,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,ProbabilityWeight,PointProbability,prefix
0,14.0,2,2021,1.0,894.0,22088.028,-878.95058,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.149423,-15274.752,-18504.747,-10252.63,0.0,0.0,0.972,46.3553543816,1.0,1.0,1_0
0,14.0,2,2022,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,40.0938711226,1.0,1.0,1_0
0,14.0,2,2023,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.76843347,-0.27,0.0,34.9571273069,1.0,1.0,1_0
0,14.0,2,2024,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,2.0491559,-0.27,0.0,92.7759332515,1.0,1.0,1_0
0,14.0,2,2025,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,30.3521320875,1.0,1.0,1_0
0,14.0,2,2026,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,20.6193137414,1.0,1.0,1_0
0,14.0,2,2027,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,33.4851561073,1.0,1.0,1_0
0,14.0,2,2028,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,156.724511432,1.0,1.0,1_0
0,14.0,2,2029,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,26.9536016104,1.0,1.0,1_0
0,14.0,2,2030,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,26.8862622161,1.0,1.0,1_0
0,14.0,2,2031,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,27.8253080866,1.0,1.0,1_0
0,14.0,3,2012,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,29.0078219531,1.0,1.0,1_0
0,14.0,3,2013,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,38.0883155104,1.0,1.0,1_0
0,14.0,3,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,20.1561410534,1.0,1.0,1_0
0,14.0,3,2015,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,23.2093376699,1.0,1.0,1_0
0,14.0,3,2016,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,27.8860080743,1.0,1.0,1_0
0,14.0,3,2017,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,49.1800386345,1.0,1.0,1_0
0,14.0,3,2018,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,196.809269939,1.0,1.0,1_0
0,14.0,3,2019,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,20.9525977377,1.0,1.0,1_0
0,14.0,3,2020,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,25.5980635307,1.0,1.0,1_0
0,14.0,3,2021,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,24.6062322564,1.0,1.0,1_0
0,14.0,3,2022,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,29.6997214935,1.0,1.0,1_0
0,14.0,3,2023,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,4.3298784,0.0,0.0,38.9213289923,1.0,1.0,1_0
0,14.0,3,2024,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,127.467205655,1.0,1.0,1_0
0,14.0,3,2025,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,37.7625219406,1.0,1.0,1_0
0,14.0,3,2026,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,32.1480657108,1.0,1.0,1_0
0,14.0,3,2027,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,1.2807225,-0.27,0.0,31.4051280605,1.0,1.0,1_0
0,14.0,3,2028,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,140.603824051,1.0,1.0,1_0
0,14.0,3,2029,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,28.3102692761,1.0,1.0,1_0
0,14.0,3,2030,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,4.5860229,0.0,0.0,21.9593894394,1.0,1.0,1_0
0,14.0,3,2031,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,3.5614449,0.0,0.0,32.7567259209,1.0,1.0,1_0
0,14.0,4,2012,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,28.2783477568,1.0,1.0,1_0
0,14.0,4,2013,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,29.8317409711,1.0,1.0,1_0
0,14.0,4,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.76843347,-0.27,0.0,42.2588697066,1.0,1.0,1_0
0,14.0,4,2015,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,43.7890710249,1.0,1.0,1_0
0,14.0,4,2016,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,24.8083288443,1.0,1.0,1_0
0,14.0,4,2017,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,26.9005056868,1.0,1.0,1_0
0,14.0,4,2018,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,65.9134789121,1.0,1.0,1_0
0,14.0,4,2019,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,1.5368669,-0.27,0.0,32.6791404598,1.0,1.0,1_0
0,14.0,4,2020,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,3.8175894,0.0,0.0,22.2120991957,1.0,1.0,1_0
0,14.0,4,2021,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,33.9333550106,1.0,1.0,1_0
0,14.0,4,2022,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,31.1430111228,1.0,1.0,1_0
0,14.0,4,2023,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,3.5614449,0.0,0.0,38.5663130448,1.0,1.0,1_0
0,14.0,4,2024,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,1.5368669,-0.27,0.0,60.2905382368,1.0,1.0,1_0
0,14.0,4,2025,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,1.2807225,-0.27,0.0,61.9555142764,1.0,1.0,1_0
0,14.0,4,2026,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,23.1129824941,1.0,1.0,1_0
0,14.0,4,2027,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,42.1652891076,1.0,1.0,1_0
0,14.0,4,2028,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,49.511496794,1.0,1.0,1_0
0,14.0,4,2029,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,25.144379231,1.0,1.0,1_0
0,14.0,4,2030,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,24.3437622215,1.0,1.0,1_0
0,14.0,4,2031,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,53.9095805225,1.0,1.0,1_0
0,14.0,5,2012,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,30.9800907594,1.0,1.0,1_0
0,14.0,5,2013,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,32.830159813,1.0,1.0,1_0
0,14.0,5,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,45.4903869248,1.0,1.0,1_0
0,14.0,5,2015,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,32.2869763398,1.0,1.0,1_0
0,14.0,5,2016,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,3.5614449,-0.27,0.0,32.0796574047,1.0,1.0,1_0
0,14.0,5,2017,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,27.0993049076,1.0,1.0,1_0
0,14.0,5,2018,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,48.1731594339,1.0,1.0,1_0
0,14.0,5,2019,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,3.5614449,0.0,0.0,33.652391872,1.0,1.0,1_0
0,14.0,5,2020,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.51228898,0.0,0.0,26.6427074821,1.0,1.0,1_0
0,14.0,5,2021,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,1.024578,-0.27,0.0,51.3722653984,1.0,1.0,1_0
0,14.0,5,2022,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,29.5361437723,1.0,1.0,1_0
0,14.0,5,2023,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,3.5614449,-0.27,0.0,30.7536417851,1.0,1.0,1_0
0,14.0,5,2024,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,4.5860229,0.0,0.0,56.3905762975,1.0,1.0,1_0
0,14.0,5,2025,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,4.0737339,0.0,0.0,35.7684321504,1.0,1.0,1_0
0,14.0,5,2026,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,31.3841485818,1.0,1.0,1_0
0,14.0,5,2027,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,3.8175894,-0.27,0.0,24.4616170631,1.0,1.0,1_0
0,14.0,5,2028,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,27.4551717279,1.0,1.0,1_0
0,14.0,5,2029,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,1.2807225,-0.27,0.0,36.6803463191,1.0,1.0,1_0
0,14.0,5,2030,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,18.9521000278,1.0,1.0,1_0
0,14.0,5,2031,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,51.9362828878,1.0,1.0,1_0
0,14.0,6,2012,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.51228898,-0.27,0.0,30.5431441593,1.0,1.0,1_0
0,14.0,6,2013,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,1.024578,-0.27,0.0,33.2100097129,1.0,1.0,1_0
0,14.0,6,2014,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,3.5614449,0.0,0.0,40.8792869344,1.0,1.0,1_0
0,14.0,6,2015,1.0,894.0,22084.892,-878.8258,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.27420148,-15274.752,-18504.747,-10252.63,0.0,0.0,4.1076833,37.2188515102,1.0,1.0,1_0
0,14.0,6,2016,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,29.374339633,1.0,1.0,1_0
0,14.0,6,2017,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.25614449,-0.27,0.0,23.4113557362,1.0,1.0,1_0
0,14.0,6,2018,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,25.6396355672,1.0,1.0,1_0
0,14.0,6,2019,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,38.251847172,1.0,1.0,1_0
0,14.0,6,2020,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,27.5803643573,1.0,1.0,1_0
0,14.0,6,2021,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,3.8175894,-0.27,0.0,45.7469066111,1.0,1.0,1_0
0,14.0,6,2022,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,29.2926720632,1.0,1.0,1_0
0,14.0,6,2023,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.76843347,-0.27,0.0,32.2240548257,1.0,1.0,1_0
0,14.0,6,2024,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,3.3053004,0.0,0.0,65.8676448859,1.0,1.0,1_0
0,14.0,6,2025,1.0,894.0,22088.757,-878.97959,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.12041385,-15274.752,-18504.747,-10252.63,0.0,0.0,0.243,36.6885433408,1.0,1.0,1_0
0,14.0,6,2026,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,29.6418348825,1.0,1.0,1_0
0,14.0,6,2027,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,3.3053004,-0.27,0.0,28.8703832635,1.0,1.0,1_0
0,14.0,6,2028,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,4.0737339,0.0,0.0,35.944542502,1.0,1.0,1_0
0,14.0,6,2029,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,24.6458425957,1.0,1.0,1_0
0,14.0,6,2030,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.76843347,-0.27,0.0,20.8494553229,1.0,1.0,1_0
0,14.0,6,2031,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,65.4218576072,1.0,1.0,1_0
0,14.0,7,2012,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.76843347,0.0,0.0,35.3077701133,1.0,1.0,1_0
0,14.0,7,2013,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,33.2701850411,1.0,1.0,1_0
0,14.0,7,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,34.4478827513,1.0,1.0,1_0
0,14.0,7,2015,1.0,894.0,22085.135,-878.83547,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.26453177,-15274.752,-18504.747,-10252.63,0.0,0.0,3.8646833,68.4695347169,1.0,1.0,1_0
0,14.0,7,2016,1.0,894.0,22088.028,-878.95058,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.149423,-15274.752,-18504.747,-10252.63,0.0,0.0,0.972,32.2747511464,1.0,1.0,1_0
0,14.0,7,2017,1.0,894.0,22085.378,-878.84514,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.25486205,-15274.752,-18504.747,-10252.63,0.0,0.0,3.6216833,49.4831454034,1.0,1.0,1_0
0,14.0,7,2018,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,0.0,0.0,0.0,43.9447769495,1.0,1.0,1_0
0,14.0,7,2019,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,49.0147566532,1.0,1.0,1_0
0,14.0,7,2020,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,31.8523359288,1.0,1.0,1_0
0,14.0,7,2021,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,49.0272585542,1.0,1.0,1_0
0,14.0,7,2022,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,0.76843347,-0.27,0.0,30.5205827667,1.0,1.0,1_0
0,14.0,7,2023,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,34.4154786718,1.0,1.0,1_0
0,14.0,7,2024,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,232.524746299,1.0,1.0,1_0
0,14.0,7,2025,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,4.0737339,0.0,0.0,35.8125976135,1.0,1.0,1_0
0,14.0,7,2026,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,32.7822221426,1.0,1.0,1_0
0,14.0,7,2027,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,49.4144958269,1.0,1.0,1_0
0,14.0,7,2028,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,4.3298784,0.0,0.0,36.552004533,1.0,1.0,1_0
0,14.0,7,2029,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,56.4106509932,1.0,1.0,1_0
0,14.0,7,2030,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,23.2484035039,1.0,1.0,1_0
0,14.0,7,2031,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.5860229,-0.27,0.0,46.3680702509,1.0,1.0,1_0
0,14.0,8,2012,1.0,894.0,22089.0,-878.98926,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.11074413,-15274.752,-18504.747,-10252.63,4.0737339,0.0,0.0,39.1477072031,1.0,1.0,1_0
0,14.0,8,2013,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,66.8014407814,1.0,1.0,1_0
0,14.0,8,2014,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,394.581262239,1.0,1.0,1_0
0,14.0,8,2015,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,59.5901287396,1.0,1.0,1_0
0,14.0,8,2016,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.8421674,-0.27,0.0,25.2326208448,1.0,1.0,1_0
0,14.0,8,2017,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,24.5060250341,1.0,1.0,1_0
0,14.0,8,2018,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.3298784,-0.27,0.0,37.053756888,1.0,1.0,1_0
0,14.0,8,2019,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,25.7511111896,1.0,1.0,1_0
0,14.0,8,2020,1.0,894.0,22084.649,-878.81613,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.2838712,-15274.752,-18504.747,-10252.63,0.0,0.0,4.3506833,24.1669509225,1.0,1.0,1_0
0,14.0,8,2021,1.0,894.0,22089.27,-879.0,15274.752,10252.63,18504.747,-22089.0,-14.9,-0.1,-15274.752,-18504.747,-10252.63,4.0737339,-0.27,0.0,97.5009737132,1.0,1.0,1_0
