iteration,accepted,SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV
36.0,accepted,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284188847.546,385568.195844,284192527.558
37.0,rejected,203.0,-203.0,-407.245965246,-201.81509416,815.10056896,-203.0,-1e+200,284073188.628,394635.95438,283994866.767
38.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284246968.62,309882.768149,284191999.463
39.0,rejected,203.0,-203.0,-407.330275526,-201.817695227,815.531310957,-203.0,-1e+200,283963200.261,419605.305378,283967265.514
40.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284352375.323,372599.798084,284428349.844
41.0,rejected,203.0,-203.0,-407.418119942,-201.846852686,815.278369424,-203.0,-1e+200,283987451.336,379311.099769,284026274.515
42.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284292784.738,333983.779589,284324783.783
43.0,rejected,203.0,-203.0,-407.374168395,-201.843986531,815.706813796,-203.0,-1e+200,284083510.488,397966.523101,284057662.73
44.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284100953.225,287224.002271,284097294.042
45.0,rejected,203.0,-203.0,-407.349282545,-201.839665235,815.311337574,-203.0,-1e+200,284013162.747,322966.361532,283965193.523
46.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284095517.367,433605.726252,284130961.714
47.0,rejected,203.0,-203.0,-407.384880748,-201.839897519,815.53779441,-203.0,-1e+200,284001948.737,376684.628606,283899186.25
48.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284199956.714,326022.518433,284210782.994
49.0,rejected,203.0,-203.0,-407.368196753,-201.835506307,815.439512807,-203.0,-1e+200,284182250.923,393550.556276,284218136.326
50.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284177223.827,207007.338134,284164620.438
51.0,rejected,203.0,-203.0,-407.355713005,-201.838939469,815.502144257,-203.0,-1e+200,284190548.787,305053.691619,284173803.436
52.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284204386.818,354553.369757,284146596.966
53.0,rejected,203.0,-203.0,-407.366557452,-201.836862214,815.462932047,-203.0,-1e+200,284148939.336,351029.943478,284186490.588
54.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284123591.899,514602.498948,284142703.099
55.0,rejected,203.0,-203.0,-407.368680057,-201.837850759,815.502826034,-203.0,-1e+200,284095793.463,283886.912413,284105646.235
56.0,rerun,203.0,-203.0,-407.364113802,-201.837688668,815.489713025,-203.0,-1e+200,284102425.447,427777.399826,284022061.432
57.0,accepted,203.0,-203.0,-407.362730506,-201.837446466,815.504137093,-203.0,-1e+200,284232705.191,398784.146644,284318279.595
58.0,rejected,203.0,-203.0,-407.364231302,-201.837055571,815.513536902,-203.0,-1e+200,284198051.675,266155.208309,284121157.667
59.0,rerun,203.0,-203.0,-407.362730506,-201.837446466,815.504137093,-203.0,-1e+200,284051678.582,336822.656513,284108293.168
60.0,rejected,203.0,-203.0,-407.363363069,-201.837422937,815.492773389,-203.0,-1e+200,284131163.529,316383.568885,284145422.142
61.0,rerun,203.0,-203.0,-407.362730506,-201.837446466,815.504137093,-203.0,-1e+200,284141861.292,299053.122656,284183333.216
62.0,accepted,203.0,-203.0,-407.362301404,-201.83735144,815.497246822,-203.0,-1e+200,284197299.81,380878.044689,284216243.229
63.0,rejected,203.0,-203.0,-407.363741401,-201.837042719,815.502636743,-203.0,-1e+200,284157238.477,526066.43421,284142673.908
64.0,rerun,203.0,-203.0,-407.362301404,-201.83735144,815.497246822,-203.0,-1e+200,284005986.885,379723.92256,283967750.162
65.0,accepted,203.0,-203.0,-407.361645136,-201.837166199,815.491405289,-203.0,-1e+200,284123704.75,285778.425182,284162220.375
66.0,accepted,203.0,-203.0,-407.360832629,-201.837004425,815.498158351,-203.0,-1e+200,284189567.962,370876.221824,284094065.135
67.0,rejected,203.0,-203.0,-407.36177993,-201.837229993,815.493334571,-203.0,-1e+200,284085876.609,449603.397484,284092265.382
68.0,rerun,203.0,-203.0,-407.360832629,-201.837004425,815.498158351,-203.0,-1e+200,284278012.957,366040.886537,284179840.692
69.0,rejected,203.0,-203.0,-407.36136432,-201.836872406,815.50251797,-203.0,-1e+200,284136042.86,363099.022125,284192339.404
70.0,rerun,203.0,-203.0,-407.360832629,-201.837004425,815.498158351,-203.0,-1e+200,284025399.854,322748.870312,284038245.432
71.0,rejected,203.0,-203.0,-407.361730219,-201.837005306,815.497929025,-203.0,-1e+200,284146752.695,401001.95455,284067000.98
72.0,rerun,203.0,-203.0,-407.360832629,-201.837004425,815.498158351,-203.0,-1e+200,284025615.53,408207.6605,283970318.87
73.0,rejected,203.0,-203.0,-407.360842736,-201.836939044,815.500213454,-203.0,-1e+200,284024057.409,426504.594391,284064240.858
74.0,rerun,203.0,-203.0,-407.360832629,-201.837004425,815.498158351,-203.0,-1e+200,284199088.556,322426.900145,284196096.524
75.0,rejected,203.0,-203.0,-407.361134073,-201.83697056,815.498824083,-203.0,-1e+200,284007529.422,367828.991541,284046260.028
76.0,rerun,203.0,-203.0,-407.360832629,-201.837004425,815.498158351,-203.0,-1e+200,284195784.365,427576.009354,284197687.34
77.0,accepted,203.0,-203.0,-407.361091961,-201.837013368,815.49821086,-203.0,-1e+200,284204201.447,544113.800544,284155076.543
78.0,rejected,203.0,-203.0,-407.361451446,-201.837040846,815.497854963,-203.0,-1e+200,284015698.634,382049.221899,283993234.718
79.0,rerun,203.0,-203.0,-407.361091961,-201.837013368,815.49821086,-203.0,-1e+200,284087932.023,464954.9896,284114082.446
80.0,rejected,203.0,-203.0,-407.361030433,-201.83704987,815.497672385,-203.0,-1e+200,284115717.853,406732.539063,284116742.922
81.0,rerun,203.0,-203.0,-407.361091961,-201.837013368,815.49821086,-203.0,-1e+200,284173302.028,425543.460994,284104979.749
82.0,rejected,203.0,-203.0,-407.361047813,-201.8369972,815.497511055,-203.0,-1e+200,284037638.889,273604.639399,284024366.155
83.0,rerun,203.0,-203.0,-407.361091961,-201.837013368,815.49821086,-203.0,-1e+200,283995085.055,471063.898771,284050353.7
84.0,rejected,203.0,-203.0,-407.360991019,-201.837021158,815.497995817,-203.0,-1e+200,283989733.322,508067.238024,284075577.429
85.0,rerun,203.0,-203.0,-407.361091961,-201.837013368,815.49821086,-203.0,-1e+200,284190772.346,442314.948553,284242710.373
86.0,accepted,203.0,-203.0,-407.361137626,-201.837021582,815.498402253,-203.0,-1e+200,284138378.27,519592.276227,284312052.327
87.0,accepted,203.0,-203.0,-407.361136401,-201.837016194,815.498704323,-203.0,-1e+200,284217226.535,422826.586011,284249627.35
88.0,rejected,203.0,-203.0,-407.361148409,-201.837018285,815.499056615,-203.0,-1e+200,284069168.006,474173.520916,284182888.064
89.0,rerun,203.0,-203.0,-407.361136401,-201.837016194,815.498704323,-203.0,-1e+200,284119822.186,491206.250418,284174249.77
90.0,rejected,203.0,-203.0,-407.361151072,-201.837010501,815.498571936,-203.0,-1e+200,284004507.595,393606.696322,284009561.651
91.0,rerun,203.0,-203.0,-407.361136401,-201.837016194,815.498704323,-203.0,-1e+200,284122569.429,368329.69451,284091864.866
92.0,accepted,203.0,-203.0,-407.361141633,-201.837014577,815.498854653,-203.0,-1e+200,284226282.047,329562.968749,284237169.295
93.0,rejected,203.0,-203.0,-407.361142009,-201.8370148,815.498705477,-203.0,-1e+200,284208460.429,378723.903086,284223467.241
94.0,rerun,203.0,-203.0,-407.361141633,-201.837014577,815.498854653,-203.0,-1e+200,284254163.212,359333.764684,284243306.135
95.0,rejected,203.0,-203.0,-407.361128348,-201.837015291,815.498924927,-203.0,-1e+200,284098014.211,342250.558084,284123190.471
96.0,rerun,203.0,-203.0,-407.361141633,-201.837014577,815.498854653,-203.0,-1e+200,283972068.904,348502.313312,284039218.521
97.0,rejected,203.0,-203.0,-407.361150289,-201.837015072,815.498807092,-203.0,-1e+200,283870272.252,277790.36253,283907780.945
98.0,rerun,203.0,-203.0,-407.361141633,-201.837014577,815.498854653,-203.0,-1e+200,284027582.269,362274.377664,283982690.179
99.0,rejected,203.0,-203.0,-407.36114894,-201.837013829,815.498853703,-203.0,-1e+200,284073200.729,405831.275719,284012297.948
100.0,rerun,203.0,-203.0,-407.361141633,-201.837014577,815.498854653,-203.0,-1e+200,284002151.425,340523.167587,283965963.635
101.0,rejected,203.0,-203.0,-407.361142173,-201.837013834,815.498838846,-203.0,-1e+200,284024282.736,368946.659917,284090734.458
102.0,rerun,203.0,-203.0,-407.361141633,-201.837014577,815.498854653,-203.0,-1e+200,284123430.416,310388.710684,284112384.777
103.0,accepted,203.0,-203.0,-407.361143714,-201.837014077,815.498855305,-203.0,-1e+200,284130149.075,379642.730483,284150818.924
104.0,rejected,203.0,-203.0,-407.361143077,-201.837013151,815.49886623,-203.0,-1e+200,284086208.297,388559.562162,284011068.023
105.0,rerun,203.0,-203.0,-407.361143714,-201.837014077,815.498855305,-203.0,-1e+200,284104271.968,359728.420632,284056424.913
106.0,rejected,203.0,-203.0,-407.361143252,-201.837014732,815.498855671,-203.0,-1e+200,284090811.246,385692.204734,284061362.444
107.0,rerun,203.0,-203.0,-407.361143714,-201.837014077,815.498855305,-203.0,-1e+200,284158380.494,508566.390708,284231236.784
108.0,rejected,203.0,-203.0,-407.361145709,-201.837014315,815.498862468,-203.0,-1e+200,283995457.922,411135.552266,283848134.081
109.0,rerun,203.0,-203.0,-407.361143714,-201.837014077,815.498855305,-203.0,-1e+200,284133914.758,413919.707796,284026023.39
110.0,accepted,203.0,-203.0,-407.361144645,-201.837014305,815.498851348,-203.0,-1e+200,284176460.582,498418.818382,284137095.944
111.0,rejected,203.0,-203.0,-407.36114361,-201.837014552,815.49884089,-203.0,-1e+200,284169039.972,460213.98461,284155629.839
112.0,rerun,203.0,-203.0,-407.361144645,-201.837014305,815.498851348,-203.0,-1e+200,284273313.306,542962.583556,284256681.426
113.0,rejected,203.0,-203.0,-407.361145691,-201.837014102,815.498847172,-203.0,-1e+200,284148929.591,361521.205503,284181133.539
114.0,rerun,203.0,-203.0,-407.361144645,-201.837014305,815.498851348,-203.0,-1e+200,284036593.538,384191.011766,284015307.652
115.0,rejected,203.0,-203.0,-407.361144054,-201.837014156,815.498853987,-203.0,-1e+200,284015412.927,329517.368914,283941254.686
116.0,rerun,203.0,-203.0,-407.361144645,-201.837014305,815.498851348,-203.0,-1e+200,284053577.784,418831.841505,284096642.977
117.0,rejected,203.0,-203.0,-407.361144152,-201.837014203,815.498850782,-203.0,-1e+200,284022028.695,319333.454218,284019558.996
118.0,rerun,203.0,-203.0,-407.361144645,-201.837014305,815.498851348,-203.0,-1e+200,284101849.685,397263.766376,284002668.213
119.0,accepted,203.0,-203.0,-407.361145011,-201.837014369,815.498851465,-203.0,-1e+200,284188957.634,351695.136845,284176188.19
120.0,rejected,203.0,-203.0,-407.361144757,-201.837014379,815.498852823,-203.0,-1e+200,284033838.212,499205.02671,283978579.892
121.0,rerun,203.0,-203.0,-407.361145011,-201.837014369,815.498851465,-203.0,-1e+200,284174946.706,421084.537011,284252243.181
122.0,rejected,203.0,-203.0,-407.361145218,-201.837014374,815.498850768,-203.0,-1e+200,284014089.719,350591.722035,284066120.398
123.0,rerun,203.0,-203.0,-407.361145011,-201.837014369,815.498851465,-203.0,-1e+200,284173363.775,376967.393847,284175320.113
124.0,rejected,203.0,-203.0,-407.361145102,-201.837014367,815.498852166,-203.0,-1e+200,283990524.132,321789.765112,283985653.378
125.0,rerun,203.0,-203.0,-407.361145011,-201.837014369,815.498851465,-203.0,-1e+200,283974534.653,314960.055905,283966264.847
126.0,accepted,203.0,-203.0,-407.361145097,-201.83701436,815.498851632,-203.0,-1e+200,284187763.237,416823.792164,284167194.248
127.0,accepted,203.0,-203.0,-407.361145008,-201.837014361,815.498850832,-203.0,-1e+200,284251468.54,348378.078076,284134953.164
128.0,rejected,203.0,-203.0,-407.361144966,-201.837014352,815.498851442,-203.0,-1e+200,283991560.669,418863.18829,284043800.219
129.0,rerun,203.0,-203.0,-407.361145008,-201.837014361,815.498850832,-203.0,-1e+200,284139117.39,482766.194224,284054032.697
130.0,rejected,203.0,-203.0,-407.36114493,-201.837014364,815.498850606,-203.0,-1e+200,284120434.297,367885.460846,284152467.38
131.0,rerun,203.0,-203.0,-407.361145008,-201.837014361,815.498850832,-203.0,-1e+200,284081741.003,453611.570154,284142153.446
132.0,rejected,203.0,-203.0,-407.361144978,-201.837014363,815.498850577,-203.0,-1e+200,283997379.154,514918.494484,284122916.425
133.0,rerun,203.0,-203.0,-407.361145008,-201.837014361,815.498850832,-203.0,-1e+200,284096928.785,442706.767704,283880064.999
134.0,rejected,203.0,-203.0,-407.361145047,-201.83701436,815.498850764,-203.0,-1e+200,284069778.189,399024.761616,284094122.79
135.0,rerun,203.0,-203.0,-407.361145008,-201.837014361,815.498850832,-203.0,-1e+200,284155993.461,299939.181875,284133312.302
136.0,rejected,203.0,-203.0,-407.361145025,-201.837014357,815.498850806,-203.0,-1e+200,284060958.436,390375.126907,284036526.825
137.0,rerun,203.0,-203.0,-407.361145008,-201.837014361,815.498850832,-203.0,-1e+200,284200953.837,308920.061066,284199784.604
138.0,accepted,203.0,-203.0,-407.361144992,-201.837014361,815.498850811,-203.0,-1e+200,284180892.664,308251.130905,284234900.301
139.0,rejected,203.0,-203.0,-407.361144996,-201.837014363,815.49885077,-203.0,-1e+200,284039883.431,463799.651914,283995858.272
140.0,rerun,203.0,-203.0,-407.361144992,-201.837014361,815.498850811,-203.0,-1e+200,284127685.806,385433.899667,284123569.718
141.0,rejected,203.0,-203.0,-407.361144984,-201.837014361,815.498850798,-203.0,-1e+200,284059728.539,375526.551425,284062501.734
142.0,rerun,203.0,-203.0,-407.361144992,-201.837014361,815.498850811,-203.0,-1e+200,284204085.923,328697.195709,284219290.226
143.0,accepted,203.0,-203.0,-407.361144988,-201.837014362,815.498850789,-203.0,-1e+200,284240079.451,380117.572301,284202932.685
144.0,rejected,203.0,-203.0,-407.361144997,-201.837014361,815.49885079,-203.0,-1e+200,284019826.309,409388.149373,284114556.589
145.0,rerun,203.0,-203.0,-407.361144988,-201.837014362,815.498850789,-203.0,-1e+200,284160442.125,478122.49824,284236227.962
146.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284216773.808,387847.476136,284218579.753
147.0,rejected,203.0,-203.0,-407.361144996,-201.83701436,815.498850808,-203.0,-1e+200,284094737.488,395410.186611,284023797.572
148.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284150191.078,360482.514152,284117316.985
149.0,rejected,203.0,-203.0,-407.361145,-201.837014362,815.498850805,-203.0,-1e+200,283908046.774,328099.363942,283915532.666
150.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284082706.217,415533.638091,284074847.465
151.0,rejected,203.0,-203.0,-407.361144994,-201.837014361,815.498850807,-203.0,-1e+200,283930874.843,408460.662232,283983446.599
152.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284138115.449,264297.56095,284107572.142
153.0,rejected,203.0,-203.0,-407.361144991,-201.837014362,815.4988508,-203.0,-1e+200,283984779.805,430787.571918,283958544.399
154.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284040563.383,425438.432307,284072665.608
155.0,rejected,203.0,-203.0,-407.361144993,-201.837014361,815.498850806,-203.0,-1e+200,284023137.608,399129.517882,283854799.627
156.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284014095.168,353972.724721,284024229.06
157.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.498850799,-203.0,-1e+200,284110286.809,396335.053801,284138799.58
158.0,rejected,203.0,-203.0,-407.361144994,-201.837014362,815.498850797,-203.0,-1e+200,284024424.327,443910.755588,284068866.433
159.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850799,-203.0,-1e+200,284073615.697,451453.298204,284124677.192
160.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850798,-203.0,-1e+200,283994153.4,381582.229625,283954568.841
161.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850799,-203.0,-1e+200,284156349.276,353936.550042,284138361.243
162.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.4988508,-203.0,-1e+200,284143942.516,378426.930005,284140076.838
163.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284187085.228,356611.687997,284246995.941
164.0,rejected,203.0,-203.0,-407.361144992,-201.837014362,815.498850802,-203.0,-1e+200,284130975.156,381174.513576,284179115.417
165.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284114668.508,310158.467336,284121813.266
166.0,rejected,203.0,-203.0,-407.361144992,-201.837014362,815.498850804,-203.0,-1e+200,284033131.89,346505.868115,283989491.6
167.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284153787.602,399664.628234,284087312.192
168.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284135022.653,449946.111247,284223032.842
169.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284072336.883,323727.172729,284061165.994
170.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,283958174.043,397611.462565,283967006.483
171.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284199457.873,395033.892206,284166675.164
172.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,283978137.94,481919.459766,284015373.627
173.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,283991082.078,373630.039211,284011111.392
174.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850802,-203.0,-1e+200,284054077.634,329959.325855,284063913.226
175.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284120121.02,418991.095204,284130073.696
176.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284084265.461,389030.549034,284051476.926
177.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284134506.696,401655.060181,284034138.131
178.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284003404.004,414511.067964,284115871.785
179.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284060668.17,419984.650932,284149142.657
180.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284041074.049,359953.06886,283963021.003
181.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284082492.194,386513.965259,283929298.837
182.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284127521.287,330774.860263,284187779.314
183.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284189921.874,447712.007043,284037274.498
184.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284154353.548,388830.414395,284234103.553
185.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284019853.211,335776.707893,283905605.458
186.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284086651.536,429413.411011,283934437.068
187.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284027602.038,493816.985371,283971354.307
188.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284062882.232,401929.850137,284049065.97
189.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284085984.324,427872.109403,283981106.039
190.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284030548.362,383139.009694,283969275.134
191.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,283905876.213,325643.318497,283945165.633
192.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284059416.269,415996.552709,283990545.289
193.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,283969816.867,375342.225896,283922168.438
194.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284036325.981,352229.501599,284071709.248
195.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284082696.25,342525.551048,284106386.116
196.0,accepted,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284194505.156,396615.442971,284164654.656
197.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,283971064.233,380007.646601,283961546.601
198.0,rerun,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284159195.963,370770.594896,284184003.625
199.0,rejected,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284056809.828,450592.584338,284073563.715
200.0,final,203.0,-203.0,-407.361144993,-201.837014362,815.498850803,-203.0,-1e+200,284176850.559,396615.442971,284164654.656
