SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,prefix,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity
203.0,-203.0,-260.0,-190.0,300.0,-203.0,-1e+200,349915357.226,32299713.3114,358350087.012,405005776.045,301627461.654,304593532.823,391313984.56,13.0,1.04327148e+15,4.7619047619e-08,0.0357142857143,0.000178571428571,397,0.1,0.05
203.0,-203.0,-260.0,-190.0,400.0,-203.0,-1e+200,355306159.425,21076656.8945,361984494.241,384412842.169,302661206.347,323275967.863,377480212.181,13.0,4.44225465847e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,398,0.1,0.1
203.0,-203.0,-260.0,-190.0,500.0,-203.0,-1e+200,349950314.014,19744140.6433,350324129.679,393994423.964,318136157.591,323555734.973,379214571.7,19.0,3.89831089744e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,399,0.1,0.1
203.0,-203.0,-260.0,-190.0,600.0,-203.0,-1e+200,348778074.242,21588310.9396,346721368.722,383335366.867,309876978.224,314926698.678,378875013.787,19.0,4.66055169223e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,400,0.1,0.1
203.0,-203.0,-260.0,-190.0,700.0,-203.0,-1e+200,344766334.773,21866616.7064,346320997.526,392037568.834,303713189.539,316035010.745,376034251.338,16.0,4.78148926185e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,401,0.1,0.1
203.0,-203.0,-260.0,-190.0,800.0,-203.0,-1e+200,348829215.72,19499724.844,346533598.196,382041300.544,313268736.405,317238565.089,377598491.803,20.0,3.80239268991e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,402,0.1,0.1
203.0,-203.0,-260.0,-190.0,900.0,-203.0,-1e+200,348682136.945,21610552.8992,354647192.006,389704683.965,312924994.509,320810953.955,388146348.492,19.0,4.67015996611e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,403,0.1,0.1
203.0,-203.0,-260.0,-190.0,1000.0,-203.0,-1e+200,350249650.594,21425423.0992,344101736.006,389448749.884,325479846.631,326489241.661,386617200.532,18.0,4.59048754981e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,404,0.1,0.1
203.0,-203.0,-260.0,-190.0,1100.0,-203.0,-1e+200,348135563.385,22392034.5298,353904190.339,377480751.0,300387276.273,302812322.234,373532085.611,20.0,5.01403210384e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,405,0.1,0.1
203.0,-203.0,-260.0,-190.0,1200.0,-203.0,-1e+200,361679662.823,23017407.5458,365032123.853,420390123.397,318756330.928,329697239.266,384081895.319,20.0,5.29801050129e+14,4.7619047619e-08,0.0357142857143,0.000210714285714,406,0.1,0.059
203.0,-203.0,-260.0,-190.0,1218.0,-203.0,-1e+200,348915859.69,21953249.6918,348832856.697,390108801.377,311030577.562,318578456.842,383739665.553,19.0,4.81945172031e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,407,0.1,0.05
203.0,-203.0,-260.0,-190.0,1300.0,-203.0,-1e+200,343588762.183,24270627.9917,340498012.945,391030506.101,305167170.903,306560476.478,383194031.191,20.0,5.8906338311e+14,4.7619047619e-08,0.0357142857143,0.000146428571429,408,0.1,0.041
203.0,-203.0,-250.0,-190.0,300.0,-203.0,-1e+200,337326015.297,19895502.5957,333370424.603,393717365.897,308833940.447,314265295.173,363719444.072,20.0,3.95831023536e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,409,0.1,0.05
203.0,-203.0,-250.0,-190.0,400.0,-203.0,-1e+200,344989416.461,18994562.944,344053142.087,376900696.075,315828647.62,316622403.059,371233290.313,20.0,3.60793421433e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,410,0.1,0.1
203.0,-203.0,-250.0,-190.0,500.0,-203.0,-1e+200,347509806.855,20681220.0487,347173805.418,382795823.097,307488060.66,309754874.236,382277629.259,20.0,4.27712862702e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,411,0.1,0.1
203.0,-203.0,-250.0,-190.0,600.0,-203.0,-1e+200,339813554.503,21150077.9908,342623222.942,374396194.144,295889163.247,305228701.359,366300213.758,20.0,4.47325799016e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,412,0.1,0.1
203.0,-203.0,-250.0,-190.0,700.0,-203.0,-1e+200,339139895.893,18183808.1415,337620262.848,375304859.339,301887184.977,306227820.983,370812524.685,20.0,3.30650878526e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,413,0.1,0.1
203.0,-203.0,-250.0,-190.0,800.0,-203.0,-1e+200,340610326.312,23594461.0129,337297435.76,379710250.961,299711642.792,309836447.237,379660009.68,20.0,5.56698590488e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,414,0.1,0.1
203.0,-203.0,-250.0,-190.0,900.0,-203.0,-1e+200,343641957.154,20222198.535,340209388.134,394056096.547,321549791.759,322334397.399,386160872.18,20.0,4.0893731359e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,415,0.1,0.1
203.0,-203.0,-250.0,-190.0,1000.0,-203.0,-1e+200,341243804.091,15636458.3611,338953144.703,376155038.851,319010681.043,320093284.876,368112130.586,20.0,2.4449883008e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,416,0.1,0.1
203.0,-203.0,-250.0,-190.0,1100.0,-203.0,-1e+200,340801193.928,24051589.6683,337850050.043,395123628.311,310031358.609,313625515.964,385124517.056,20.0,5.78478965571e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,417,0.1,0.1
203.0,-203.0,-250.0,-190.0,1200.0,-203.0,-1e+200,332589118.893,22241051.1691,325851064.643,361890372.491,297925796.137,307826806.152,359759935.754,20.0,4.94664357108e+14,4.7619047619e-08,0.0357142857143,0.000210714285714,418,0.1,0.059
203.0,-203.0,-250.0,-190.0,1218.0,-203.0,-1e+200,333807609.347,20032294.117,335109651.043,364381827.089,291878693.724,298055695.117,361477107.722,20.0,4.0129280759e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,419,0.1,0.05
203.0,-203.0,-250.0,-190.0,1300.0,-203.0,-1e+200,338167487.392,27360225.8862,332435326.421,396204832.97,304400134.883,304520739.68,378429851.803,20.0,7.48581960545e+14,4.7619047619e-08,0.0357142857143,0.000146428571429,420,0.1,0.041
203.0,-203.0,-240.0,-190.0,300.0,-203.0,-1e+200,330218085.801,22859264.6635,332296197.387,375002267.204,282755377.405,299116128.082,366783197.117,20.0,5.22545980955e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,421,0.1,0.05
203.0,-203.0,-240.0,-190.0,400.0,-203.0,-1e+200,337803501.154,17967924.5269,341700560.501,371751355.389,293657686.764,314272434.75,364004788.899,20.0,3.22846311805e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,422,0.1,0.1
203.0,-203.0,-240.0,-190.0,500.0,-203.0,-1e+200,340957431.333,22970094.0137,340205963.397,391660383.768,303700328.286,306724145.965,367763043.845,20.0,5.27625218996e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,423,0.1,0.1
203.0,-203.0,-240.0,-190.0,600.0,-203.0,-1e+200,334395087.2,17459519.1012,334879013.918,379458710.008,310314651.326,310482646.913,353604762.679,20.0,3.04834807244e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,424,0.1,0.1
203.0,-203.0,-240.0,-190.0,700.0,-203.0,-1e+200,334920857.373,21092677.5864,336974574.818,370928077.375,302584363.819,303796651.735,370443160.686,20.0,4.44901047764e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,425,0.1,0.1
203.0,-203.0,-240.0,-190.0,800.0,-203.0,-1e+200,336712081.044,30764718.17,337056646.544,382940676.152,278005618.007,293748616.975,381965346.141,20.0,9.46467884077e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,426,0.1,0.1
203.0,-203.0,-240.0,-190.0,900.0,-203.0,-1e+200,340882016.084,20054812.7424,339224222.938,380193749.338,301241481.109,304487553.457,375806701.663,20.0,4.02195514131e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,427,0.1,0.1
203.0,-203.0,-240.0,-190.0,1000.0,-203.0,-1e+200,327376727.428,15952371.2891,326885061.112,350553876.866,289142289.184,302419201.981,347440511.221,20.0,2.54478149745e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,428,0.1,0.1
203.0,-203.0,-240.0,-190.0,1100.0,-203.0,-1e+200,335301521.231,21449521.8398,332697340.14,376568864.017,298116199.689,307634063.548,368556397.669,20.0,4.60081987158e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,429,0.1,0.1
203.0,-203.0,-240.0,-190.0,1200.0,-203.0,-1e+200,332341512.91,20101277.4167,333039289.926,375213202.682,304192645.476,307744725.988,370381537.938,20.0,4.04061353782e+14,4.7619047619e-08,0.0357142857143,0.000210714285714,430,0.1,0.059
203.0,-203.0,-240.0,-190.0,1218.0,-203.0,-1e+200,330658830.132,19702721.5986,326508235.613,373016639.477,293198250.84,307432825.544,368772297.629,20.0,3.88197238393e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,431,0.1,0.05
203.0,-203.0,-240.0,-190.0,1300.0,-203.0,-1e+200,337358122.424,19411133.1683,335935333.393,364884652.842,305600849.126,307727849.017,364467265.77,20.0,3.76792090876e+14,4.7619047619e-08,0.0357142857143,0.000146428571429,432,0.1,0.041
203.0,-203.0,-230.0,-190.0,300.0,-203.0,-1e+200,327947783.449,19418098.6751,325784745.575,374442051.381,293551247.213,304805844.649,360015605.803,20.0,3.77062556157e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,433,0.1,0.05
203.0,-203.0,-230.0,-190.0,400.0,-203.0,-1e+200,329061750.107,20949004.0101,323292399.219,374174959.577,298016570.305,299572761.542,355476097.896,20.0,4.38860769017e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,434,0.1,0.1
203.0,-203.0,-230.0,-190.0,500.0,-203.0,-1e+200,331019458.582,19741687.4033,329346248.647,377116650.451,299076511.595,310641250.858,374784476.27,20.0,3.89734221531e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,435,0.1,0.1
203.0,-203.0,-230.0,-190.0,600.0,-203.0,-1e+200,336202265.905,25846246.7064,333257822.464,396356285.845,296446118.279,301101814.957,375214927.712,20.0,6.6802846881e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,436,0.1,0.1
203.0,-203.0,-230.0,-190.0,700.0,-203.0,-1e+200,324278221.207,23071628.5092,326097544.919,375373562.52,279964461.287,294056479.055,355834588.682,20.0,5.32300042066e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,437,0.1,0.1
203.0,-203.0,-230.0,-190.0,800.0,-203.0,-1e+200,320685688.947,18983373.1512,322772650.515,357676751.835,290621545.377,293711830.861,353969688.252,20.0,3.60368456197e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,438,0.1,0.1
203.0,-203.0,-230.0,-190.0,900.0,-203.0,-1e+200,327959952.373,25037415.3503,324679124.269,374587122.306,286655419.816,288432787.43,367318117.561,20.0,6.26872167422e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,439,0.1,0.1
203.0,-203.0,-230.0,-190.0,1000.0,-203.0,-1e+200,320503216.35,18732362.2804,316977757.02,348924887.221,286888310.343,289385782.296,347284194.775,20.0,3.50901396605e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,440,0.1,0.1
203.0,-203.0,-230.0,-190.0,1100.0,-203.0,-1e+200,330527304.447,23466765.4474,328634296.355,385660283.247,299282172.614,300603098.583,361291308.637,20.0,5.50689080565e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,441,0.1,0.1
203.0,-203.0,-230.0,-190.0,1200.0,-203.0,-1e+200,317365954.062,19859483.8664,314216193.951,371560893.485,290743259.201,294753904.616,348161314.216,20.0,3.94399099441e+14,4.7619047619e-08,0.0357142857143,0.000210714285714,442,0.1,0.059
203.0,-203.0,-230.0,-190.0,1218.0,-203.0,-1e+200,319690793.414,23691649.079,316857999.713,379188776.401,278578936.628,281547085.481,352692417.147,20.0,5.61294236084e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,443,0.1,0.05
203.0,-203.0,-230.0,-190.0,1300.0,-203.0,-1e+200,326368110.194,20692305.5901,323997221.453,378506558.797,287554583.386,297793195.09,363457562.358,20.0,4.28171510633e+14,4.7619047619e-08,0.0357142857143,0.000146428571429,444,0.1,0.041
203.0,-203.0,-220.0,-190.0,300.0,-203.0,-1e+200,326324244.464,13702675.4844,326096154.037,358996266.639,299030841.383,309178209.42,346748601.8,20.0,1.8776331543e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,445,0.1,0.05
203.0,-203.0,-220.0,-190.0,400.0,-203.0,-1e+200,318507604.32,19472749.1895,317858374.578,361172359.826,276577550.112,296804721.772,345110964.709,20.0,3.79187960998e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,446,0.1,0.1
203.0,-203.0,-220.0,-190.0,500.0,-203.0,-1e+200,323172533.4,20100244.0693,324711001.258,355084386.195,285855627.031,287381089.551,352108081.24,20.0,4.04019811644e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,447,0.1,0.1
203.0,-203.0,-220.0,-190.0,600.0,-203.0,-1e+200,327191596.15,18551203.3577,325238062.246,358423997.965,292782075.549,298277245.252,355791608.677,20.0,3.4414714602e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,448,0.1,0.1
203.0,-203.0,-220.0,-190.0,700.0,-203.0,-1e+200,316296328.184,17192090.8741,317445919.381,343647762.124,284180746.693,285481678.876,340784585.258,20.0,2.95567988624e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,449,0.1,0.1
203.0,-203.0,-220.0,-190.0,800.0,-203.0,-1e+200,312921794.334,22267835.2226,312301304.761,367030039.944,272970494.677,282972716.16,341868647.119,20.0,4.95856485503e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,450,0.1,0.1
203.0,-203.0,-220.0,-190.0,900.0,-203.0,-1e+200,311272957.223,24553126.0995,313272788.943,368549016.453,259627411.875,277738858.734,345634896.867,20.0,6.0285600126e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,451,0.1,0.1
203.0,-203.0,-220.0,-190.0,1000.0,-203.0,-1e+200,308256136.369,18717161.8842,307545134.499,340133907.534,272057567.797,278415895.021,338587737.664,20.0,3.50332149e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,452,0.1,0.1
203.0,-203.0,-220.0,-190.0,1100.0,-203.0,-1e+200,323700879.251,17042853.1667,326827021.406,348971050.339,283664906.588,297542672.875,345139053.097,20.0,2.90458844063e+14,4.7619047619e-08,0.0357142857143,0.000357142857143,453,0.1,0.1
203.0,-203.0,-220.0,-190.0,1200.0,-203.0,-1e+200,315043047.333,22241471.1492,317928805.93,353272563.972,275706033.177,282782447.977,343541751.611,20.0,4.94683038881e+14,4.7619047619e-08,0.0357142857143,0.000210714285714,454,0.1,0.059
203.0,-203.0,-220.0,-190.0,1218.0,-203.0,-1e+200,316947877.302,22854396.1127,310540085.297,360096550.262,291733473.1,293800142.997,360001323.355,20.0,5.22323421678e+14,4.7619047619e-08,0.0357142857143,0.000178571428571,455,0.1,0.05
203.0,-203.0,-220.0,-190.0,1300.0,-203.0,-1e+200,305365858.885,22790679.6374,300583764.239,357875102.877,265751054.902,276400945.816,351343044.253,20.0,5.19415078336e+14,4.7619047619e-08,0.0357142857143,0.000146428571429,456,0.1,0.041
203.0,-203.0,-210.0,-190.0,300.0,-203.0,-1e+200,314512942.589,19084353.3105,311250217.108,358800779.95,284953238.156,294716071.254,351197964.766,20.0,3.64212541281e+14,4.7619047619e-08,0.0303571428571,0.000151785714286,457,0.1,0.05
203.0,-203.0,-210.0,-190.0,400.0,-203.0,-1e+200,314168483.777,23616573.843,318293967.123,354453968.647,268565732.472,280112300.063,353598061.754,20.0,5.5774256008e+14,4.7619047619e-08,0.0303571428571,0.000303571428571,458,0.1,0.1
203.0,-203.0,-210.0,-190.0,500.0,-203.0,-1e+200,305872565.468,23359013.597,307732443.828,356509805.378,271645633.979,273364261.849,334462191.657,20.0,5.45643516226e+14,4.7619047619e-08,0.0303571428571,0.000303571428571,459,0.1,0.1
203.0,-203.0,-210.0,-190.0,600.0,-203.0,-1e+200,315249567.649,22006153.6367,312796017.174,362630633.912,260756375.187,293898658.992,343383140.918,20.0,4.84270797882e+14,4.7619047619e-08,0.0303571428571,0.000303571428571,460,0.1,0.1
203.0,-203.0,-210.0,-190.0,700.0,-203.0,-1e+200,304538331.124,22059660.0869,303965211.319,344883698.882,261592750.657,271435988.546,328568533.023,20.0,4.86628603152e+14,4.7619047619e-08,0.0303571428571,0.000303571428571,461,0.1,0.1
203.0,-203.0,-210.0,-190.0,800.0,-203.0,-1e+200,308005162.031,22831623.5992,308740077.797,354822004.396,272671624.724,276530466.897,343738942.942,20.0,5.21283036175e+14,4.7619047619e-08,0.0303571428571,0.000303571428571,462,0.1,0.1
203.0,-203.0,-210.0,-190.0,900.0,-203.0,-1e+200,305268266.47,20929744.3737,303903362.183,351908870.049,270453750.047,277039428.599,331956320.612,20.0,4.38054199547e+14,4.7619047619e-08,0.0303571428571,0.000303571428571,463,0.1,0.1
203.0,-203.0,-210.0,-190.0,1000.0,-203.0,-1e+200,296828944.464,22776626.1611,299100620.321,329276566.881,265439703.129,265833997.339,328008840.258,20.0,5.18774699283e+14,4.7619047619e-08,0.0303571428571,0.000303571428571,464,0.1,0.1
203.0,-203.0,-210.0,-190.0,1100.0,-203.0,-1e+200,300005705.502,15733286.6977,298562809.895,337136208.551,274574050.742,282896289.299,326806565.177,20.0,2.47536310312e+14,4.7619047619e-08,0.0303571428571,0.000303571428571,465,0.1,0.1
203.0,-203.0,-210.0,-190.0,1200.0,-203.0,-1e+200,289224592.14,18111921.6142,284584726.584,327958015.842,263029108.077,266454034.83,319240232.191,20.0,3.2804170456e+14,4.7619047619e-08,0.0303571428571,0.000179107142857,466,0.1,0.059
203.0,-203.0,-210.0,-190.0,1218.0,-203.0,-1e+200,299062041.527,23903971.0441,296078659.39,341721129.042,259865813.456,260469923.158,330127476.045,20.0,5.71399831676e+14,4.7619047619e-08,0.0303571428571,0.000151785714286,467,0.1,0.05
203.0,-203.0,-210.0,-190.0,1300.0,-203.0,-1e+200,294004610.638,21912257.1608,296026964.966,336223521.148,253877896.187,262454092.745,321735452.917,20.0,4.80147013881e+14,4.7619047619e-08,0.0303571428571,0.000124464285714,468,0.1,0.041
203.0,-203.0,-203.0,-190.0,300.0,-203.0,-1e+200,292638576.322,19866907.9365,293008172.384,321624785.337,253600140.587,265491688.923,320629966.758,20.0,3.94694030958e+14,4.7619047619e-08,0.0178571428571,8.92857142857e-05,469,0.1,0.05
203.0,-203.0,-203.0,-190.0,400.0,-203.0,-1e+200,310538783.548,20861391.2176,310587636.262,342134274.505,277204411.58,283661913.292,338817267.529,20.0,4.35197643535e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,470,0.1,0.1
203.0,-203.0,-203.0,-190.0,500.0,-203.0,-1e+200,292823698.811,18658456.3417,289846749.403,328906794.564,265743813.583,270846088.965,323472271.041,20.0,3.48137993055e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,471,0.1,0.1
203.0,-203.0,-203.0,-190.0,600.0,-203.0,-1e+200,292430237.266,17227290.654,294932965.864,321496416.389,265824977.488,269698576.79,318277095.967,20.0,2.96779543278e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,472,0.1,0.1
203.0,-203.0,-203.0,-190.0,700.0,-203.0,-1e+200,287853285.112,16856167.8643,289937751.148,315947923.384,258303472.167,261732737.601,310471965.874,20.0,2.84130395071e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,473,0.1,0.1
203.0,-203.0,-203.0,-190.0,800.0,-203.0,-1e+200,291865189.639,23314737.6309,288101166.879,334511458.056,248423986.542,261335061.764,334093543.78,20.0,5.43576990797e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,474,0.1,0.1
203.0,-203.0,-203.0,-190.0,900.0,-203.0,-1e+200,294404172.123,22507689.5277,293947011.456,336753190.259,244726022.012,268449152.191,331040995.859,20.0,5.06596087877e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,475,0.1,0.1
203.0,-203.0,-203.0,-190.0,1000.0,-203.0,-1e+200,291929468.445,18931326.236,297145213.176,316640829.761,252965022.818,259409198.562,315258489.643,20.0,3.58395113055e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,476,0.1,0.1
203.0,-203.0,-203.0,-190.0,1100.0,-203.0,-1e+200,285390403.239,17153617.4965,285300715.234,328981435.109,258903198.278,266915887.986,318212230.409,20.0,2.94246593217e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,477,0.1,0.1
203.0,-203.0,-203.0,-190.0,1200.0,-203.0,-1e+200,282900597.888,23395404.6009,276335343.337,332630566.842,248053999.298,255690191.205,314257677.364,20.0,5.47344956441e+14,4.7619047619e-08,0.0178571428571,0.000105357142857,478,0.1,0.059
203.0,-203.0,-203.0,-190.0,1218.0,-203.0,-1e+200,286078771.269,18840428.229,287197339.563,338114969.035,249379356.671,258562327.878,306763253.579,20.0,3.54961735853e+14,4.7619047619e-08,0.0178571428571,8.92857142857e-05,479,0.1,0.05
203.0,-203.0,-203.0,-190.0,1300.0,-203.0,-1e+200,280101134.669,20634530.3572,272625557.543,315739466.446,245608807.967,259844654.263,313217391.07,20.0,4.25783843064e+14,4.7619047619e-08,0.0178571428571,7.32142857143e-05,480,0.1,0.041
203.0,-203.0,-200.0,-190.0,300.0,-203.0,-1e+200,303528875.955,17630104.8478,305605658.569,339168769.326,273855754.198,275301432.046,334382106.524,20.0,3.10820596946e+14,4.7619047619e-08,0.0142857142857,7.14285714286e-05,481,0.1,0.05
203.0,-203.0,-200.0,-190.0,400.0,-203.0,-1e+200,294314834.941,23120424.0843,296349765.461,332742584.377,241511486.944,253642856.631,329893323.955,20.0,5.3455400984e+14,4.7619047619e-08,0.0142857142857,0.000142857142857,482,0.1,0.1
203.0,-203.0,-200.0,-190.0,500.0,-203.0,-1e+200,297173383.919,17579041.4547,297465460.095,342523074.561,265865174.235,267524714.688,319028970.61,20.0,3.09022698466e+14,4.7619047619e-08,0.0142857142857,0.000142857142857,483,0.1,0.1
203.0,-203.0,-200.0,-190.0,600.0,-203.0,-1e+200,288437422.898,19783119.7719,291159935.292,320225655.276,248489069.183,256020962.313,319521934.078,20.0,3.9137182791e+14,4.7619047619e-08,0.0142857142857,0.000142857142857,484,0.1,0.1
203.0,-203.0,-200.0,-190.0,700.0,-203.0,-1e+200,293061300.117,20028113.461,289072101.345,330211407.454,262429993.541,272194814.035,320408416.994,20.0,4.01125328808e+14,4.7619047619e-08,0.0142857142857,0.000142857142857,485,0.1,0.1
203.0,-203.0,-200.0,-190.0,800.0,-203.0,-1e+200,289291266.248,26124883.2395,290832744.067,338229432.542,238196231.933,248981752.761,330421348.902,20.0,6.82509524276e+14,4.7619047619e-08,0.0142857142857,0.000142857142857,486,0.1,0.1
203.0,-203.0,-200.0,-190.0,900.0,-203.0,-1e+200,284487222.059,21151091.9349,281966176.748,331811110.562,255934382.337,258769403.729,325643547.019,20.0,4.47368690039e+14,4.7619047619e-08,0.0142857142857,0.000142857142857,487,0.1,0.1
203.0,-203.0,-200.0,-190.0,1000.0,-203.0,-1e+200,287366905.857,24639358.5999,282783471.57,329509133.837,252547833.512,256334919.776,321171471.395,20.0,6.07097992216e+14,4.7619047619e-08,0.0142857142857,0.000142857142857,488,0.1,0.1
203.0,-203.0,-200.0,-190.0,1100.0,-203.0,-1e+200,278870825.541,19354891.1596,277302841.569,312414918.551,240434312.771,255948535.558,310694589.473,20.0,3.74611811801e+14,4.7619047619e-08,0.0142857142857,0.000142857142857,489,0.1,0.1
203.0,-203.0,-200.0,-190.0,1200.0,-203.0,-1e+200,282284373.986,17177329.2063,282476720.858,309418221.853,255825094.862,256581434.616,308521113.906,20.0,2.95060638663e+14,4.7619047619e-08,0.0142857142857,8.42857142857e-05,490,0.1,0.059
203.0,-203.0,-200.0,-190.0,1218.0,-203.0,-1e+200,280043620.223,19307477.3067,277976731.637,313914717.716,253930724.553,254580882.584,309104140.449,20.0,3.72778679951e+14,4.7619047619e-08,0.0142857142857,7.14285714286e-05,491,0.1,0.05
203.0,-203.0,-200.0,-190.0,1300.0,-203.0,-1e+200,278254219.192,15082558.3141,277051176.553,302251787.754,241527002.258,259306977.264,299686409.093,20.0,2.27483565299e+14,4.7619047619e-08,0.0142857142857,5.85714285714e-05,492,0.1,0.041
203.0,-203.0,-195.0,-190.0,300.0,-203.0,-1e+200,293165003.755,18032370.4999,291793353.587,326303302.11,265949481.025,269876193.139,325200191.656,20.0,3.25166385847e+14,4.7619047619e-08,0.0178571428571,8.92857142857e-05,493,0.1,0.05
203.0,-203.0,-195.0,-190.0,400.0,-203.0,-1e+200,276638958.295,16743063.175,277715144.004,305246170.86,248263706.446,253165376.557,301543482.938,20.0,2.80330164483e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,494,0.1,0.1
203.0,-203.0,-195.0,-190.0,500.0,-203.0,-1e+200,282561004.008,23826103.2723,278452607.288,322007931.006,250777102.744,253425179.397,316836167.92,20.0,5.67683197141e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,495,0.1,0.1
203.0,-203.0,-195.0,-190.0,600.0,-203.0,-1e+200,283731555.63,22236481.2865,278821552.352,320488993.804,251921455.531,254306243.279,319336833.834,20.0,4.94461100006e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,496,0.1,0.1
203.0,-203.0,-195.0,-190.0,700.0,-203.0,-1e+200,281566779.053,21709945.7662,282442558.558,326928240.066,250342060.452,251735560.619,322531165.986,20.0,4.71321745172e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,497,0.1,0.1
203.0,-203.0,-195.0,-190.0,800.0,-203.0,-1e+200,283341840.275,15972301.9536,284047216.544,325038485.717,248874174.649,257595803.758,300915504.356,20.0,2.55114429697e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,498,0.1,0.1
203.0,-203.0,-195.0,-190.0,900.0,-203.0,-1e+200,277073825.746,23293630.2262,278088678.544,325123915.15,239487888.442,244546504.952,321465204.377,20.0,5.42593209114e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,499,0.1,0.1
203.0,-203.0,-195.0,-190.0,1000.0,-203.0,-1e+200,283688433.511,19607227.407,285757993.464,316478690.123,237501021.036,253520395.535,316289435.876,20.0,3.84443366591e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,500,0.1,0.1
203.0,-203.0,-195.0,-190.0,1100.0,-203.0,-1e+200,275817818.429,20447717.2079,275981083.373,324565500.282,241594668.461,248966182.725,303185126.458,20.0,4.18109139015e+14,4.7619047619e-08,0.0178571428571,0.000178571428571,501,0.1,0.1
203.0,-203.0,-195.0,-190.0,1200.0,-203.0,-1e+200,271154371.384,16622368.9604,275060515.736,298381110.804,239651868.274,239846876.713,292164760.024,20.0,2.76303149855e+14,4.7619047619e-08,0.0178571428571,0.000105357142857,502,0.1,0.059
203.0,-203.0,-195.0,-190.0,1218.0,-203.0,-1e+200,276085409.866,20782122.6505,278429065.524,319920003.113,238242509.343,240677318.935,301524521.984,20.0,4.3189662186e+14,4.7619047619e-08,0.0178571428571,8.92857142857e-05,503,0.1,0.05
203.0,-203.0,-195.0,-190.0,1300.0,-203.0,-1e+200,274014240.342,18506599.72,270871052.018,305232049.388,236710424.289,249206092.37,305150009.978,20.0,3.42494233195e+14,4.7619047619e-08,0.0178571428571,7.32142857143e-05,504,0.1,0.041
