price,hour
23.23,1
22.22,2
21.88,3
21.8,4
21.71,5
22.31,6
23.03,7
23.02,8
23.69,9
24.11,10
24.87,11
24.82,12
24.55,13
23.92,14
23.55,15
23.36,16
23.41,17
32.26,18
36.35,19
32.41,20
31.51,21
27.67,22
23.1,23
21.71,24
-0.84,25
-0.68,26
-0.37,27
-0.37,28
-0.48,29
-0.57,30
-0.59,31
-0.33,32
-0.5,33
-0.29,34
-0.72,35
-0.71,36
-0.61,37
-0.62,38
-0.41,39
-0.37,40
-0.18,41
-0.64,42
-1.2,43
-0.28,44
-0.41,45
-0.15,46
-0.55,47
-0.68,48
-1.07,49
-0.55,50
-0.6,51
-0.58,52
-0.58,53
-0.3,54
-0.41,55
-1.18,56
-1.22,57
-1.24,58
-1.15,59
-1.14,60
-1.13,61
-0.85,62
-0.81,63
-0.8,64
-1.28,65
-1.26,66
-1.69,67
-1.92,68
-1.21,69
-0.77,70
-0.75,71
-0.72,72
22.24,73
21.27,74
20.97,75
20.91,76
20.78,77
21.52,78
22.25,79
22.47,80
22.98,81
23.37,82
23.92,83
23.83,84
23.63,85
23.07,86
22.67,87
22.47,88
22.62,89
30.03,90
33.35,91
30.39,92
29.55,93
26.2,94
21.71,95
20.32,96
-1.26,97
-0.85,98
-0.47,99
-0.45,100
-0.59,101
-0.67,102
-0.72,103
-0.43,104
-0.74,105
-0.56,106
-1.14,107
-1.16,108
-1.0,109
-0.93,110
-0.69,111
-0.66,112
-0.43,113
-1.96,114
-3.02,115
-1.39,116
-1.49,117
-1.06,118
-1.06,119
-1.2,120
-1.64,121
-1.33,122
-1.41,123
-1.39,124
-1.4,125
-0.99,126
-1.06,127
-1.63,128
-1.69,129
-1.71,130
-1.68,131
-1.68,132
-1.66,133
-1.39,134
-1.41,135
-1.4,136
-1.82,137
-2.17,138
-2.87,139
-2.83,140
-2.09,141
-1.33,142
-1.63,143
-1.59,144
19.76,145
18.55,146
20.15,147
20.26,148
20.56,149
20.15,150
20.52,151
21.41,152
21.33,153
21.98,154
21.74,155
21.9,156
22.33,157
22.12,158
22.13,159
21.92,160
22.05,161
27.19,162
27.61,163
26.73,164
26.18,165
24.12,166
21.63,167
20.21,168
-4.44,169
-4.0,170
-1.88,171
-1.77,172
-1.5,173
-2.15,174
-2.56,175
-2.28,176
-3.2,177
-2.77,178
-4.12,179
-3.9,180
-3.1,181
-2.47,182
-2.04,183
-2.02,184
-1.77,185
-5.88,186
-9.97,187
-6.36,188
-6.09,189
-3.92,190
-2.11,191
-2.22,192
-0.94,193
-0.9,194
-0.82,195
-0.72,196
-0.71,197
-0.88,198
-0.95,199
-0.84,200
-0.88,201
-0.89,202
-0.88,203
-0.87,204
-0.86,205
-0.8,206
-0.6,207
-0.59,208
-1.05,209
-1.09,210
-1.66,211
-1.52,212
-0.86,213
-0.55,214
-0.66,215
-0.68,216
21.09,217
20.85,218
20.82,219
20.77,220
20.38,221
21.09,222
21.7,223
22.22,224
22.3,225
22.57,226
22.5,227
22.34,228
22.34,229
22.02,230
21.88,231
21.92,232
21.98,233
26.47,234
