hour,price
1.0,25.02
2.0,24.32
3.0,24.17
4.0,23.95
5.0,24.09
6.0,24.24
7.0,25.2
8.0,25.86
9.0,26.13
10.0,27.0
11.0,27.25
12.0,27.11
13.0,25.98
14.0,25.42
15.0,25.21
16.0,25.34
17.0,26.96
18.0,39.59
19.0,37.06
20.0,35.36
21.0,29.9
22.0,27.83
23.0,26.13
24.0,24.68
25.0,22.75
26.0,21.91
27.0,21.47
28.0,21.5
29.0,21.8
30.0,22.44
31.0,24.26
32.0,26.06
33.0,28.02
34.0,28.57
35.0,30.11
36.0,29.49
37.0,28.04
38.0,27.59
39.0,26.97
40.0,26.79
41.0,29.67
42.0,40.27
43.0,37.81
44.0,35.41
45.0,29.6
46.0,27.3
47.0,25.24
48.0,22.5
49.0,23.94
50.0,22.97
51.0,22.51
52.0,22.53
53.0,23.12
54.0,24.56
55.0,31.76
56.0,33.42
57.0,32.45
58.0,33.89
59.0,36.2
60.0,36.76
61.0,32.47
62.0,30.9
63.0,29.36
64.0,28.66
65.0,31.73
66.0,41.08
67.0,39.45
68.0,37.75
69.0,31.21
70.0,27.63
71.0,25.92
72.0,23.37
73.0,23.64
74.0,23.67
75.0,23.29
76.0,23.26
77.0,23.75
78.0,25.89
79.0,30.59
80.0,34.12
81.0,31.06
82.0,31.13
83.0,31.12
84.0,29.94
85.0,28.55
86.0,28.02
87.0,27.4
88.0,27.48
89.0,29.58
90.0,44.78
91.0,45.71
92.0,43.56
93.0,41.67
94.0,36.41
95.0,28.29
96.0,27.0
97.0,26.34
98.0,26.33
99.0,26.07
100.0,26.34
101.0,27.66
102.0,30.6
103.0,49.04
104.0,49.83
105.0,46.86
106.0,44.8
107.0,43.39
108.0,40.23
109.0,35.52
110.0,35.12
111.0,33.6
112.0,34.46
113.0,37.57
114.0,53.66
115.0,54.3
116.0,51.09
117.0,48.88
118.0,45.27
119.0,34.22
120.0,29.15
121.0,27.3
122.0,26.77
123.0,26.46
124.0,26.57
125.0,27.38
126.0,31.03
127.0,47.11
128.0,50.17
129.0,47.45
130.0,45.99
131.0,43.8
132.0,42.47
133.0,35.91
134.0,34.43
135.0,33.47
136.0,33.58
137.0,37.78
138.0,52.64
139.0,52.84
140.0,50.22
141.0,47.9
142.0,46.38
143.0,35.76
144.0,32.14
145.0,33.82
146.0,33.62
147.0,32.14
148.0,31.95
149.0,32.06
150.0,32.44
151.0,36.01
152.0,40.7
153.0,43.89
154.0,48.34
155.0,48.43
156.0,45.45
157.0,39.98
158.0,36.85
159.0,33.9
160.0,33.48
161.0,37.71
162.0,50.94
163.0,54.26
164.0,48.19
165.0,46.55
166.0,43.91
167.0,38.53
168.0,33.96
169.0,37.53
170.0,36.63
171.0,35.97
172.0,36.12
173.0,36.19
174.0,39.96
175.0,43.94
176.0,47.79
177.0,51.16
178.0,50.99
179.0,47.51
180.0,42.51
181.0,39.5
182.0,37.36
183.0,35.81
184.0,36.0
185.0,39.95
186.0,66.94
187.0,67.73
188.0,61.52
189.0,58.15
190.0,52.38
191.0,43.95
192.0,37.33
193.0,41.82
194.0,42.33
195.0,41.73
196.0,44.7
197.0,47.3
198.0,58.93
199.0,82.42
200.0,92.16
201.0,74.74
202.0,60.41
203.0,52.62
204.0,45.75
205.0,41.0
206.0,39.76
207.0,38.06
208.0,37.66
209.0,40.65
210.0,58.98
211.0,58.47
212.0,52.08
213.0,45.65
214.0,39.49
215.0,35.63
216.0,33.46
217.0,31.48
218.0,30.69
219.0,30.09
220.0,30.12
221.0,33.12
222.0,36.45
223.0,50.13
224.0,47.47
225.0,41.46
226.0,37.65
227.0,34.41
228.0,33.33
229.0,31.38
230.0,29.66
231.0,29.01
232.0,28.57
233.0,29.53
234.0,38.12
235.0,34.64
236.0,31.11
237.0,30.35
238.0,27.44
239.0,26.03
240.0,25.0
241.0,23.82
242.0,23.47
243.0,23.13
244.0,23.22
245.0,24.07
246.0,25.19
247.0,32.66
248.0,34.85
249.0,30.74
250.0,29.07
251.0,29.3
252.0,26.91
253.0,25.94
254.0,25.51
255.0,25.35
256.0,25.42
257.0,25.98
258.0,35.71
259.0,33.97
260.0,30.65
261.0,28.02
262.0,25.87
263.0,24.12
264.0,22.35
265.0,22.3
266.0,22.05
267.0,21.7
268.0,21.9
269.0,22.13
270.0,24.04
271.0,31.52
272.0,31.58
273.0,27.5
274.0,26.99
275.0,27.62
276.0,26.98
277.0,26.35
278.0,26.14
279.0,25.71
280.0,25.36
281.0,25.94
282.0,36.63
283.0,34.33
284.0,31.62
285.0,28.27
286.0,26.71
287.0,24.46
288.0,22.94
289.0,23.22
290.0,23.21
291.0,22.96
292.0,23.01
293.0,23.23
294.0,24.72
295.0,31.29
296.0,36.6
297.0,34.92
298.0,35.44
299.0,36.2
300.0,35.21
301.0,30.58
302.0,30.14
303.0,27.95
304.0,27.4
305.0,30.28
306.0,41.56
307.0,38.96
308.0,40.59
309.0,39.04
310.0,36.13
311.0,28.16
312.0,26.31
313.0,26.32
314.0,25.97
315.0,25.85
316.0,25.18
317.0,25.19
318.0,25.64
319.0,27.49
320.0,30.75
321.0,33.92
322.0,38.86
323.0,37.96
324.0,36.71
325.0,33.61
326.0,30.59
327.0,28.96
328.0,28.31
329.0,34.08
330.0,40.06
331.0,39.56
332.0,38.87
333.0,35.19
334.0,31.19
335.0,27.87
336.0,25.28
337.0,25.31
338.0,24.71
339.0,24.53
340.0,24.38
341.0,24.36
342.0,24.6
343.0,25.82
344.0,26.85
345.0,28.3
346.0,29.66
347.0,30.02
348.0,27.99
349.0,27.2
350.0,26.65
351.0,26.08
352.0,26.06
353.0,28.56
354.0,38.91
355.0,37.68
356.0,38.22
357.0,34.92
358.0,31.69
359.0,27.27
360.0,25.44
361.0,25.21
362.0,24.44
363.0,24.18
364.0,24.12
365.0,24.62
366.0,26.8
367.0,35.9
368.0,36.38
369.0,36.61
370.0,36.33
371.0,37.24
372.0,36.34
373.0,33.67
374.0,30.06
375.0,29.35
376.0,28.1
377.0,30.44
378.0,41.53
379.0,40.17
380.0,37.48
381.0,34.14
382.0,30.87
383.0,26.1
384.0,24.92
385.0,24.22
386.0,23.51
387.0,23.31
388.0,23.35
389.0,23.58
390.0,25.69
391.0,35.65
392.0,36.33
393.0,36.67
394.0,35.34
395.0,35.8
396.0,33.7
397.0,31.0
398.0,28.24
399.0,28.18
400.0,27.7
401.0,28.91
402.0,37.53
403.0,37.2
404.0,34.72
405.0,30.28
406.0,27.33
407.0,24.94
408.0,23.16
409.0,23.09
410.0,22.48
411.0,21.93
412.0,21.84
413.0,22.24
414.0,24.37
415.0,34.58
416.0,35.9
417.0,35.45
418.0,33.79
419.0,35.96
420.0,34.75
421.0,32.02
422.0,28.95
423.0,28.1
424.0,27.79
425.0,30.44
426.0,40.11
427.0,38.43
428.0,37.68
429.0,37.23
430.0,31.04
431.0,26.51
432.0,24.67
433.0,24.98
434.0,24.25
435.0,23.97
436.0,24.1
437.0,24.74
438.0,27.12
439.0,40.8
440.0,44.82
441.0,38.51
442.0,36.85
443.0,36.18
444.0,35.32
445.0,31.66
446.0,27.9
447.0,27.22
448.0,27.49
449.0,28.73
450.0,41.38
451.0,40.77
452.0,37.26
453.0,36.15
454.0,29.46
455.0,25.9
456.0,25.18
457.0,23.85
458.0,22.94
459.0,22.98
460.0,22.8
461.0,23.37
462.0,25.22
463.0,37.86
464.0,39.66
465.0,37.64
466.0,37.69
467.0,37.16
468.0,34.05
469.0,30.58
470.0,28.55
471.0,27.84
472.0,28.27
473.0,30.21
474.0,40.64
475.0,39.04
476.0,33.83
477.0,30.36
478.0,26.4
479.0,24.62
480.0,22.74
481.0,21.93
482.0,21.35
483.0,20.62
484.0,20.75
485.0,20.75
486.0,21.29
487.0,22.68
488.0,24.3
489.0,24.98
490.0,27.25
491.0,27.2
492.0,27.51
493.0,25.33
494.0,24.44
495.0,23.79
496.0,23.62
497.0,24.29
498.0,31.66
499.0,30.21
500.0,26.63
501.0,25.78
502.0,24.45
503.0,22.71
504.0,21.02
505.0,20.82
506.0,20.35
507.0,20.22
508.0,19.99
509.0,20.27
510.0,20.45
511.0,20.7
512.0,22.03
513.0,22.84
514.0,23.74
515.0,23.96
516.0,24.44
517.0,24.23
518.0,23.8
519.0,23.43
520.0,23.31
521.0,24.61
522.0,31.02
523.0,29.85
524.0,27.82
525.0,26.02
526.0,23.39
527.0,21.87
528.0,19.98
529.0,19.58
530.0,19.44
531.0,18.94
532.0,18.82
533.0,19.62
534.0,21.23
535.0,27.09
536.0,28.61
537.0,28.63
538.0,31.69
539.0,30.87
540.0,30.74
541.0,30.14
542.0,28.5
543.0,27.45
544.0,27.22
545.0,29.43
546.0,35.03
547.0,35.05
548.0,32.89
549.0,30.6
550.0,26.76
551.0,24.23
552.0,22.8
553.0,22.72
554.0,22.23
555.0,22.15
556.0,22.06
557.0,22.61
558.0,24.48
559.0,33.19
560.0,33.05
561.0,30.36
562.0,33.48
563.0,31.34
564.0,30.34
565.0,28.62
566.0,27.34
567.0,26.51
568.0,26.16
569.0,27.03
570.0,37.12
571.0,36.34
572.0,32.2
573.0,28.37
574.0,25.94
575.0,24.27
576.0,22.81
577.0,22.83
578.0,22.24
579.0,22.35
580.0,22.36
581.0,22.69
582.0,25.08
583.0,35.18
584.0,35.99
585.0,32.32
586.0,29.85
587.0,28.15
588.0,27.41
589.0,26.29
590.0,25.69
591.0,25.19
592.0,25.06
593.0,25.87
594.0,35.75
595.0,35.9
596.0,30.79
597.0,28.43
598.0,25.63
599.0,23.88
600.0,21.95
601.0,21.17
602.0,21.09
603.0,20.56
604.0,20.72
605.0,21.09
606.0,22.87
607.0,27.49
608.0,28.9
609.0,27.99
610.0,27.54
611.0,27.2
612.0,26.91
613.0,26.46
614.0,26.18
615.0,25.89
616.0,25.64
617.0,26.67
618.0,35.18
619.0,34.76
620.0,32.98
621.0,32.7
622.0,27.3
623.0,24.98
624.0,23.27
625.0,23.18
626.0,22.83
627.0,22.86
628.0,22.82
629.0,23.34
630.0,25.41
631.0,35.43
632.0,38.75
633.0,33.96
634.0,31.64
635.0,32.25
636.0,29.72
637.0,29.93
638.0,28.68
639.0,28.04
640.0,27.89
641.0,29.54
642.0,39.36
643.0,39.28
644.0,37.5
645.0,35.6
646.0,30.04
