hours,price
1.0,28.12
2.0,25.04
3.0,24.9
4.0,24.9
5.0,25.04
6.0,27.2
7.0,36.2
8.0,38.21
9.0,40.19
10.0,34.73
11.0,30.18
12.0,27.14
13.0,25.05
14.0,25.06
15.0,24.91
16.0,24.91
17.0,24.99
18.0,36.09
19.0,36.96
20.0,31.28
21.0,28.93
22.0,27.28
23.0,25.01
24.0,23.08
25.0,24.49
26.0,23.49
27.0,23.49
28.0,24.49
29.0,25.87
30.0,32.09
31.0,44.43
32.0,46.47
33.0,39.86
34.0,35.26
35.0,31.59
36.0,29.0
37.0,27.82
38.0,27.59
39.0,27.5
40.0,26.1
41.0,26.04
42.0,34.33
43.0,44.63
44.0,43.05
45.0,40.89
46.0,35.39
47.0,32.12
48.0,28.15
49.0,29.71
50.0,28.1
51.0,28.21
52.0,28.37
53.0,30.75
54.0,39.78
55.0,76.54
56.0,57.62
57.0,44.89
58.0,35.36
59.0,32.18
60.0,30.2
61.0,27.71
62.0,26.01
63.0,25.56
64.0,24.08
65.0,24.98
66.0,30.53
67.0,36.09
68.0,34.88
69.0,34.77
70.0,30.25
71.0,31.19
72.0,28.14
73.0,28.62
74.0,27.49
75.0,27.0
76.0,25.01
77.0,26.25
78.0,27.09
79.0,30.33
80.0,32.11
81.0,36.76
82.0,37.14
83.0,33.76
84.0,28.75
85.0,27.7
86.0,26.01
87.0,24.62
88.0,23.2
89.0,24.01
90.0,32.03
91.0,37.26
92.0,33.78
93.0,31.54
94.0,28.25
95.0,26.76
96.0,24.6
97.0,23.63
98.0,23.31
99.0,22.59
100.0,23.35
101.0,23.98
102.0,24.77
103.0,28.24
104.0,31.73
105.0,35.81
106.0,37.13
107.0,37.11
108.0,31.17
109.0,29.24
110.0,28.15
111.0,27.06
112.0,26.4
113.0,26.79
114.0,34.7
115.0,44.91
116.0,43.03
117.0,40.74
118.0,38.37
119.0,33.42
120.0,31.2
121.0,30.35
122.0,29.95
123.0,30.84
124.0,32.1
125.0,37.4
126.0,44.19
127.0,89.46
128.0,91.57
129.0,62.43
130.0,52.94
131.0,49.34
132.0,43.55
133.0,38.98
134.0,32.46
135.0,30.52
136.0,29.92
137.0,32.67
