hours,price
1.0,18.42
2.0,16.15
3.0,15.61
4.0,15.62
5.0,15.94
6.0,16.69
7.0,18.96
8.0,19.18
9.0,19.08
10.0,19.66
11.0,20.6
12.0,20.61
13.0,20.3
14.0,20.07
15.0,19.09
16.0,19.34
17.0,20.07
18.0,24.94
19.0,26.25
20.0,23.24
21.0,22.79
22.0,21.36
23.0,20.32
24.0,19.66
25.0,18.99
26.0,17.94
27.0,17.16
28.0,17.0
29.0,17.9
30.0,17.65
31.0,20.12
32.0,21.34
33.0,23.42
34.0,24.87
35.0,23.4
36.0,21.84
37.0,20.78
38.0,19.68
39.0,18.29
40.0,17.94
41.0,19.34
42.0,23.48
43.0,23.47
44.0,21.73
45.0,20.73
46.0,19.98
47.0,19.87
48.0,18.43
49.0,17.44
50.0,16.45
51.0,16.18
52.0,16.35
53.0,17.01
54.0,17.69
55.0,19.28
56.0,20.04
57.0,20.17
58.0,20.22
59.0,19.85
60.0,18.66
61.0,17.14
62.0,16.33
63.0,16.04
64.0,15.97
65.0,16.98
66.0,21.27
67.0,21.87
68.0,20.89
69.0,20.25
70.0,19.69
71.0,18.78
72.0,18.14
73.0,17.01
74.0,17.07
75.0,17.47
76.0,18.0
77.0,19.34
78.0,21.8
79.0,53.66
80.0,35.81
81.0,24.38
82.0,23.71
83.0,21.81
84.0,20.25
85.0,19.02
86.0,17.49
87.0,16.43
88.0,16.52
89.0,17.43
90.0,22.99
91.0,27.35
92.0,22.93
93.0,22.67
94.0,21.49
95.0,20.38
96.0,18.73
97.0,15.89
98.0,15.88
99.0,15.99
100.0,16.5
101.0,18.0
102.0,21.19
103.0,48.74
104.0,29.79
105.0,22.94
106.0,22.61
107.0,21.49
108.0,20.62
109.0,19.75
110.0,19.08
111.0,18.02
112.0,17.63
113.0,18.48
114.0,22.67
115.0,22.73
116.0,21.92
117.0,21.01
118.0,19.65
119.0,18.61
120.0,17.12
121.0,12.61
122.0,10.69
123.0,10.28
124.0,11.68
125.0,13.69
126.0,17.36
127.0,23.45
128.0,21.79
129.0,20.53
130.0,20.47
131.0,20.85
132.0,19.73
133.0,18.68
134.0,18.87
135.0,18.49
136.0,17.68
137.0,18.44
138.0,24.98
139.0,24.25
140.0,21.41
141.0,20.0
142.0,18.65
143.0,16.83
144.0,15.65
145.0,14.44
146.0,11.11
147.0,10.67
148.0,11.0
149.0,12.74
150.0,14.97
151.0,21.43
152.0,21.53
153.0,19.97
154.0,19.68
155.0,19.86
156.0,16.8
157.0,16.57
158.0,16.32
159.0,15.66
160.0,15.67
161.0,16.2
162.0,23.13
163.0,22.21
164.0,20.8
165.0,19.84
166.0,18.0
167.0,15.9
168.0,14.87
169.0,15.44
170.0,14.03
171.0,14.02
172.0,14.03
173.0,15.09
174.0,17.54
175.0,22.82
176.0,22.4
177.0,21.43
178.0,21.33
179.0,20.64
180.0,18.7
181.0,17.39
182.0,17.25
183.0,16.57
184.0,16.54
185.0,17.61
186.0,23.55
187.0,22.01
188.0,20.27
189.0,19.67
190.0,17.96
191.0,17.5
192.0,16.51
193.0,16.12
194.0,14.52
195.0,14.13
196.0,14.0
197.0,14.16
198.0,13.46
199.0,17.05
200.0,19.77
201.0,20.3
202.0,21.61
203.0,22.16
204.0,20.51
205.0,18.18
206.0,17.92
207.0,17.4
208.0,17.55
209.0,18.92
210.0,23.94
211.0,23.7
212.0,23.5
213.0,22.18
214.0,21.58
215.0,20.9
216.0,19.24
217.0,18.23
218.0,17.18
219.0,17.62
220.0,17.88
221.0,19.49
222.0,20.91
223.0,23.42
224.0,23.69
225.0,27.47
226.0,26.4
227.0,23.52
228.0,21.06
229.0,20.41
230.0,19.57
231.0,18.05
232.0,18.04
233.0,18.59
234.0,23.52
235.0,22.99
236.0,22.81
237.0,22.48
238.0,21.2
239.0,19.74
240.0,18.06
241.0,16.71
242.0,16.71
243.0,16.71
244.0,17.56
245.0,19.51
246.0,21.84
247.0,54.55
248.0,41.04
249.0,24.82
250.0,24.63
251.0,22.69
252.0,21.5
253.0,20.48
254.0,19.89
255.0,19.08
256.0,18.92
257.0,19.0
258.0,26.25
259.0,28.92
260.0,26.44
261.0,24.32
262.0,22.47
263.0,20.78
264.0,18.77
265.0,16.48
266.0,16.0
267.0,15.66
268.0,16.13
269.0,17.09
270.0,21.49
271.0,38.78
272.0,26.92
273.0,22.6
274.0,22.55
275.0,22.22
276.0,20.07
277.0,19.01
278.0,18.04
279.0,17.41
280.0,17.08
281.0,16.86
282.0,23.41
283.0,23.1
284.0,22.24
285.0,21.43
286.0,20.1
287.0,18.9
288.0,17.46
289.0,16.78
290.0,15.65
291.0,15.29
292.0,15.41
293.0,17.15
294.0,22.39
295.0,34.98
296.0,27.89
297.0,22.83
298.0,22.16
299.0,21.81
300.0,20.32
301.0,18.99
302.0,18.78
303.0,17.86
304.0,16.91
305.0,16.91
306.0,21.44
307.0,22.18
308.0,20.8
309.0,19.41
310.0,18.26
311.0,17.43
312.0,16.32
313.0,13.4
314.0,11.28
315.0,11.31
316.0,12.63
317.0,14.09
318.0,19.07
319.0,25.98
320.0,24.95
321.0,22.53
322.0,21.78
323.0,22.18
324.0,20.46
325.0,19.51
326.0,18.92
327.0,18.36
328.0,17.32
329.0,17.28
330.0,24.14
331.0,21.95
332.0,20.79
333.0,18.84
334.0,17.48
335.0,17.2
336.0,15.69
337.0,12.62
338.0,11.02
339.0,11.94
340.0,12.53
341.0,14.5
342.0,17.28
343.0,26.39
344.0,21.63
345.0,20.55
346.0,21.13
347.0,22.48
348.0,19.95
349.0,19.4
350.0,19.18
351.0,18.92
352.0,18.2
353.0,17.76
354.0,23.54
355.0,24.92
356.0,20.66
357.0,19.31
358.0,18.63
359.0,17.5
360.0,17.12
361.0,14.8
362.0,13.88
363.0,13.25
364.0,13.67
365.0,14.28
366.0,16.8
367.0,17.32
368.0,18.01
369.0,18.39
370.0,18.91
371.0,17.83
372.0,16.23
373.0,15.25
374.0,14.79
375.0,14.72
376.0,15.51
377.0,17.89
378.0,25.35
379.0,27.99
380.0,23.96
381.0,21.7
382.0,21.1
383.0,20.24
384.0,19.31
385.0,19.45
386.0,18.08
387.0,18.99
388.0,18.99
389.0,19.99
390.0,21.77
391.0,24.7
392.0,25.0
393.0,26.02
394.0,27.7
395.0,22.12
396.0,19.94
397.0,18.29
398.0,17.25
399.0,16.26
400.0,15.98
401.0,16.71
402.0,20.65
403.0,24.01
404.0,21.16
405.0,19.18
406.0,19.13
407.0,18.03
408.0,17.43
409.0,18.98
410.0,19.21
411.0,19.07
412.0,19.21
413.0,19.96
414.0,23.56
415.0,41.6
416.0,39.64
417.0,28.35
418.0,25.47
419.0,24.53
420.0,22.28
421.0,20.48
422.0,19.86
423.0,18.8
424.0,18.11
425.0,18.26
426.0,25.15
427.0,27.57
428.0,22.34
429.0,19.34
430.0,18.63
431.0,17.32
432.0,16.45
433.0,12.68
434.0,10.51
435.0,11.33
436.0,12.24
437.0,14.38
438.0,18.94
439.0,27.5
440.0,24.48
441.0,20.86
442.0,20.49
443.0,19.97
444.0,18.23
445.0,17.45
446.0,17.43
447.0,16.84
448.0,16.72
449.0,17.19
450.0,22.75
451.0,22.58
452.0,21.52
453.0,20.36
454.0,18.14
455.0,16.82
456.0,17.15
457.0,15.5
458.0,15.14
459.0,15.27
460.0,16.2
461.0,18.04
462.0,21.27
463.0,34.44
464.0,27.62
465.0,22.54
466.0,21.49
467.0,20.77
468.0,19.78
469.0,19.24
470.0,19.22
471.0,18.24
472.0,17.63
473.0,17.53
474.0,20.51
475.0,20.37
476.0,18.67
477.0,17.09
478.0,16.75
479.0,15.68
480.0,14.66
481.0,13.35
482.0,11.4
483.0,11.0
484.0,12.6
485.0,13.57
486.0,16.22
487.0,30.51
488.0,21.31
489.0,19.74
490.0,17.81
491.0,17.7
492.0,17.33
493.0,16.79
494.0,16.5
495.0,16.3
496.0,15.92
497.0,16.44
498.0,26.62
499.0,26.05
500.0,24.26
501.0,22.51
502.0,20.01
503.0,18.73
504.0,18.77
505.0,16.51
506.0,14.77
507.0,15.0
508.0,15.79
509.0,19.32
510.0,21.83
511.0,43.77
512.0,34.83
513.0,26.4
514.0,26.18
515.0,21.79
516.0,21.1
517.0,20.02
518.0,18.34
519.0,17.51
520.0,17.0
521.0,18.27
522.0,32.05
523.0,36.37
524.0,28.74
525.0,25.88
526.0,23.83
527.0,19.4
528.0,18.35
529.0,18.98
530.0,17.61
531.0,16.96
532.0,16.99
533.0,18.67
534.0,20.77
535.0,28.78
536.0,30.43
537.0,32.99
538.0,25.45
539.0,22.35
540.0,20.8
541.0,20.13
542.0,18.37
543.0,17.06
544.0,16.45
545.0,16.75
546.0,20.9
547.0,24.55
548.0,21.95
549.0,20.71
550.0,19.13
551.0,17.36
552.0,17.63
553.0,15.84
554.0,15.14
555.0,14.86
556.0,14.85
557.0,15.34
558.0,17.07
559.0,23.55
560.0,22.73
561.0,25.52
562.0,22.51
563.0,17.85
564.0,17.25
565.0,15.37
566.0,15.39
567.0,14.25
568.0,14.17
569.0,15.47
570.0,19.7
571.0,24.53
572.0,19.71
573.0,18.4
574.0,18.3
575.0,15.2
576.0,13.61
577.0,7.89
578.0,7.63
579.0,9.76
580.0,11.48
581.0,12.52
582.0,16.32
583.0,24.91
584.0,21.89
585.0,20.48
586.0,21.9
587.0,20.63
588.0,16.99
589.0,16.66
590.0,16.41
591.0,16.44
592.0,15.81
593.0,16.31
594.0,30.49
595.0,31.06
596.0,23.49
597.0,20.67
598.0,18.68
599.0,17.35
600.0,16.09
601.0,12.79
602.0,12.64
603.0,12.28
604.0,13.14
605.0,15.04
606.0,18.7
607.0,30.28
608.0,25.72
609.0,21.45
610.0,21.79
611.0,19.8
612.0,19.15
613.0,18.4
614.0,17.91
615.0,17.18
616.0,16.92
617.0,17.25
