iteration,accepted,SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV
18.0,rejected,203.0,-203.0,-407.116222424,-202.26979245,679.59454822,-203.0,-1e+200,301708322.576,422372.4591,301777139.466
19.0,rerun,203.0,-203.0,-406.546068869,-202.348543724,680.507102298,-203.0,-1e+200,301573236.497,313622.136393,301669450.731
20.0,rejected,203.0,-203.0,-406.839736323,-202.299527949,681.996782646,-203.0,-1e+200,301609335.488,390838.223392,301610264.593
21.0,rerun,203.0,-203.0,-406.546068869,-202.348543724,680.507102298,-203.0,-1e+200,301560352.321,336438.648523,301522095.868
22.0,rejected,203.0,-203.0,-406.566856372,-202.40114134,680.292028284,-203.0,-1e+200,301611411.207,342960.053571,301735275.83
23.0,rerun,203.0,-203.0,-406.546068869,-202.348543724,680.507102298,-203.0,-1e+200,301598639.558,478998.098624,301581201.385
24.0,accepted,203.0,-203.0,-406.375004388,-202.372517626,680.6532257,-203.0,-1e+200,301748087.403,393140.274172,301787809.947
25.0,rejected,203.0,-203.0,-406.67655849,-202.343825979,680.389286983,-203.0,-1e+200,301535991.015,404244.614085,301636877.968
26.0,rerun,203.0,-203.0,-406.375004388,-202.372517626,680.6532257,-203.0,-1e+200,301716578.286,282736.070299,301674465.163
27.0,accepted,203.0,-203.0,-406.485699395,-202.40426682,680.799941973,-203.0,-1e+200,301745233.439,340908.97834,301691424.176
28.0,rejected,203.0,-203.0,-406.651498517,-202.426077349,681.145940064,-203.0,-1e+200,301675431.274,338892.558454,301668821.652
29.0,rerun,203.0,-203.0,-406.485699395,-202.40426682,680.799941973,-203.0,-1e+200,301576935.443,446730.902126,301585172.713
30.0,accepted,203.0,-203.0,-406.529705982,-202.38491272,681.15902566,-203.0,-1e+200,301697635.666,358334.130226,301727852.004
31.0,rejected,203.0,-203.0,-406.451042536,-202.402658709,681.244733212,-203.0,-1e+200,301575249.551,379877.693734,301538969.857
32.0,rerun,203.0,-203.0,-406.529705982,-202.38491272,681.15902566,-203.0,-1e+200,301453805.414,313957.212549,301408399.435
33.0,accepted,203.0,-203.0,-406.462232109,-202.390127352,681.447996097,-203.0,-1e+200,301680076.652,352209.650057,301705701.59
34.0,rejected,203.0,-203.0,-406.458655654,-202.409378683,681.94074686,-203.0,-1e+200,301614710.625,350057.274368,301631093.806
35.0,rerun,203.0,-203.0,-406.462232109,-202.390127352,681.447996097,-203.0,-1e+200,301571875.412,399616.001209,301615507.808
36.0,rejected,203.0,-203.0,-406.369488596,-202.390108531,681.723748645,-203.0,-1e+200,301561629.898,283430.736052,301532098.989
37.0,rerun,203.0,-203.0,-406.462232109,-202.390127352,681.447996097,-203.0,-1e+200,301616943.1,374233.079973,301599146.048
38.0,accepted,203.0,-203.0,-406.508078909,-202.391473146,681.721502076,-203.0,-1e+200,301669749.262,343015.321154,301704586.625
39.0,rejected,203.0,-203.0,-406.462513292,-202.384335775,681.793494219,-203.0,-1e+200,301589933.183,391404.408985,301516362.436
40.0,rerun,203.0,-203.0,-406.508078909,-202.391473146,681.721502076,-203.0,-1e+200,301665861.608,252990.724384,301670463.185
41.0,rejected,203.0,-203.0,-406.547041517,-202.393626664,681.635338359,-203.0,-1e+200,301631346.844,329163.831805,301637465.567
42.0,rerun,203.0,-203.0,-406.508078909,-202.391473146,681.721502076,-203.0,-1e+200,301508385.298,396926.206657,301593199.306
43.0,accepted,203.0,-203.0,-406.514608596,-202.387986187,681.632723423,-203.0,-1e+200,301660421.303,321708.394717,301626455.096
44.0,rejected,203.0,-203.0,-406.543364918,-202.385430055,681.653269617,-203.0,-1e+200,301608171.046,471493.107483,301660319.501
45.0,rerun,203.0,-203.0,-406.514608596,-202.387986187,681.632723423,-203.0,-1e+200,301768169.637,403179.310105,301817920.833
46.0,rejected,203.0,-203.0,-406.497022984,-202.386983577,681.571453533,-203.0,-1e+200,301695897.263,275413.999954,301665225.857
47.0,rerun,203.0,-203.0,-406.514608596,-202.387986187,681.632723423,-203.0,-1e+200,301538655.268,341303.964768,301462485.469
48.0,accepted,203.0,-203.0,-406.502060692,-202.387310836,681.666752555,-203.0,-1e+200,301750258.972,389620.696023,301748398.75
49.0,rejected,203.0,-203.0,-406.507149122,-202.384244974,681.675685191,-203.0,-1e+200,301662352.2,332208.438503,301611332.899
50.0,rerun,203.0,-203.0,-406.502060692,-202.387310836,681.666752555,-203.0,-1e+200,301635753.986,391991.514988,301747660.644
51.0,rejected,203.0,-203.0,-406.50870482,-202.387233904,681.72883878,-203.0,-1e+200,301658465.465,412865.503654,301618794.743
52.0,rerun,203.0,-203.0,-406.502060692,-202.387310836,681.666752555,-203.0,-1e+200,301720961.772,273903.383223,301724158.091
53.0,rejected,203.0,-203.0,-406.494819556,-202.386865305,681.640767719,-203.0,-1e+200,301698998.195,296394.620187,301664345.534
54.0,rerun,203.0,-203.0,-406.502060692,-202.387310836,681.666752555,-203.0,-1e+200,301652746.905,416895.229441,301701481.473
55.0,rejected,203.0,-203.0,-406.508097873,-202.387377168,681.658712613,-203.0,-1e+200,301536511.042,393371.848334,301480107.029
56.0,rerun,203.0,-203.0,-406.502060692,-202.387310836,681.666752555,-203.0,-1e+200,301443089.06,376233.909729,301436039.737
57.0,rejected,203.0,-203.0,-406.49985429,-202.387398693,681.684233781,-203.0,-1e+200,301592990.209,423240.991024,301655551.979
58.0,rerun,203.0,-203.0,-406.502060692,-202.387310836,681.666752555,-203.0,-1e+200,301595903.847,383667.986758,301604050.798
59.0,rejected,203.0,-203.0,-406.503892048,-202.387095714,681.674398219,-203.0,-1e+200,301571355.307,398256.083355,301608573.878
60.0,rerun,203.0,-203.0,-406.502060692,-202.387310836,681.666752555,-203.0,-1e+200,301667855.075,410190.729656,301695423.076
61.0,accepted,203.0,-203.0,-406.501256906,-202.387083269,681.663230369,-203.0,-1e+200,301769845.842,223220.661527,301790976.449
62.0,rejected,203.0,-203.0,-406.501647236,-202.387300667,681.658242946,-203.0,-1e+200,301432097.916,342138.822279,301454620.643
63.0,rerun,203.0,-203.0,-406.501256906,-202.387083269,681.663230369,-203.0,-1e+200,301462093.292,450653.995767,301430036.908
64.0,accepted,203.0,-203.0,-406.501009776,-202.387180706,681.658330188,-203.0,-1e+200,301774243.467,439323.762064,301858576.002
65.0,accepted,203.0,-203.0,-406.501881616,-202.38730485,681.667262456,-203.0,-1e+200,301801233.307,334494.66804,301790518.949
66.0,rejected,203.0,-203.0,-406.502996504,-202.387469965,681.670826719,-203.0,-1e+200,301601562.068,401234.172734,301536340.19
67.0,rerun,203.0,-203.0,-406.501881616,-202.38730485,681.667262456,-203.0,-1e+200,301540382.844,396992.829936,301544782.944
68.0,rejected,203.0,-203.0,-406.500981067,-202.387202431,681.668257592,-203.0,-1e+200,301543365.158,357293.751632,301508364.03
69.0,rerun,203.0,-203.0,-406.501881616,-202.38730485,681.667262456,-203.0,-1e+200,301872769.03,420369.143984,301864911.068
70.0,rejected,203.0,-203.0,-406.50140663,-202.387230387,681.665580202,-203.0,-1e+200,301599123.968,382718.498689,301512648.209
71.0,rerun,203.0,-203.0,-406.501881616,-202.38730485,681.667262456,-203.0,-1e+200,301626774.677,374278.478894,301553663.589
72.0,rejected,203.0,-203.0,-406.501916638,-202.387345503,681.665109368,-203.0,-1e+200,301639727.436,414134.460383,301615369.149
73.0,rerun,203.0,-203.0,-406.501881616,-202.38730485,681.667262456,-203.0,-1e+200,301466861.43,302184.30744,301434961.118
74.0,rejected,203.0,-203.0,-406.502099615,-202.387343795,681.667132811,-203.0,-1e+200,301578184.149,379344.967074,301613138.866
75.0,rerun,203.0,-203.0,-406.501881616,-202.38730485,681.667262456,-203.0,-1e+200,301647281.16,287122.421926,301567562.107
76.0,accepted,203.0,-203.0,-406.501934488,-202.387318974,681.66825894,-203.0,-1e+200,301660455.429,333523.766072,301746928.444
77.0,accepted,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301758121.296,386444.755481,301819096.296
78.0,rejected,203.0,-203.0,-406.502434207,-202.387362791,681.668783757,-203.0,-1e+200,301673897.876,259741.949366,301653861.416
79.0,rerun,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301693747.811,268801.134625,301733608.989
80.0,rejected,203.0,-203.0,-406.502171346,-202.387320271,681.667736078,-203.0,-1e+200,301549903.87,338143.467128,301533261.561
81.0,rerun,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301735600.623,459108.413908,301806250.513
82.0,rejected,203.0,-203.0,-406.502156722,-202.38733464,681.667610694,-203.0,-1e+200,301670624.599,367743.574562,301713517.793
83.0,rerun,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301666174.029,341852.333214,301757026.757
84.0,rejected,203.0,-203.0,-406.50219288,-202.387356681,681.66767445,-203.0,-1e+200,301450855.941,343488.272637,301433499.59
85.0,rerun,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301694854.181,448297.825759,301708683.555
86.0,rejected,203.0,-203.0,-406.502072209,-202.387364535,681.667895981,-203.0,-1e+200,301669917.441,296355.738859,301673617.56
87.0,rerun,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301486491.775,215994.519786,301478259.22
88.0,rejected,203.0,-203.0,-406.502068716,-202.387352432,681.667844968,-203.0,-1e+200,301576855.424,336441.298212,301623950.052
89.0,rerun,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301711618.308,400532.980563,301745990.613
90.0,rejected,203.0,-203.0,-406.502103319,-202.387358373,681.668108793,-203.0,-1e+200,301638894.649,431758.659916,301550076.186
91.0,rerun,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301635742.742,309085.585463,301609439.315
92.0,rejected,203.0,-203.0,-406.50209541,-202.387352544,681.66793528,-203.0,-1e+200,301643566.516,356251.70281,301722685.356
93.0,rerun,203.0,-203.0,-406.502103809,-202.387355052,681.667989848,-203.0,-1e+200,301523561.064,378895.520799,301516256.915
94.0,accepted,203.0,-203.0,-406.502110858,-202.387353943,681.667938806,-203.0,-1e+200,301736363.241,400437.881985,301796038.506
95.0,rejected,203.0,-203.0,-406.502097245,-202.387356021,681.667982844,-203.0,-1e+200,301667026.012,322335.522142,301823345.307
96.0,rerun,203.0,-203.0,-406.502110858,-202.387353943,681.667938806,-203.0,-1e+200,301519031.321,310277.77651,301579218.651
97.0,rejected,203.0,-203.0,-406.502124614,-202.387354355,681.667950395,-203.0,-1e+200,301559056.947,319866.506406,301583008.992
98.0,rerun,203.0,-203.0,-406.502110858,-202.387353943,681.667938806,-203.0,-1e+200,301518899.348,405002.513744,301550501.291
99.0,rejected,203.0,-203.0,-406.50211617,-202.387353447,681.667974411,-203.0,-1e+200,301575953.228,415504.513117,301552732.432
100.0,rerun,203.0,-203.0,-406.502110858,-202.387353943,681.667938806,-203.0,-1e+200,301607403.769,376426.423008,301633263.191
101.0,accepted,203.0,-203.0,-406.502106234,-202.387354016,681.667917407,-203.0,-1e+200,301614386.069,408934.327587,301576947.337
102.0,rejected,203.0,-203.0,-406.502109378,-202.387353582,681.667914717,-203.0,-1e+200,301613799.785,274695.51626,301602903.712
103.0,rerun,203.0,-203.0,-406.502106234,-202.387354016,681.667917407,-203.0,-1e+200,301562151.208,332802.592668,301608870.522
104.0,accepted,203.0,-203.0,-406.502103972,-202.387354261,681.667914066,-203.0,-1e+200,301626276.962,368023.944691,301570271.051
105.0,accepted,203.0,-203.0,-406.502105132,-202.38735403,681.667912106,-203.0,-1e+200,301704625.942,331945.657934,301773125.91
106.0,accepted,203.0,-203.0,-406.502104979,-202.387354064,681.667918907,-203.0,-1e+200,301727775.192,426493.428239,301631074.931
107.0,rejected,203.0,-203.0,-406.502105511,-202.387353941,681.667922277,-203.0,-1e+200,301619491.32,377978.077906,301624843.427
108.0,rerun,203.0,-203.0,-406.502104979,-202.387354064,681.667918907,-203.0,-1e+200,301650490.656,345295.543865,301710531.099
109.0,rejected,203.0,-203.0,-406.502104559,-202.387353983,681.667920889,-203.0,-1e+200,301671925.832,355210.365798,301733863.815
110.0,rerun,203.0,-203.0,-406.502104979,-202.387354064,681.667918907,-203.0,-1e+200,301652069.662,422079.112228,301706538.434
111.0,accepted,203.0,-203.0,-406.502104511,-202.387354097,681.667918411,-203.0,-1e+200,301683754.187,329538.610588,301700717.493
112.0,accepted,203.0,-203.0,-406.502104148,-202.387354093,681.667920553,-203.0,-1e+200,301722578.827,339974.974082,301734171.28
113.0,rejected,203.0,-203.0,-406.50210487,-202.387354069,681.667921058,-203.0,-1e+200,301640387.569,333662.407751,301643960.418
114.0,rerun,203.0,-203.0,-406.502104148,-202.387354093,681.667920553,-203.0,-1e+200,301483962.8,284836.909261,301432547.866
115.0,accepted,203.0,-203.0,-406.502104532,-202.387354055,681.66791958,-203.0,-1e+200,301630306.476,345977.311246,301598661.384
116.0,accepted,203.0,-203.0,-406.502104551,-202.387353994,681.667923401,-203.0,-1e+200,301674889.055,372766.196232,301693517.517
117.0,rejected,203.0,-203.0,-406.502105268,-202.387353954,681.667921745,-203.0,-1e+200,301609752.754,462058.358278,301623690.121
118.0,rerun,203.0,-203.0,-406.502104551,-202.387353994,681.667923401,-203.0,-1e+200,301518026.638,301352.922962,301506111.202
119.0,rejected,203.0,-203.0,-406.50210467,-202.387354072,681.667924224,-203.0,-1e+200,301485167.91,460974.306501,301466042.067
120.0,rerun,203.0,-203.0,-406.502104551,-202.387353994,681.667923401,-203.0,-1e+200,301653725.47,388205.353003,301687953.967
121.0,accepted,203.0,-203.0,-406.502104913,-202.387353983,681.667923574,-203.0,-1e+200,301623759.253,444114.237322,301645217.86
122.0,accepted,203.0,-203.0,-406.502105195,-202.387353988,681.667924881,-203.0,-1e+200,301681519.527,315294.242159,301656278.555
123.0,rejected,203.0,-203.0,-406.502104649,-202.387354019,681.66792342,-203.0,-1e+200,301620350.753,272319.923909,301606967.795
124.0,rerun,203.0,-203.0,-406.502105195,-202.387353988,681.667924881,-203.0,-1e+200,301707742.851,383956.116254,301636702.51
125.0,final,203.0,-203.0,-406.502105195,-202.387353988,681.667924881,-203.0,-1e+200,301694631.189,315294.242159,301656278.555
