iteration,accepted,npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,mean_NPV,std_NPV,med_NPV
27.0,rerun,1193.0,-1175.0,-24021.1432991,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39153.0,3275112403.78,1701896.90601,3274473271.74
28.0,rejected,1193.0,-1175.0,-24045.8280609,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39153.0,3273768477.85,1158457.2815,3273291091.48
29.0,rerun,1193.0,-1175.0,-24021.1432991,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39153.0,3274173153.09,1287300.1018,3274298135.15
30.0,rejected,1193.0,-1174.35709428,-24005.0152718,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39167.5949303,3273714647.75,1768632.10504,3274016865.82
31.0,rerun,1193.0,-1175.0,-24021.1432991,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39153.0,3274113359.29,1619848.46314,3274350365.21
32.0,rejected,1193.0,-1174.40462991,-24024.4864573,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39153.0,3273218664.64,2479481.82687,3272312648.73
33.0,rerun,1193.0,-1175.0,-24021.1432991,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39153.0,3274096515.93,994876.508285,3274355152.74
34.0,accepted,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3275368959.07,1420948.16057,3275935960.17
35.0,rejected,1193.0,-1175.0,-24018.5464418,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39214.5666535,3275218107.27,1536101.65288,3275088218.61
36.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3274388354.95,654792.327791,3274603687.35
37.0,rejected,1193.0,-1174.83794452,-24017.6387113,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39197.8044467,3274788223.82,1178598.90086,3274915361.92
38.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3276076666.3,1511571.77147,3275790494.06
39.0,rejected,1193.0,-1175.0,-24020.5963479,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39206.8450426,3273622549.0,1443046.83208,3273634604.62
40.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3274047128.77,1157676.9945,3273831091.51
41.0,rejected,1193.0,-1174.87602174,-24022.9988923,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39192.0702746,3274412383.38,562185.638154,3274429656.99
42.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3274828660.04,2292416.54893,3274055262.35
43.0,rejected,1193.0,-1175.0,-24024.8330457,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39195.355863,3273882034.37,1061282.09517,3274152395.86
44.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3273578557.46,976283.608497,3273456118.1
45.0,rejected,1193.0,-1174.98537276,-24024.2154596,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39197.2306176,3273421256.74,1033988.56794,3273724335.7
46.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3274681336.41,730304.845081,3274877317.19
47.0,rejected,1193.0,-1175.0,-24023.5163738,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39189.5406085,3274009639.71,864775.559949,3273830412.05
48.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3275316567.32,1469642.2066,3275672268.59
49.0,rejected,1193.0,-1175.0,-24023.2910854,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39191.4087501,3274043531.37,1789426.20469,3273615619.01
50.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3274070088.98,1825057.94904,3273861050.75
51.0,rejected,1193.0,-1174.98732054,-24023.3949131,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39192.1831344,3274336435.79,1196222.80067,3274488573.6
52.0,rerun,1193.0,-1175.0,-24023.3073435,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1935544,3274249683.76,1161348.29144,3273791483.29
53.0,accepted,1193.0,-1174.99009351,-24023.4262028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.1694717,3274685435.67,2091603.09163,3274882225.06
54.0,accepted,1193.0,-1174.97256921,-24023.6154151,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,39193.0669485,3274713277.44,1511245.94021,3274731450.89
