hours,price
1.0,19.34
2.0,18.79
3.0,18.65
4.0,18.89
5.0,18.81
6.0,18.21
7.0,20.51
8.0,20.99
9.0,21.24
10.0,21.55
11.0,22.7
12.0,22.19
13.0,21.76
14.0,21.12
15.0,21.04
16.0,20.53
17.0,21.14
18.0,24.43
19.0,23.87
20.0,23.12
21.0,21.62
22.0,21.99
23.0,20.63
24.0,20.32
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,-0.17
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,0.0
41.0,0.0
42.0,0.0
43.0,0.0
44.0,0.0
45.0,0.0
46.0,0.0
47.0,0.0
48.0,0.0
49.0,0.15
50.0,0.01
51.0,0.15
52.0,0.16
53.0,0.16
54.0,-0.56
55.0,0.32
56.0,0.32
57.0,-0.04
58.0,-0.42
59.0,-0.01
60.0,-0.48
61.0,-0.47
62.0,-0.47
63.0,-0.18
64.0,-0.45
65.0,-0.19
66.0,-0.02
67.0,-0.06
68.0,-0.16
69.0,-0.47
70.0,0.39
71.0,-0.27
72.0,-0.02
73.0,19.12
74.0,18.4
75.0,18.22
76.0,17.52
77.0,17.54
78.0,18.44
79.0,19.06
80.0,19.52
81.0,20.65
82.0,21.89
83.0,22.43
84.0,22.28
85.0,21.63
86.0,21.06
87.0,20.49
88.0,20.51
89.0,20.68
90.0,23.54
91.0,23.25
92.0,22.77
93.0,21.49
94.0,21.0
95.0,20.62
96.0,20.02
97.0,0.89
98.0,0.97
99.0,0.83
100.0,-0.02
101.0,-0.08
102.0,0.08
103.0,-0.12
104.0,-0.11
105.0,-0.19
106.0,0.25
107.0,0.3
108.0,0.25
109.0,0.02
110.0,0.01
111.0,0.04
112.0,0.05
113.0,0.12
114.0,0.04
115.0,0.13
116.0,0.17
117.0,0.18
118.0,0.19
119.0,0.16
120.0,0.08
121.0,-0.96
122.0,-1.35
123.0,-1.11
124.0,-1.19
125.0,-1.2
126.0,-0.41
127.0,-1.01
128.0,-1.04
129.0,-0.44
130.0,-0.33
131.0,-0.58
132.0,-0.64
133.0,-0.62
134.0,-0.54
135.0,-0.77
136.0,-0.52
137.0,-0.77
138.0,-0.95
139.0,-0.81
140.0,-0.68
141.0,-0.78
142.0,-0.79
143.0,-0.44
144.0,-0.4
145.0,18.06
146.0,17.86
147.0,17.98
148.0,17.95
149.0,18.29
150.0,18.16
151.0,20.26
152.0,20.73
153.0,20.78
154.0,21.73
155.0,22.17
156.0,22.31
157.0,21.77
158.0,21.18
159.0,20.85
160.0,20.63
161.0,21.01
162.0,24.04
163.0,23.61
164.0,23.0
165.0,21.65
166.0,20.96
167.0,20.06
168.0,19.87
169.0,-0.27
170.0,-0.18
171.0,0.0
172.0,-0.13
173.0,0.12
174.0,-0.19
175.0,0.0
176.0,0.0
177.0,0.0
178.0,0.0
179.0,0.0
180.0,0.0
181.0,-0.12
182.0,-0.08
183.0,-0.07
184.0,-0.03
185.0,-0.01
186.0,-0.03
187.0,0.0
188.0,0.0
189.0,0.0
190.0,0.0
191.0,0.0
192.0,0.0
193.0,-0.86
194.0,-0.74
195.0,-0.52
196.0,-0.65
197.0,-0.65
198.0,-0.42
199.0,0.07
200.0,0.06
201.0,-0.5
202.0,-0.24
203.0,-0.54
204.0,-0.36
205.0,-0.34
206.0,-0.33
207.0,-0.3
208.0,-0.32
209.0,-0.31
210.0,-0.38
211.0,-0.32
212.0,-0.28
213.0,-0.44
214.0,-0.64
215.0,-0.84
216.0,-0.47
217.0,18.99
218.0,18.24
219.0,18.32
220.0,18.52
221.0,18.42
222.0,18.62
223.0,20.18
224.0,20.65
225.0,21.12
226.0,21.78
227.0,22.28
228.0,22.55
229.0,22.13
230.0,21.47
231.0,20.51
232.0,20.86
233.0,20.61
234.0,23.8
235.0,23.57
236.0,22.97
237.0,21.94
238.0,21.18
239.0,20.62
240.0,20.26
241.0,0.0
242.0,0.0
243.0,0.0
244.0,0.0
245.0,-0.18
246.0,0.0
247.0,0.0
248.0,0.0
249.0,-0.07
250.0,-0.07
251.0,-0.05
252.0,-0.02
253.0,-0.01
254.0,0.0
255.0,0.0
256.0,0.0
257.0,0.0
258.0,0.0
259.0,0.0
260.0,0.0
261.0,0.0
262.0,0.0
263.0,0.0
264.0,0.0
265.0,-0.2
266.0,-0.54
267.0,-0.18
268.0,-0.21
269.0,-0.22
270.0,-0.15
271.0,-0.01
272.0,-0.02
273.0,-0.09
274.0,-0.12
275.0,-0.38
276.0,-0.1
277.0,-0.09
278.0,-0.12
279.0,-0.71
280.0,-0.12
281.0,-0.72
282.0,-0.65
283.0,-0.36
284.0,-0.31
285.0,-0.15
286.0,-0.42
287.0,-0.28
288.0,-0.08
289.0,18.91
290.0,18.11
291.0,18.24
292.0,18.43
293.0,18.33
294.0,18.54
295.0,20.08
296.0,20.55
297.0,20.96
298.0,21.65
299.0,22.09
300.0,22.42
301.0,22.01
302.0,21.35
303.0,20.33
304.0,20.75
305.0,20.44
306.0,23.61
307.0,23.37
308.0,22.78
309.0,21.83
310.0,21.0
311.0,20.49
312.0,20.12
313.0,0.0
314.0,0.0
315.0,0.0
316.0,0.0
317.0,-0.19
318.0,0.0
319.0,0.0
320.0,0.0
321.0,-0.09
322.0,-0.09
323.0,-0.06
324.0,-0.03
325.0,-0.01
326.0,0.0
327.0,0.0
328.0,0.0
329.0,0.0
330.0,0.0
331.0,0.0
332.0,0.0
333.0,0.0
