HOUR,E_D
137,21.2300165262
138,21.2301423861
139,21.227437992
140,21.2307235729
141,21.22723784
142,21.2258774718
143,21.2296680318
144,21.2303354239
145,21.2307380329
146,21.2275643267
147,21.2259408701
148,21.2311032324
149,21.2280715711
150,21.2307740551
151,21.2274525625
152,21.2262799319
153,21.2299671991
154,21.2294152575
155,21.2302449485
156,21.2311385122
157,21.2313830382
158,21.2313203722
159,21.2316906403
160,21.2317757311
161,21.2318715025
162,21.2319485353
163,21.2320290263
164,21.2321069324
165,21.2322035448
166,21.2322959289
167,21.2323834483
168,21.2324863996
169,21.232571971
170,21.232609906
171,21.2325566855
172,21.2326063435
173,21.2212069109
174,21.2281286145
175,21.2245957183
176,21.2275173022
177,21.2258552704
178,21.2314635587
179,21.2262975821
180,21.2245441704
181,21.231812003
182,21.2337658492
183,21.2337275462
184,21.2344335936
185,21.234549775
186,21.2346937501
187,21.2348314559
188,21.2351149019
189,21.2352708746
190,21.2354280753
191,21.2355898791
192,21.2357510164
193,21.2359139257
194,21.2360690318
195,21.236244978
196,21.2364116736
197,21.2365643084
198,21.2367550987
199,21.2369259717
200,21.2370997841
201,21.2372745905
202,21.2374442179
203,21.2376254316
204,21.2378037699
205,21.2379817683
206,21.238159779
207,21.238199021
208,21.2383772988
209,21.2386410415
210,21.237499372
211,21.2387746242
212,21.2386239334
213,21.237784676
214,21.2362212704
215,21.2390424406
216,21.2295807644
217,21.2274649549
218,21.2305492486
219,21.2279531625
220,21.2279268227
221,21.2280475156
222,21.2281470219
223,21.2283373775
224,21.2285665287
225,21.228712346
226,21.2288975759
227,21.2290928855
228,21.22925575
229,21.2294503376
230,21.2296631309
231,21.2301892743
232,21.2329523586
233,21.2308155764
234,21.2336702808
235,21.2341728625
236,21.233294338
237,21.2314111556
238,21.2432135689
239,21.2335445612
240,21.224872319
241,21.2413897072
242,21.2424125489
243,21.2425754537
244,21.2428324296
245,21.2430097288
246,21.2431855167
247,21.2433602762
248,21.2435342627
249,21.2437075962
250,21.2438802978
251,21.244052049
252,21.2442229402
253,21.2443929928
254,21.244557407
255,21.2446671754
256,21.2448963413
257,21.245064655
258,21.2452303904
259,21.2453952034
260,21.2455591355
261,21.2457221742
262,21.24588429
263,21.2460454936
264,21.2462057826
265,21.2463651557
266,21.2465236125
267,21.2466811539
268,21.2468377814
269,21.2469934978
270,21.2471483068
271,21.2473022129
272,21.2474552219
273,21.2476073405
274,21.2477585762
275,21.2479089378
276,21.2480584348
277,21.2482070777
278,21.2483548783
279,21.2485018491
280,21.2486480036
281,21.2487933564
282,21.2489379229
283,21.2490817196
284,21.2492247641
285,21.2493670746
286,21.2495086707
287,21.2496495726
288,21.2497898017
289,21.2499293803
290,21.2500683316
291,21.2502066075
292,21.2502034922
293,21.2493039602
294,21.2494203403
295,21.2504052996
296,21.2472902794
297,21.2052629022
298,21.1548282928
299,21.1419686734
300,21.1442028256
301,21.1717033907
302,21.1510204153
303,21.1462985711
304,21.1429225859
305,21.1423440695
306,21.1715986959
307,21.2347905397
308,21.2139021526
309,21.2159743897
310,21.2420592134
311,21.247904338
312,21.25293848
313,21.2531576887
314,21.2532888207
315,21.253424178
316,21.2535592673
317,21.2536779204
318,21.2522444809
319,21.2538461736
320,21.2540954999
321,21.249059991
322,21.1472327801
323,21.1451331157
324,21.1577985101
325,21.1728387101
326,21.2164344126
327,21.2336946836
328,21.2336169486
329,21.252359333
330,21.2549920387
331,21.2555469502
332,21.2557829788
333,21.2559309326
334,21.2560792275
335,21.256228874
336,21.2563799352
337,21.2565324749
338,21.2566865575
339,21.2568422484
340,21.2569996136
341,21.2571587196
342,21.257319634
343,21.2574824249
344,21.257647161
345,21.2578139118
346,21.2579827476
347,21.2581537391
348,21.2583269579
349,21.2585024761
350,21.2586803666
351,21.2588607029
352,21.2590435591
353,21.2592290098
354,21.2594171306
355,21.2596079969
356,21.2598016865
357,21.2599982756
358,21.2601978422
359,21.2604004648
360,21.1977561801
361,21.2461618056
362,21.2594400427
363,21.2609654168
364,21.2611970398
365,21.2615468387
366,21.2619109606
367,21.2621410491
368,21.2623747943
369,21.2626124095
370,21.2628539789
371,21.2630995875
372,21.2633493204
373,21.2636032629
374,21.2638609453
375,21.2639650309
376,21.263808132
377,21.2642966089
378,21.2645075283
379,21.264939683
380,21.2654697111
381,21.2657967946
382,21.2660925673
383,21.2663934225
384,21.266699459
385,21.2670107677
386,21.2673273359
387,21.2676471799
388,21.2679748856
389,21.2682861088
390,21.2686491282
391,21.2689944311
392,21.2693451183
393,21.2697020274
394,21.2700649212
395,21.2704340118
396,21.2708089424
397,21.2710785904
398,21.2715428865
399,21.2719482836
400,21.2723746154
401,21.272783973
402,21.2731990063
403,21.2732870287
404,21.2707756653
405,21.2734964998
406,21.2749041368
407,21.2753702278
408,21.2753915796
409,21.2723416962
410,21.2722884384
411,21.2574102147
412,21.2326154126
413,21.2416500691
414,21.269290468
415,21.2770624925
416,21.2742863746
417,21.1977365179
418,21.1774626049
419,21.2030570564
420,21.2251581035
421,21.2311660123
422,21.2277672732
423,21.2629857115
424,21.2863854305
425,21.2888074211
426,21.2897855072
427,21.2907647567
428,21.2917548284
429,21.2924318542
430,21.2933362938
431,21.2947393478
432,21.2959510953
433,21.297028483
434,21.2981053273
435,21.299242894
436,21.3003708446
437,21.3015189779
438,21.3026814802
439,21.3038606937
440,21.3050567724
441,21.3062698694
442,21.3075001372
443,21.3087477276
444,21.3100127957
445,21.3112954898
446,21.312595962
447,21.313914354
448,21.3152508156
449,21.316604578
450,21.3179609496
451,21.3193303574
452,21.3206947889
453,21.3195973824
454,21.3226698443
455,21.3249631664
456,21.3264059591
457,21.328110859
458,21.3296422419
459,21.3311879842
460,21.332752361
461,21.3343339592
462,21.3359288809
463,21.3374963655
464,21.3390627401
465,21.3407849491
466,21.3412570594
467,21.3396028323
468,21.3456763353
469,21.3477009233
470,21.3491175264
471,21.3512758524
472,21.3531320551
473,21.3549686915
474,21.3568264155
475,21.358706105
476,21.3606077727
477,21.3625316292
478,21.3644777764
479,21.3664462806
480,21.3257565602
481,21.2545488094
482,21.2280691455
483,21.228582432
484,21.2411057012
485,21.279121408
486,21.2928751737
487,21.2633705394
488,21.2462839916
489,21.2541331706
490,21.2473272269
491,21.2390492092
492,21.2403962207
493,21.2492002529
494,21.3239094791
495,21.3592842897
496,21.3246898669
497,21.3559714257
498,21.3379126028
499,21.2957916055
500,21.342773294
501,21.3759577331
502,21.3616957419
503,21.2954004838
504,21.2766091891
505,21.2608594696
506,21.261858226
507,21.2692202572
508,21.2724653806
509,21.2669156465
510,21.2687329165
511,21.2706658423
512,21.2742331336
513,21.2909549293
514,21.3057048666
515,21.3342686333
516,21.3448699349
517,21.3039447524
518,21.3044336108
519,21.2939967956
520,21.2914667322
521,21.2943983943
522,21.2974395372
523,21.300508608
524,21.3036048198
525,21.3067282452
526,21.3098789561
527,21.313057023
528,21.3162625146
529,21.3194954984
530,21.3227560399
531,21.3260442034
532,21.3293600515
533,21.332703645
534,21.3360750433
535,21.3394743042
536,21.3429014837
537,21.3463566362
538,21.3498398146
539,21.35335107
540,21.3568904518
541,21.3604580079
542,21.3640537842
543,21.3676778251
544,21.3713301734
545,21.37501087
546,21.378719954
547,21.382457463
548,21.3862234327
549,21.390017897
550,21.3938408883
551,21.3976924368
552,21.4015725713
553,21.4054813187
554,21.409418704
555,21.4133847504
556,21.4173794795
557,21.4214029108
558,21.4254550623
559,21.429668932
560,21.4339670315
561,21.4387016383
562,21.4547909514
563,21.4484357026
564,21.4514520248
565,21.4558988201
566,21.4603758849
567,21.4648829271
568,21.4694203962
569,21.4739878788
570,21.4785852294
571,21.483214782
572,21.4878881128
573,21.4925582376
574,21.4972758902
575,21.5020229646
576,21.506800624
577,21.5116083917
578,21.5164461438
579,21.521313859
580,21.5262115115
581,21.5311398924
582,21.5361143619
583,21.5410841599
584,21.5461009182
585,21.5511478121
586,21.5562244923
587,21.5613311392
588,21.5666321037
589,21.5754948226
590,21.5802898766
591,21.5822118332
592,21.5875353275
593,21.5929167633
594,21.5983281279
595,21.6037693467
596,21.6092403602
597,21.6147411066
598,21.6202715223
599,21.6258322098
600,21.7289694258
601,21.6423655209
602,21.6426895599
603,21.648366254
604,21.6540732237
605,21.6598104328
606,21.6655749903
607,21.6713711613
608,21.6773143688
609,21.6831006306
610,21.6896698119
611,21.7070297206
612,21.7421981507
613,21.745557983
614,21.7678420439
615,21.851340605
616,21.8973350982
617,21.9173254512
618,21.9236393203
619,21.929774297
620,21.9354060917
621,21.939988811
622,21.9480977814
623,21.9544589585
624,21.9607604251
625,21.9671540717
626,21.9734822756
627,21.9798014322
628,21.9861921906
629,21.9926287971
630,21.9990620174
631,22.0055215894
632,22.0120072338
633,22.0185192391
634,22.0250098724
635,22.0315077931
636,22.0380425083
637,22.0445965691
638,22.0511757429
639,22.0577798837
640,22.0644088393
641,22.0710624551
642,22.0777405746
643,22.0844430391
644,22.0911696881
645,22.0979203588
646,22.1046948865
647,22.1114931044
648,22.1183148436
649,22.1251599334
650,22.1320282009
651,22.1389194712
652,22.1458335674
653,22.1527703107
654,22.1597295201
655,22.166711013
656,22.1737646915
657,22.1808552455
658,22.1879677236
659,22.1951019332
660,22.2022527104
661,22.2094286085
662,22.2166329952
663,22.223852169
664,22.2310920806
665,22.2383525278
666,22.2456332736
667,22.2529340619
668,22.2602549002
669,22.2675951475
670,22.274955345
671,22.2823347818
672,22.2897331023
673,22.2971502552
674,22.3045860208
675,22.3120401752
676,22.3194858959
677,22.3269067429
678,22.3343193724
679,22.3407420243
680,22.3428075904
681,22.3527092628
682,22.3642274435
683,22.3717968207
684,22.3793369183
685,22.3868915474
686,22.3944545587
687,22.4020499805
688,22.4096517569
689,22.4172684299
690,22.4248991116
691,22.4325352887
692,22.4401843859
693,22.4446873152
694,22.4491225406
695,22.4556924468
696,22.449591613
697,22.451390117
698,22.4031807366
699,22.3836605296
700,22.3758153726
701,22.4020650705
702,22.450641714
703,22.4814948541
704,22.5012178395
705,22.4613603693
706,22.4285773194
707,22.4612764012
708,22.4976628287
709,22.5320142029
710,22.4802755814
711,22.4207447767
712,22.4438239899
713,22.4704446113
714,22.4680648413
715,22.4400122029
716,22.4738559301
717,22.5271401787
718,22.5319379105
719,22.5635531675
720,22.5523068446
721,22.5304212633
722,22.4908332668
723,22.4990274253
724,22.5121479209
725,22.515514589
726,22.5225530884
727,22.5378801818
728,22.5477205138
729,22.5498452957
730,22.5568604241
731,22.5617834271
732,22.5698547607
733,22.5775506013
734,22.5837967324
735,22.5900444872
736,22.596293625
737,22.6025439046
738,22.608795084
739,22.6135481451
740,22.6143676148
741,22.6151871066
742,22.6160065885
743,22.6168260283
744,22.6176453938
745,22.6184646525
746,22.619283772
747,22.6201027198
748,22.6209214633
749,22.6217399698
750,22.6225582065
751,22.6233761405
752,22.6241937391
753,22.6250109691
754,22.6258277974
755,22.6266441911
756,22.6274601169
757,22.6282755415
758,22.6290904317
759,22.6299047539
760,22.6307184749
761,22.631531561
762,22.6323439788
763,22.6331556947
764,22.6339666749
765,22.6347768858
766,22.6355862936
767,22.6363948646
768,22.6372025648
769,22.6380093605
770,22.6388152175
771,22.6396201021
772,22.6404239802
773,22.6412268178
774,22.6420285808
775,22.642829235
776,22.6436287465
777,22.644427081
778,22.6452248417
779,22.6461643208
780,22.6472466267
781,22.6477807483
782,22.6488925311
783,22.6524558903
784,22.6520866058
785,22.6556144792
786,22.6616882285
787,22.6572518534
788,22.660436785
789,22.6662086732
790,22.6638795589
791,22.6640931285
792,22.6643408645
793,22.666790165
794,22.6667115815
795,22.666593839
796,22.6614198263
797,22.6613351329
798,22.6646999723
799,22.6638874487
800,22.6630891719
801,22.6643340955
802,22.6700257324
803,22.678199536
804,22.6767756929
805,22.6754484526
806,22.6720034392
807,22.6732901235
808,22.6719620165
809,22.6691495014
810,22.6698875948
811,22.6706255929
812,22.6713624466
813,22.67269324
814,22.6789504046
815,22.6799751727
816,22.6856112941
817,22.6910429815
818,22.6941779708
819,22.6944993476
820,22.6908876026
821,22.6912310579
822,22.6901760299
823,22.6923837881
824,22.691946363
825,22.6896403377
826,22.6924480423
827,22.6943116102
828,22.686213355
829,22.6834944791
830,22.684157611
831,22.6848544781
832,22.6856190854
833,22.6866765103
834,22.6869239792
835,22.6875547645
836,22.6882207864
837,22.6888804171
838,22.6895425291
839,22.6902013962
840,22.6962725908
841,22.6936330784
842,22.6923506722
843,22.6928561009
844,22.6944343825
845,22.6955128967
846,22.6950989308
847,22.6978276704
848,22.7036485197
849,22.6990370977
850,22.6972578579
851,22.6978424283
852,22.6984550237
853,22.6990647485
854,22.6996708397
855,22.7002731672
856,22.7008726525
857,22.7014704133
858,22.7020573979
859,22.7026442354
860,22.7032272815
861,22.7038063905
862,22.7043815274
863,22.7049526619
864,22.7055197648
865,22.7060828071
866,22.7066418068
867,22.707209735
868,22.7123762322
869,22.7228800085
870,22.7224752239
871,22.7254681019
872,22.7246228592
873,22.7184255512
874,22.7116662459
875,22.7117325499
876,22.7122519077
877,22.7125148479
878,22.7130223227
879,22.7136071136
880,22.7141933601
881,22.7148052476
882,22.7150125202
883,22.7154910319
884,22.7159717184
885,22.7164475291
886,22.7169188556
887,22.7173855223
888,22.7178475027
889,22.7183047713
890,22.7187573033
891,22.7192050739
892,22.7196480612
893,22.7200862313
894,22.7205195692
895,22.720948048
896,22.7213716434
897,22.7217903588
898,22.7222064289
899,22.725294981
900,22.7373198326
901,22.7420947552
902,22.7428456448
903,22.743236887
904,22.7436206226
905,22.7439992195
906,22.7443727024
907,22.7447410505
908,22.745104242
909,22.7454622554
910,22.7458150694
911,22.7461626629
912,22.746505015
913,22.7468421051
914,22.7471739125
915,22.7475004171
916,22.7478215987
917,22.7481374375
918,22.7484479138
919,22.7487530082
920,22.7490527014
921,22.7493469744
922,22.7496358083
923,22.7499191846
924,22.7501970848
925,22.7504694908
926,22.7507363847
927,22.7509977486
928,22.7512535651
929,22.7515038168
930,22.7517484866
931,22.7519875577
932,22.7522210135
933,22.7524488374
934,22.7526710134
935,22.7528875253
936,22.7530983575
937,22.7533034945
938,22.7535029209
939,22.7536966216
940,22.7538845818
941,22.7540667869
942,22.7542432224
943,22.7544138742
944,22.7545787284
945,22.7547377713
946,22.7548909893
947,22.7550383693
948,22.7551798981
949,22.7553155631
950,22.7554453509
951,22.75556925
952,22.7556872505
953,22.7557993369
954,22.7559054989
955,22.7560057254
956,22.756100005
957,22.7561883269
958,22.7562706804
959,22.7563470551
960,22.7401029162
961,22.7419502319
962,22.7377240633
963,22.7375586668
964,22.7376002583
965,22.7376403568
966,22.7376746077
967,22.7377028049
968,22.7377249402
969,22.7377410054
970,22.7377509928
971,22.7377548948
972,22.737752704
973,22.7377444135
974,22.7377300163
975,22.7377095058
976,22.7376828757
977,22.7376501199
978,22.7376112324
979,22.7375662077
980,22.7375150403
981,22.7374577251
982,22.7373942572
983,22.7373246318
984,22.7372488446
985,22.7371668914
986,22.7370787682
987,22.7369844713
988,22.7368839972
989,22.7367773427
990,22.7366645049
991,22.7365454809
992,22.7364202683
993,22.7362888647
994,22.7361512683
995,22.7360074771
996,22.7358574897
997,22.7357013046
998,22.735538921
999,22.7353703378
1000,22.7351955546
1001,22.735014571
1002,22.7348273868
1003,22.7346340022
1004,22.7344344176
1005,22.7342286335
1006,22.7340166507
1007,22.7337984704
1008,22.7335740938
1009,22.7333435225
1010,22.7331067583
1011,22.7328638031
1012,22.7326146593
1013,22.7323593292
1014,22.7320978155
1015,22.7318301214
1016,22.7315562498
1017,22.7312762042
1018,22.7309899882
1019,22.7306976057
1020,22.7303990609
1021,22.7300943579
1022,22.7297835014
1023,22.7294664961
1024,22.7291433471
1025,22.7288140595
1026,22.7284786388
1027,22.7281370908
1028,22.7277894213
1029,22.7274356364
1030,22.7270757425
1031,22.7267097462
1032,22.7263376542
1033,22.7259594736
1034,22.7255752116
1035,22.7251848756
1036,22.7247884734
1037,22.7243860128
1038,22.7239775019
1039,22.723562949
1040,22.7231423626
1041,22.7227157516
1042,22.7222831248
1043,22.7218444915
1044,22.7213998609
1045,22.7209492428
1046,22.7204926468
1047,22.7200300831
1048,22.7195615617
1049,22.7190870932
1050,22.7186066881
1051,22.7181203572
1052,22.7176281117
1053,22.7171299626
1054,22.7166259216
1055,22.7161160001
1056,22.71560021
1057,22.7150785633
1058,22.7145510722
1059,22.7140177492
1060,22.7134786069
1061,22.712933658
1062,22.7123829156
1063,22.7118263927
1064,22.7112641029
1065,22.7106960596
1066,22.7101222766
1067,22.7095427678
1068,22.7089575473
1069,22.7083666294
1070,22.7077700286
1071,22.7071677595
1072,22.7065598369
1073,22.705946276
1074,22.7053270918
1075,22.7047022996
1076,22.7040719152
1077,22.703435954
1078,22.7027944321
1079,22.7021473655
1080,22.7031937935
1081,22.7008516755
1082,22.700173072
1083,22.699503978
1084,22.698829434
1085,22.698149445
1086,22.6974640282
1087,22.6967732009
1088,22.6960769805
1089,22.6953753848
1090,22.6946684316
1091,22.6939561388
1092,22.6932385245
1093,22.6925156069
1094,22.6917874046
1095,22.691053936
1096,22.6903152197
1097,22.6895712748
1098,22.6888221289
1099,22.6884079946
1100,22.6964647719
1101,22.6992086996
1102,22.7033598318
1103,22.7034229324
1104,22.7021075099
1105,22.7003467016
1106,22.690122763
1107,22.6830056087
1108,22.6819330204
1109,22.683042528
1110,22.6855968627
1111,22.6898769513
1112,22.6879925164
1113,22.6813175805
1114,22.6795142906
1115,22.6785745372
1116,22.6815056303
1117,22.6858672641
1118,22.6773834578
1119,22.6737968308
1120,22.6839628208
1121,22.6877917747
1122,22.6876198916
1123,22.6872706129
1124,22.6861361835
1125,22.6843339171
1126,22.681957544
1127,22.6794585982
1128,22.6823396993
1129,22.6819303307
1130,22.68090685
1131,22.6801783614
1132,22.6793356139
1133,22.6783062618
1134,22.675309208
1135,22.6666775166
1136,22.6633586026
1137,22.6566725156
1138,22.6552440006
1139,22.6540446974
1140,22.6529257223
1141,22.651969755
1142,22.6510120053
1143,22.6500513383
1144,22.6490954139
1145,22.6481186679
1146,22.6471437344
1147,22.6461652936
1148,22.6451842692
1149,22.6442120978
1150,22.6432245603
1151,22.6428202243
1152,22.6436402177
1153,22.6404310394
1154,22.639453105
1155,22.6382618458
1156,22.6373916783
1157,22.6504890417
1158,22.6539327463
1159,22.6526531143
1160,22.6489417906
1161,22.6474107105
1162,22.6359832715
1163,22.6305081963
1164,22.6291402914
1165,22.6279879119
1166,22.6274185004
1167,22.629087572
1168,22.6273630145
1169,22.6236897151
1170,22.6225705258
1171,22.621507852
1172,22.6206596235
1173,22.6268380139
1174,22.6358355776
1175,22.6357922117
1176,22.6333221172
1177,22.6267248602
1178,22.6233836931
1179,22.6254200321
1180,22.627782558
1181,22.6287531142
1182,22.6284233036
1183,22.6272831466
1184,22.6252108133
1185,22.6187716516
1186,22.6144993481
1187,22.6174729836
1188,22.61981081
1189,22.6160639848
1190,22.5468431637
1191,22.5235299777
1192,22.5474057471
1193,22.5346154279
1194,22.4803041248
1195,22.487876356
1196,22.5208045507
1197,22.5016045692
1198,22.4533927333
1199,22.4216190248
1200,22.395969712
1201,22.3820454947
1202,22.363303374
1203,22.3504669085
1204,22.3389660411
1205,22.3274496229
1206,22.3158958647
1207,22.30421382
1208,22.2925081089
1209,22.2807765572
1210,22.2690192552
1211,22.2572364204
1212,22.2454283009
1213,22.2335951061
1214,22.2217370982
1215,22.2098550581
1216,22.1979474264
1217,22.1860164373
1218,22.1740708242
1219,22.1621412178
1220,22.15024732
1221,22.1383321499
1222,22.1263942
1223,22.1144336777
1224,22.1024818346
1225,22.090638729
1226,22.0828513322
1227,22.1329020019
1228,22.1666484155
1229,22.1066315947
1230,22.0557943191
1231,22.1394511515
1232,22.1892134683
1233,22.1762611292
1234,22.1294387923
1235,22.0485632585
1236,22.0457809538
1237,22.1163116309
1238,22.1155173438
1239,22.1040861187
1240,22.0892650327
1241,22.076716497
1242,22.0606880729
1243,22.0417922415
1244,22.0418311225
1245,22.0323007018
1246,22.0199053329
1247,22.0073526742
1248,21.9947823503
1249,21.9821947728
1250,21.9695901406
1251,21.9569686513
1252,21.9443305014
1253,21.9316758858
1254,21.9190049987
1255,21.9063180326
1256,21.8936151792
1257,21.8808966286
1258,21.8681943531
1259,21.8555619437
1260,21.8429145338
1261,21.83024247
1262,21.8171655255
1263,21.804559443
1264,21.7920549109
1265,21.7794186809
1266,21.7667248409
1267,21.7539773418
1268,21.7411411257
1269,21.7242646752
1270,21.6773829251
1271,21.6303599787
1272,21.6135484285
1273,21.5207170479
1274,21.4829671349
1275,21.468693839
1276,21.4526335478
1277,21.4398023983
1278,21.4266647457
1279,21.4151446252
1280,21.4063209241
1281,21.3899347154
1282,21.3776442004
1283,21.365934356
1284,21.3567810035
1285,21.3446263433
1286,21.3287229243
1287,21.316187911
1288,21.3038682635
1289,21.2915389575
1290,21.2792000837
1291,21.2711341347
1292,21.2634106327
1293,21.2556813874
1294,21.247946493
1295,21.2402060259
1296,21.2324600637
1297,21.224708684
1298,21.2169519632
1299,21.209189977
1300,21.2014228
1301,21.1936505058
1302,21.185873167
1303,21.1780908555
1304,21.1703036418
1305,21.1625115958
1306,21.1547147861
1307,21.1469132806
1308,21.139107146
1309,21.1312964481
1310,21.1235506193
1311,21.1158150702
1312,21.1080751962
1313,21.1031052869
1314,21.1019042139
1315,21.1007022479
1316,21.099503047
1317,21.0983528657
1318,21.0970957428
1319,21.0958886522
1320,21.1574617443
1321,21.1480374926
1322,21.130305953
1323,21.1272826602
1324,21.1225141449
1325,21.1082299385
1326,21.1037916113
1327,21.1025089985
1328,21.1010662977
1329,21.0992311951
1330,21.0987919457
1331,21.0985821707
1332,21.0960565155
1333,21.0952257984
1334,21.0942726135
1335,21.0930083342
1336,21.0925167624
1337,21.0913186453
1338,21.0900035303
1339,21.0889318427
1340,21.0876926404
1341,21.0864740341
1342,21.0852261505
1343,21.0840515669
1344,21.0828438072
1345,21.0804804074
1346,21.0794896536
1347,21.077360929
1348,21.0763042279
1349,21.0750881957
1350,21.0744890046
1351,21.0725818097
1352,21.0711976542
1353,21.0700120287
1354,21.0688497091
1355,21.0682478204
1356,21.0675914094
1357,21.0657652931
1358,21.0644685225
1359,21.0644054041
1360,21.0629276261
1361,21.0620397629
1362,21.0608063938
1363,21.0596501362
1364,21.0583895394
1365,21.0571469253
1366,21.0558476758
1367,21.0546315505
1368,21.0524864918
1369,21.0514786268
1370,21.0494099337
1371,21.0478918435
1372,21.0466646351
1373,21.0454151518
1374,21.0441910458
1375,21.0431352101
1376,21.041725948
1377,21.040495591
1378,21.0392648533
1379,21.0380337204
1380,21.0368022031
1381,21.0355703022
1382,21.0343380128
1383,21.0331053415
1384,21.0318722627
1385,21.0306387985
1386,21.0294049393
1387,21.028170683
1388,21.0269360261
1389,21.0257009679
1390,21.0244655052
1391,21.0232296357
1392,21.0219933559
1393,21.0207566635
1394,21.0195195553
1395,21.0182820279
1396,21.0170440782
1397,21.0158057025
1398,21.0145668972
1399,21.0133276586
1400,21.0120879828
1401,21.0108478657
1402,21.0096073032
1403,21.0083662909
1404,21.0071248244
1405,21.0058828991
1406,21.0046405104
1407,21.0033976534
1408,21.0021543232
1409,21.0009105145
1410,20.9996662222
1411,20.9984214411
1412,20.9971761655
1413,20.9959304697
1414,20.9946843802
1415,20.9934373204
1416,20.9921979472
1417,20.9909472324
1418,20.989694162
1419,20.9884449626
1420,20.9871954761
1421,20.9859455395
1422,20.9847007759
1423,20.983444089
1424,20.9821924752
1425,20.9809329998
1426,20.9796663372
1427,20.9783992782
1428,20.9771316008
1429,20.9758633394
1430,20.9745948832
1431,20.9733249774
1432,20.9720558003
1433,20.970786894
1434,20.9695271679
1435,20.9682404126
1436,20.9669692222
1437,20.9656943718
1438,20.9644308637
1439,20.9631452756
1440,20.9593983199
1441,20.9443304699
1442,20.9403008459
1443,20.9461835094
1444,20.9575008875
1445,20.9563342611
1446,20.9550087673
1447,20.9534801603
1448,20.951804222
1449,20.9501123958
1450,20.9480183142
1451,20.9420021508
1452,20.9360492444
1453,20.9406844154
1454,20.937083544
1455,20.9199931883
1456,20.9177995057
1457,20.9262190663
1458,20.9292771844
1459,20.9262408605
1460,20.9201770802
1461,20.9189098727
1462,20.9236445719
1463,20.9206391195
1464,20.9095633723
1465,20.9104536225
1466,20.9187339395
1467,20.9195560652
1468,20.917422711
1469,20.9027209177
1470,20.898173344
1471,20.8942816886
1472,20.890097504
1473,20.8924769305
1474,20.8983553626
1475,20.903652838
1476,20.9022772354
1477,20.896196819
1478,20.8883605162
1479,20.8788144664
1480,20.8832812707
1481,20.8910458232
1482,20.885207391
1483,20.8782827622
1484,20.8751935615
1485,20.8783518532
1486,20.8858334631
1487,20.88564624
1488,20.8841782419
1489,20.8828622619
1490,20.881264251
1491,20.8795711576
1492,20.8778573834
1493,20.8761425958
1494,20.8743671705
1495,20.8720068836
1496,20.8680608287
1497,20.866747439
1498,20.8604822743
1499,20.8626412118
1500,20.8640015875
1501,20.8622792178
1502,20.8529861136
1503,20.8376983913
1504,20.835098522
1505,20.8333617199
1506,20.8321533573
1507,20.8309769051
1508,20.8297992525
1509,20.8286207998
1510,20.8274410771
1511,20.8262600589
1512,20.8250777348
1513,20.8238940942
1514,20.8227091266
