HOUR,steam_D
262,70.7016924509
263,64.9370590145
264,64.686472689
265,63.6297700476
266,60.1570464825
267,60.4119083681
268,60.4189116682
269,63.4022701515
270,63.0466648256
271,64.8193995541
272,64.3768171416
273,63.6910496876
274,64.2197090266
275,63.9030874777
276,63.7575216572
277,61.0068778895
278,63.1899870675
279,64.1523918666
280,62.576905249
281,63.4969901328
282,63.6394126688
283,62.5187911585
284,63.5887062723
285,64.2817395217
286,64.9211162143
287,63.974180404
288,64.3865605078
289,63.3793451581
290,60.1142653158
291,63.1291775227
292,64.1278309099
293,63.0026150996
294,73.3653162957
295,62.3269225591
296,61.0559997283
297,61.9533904497
298,62.0477851606
299,63.9383165624
300,64.862181744
301,74.1820456841
302,64.5089494371
303,63.7730337595
304,61.5392195743
305,61.2057951202
306,64.2576726392
307,61.4421204925
308,64.1352713009
309,64.4111302715
310,73.3938715374
311,73.9184872357
312,65.1511275936
313,65.2715486501
314,65.0883185518
315,64.5615586328
316,64.7382191963
317,63.3282915831
318,64.9914270291
319,63.3145622769
320,65.2063849484
321,65.1683254881
322,65.0038078141
323,65.2092107729
324,64.7750233398
325,70.6824209493
326,73.2604354891
327,64.8589487373
328,64.6596434054
329,64.1665337127
330,62.5649888787
331,63.2799372222
332,64.4771530747
333,64.111634002
334,64.0071858353
335,63.0337275556
336,63.8200279364
337,62.4106945147
338,62.4829830116
339,60.501373321
340,62.5585727784
341,63.5297896819
342,62.4670751195
343,60.5165512908
344,63.5299161147
345,60.5668363685
346,64.2250106173
347,63.3098485016
348,64.677892351
349,61.4621844486
350,63.0050849295
351,64.3408908372
352,64.2607758432
353,74.0217315407
354,64.9851778126
355,66.6897887493
356,65.2125161501
357,64.0519654976
358,63.8135443763
359,63.0078008839
360,63.431818545
361,65.2696578792
362,64.5371983833
363,64.3765974863
364,70.501631175
365,70.7413689613
366,64.0651698985
367,62.2234707472
368,64.6295109996
369,64.5452993402
370,62.9495186647
371,64.2175666866
372,64.4242118395
373,60.6056922419
374,64.5163029532
375,62.5654520235
376,63.7052316001
377,64.2972834223
378,63.7369072275
379,60.9342223955
380,64.8096478233
381,63.4427408415
382,65.373579471
383,64.8632928606
384,63.9663922065
385,62.6492846767
386,64.2978708079
387,64.9438774838
388,65.2383794624
389,64.1034095049
390,63.9505174138
391,62.1608992158
392,63.6067749006
393,64.9860262117
394,64.5782887394
395,64.1331475563
396,64.1564493794
397,64.5134261478
398,63.7887522623
399,61.2835801384
400,63.6720460586
401,62.7454364044
402,63.7102793967
403,63.0647408931
404,64.4927297401
405,64.3680891361
406,63.9478776655
407,65.1330308224
408,74.7260510435
409,74.7175621275
410,65.0136673438
411,63.5568726971
412,64.6196045222
413,64.276299166
414,63.6419781062
415,63.2074713246
416,63.0487768803
417,65.3615077827
418,64.4753517983
419,63.7599553891
420,64.7429329423
421,73.3360715048
422,63.6492217043
423,65.2688352549
424,65.2531780429
425,61.8888882999
426,63.5719122483
427,64.1788235727
428,66.8205516823
429,65.1989139217
430,74.0563433831
431,65.2815015449
432,65.1211171161
433,73.2586594469
434,64.6802223137
435,61.5690144363
436,62.5055240734
437,62.7304608196
438,64.9812244863
439,66.7562260666
440,66.495254118
441,73.7058475513
442,65.2624241645
443,64.3973882897
444,64.907085689
445,73.7129573916
446,63.5374879914
447,61.3261300081
448,60.4570558456
449,64.608626445
450,64.3899819915
451,65.723301393
452,64.7723276835
453,65.6136828347
454,74.442533291
455,73.3491294186
456,66.4411462895
457,70.9314015636
458,63.949315274
459,64.0453394021
460,60.7765616136
461,62.7784566644
462,60.776249243
463,63.1776978919
464,64.9405461991
465,62.8359872058
466,62.9091040019
467,63.1939556892
468,63.7551778498
469,62.5352816081
470,63.1053468646
471,63.5919488493
472,64.1856970269
473,61.1708850259
474,60.2162799002
475,63.8280491893
476,64.5427595447
477,63.5729145992
478,63.3992574232
479,63.5027185105
480,60.2374098513
481,73.2129158487
482,73.9414971447
483,64.1338241934
484,64.2718353335
485,61.7985482451
486,60.4634971735
487,63.1358965972
488,64.3978940802
489,66.3463277203
490,64.5278115503
491,74.0702894133
492,74.1020525392
493,70.4801187482
494,72.9305279771
495,64.8169898905
496,61.6459443902
497,60.0958783001
498,60.1338874504
499,62.4508457673
500,60.2808121606
501,66.6186845486
502,73.4999388522
503,65.2187864656
504,65.1042113343
505,64.6134663847
506,63.6993286737
507,61.514712098
508,63.7655771817
509,63.8096587165
510,64.1523152523
511,61.8314015709
512,63.800141211
513,63.7486676485
514,62.2303215876
515,63.5959671731
516,64.5048309497
517,64.8210922438
518,64.1567885964
519,64.3608686471
520,66.4023494858
521,64.3332887992
522,64.2100520898
523,63.8666086252
524,64.3523618305
525,63.2497802708
526,64.6753263978
527,63.6704560972
528,61.3954419933
529,60.4914793483
530,63.2739105437
531,64.2544795423
532,64.3192285465
533,64.4992910797
534,62.8616183251
535,63.8747123615
536,63.2816593417
537,62.1732352045
538,64.281920131
539,63.4999533144
540,65.0528370788
541,64.0694121307
542,64.6822566823
543,63.9401675652
544,64.5551809553
545,62.1867943127
546,61.7772826286
547,61.100652133
548,62.4674659583
549,64.1172333427
550,64.1437422556
551,70.3099045101
552,63.6952860287
553,63.290322423
554,61.1716706157
555,60.4430236829
556,59.6808053295
557,60.3138147211
558,62.1702182429
559,60.4160504249
560,60.1269080113
561,64.8021302464
562,64.5928539332
563,63.9307896595
564,61.4748764414
565,63.2522123438
566,61.5061168152
567,64.1719928669
568,63.3965231621
569,63.8893052183
570,63.8509759128
571,64.4237888835
572,69.9494492049
573,65.298342355
574,63.9384767625
575,63.7622088109
576,65.141466055
577,64.0614538103
578,64.3390335996
579,61.8747203964
580,60.9974343828
581,64.4414550011
582,63.9113217283
583,61.7665864549
584,63.5474288974
585,72.0791212884
586,64.5065325827
587,70.2731175017
588,63.1120560362
589,62.4099474352
590,63.8987314001
591,62.6077087715
592,60.9400197408
593,63.6043972665
594,63.6755470954
595,61.6789896146
596,61.7657683481
597,60.630501732
598,60.1070239983
599,62.5367544404
600,64.0422821678
601,71.0307080014
602,63.8110390646
603,62.0718872083
604,64.0418684163
605,64.1758015818
606,63.2831767931
607,71.0983798708
608,63.6781380735
609,72.0276984589
610,72.3740618041
611,72.4873984149
612,70.9763387802
613,72.1930219326
614,72.4025268698
615,72.3453254463
616,69.5363007481
617,72.3050277558
618,63.1210719583
619,64.1530094511
620,63.4553483352
621,59.8096894049
622,59.6336320404
623,61.6463434328
624,63.0883601762
625,61.2338461468
626,62.6460769251
627,62.6968810418
628,62.5599145341
629,62.6193577939
630,59.2354157367
631,62.5258628307
632,62.9253262462
633,63.0214767126
634,62.1866533556
635,63.5329171018
636,62.7290583847
637,62.9084648927
638,61.6673683256
639,71.1459496708
640,63.2080103026
641,64.081754466
642,63.4206760987
643,64.1290476757
644,64.2654040731
645,61.6241733051
646,63.0546612833
647,64.6241366117
648,62.6120790671
649,59.8912770562
650,63.9708270646
651,59.4995001318
652,59.4716830996
653,62.528449632
654,59.031192731
655,59.4437688156
656,58.945251546
657,61.0604567842
658,60.5271087184
659,63.2325493493
660,71.1002259909
661,63.8952982616
662,63.1513149321
663,64.3395139332
664,64.1145669813
665,63.9771533447
666,63.3327936461
667,62.1241943608
668,61.0960717735
669,60.6590668045
670,61.8828730529
671,63.1915437212
672,61.1308283191
673,63.0908091514
674,62.900950158
675,60.2387069066
676,61.9889036473
677,64.1664197142
678,60.3420367148
679,62.4900739046
680,62.3281721347
681,58.9522657332
682,61.2702366308
683,63.4493420876
684,62.6852934895
685,66.0283179347
686,63.5003888894
687,63.7059455217
688,63.1577579861
689,62.6497494644
690,64.0104776782
691,63.0147196689
692,62.7328699693
693,63.3826987828
694,63.8889373579
695,62.9217394879
696,58.7862250914
697,62.4854991516
698,63.4386923005
699,63.9236250187
700,64.1159363343
701,62.8595165703
702,61.0119446773
703,60.7539441075
704,62.9799297296
705,60.7441319211
706,63.0854346879
707,62.1360096823
708,63.1855540892
709,59.0892281062
710,64.2328982248
711,64.3376073931
712,70.6863708363
713,63.4614004308
714,63.63074641
715,63.3469543389
716,70.5907823934
717,65.9471980659
718,64.3996407179
719,65.9339131991
720,60.1367532301
721,59.5203434144
722,58.6436983392
723,61.093886704
724,61.9644776387
725,61.1336645648
726,61.8907243349
727,59.6351962984
728,58.6963794698
729,59.1806769728
730,61.7018104754
731,59.5424431849
732,59.0844646621
733,58.9438926274
734,64.3253638451
735,64.3580399665
736,61.1789121931
737,59.2869734581
738,64.1219413712
739,58.5805572672
740,61.5324337451
741,58.5839984045
742,59.0748687937
743,60.8668562707
744,61.169053047
745,61.1729749488
746,58.989346334
747,59.1414528679
748,58.7198596576
749,59.0613093634
750,60.7009215927
751,62.461755488
752,58.6172501087
753,61.0629036387
754,61.008869405
755,59.8544199039
756,59.2407791082
757,64.9115066184
758,60.2240839387
759,58.4571629746
760,63.8366804766
761,63.7127318537
762,63.5154386023
763,58.6348859177
764,62.7540813855
765,63.4338563996
766,63.6857187437
767,63.772527549
768,63.2611170794
769,64.3993116333
770,63.4279545391
771,62.5458361859
772,64.4368265639
773,64.5580576007
774,64.8438633505
775,60.4021875809
776,63.7860785403
777,62.9940271133
778,63.992731482
779,64.8462518522
780,62.4918485077
781,65.5944944956
782,62.0975981181
783,63.2891611653
784,64.6119402255
785,62.3283368075
786,61.4472090023
787,62.3808228895
788,61.251541557
789,61.5163820937
790,61.1987600494
791,63.0739741382
792,61.0122947861
793,58.5784564395
794,60.7257578646
795,60.8688241303
796,60.6692724397
797,63.9156373299
798,61.1819501704
799,58.815345868
800,61.1946575871
801,62.725003802
802,60.8986142223
803,60.3324605026
804,61.7893865764
805,61.2481780884
806,64.7686127953
807,64.5145942404
808,63.6948582929
809,64.2395331236
810,59.5418015838
811,63.7534469586
812,61.4311458699
813,64.0386852359
814,63.0301720165
815,64.7566605439
816,62.2832943058
817,63.7878385613
818,61.7661344585
819,63.3880119193
820,58.896738816
821,60.4900187377
822,61.7730951835
823,63.3594158613
824,64.1207548992
825,63.692159738
826,64.022047017
827,64.2829840474
828,63.2009836127
829,58.3260132827
830,59.4376576898
831,61.4012044216
832,60.643325906
833,61.3899979827
834,63.5380894542
835,62.6801792979
836,63.1275213303
837,62.2805756793
838,63.0496703096
839,64.0794810069
840,61.6192703018
841,63.6154809302
842,62.4826977257
843,63.9161658583
844,64.0248592734
845,72.2261446005
846,63.0551666169
847,69.9272647518
848,71.7978183953
849,65.4011656801
850,69.6713701509
851,63.122040805
852,64.4228875492
853,60.5903529449
854,64.4952726797
855,63.6755554221
856,59.0904987467
857,59.9539808285
858,61.4115400523
859,58.8806311044
860,58.5120973894
861,58.4693957198
862,58.8782494027
863,61.7430402114
864,61.3069894998
865,61.6293188986
866,60.6998847852
867,61.7005229791
868,63.7269335952
869,62.2869811983
870,64.2611380945
871,64.3111304484
872,64.3143610711
873,72.6312234101
874,63.1939556641
875,62.8702153081
876,62.0107093457
877,63.1374805541
878,63.2643301622
879,63.8228138823
880,70.0843665637
881,64.2553441506
882,71.6538596123
883,63.8358357915
884,63.5427998607
885,65.5347545369
886,62.168854536
887,71.3383811914
888,64.0395604315
889,61.0804252923
890,61.4820053335
891,69.6690688759
892,63.0932936229
893,59.5949348369
894,58.3981246332
895,63.2891161583
896,64.6889478665
897,60.384335641
898,64.1445088769
899,58.9898525325
900,61.4829329582
901,60.5575091101
902,63.011412603
903,60.5246033975
904,61.1192169662
905,58.2684804706
906,59.1664830308
907,58.2331843011
908,58.2670830566
909,62.5371304672
910,62.0559472437
911,61.462880908
912,62.4559581778
913,63.1381067228
914,63.8707535001
915,61.9759000146
916,59.4323366742
917,63.6460835737
918,60.9226020032
919,60.7541859343
920,61.628928156
921,63.0429126274
922,62.7124486624
923,62.8194595506
924,64.2627895438
925,61.555592537
926,70.079820428
927,64.6763024267
928,63.9927546777
929,69.6346292832
930,64.0524241791
931,61.4254133856
932,64.2908206395
933,62.8320184829
934,60.8046715326
935,62.2598881356
936,62.4966431651
937,62.076411226
938,61.586516147
939,61.5793251739
940,63.9293950055
941,61.4316632626
942,63.3370051564
943,63.1602259734
944,64.2877146192
945,64.8116360786
946,61.9433080698
947,64.2233440264
948,69.405795922
949,64.3033059653
950,64.1137321803
951,63.7905861686
952,60.6419533513
953,60.8064439994
954,58.3454610544
955,60.9721927677
956,58.5690935744
957,58.6829261864
958,62.642760783
959,63.8319492803
960,63.6123936911
961,62.0436625061
962,59.5015522588
963,60.1078870399
964,61.1204557468
965,63.7963502737
966,69.8213986649
967,61.6579568197
968,60.0151250122
969,62.6140733712
970,68.3923637288
971,61.9403586066
972,63.6260520358
973,62.7867069496
974,63.4034819935
975,64.6412507548
976,61.8963892362
977,64.5621308233
978,64.6833252161
979,64.7177786895
980,70.3527891218
981,62.2825692495
982,62.7173306077
983,62.7689345053
984,62.1721421316
985,62.0779407374
986,61.7805391001
987,59.9226192699
988,64.2861329957
989,64.0123549574
990,59.8741113397
991,61.082756769
992,62.5064714331
993,62.7785997982
994,61.2079115521
995,61.5822129934
996,61.5039668952
997,61.6997398066
998,59.0439879686
999,58.2225481489
1000,58.8709154391
1001,58.1627234591
1002,62.440504749
1003,58.9425438158
1004,62.4206249485
1005,60.5729253599
1006,70.3325968619
1007,70.3918857573
1008,68.7903899301
1009,61.5376895696
1010,61.1169949675
1011,62.4331970827
1012,60.6370278676
1013,63.3994872363
1014,60.0404422578
1015,62.3487982676
1016,58.5786261414
1017,58.9979766252
1018,58.8485963776
1019,60.2380721565
1020,59.6699042227
1021,59.8740344646
1022,59.6208715367
1023,58.6820288714
1024,61.9416050867
1025,62.4966689349
1026,62.2931607302
1027,62.8808949072
1028,62.804177219
1029,63.7356875269
1030,62.5651293279
1031,63.5631910154
1032,62.1187796726
1033,61.7606809689
1034,62.8828464212
1035,63.9929881839
1036,62.6728711073
1037,62.6464479595
1038,59.9864710076
1039,58.8171456396
1040,59.9455493923
1041,62.8098931977
1042,59.0102191617
1043,61.8993421569
1044,62.6779747668
1045,59.7328974736
1046,62.3162328817
1047,60.6314465923
1048,62.0819294336
1049,62.9681936119
1050,62.8600363592
1051,61.2735741607
1052,62.1015181952
1053,61.9498110647
1054,59.7830230945
1055,61.7575607443
1056,62.5023088418
1057,61.8921496629
1058,59.6425532191
1059,60.0044670094
1060,59.458580544
1061,58.8872712684
1062,59.5812042631
1063,59.471803822
1064,62.8679690842
1065,62.7007746066
1066,62.4492905214
1067,60.0310202131
1068,61.9966727522
1069,61.1223559452
1070,64.685001451
1071,61.1466413901
1072,70.1696291295
1073,62.9864446225
1074,62.8249019484
1075,59.630769381
1076,60.3770487839
1077,64.3568891081
1078,62.5913218793
1079,60.8391629742
1080,69.6504651087
1081,70.1884803387
1082,69.7071620341
1083,63.8670722934
1084,63.8277583048
1085,65.7675291867
1086,65.6363346357
1087,62.6235124038
1088,63.8147574685
1089,63.8229995621
1090,63.9329656145
1091,62.506045523
1092,63.7367199741
1093,58.9140291597
1094,63.2224729105
1095,62.023690396
1096,62.5930234107
1097,62.18050846
1098,69.9509996281
1099,59.1951214218
1100,59.5612877241
1101,62.7911521552
1102,64.8339900935
1103,62.4731829524
1104,60.8457291663
1105,59.005638364
1106,58.6942346211
1107,60.6495591584
1108,58.3699334053
1109,60.3804252559
1110,62.0860014013
1111,60.7890278088
1112,59.9644482571
1113,62.0111540152
1114,58.2451077585
1115,58.3429650228
1116,59.5804411495
1117,59.6532603229
1118,59.8812877989
1119,60.1997179834
1120,62.6191045009
1121,63.8274252396
1122,59.5234779913
1123,60.625475252
1124,61.0534758834
1125,63.2955511185
1126,68.5710557132
1127,62.8164164947
1128,63.6665122617
1129,68.3657190489
1130,68.5238858424
1131,69.8936485188
1132,59.9747026589
1133,60.122356154
1134,62.2234925743
1135,63.7097359644
1136,69.5345328032
1137,67.827515512
1138,67.8259819376
1139,63.8034500318
1140,62.2263040478
1141,62.5743894944
1142,62.0911318049
1143,61.6293256049
1144,61.7839372123
1145,62.1981826661
1146,63.1309188162
1147,61.6952565889
1148,62.7703499211
1149,69.7759369865
1150,68.264342464
1151,68.3673480062
1152,59.9216511411
1153,61.4909883318
1154,62.2953471234
1155,63.4480579874
1156,58.9826923347
1157,60.7541460653
1158,57.8829500759
1159,60.1528778832
1160,61.0241830864
1161,59.0328822218
1162,62.8118134848
1163,60.6628692213
1164,58.8748370578
1165,60.2672000234
1166,58.2192032851
1167,60.3445712863
1168,65.7330216867
1169,60.9406887432
1170,60.1401040511
1171,60.0030655112
1172,62.2870659429
1173,61.4679450875
1174,62.7811630843
1175,59.162013769
1176,60.6428514053
1177,62.0214719427
1178,63.9291163639
1179,63.557333624
1180,62.0451596318
1181,59.5621230001
1182,58.6373304091
1183,57.7878773018
1184,58.6374673765
1185,58.4909718713
1186,59.7764792147
1187,57.8527096343
1188,58.3631884032
1189,57.8174552503
1190,58.4617761212
1191,59.6165407567
1192,57.8146933442
1193,57.7695132358
1194,58.3456249084
1195,58.5918767638
1196,59.9420899521
1197,60.4203004991
1198,61.1560313893
1199,61.8118563819
1200,60.936905419
1201,60.7827456309
1202,62.8505143431
1203,61.866016501
1204,60.5147055027
1205,59.5852011518
1206,60.1438356689
1207,57.7380960019
1208,61.1560437539
1209,62.8763502798
1210,61.1124896153
1211,60.4119799906
1212,63.9575906332
1213,69.3997862434
1214,62.2025100014
1215,58.6011065336
1216,58.3362291576
1217,57.6042878293
1218,58.7855725991
1219,57.6042090119
1220,58.9841396216
1221,58.8635645459
1222,60.7382218567
1223,62.8269751791
1224,61.6865641959
1225,68.9663096898
1226,61.4687153216
1227,59.7538905571
1228,58.2798716396
1229,61.4592163109
1230,62.7732818489
1231,63.3600728958
1232,59.6749126259
1233,59.0281364339
1234,59.6939984445
1235,60.3890926546
1236,58.387839179
1237,57.3413465103
1238,60.9731474405
1239,61.0028180399
1240,61.5185601478
1241,61.1478999559
1242,63.5878621608
1243,59.2560433085
1244,60.0953872913
1245,60.0989524308
1246,58.721203082
1247,60.4648628752
1248,59.1734579882
1249,58.7326339713
1250,58.0913535844
1251,58.2807676327
1252,57.9706676196
1253,57.1750149576
1254,60.1438728222
1255,63.0256951733
1256,69.0667950439
1257,62.9517270967
1258,62.8334026021
1259,61.1401753014
1260,61.1202565974
1261,61.5096902277
1262,60.7335466949
1263,58.9142666853
1264,57.1957289696
1265,59.8501790715
1266,59.7858131433
1267,57.5135007334
1268,57.0368349989
1269,59.4955036234
1270,59.47921494
1271,63.2605903469
1272,61.3101869854
1273,61.0533645447
1274,58.6174208063
1275,59.7519734041
1276,60.7466633867
1277,60.9778230099
1278,57.5541934375
1279,60.2942899296
1280,57.9846065373
1281,58.2042296466
1282,57.0406025661
1283,57.5715296081
1284,56.9371476156
1285,56.9747557425
1286,58.3222999694
1287,68.5900864473
1288,68.7428401361
1289,58.9676075021
1290,63.3303922172
1291,62.0703320311
1292,68.8747117204
1293,68.9457672026
1294,62.2752544154
1295,60.215619263
1296,60.914672726
1297,59.1511818364
1298,58.2886715864
1299,57.6859968416
1300,62.8420279971
1301,61.2414975736
1302,60.2890751279
1303,57.4568726593
1304,61.1784898031
1305,59.7436558946
1306,57.7208669394
1307,66.5309884863
1308,63.8906371743
1309,62.9070299013
1310,60.6768326509
1311,60.6330032197
1312,61.0409791056
1313,60.8459504244
1314,59.8696706136
1315,60.2375132382
1316,58.9664822661
1317,57.5526101707
1318,60.4944197644
1319,67.7691823763
1320,62.1971318254
1321,60.5342880535
1322,60.7980720696
1323,59.0579457917
1324,62.7878057613
1325,63.5379236472
1326,68.332063745
1327,62.7757529285
1328,63.360574271
1329,60.1908883088
1330,64.0891738506
1331,57.7249742145
1332,61.9724459967
1333,63.0800029708
1334,60.4005523508
1335,61.8025403831
1336,59.8829214791
1337,62.7466541167
1338,69.6518098751
1339,60.6772936453
1340,69.8167006482
1341,60.4499391594
1342,61.6658045998
1343,61.8012424653
1344,69.7837220494
1345,63.3472982292
1346,58.1292353656
1347,58.8658920958
1348,59.5007606906
1349,63.2536775411
1350,60.445736857
1351,63.9758243271
1352,60.9773763001
1353,62.7368401895
1354,60.8116516673
1355,59.2913896544
1356,61.1175934946
1357,56.3331081261
1358,58.9125882773
1359,56.0971222055
1360,57.6993003373
1361,59.3676878547
1362,56.8041813756
1363,61.1747007651
1364,58.5293234337
1365,59.4192569967
1366,56.3044095267
1367,55.9933660868
1368,56.1808273732
1369,56.6580019409
1370,58.6607997009
1371,57.7804702085
1372,61.8406632847
1373,59.0359556657
1374,59.3829178696
1375,55.8436043174
1376,57.0082651936
1377,57.3027445177
1378,56.3390311685
1379,62.6736995184
1380,60.944614501
1381,60.4566857394
1382,57.8382190967
1383,60.3452618109
1384,64.4738785606
1385,61.2688538458
1386,63.6682730692
1387,61.2081084726
1388,68.7045277409
1389,62.3351552213
1390,66.7661535693
1391,69.2966482549
1392,59.3251848523
1393,60.9427216913
1394,59.0012747236
1395,57.8007929954
1396,58.9039268842
1397,59.6502161993
1398,60.3251055809
1399,58.5715451132
1400,57.9477162266
1401,66.977292042
1402,62.6097671673
1403,62.592618326
1404,61.8773130563
1405,62.1255060659
1406,62.2578578006
1407,59.750404882
1408,63.1410295346
1409,62.7529494425
1410,61.5295018204
1411,57.7744421679
1412,60.986544491
1413,59.7958773208
1414,61.6896122767
1415,61.1662939165
1416,58.5536943247
1417,61.44435726
1418,63.1572132354
1419,59.4741918968
1420,64.2897174499
1421,61.9486282803
1422,59.4232435912
1423,58.717261596
1424,59.4417407868
1425,57.9342957989
1426,58.2793107132
1427,58.3525544567
1428,62.7140553261
1429,66.6429328086
1430,59.8247690802
1431,62.0038038927
1432,60.7364310024
1433,56.7304082039
1434,58.1329650662
1435,60.6197309201
1436,57.7315841703
1437,58.7516937512
1438,66.6470478212
1439,63.0928970395
1440,56.8954163392
1441,55.4301311238
1442,57.5138963337
1443,56.8787399608
1444,56.3179391667
1445,58.036972798
1446,66.8538585895
1447,66.1191951209
1448,58.6546540923
1449,55.9635219452
1450,56.9067781014
1451,55.4582970396
1452,57.9181949755
1453,57.1860812931
1454,58.4744559173
1455,56.7514459593
1456,54.6072089415
1457,57.6835265308
1458,56.7119304189
1459,54.6396381113
1460,58.026968375
1461,54.6612496511
1462,55.3516188657
1463,55.3277128703
1464,54.6629446739
1465,55.5130603254
1466,54.7276116045
1467,58.2898539706
1468,60.1803852182
1469,61.79501739
1470,58.9437611922
1471,58.7514516974
1472,59.062995296
1473,66.7222982056
1474,65.9134344996
1475,60.1618734137
1476,62.6437783938
1477,66.8687078437
1478,59.9874781083
1479,58.7923671598
1480,58.7359609367
1481,56.695987661
1482,58.1383535011
1483,54.6862513717
1484,58.9711393365
1485,58.3705950725
1486,58.3417280057
1487,58.2014517137
1488,56.2327088539
1489,59.9555394549
1490,59.2422359728
1491,58.1371065426
1492,58.0587990227
1493,58.8869379152
1494,59.2566447917
1495,60.7801031453
1496,59.3746933141
1497,60.8447515788
1498,58.7097668543
1499,65.9225964704
1500,59.7293306542
1501,58.1270340394
1502,62.4694865977
1503,62.0551064005
1504,65.8336497593
1505,58.7704899709
1506,57.1581628861
1507,56.8231393154
1508,57.7598483539
1509,58.6416142013
