HOUR,E_D
1513,22.3273361822
1514,22.2976102573
1515,22.1207685983
1516,22.0714071237
1517,22.1321537139
1518,22.2850229182
1519,22.3299721881
1520,22.3514525807
1521,22.3549729669
1522,22.3297137941
1523,22.3245174851
1524,22.3111891249
1525,22.3309870534
1526,22.3476327915
1527,22.3468774447
1528,22.3403888838
1529,22.262136157
1530,22.0592193986
1531,22.0348211998
1532,22.0320999563
1533,22.0299299032
1534,22.0308342362
1535,22.0308047747
1536,22.0402521805
1537,22.0517406994
1538,22.0384249659
1539,22.0636132834
1540,22.0274269111
1541,22.0104751599
1542,22.0079921886
1543,22.0058014594
1544,22.0034967793
1545,22.0008119819
1546,21.9979995283
1547,21.9953005006
1548,21.9928518461
1549,21.9911244879
1550,21.9897372501
1551,21.9862836821
1552,21.9837298409
1553,21.9814152155
1554,21.9790857367
1555,21.9767422646
1556,21.9743832234
1557,21.9720220026
1558,21.9697323666
1559,21.9672133742
1560,21.9649424383
1561,21.9742071722
1562,22.0369666158
1563,22.0336813838
1564,22.0569584866
1565,22.1438175288
1566,22.1628612612
1567,22.1496375968
1568,22.116529278
1569,22.1359006981
1570,22.117396273
1571,22.1055797226
1572,22.1134102804
1573,22.1204012521
1574,22.1103009035
1575,22.0852231487
1576,22.0886742145
1577,22.0865480782
1578,22.0477004638
1579,22.0002021585
1580,22.0140014564
1581,22.0000691274
1582,22.0308541769
1583,22.0706874312
1584,22.0673153387
1585,22.0625298997
1586,22.0624061326
1587,22.058405764
1588,22.0287989877
1589,21.9857533061
1590,22.0174236777
1591,21.9583773002
1592,21.8860027855
1593,21.8906967647
1594,21.8841643884
1595,21.8726489823
1596,21.8697026818
1597,21.8698707628
1598,21.8856145866
1599,21.8957379533
1600,21.9333398519
1601,22.0054271011
1602,22.0068225725
1603,22.0009936745
1604,21.9943353338
1605,21.9915791366
1606,21.9782763329
1607,21.9000656415
1608,21.872625061
1609,21.9523735945
1610,21.9758012347
1611,21.976632966
1612,21.9733124056
1613,21.9694965122
1614,21.9666794739
1615,21.9610598513
1616,21.9541175738
1617,21.9421178262
1618,21.8849016178
1619,21.8697948327
1620,21.8353207503
1621,21.8483076232
1622,21.9076016152
1623,21.9266001388
1624,21.9267757694
1625,21.9147853529
1626,21.8811629496
1627,21.7806564688
1628,21.7673617949
1629,21.7651922372
1630,21.7657336669
1631,21.7903842065
1632,21.80913229
1633,21.799328455
1634,21.7619958194
1635,21.7659229859
1636,21.7648589088
1637,21.7512038748
1638,21.7476197098
1639,21.7456510161
1640,21.7439366905
1641,21.7542693017
1642,21.8043432548
1643,21.8559880295
1644,21.8548742995
1645,21.852994353
1646,21.8502445425
1647,21.8473062354
1648,21.8440690037
1649,21.8401681247
1650,21.8362419491
1651,21.8322093883
1652,21.8281127557
1653,21.8240161228
1654,21.819890804
1655,21.8157463203
1656,21.8115826901
1657,21.8073998111
1658,21.8031977215
1659,21.7989763942
1660,21.7947358562
1661,21.7904760368
1662,21.7861969348
1663,21.7818984426
1664,21.77732124
1665,21.7731612658
1666,21.7709115324
1667,21.7686263738
1668,21.7663293784
1669,21.764022185
1670,21.7617048457
1671,21.759377353
1672,21.7570396995
1673,21.7547248778
1674,21.7524383363
1675,21.750141922
1676,21.7478356287
1677,21.7455194505
1678,21.7431933817
1679,21.7408574166
1680,21.6849417999
1681,21.6860806131
1682,21.6861442854
1683,21.7045216635
1684,21.7177046885
1685,21.7240360568
1686,21.7226017077
1687,21.7008759219
1688,21.6620794492
1689,21.6523116734
1690,21.6350959444
1691,21.6296575948
1692,21.6270899064
1693,21.6245375963
1694,21.62197504
1695,21.6194022177
1696,21.6173028212
1697,21.6156079558
1698,21.6139063815
1699,21.6121980978
1700,21.6104831047
1701,21.6087614022
1702,21.6070329904
1703,21.6052978697
1704,21.6035560406
1705,21.6018075039
1706,21.6000522604
1707,21.5982903427
1708,21.5965405985
1709,21.5948190382
1710,21.5930909821
1711,21.5913564297
1712,21.5896153831
1713,21.5878679238
1714,21.5861142229
1715,21.5843668676
1716,21.5835188975
1717,21.5808926275
1718,21.5790329306
1719,21.577246411
1720,21.5754535042
1721,21.5736541214
1722,21.571848274
1723,21.5700359685
1724,21.5682172061
1725,21.5663919914
1726,21.5645603287
1727,21.562722223
1728,21.560877679
1729,21.5590267019
1730,21.5571692971
1731,21.55530547
1732,21.5534352263
1733,21.5515585719
1734,21.5496755129
1735,21.5477860555
1736,21.5458902062
1737,21.5439879717
1738,21.5420793589
1739,21.5401643747
1740,21.5382430264
1741,21.5363153216
1742,21.5343812677
1743,21.5324408726
1744,21.5304941444
1745,21.5285410912
1746,21.5265817216
1747,21.5246160441
1748,21.5226440676
1749,21.520665801
1750,21.5186812535
1751,21.5161826585
1752,21.513295313
1753,21.5103989284
1754,21.5074935193
1755,21.5045791004
1756,21.5016556868
1757,21.4987232937
1758,21.4957819369
1759,21.4928317144
1760,21.489873147
1761,21.4869272158
1762,21.4840208462
1763,21.4814445791
1764,21.4831406769
1765,21.4816661641
1766,21.4737108789
1767,21.4692416288
1768,21.4663222963
1769,21.4631684419
1770,21.4600211451
1771,21.4567470169
1772,21.4536711811
1773,21.4505974347
1774,21.4475150174
1775,21.4444239461
1776,21.4413242415
1777,21.4382159249
1778,21.4350990176
1779,21.4319735413
1780,21.428839518
1781,21.4256969699
1782,21.4225459196
1783,21.41938639
1784,21.416218404
1785,21.4130419853
1786,21.4098571616
1787,21.4066639443
1788,21.4034623702
1789,21.4002524888
1790,21.3970470591
1791,21.3938192317
1792,21.3905916281
1793,21.3884593555
1794,21.3866640602
1795,21.3848051097
1796,21.4032751384
1797,21.4089380007
1798,21.4350074355
1799,21.4417085487
1800,21.3653349167
1801,21.3621376715
1802,21.3621321596
1803,21.4070679701
1804,21.4273376772
1805,21.4243178003
1806,21.4209702242
1807,21.4176147786
1808,21.414251452
1809,21.4108803526
1810,21.407501636
1811,21.4041151336
1812,21.4007209094
1813,21.3973190219
1814,21.3939095028
1815,21.3904923836
1816,21.3870676964
1817,21.3836354737
1818,21.3801957478
1819,21.3767485516
1820,21.3733181157
1821,21.3701157311
1822,21.3669065289
1823,21.3636905405
1824,21.3604677973
1825,21.3572383313
1826,21.3540021744
1827,21.3507593588
1828,21.3475099172
1829,21.3442538821
1830,21.3409912867
1831,21.337722164
1832,21.3344465476
1833,21.3311644711
1834,21.3278759683
1835,21.3245810734
1836,21.3212798208
1837,21.3179722449
1838,21.3146583807
1839,21.3113382631
1840,21.3080119273
1841,21.3046794089
1842,21.3013407435
1843,21.2979959669
1844,21.2946451154
1845,21.2912882252
1846,21.2879253329
1847,21.2845564752
1848,21.2811816892
1849,21.2777690562
1850,21.2743304246
1851,21.2708858874
1852,21.2674354828
1853,21.2639792495
1854,21.2605172263
1855,21.2570494522
1856,21.2535759664
1857,21.2500967935
1858,21.2466120154
1859,21.2431216334
1860,21.2396199058
1861,21.2231459759
1862,21.2150792152
1863,21.2028784963
1864,21.1861118801
1865,21.083770127
1866,21.0141106591
1867,21.1421609899
1868,21.140629522
1869,21.1285418144
1870,21.1164210156
1871,21.104005385
1872,21.0915612839
1873,21.0770577968
1874,21.0664306486
1875,21.0541277347
1876,21.0415539722
1877,21.0291473676
1878,21.0166454125
1879,20.9977277998
1880,20.9901926887
1881,20.9796644932
1882,20.9668513352
1883,20.9542688978
1884,20.94180309
1885,20.928942381
1886,20.9157971632
1887,20.9008721827
1888,20.8892184799
1889,20.8797023302
1890,20.8711803608
1891,20.8740331791
1892,20.8712717407
1893,20.8679559288
1894,20.8645939748
1895,20.8611545945
1896,20.8577111293
1897,20.8542639115
1898,20.8510839553
1899,20.848556418
1900,20.8460246867
1901,20.8434886154
1902,20.8409537858
1903,20.8384044172
1904,20.8358703762
1905,20.8333316268
1906,20.830785469
1907,20.8282369097
1908,20.8256859916
1909,20.8231327472
1910,20.8205772094
1911,20.818019411
1912,20.8154593849
1913,20.8128971642
1914,20.810332782
1915,20.8077662713
1916,20.8051976653
1917,20.8026701468
1918,20.8001797765
1919,20.7976874748
1920,20.7921309263
1921,20.7926486853
1922,20.7901982878
1923,20.7876983464
1924,20.784162787
1925,20.7712171805
1926,20.7786322944
1927,20.7776400221
1928,20.775107586
1929,20.7720070472
1930,20.7692088734
1931,20.7654690164
1932,20.7616217501
1933,20.7621156635
1934,20.7601184885
1935,20.7584225773
1936,20.756718824
1937,20.755014161
1938,20.7533086136
1939,20.7516022035
1940,20.7498949566
1941,20.7481868916
1942,20.7464780279
1943,20.7447682059
1944,20.7430580177
1945,20.7413469139
1946,20.7396351034
1947,20.737922611
1948,20.7362094598
1949,20.7344954959
1950,20.7327751719
1951,20.730909276
1952,20.7292388447
1953,20.7276329302
1954,20.7259179681
1955,20.7241990108
1956,20.7224744786
1957,20.7207494134
1958,20.7190240528
1959,20.717298344
1960,20.7155721476
1961,20.7138455852
1962,20.7121186797
1963,20.7103914538
1964,20.7086639304
1965,20.706936132
1966,20.7052080816
1967,20.7034798018
1968,20.7017513154
1969,20.700022645
1970,20.6982433355
1971,20.6964153098
1972,20.6945871598
1973,20.6927589144
1974,20.6909305939
1975,20.6891022222
1976,20.6872738238
1977,20.6854454115
1978,20.6835611761
1979,20.6773277584
1980,20.6714823748
1981,20.6529916346
1982,20.642098697
1983,20.6401834452
1984,20.638483669
1985,20.6374011273
1986,20.6406970322
1987,20.6411870423
1988,20.6288368225
1989,20.6250124467
1990,20.6194011585
1991,20.6258424371
1992,20.6552692806
1993,20.654932471
1994,20.6531012968
1995,20.6518643667
1996,20.6506490731
1997,20.6488552568
1998,20.6466687418
1999,20.6440487174
2000,20.6415567651
2001,20.6404451661
2002,20.6210033382
2003,20.5712138604
2004,20.5671652386
2005,20.5634245967
2006,20.5463602342
2007,20.5436046699
2008,20.552149106
2009,20.5355836415
2010,20.5292650632
2011,20.5264555085
2012,20.5227305094
2013,20.5174563141
2014,20.5144042404
2015,20.5104774003
2016,20.5058995074
2017,20.5000626361
2018,20.4954850367
2019,20.4913212368
2020,20.4871598021
2021,20.4827053944
2022,20.4784107896
2023,20.4744894783
2024,20.4705705283
2025,20.4666540647
2026,20.4627399307
2027,20.4588284615
2028,20.4549206471
2029,20.4510128689
2030,20.4471089562
2031,20.4432080618
2032,20.4394196915
2033,20.435751037
2034,20.4320644347
2035,20.42832347
2036,20.4241324379
2037,20.4219672744
2038,20.4328817114
2039,20.4561762691
2040,20.4221674925
2041,20.4058037921
2042,20.4001439277
2043,20.3959361163
2044,20.3918286213
2045,20.3877291438
2046,20.3837705642
2047,20.3824456089
2048,20.3821658851
2049,20.3880621918
2050,20.4234621284
2051,20.4332359557
2052,20.4348400169
2053,20.432712584
2054,20.4289565009
2055,20.4250858177
2056,20.4212905577
2057,20.4175014549
2058,20.4136899959
2059,20.4098822316
2060,20.4059955181
2061,20.401954399
2062,20.3979160652
2063,20.3936435239
2064,20.3707681318
2065,20.3554389493
2066,20.3794801891
2067,20.375905444
2068,20.3470730103
2069,20.3039900671
2070,20.2857095861
2071,20.2794721905
2072,20.2751183436
2073,20.2708894193
2074,20.2666661347
2075,20.2624480075
2076,20.2582350825
2077,20.2540273978
2078,20.2498250013
2079,20.2479981484
2080,20.2469830538
2081,20.2459692508
2082,20.2449567652
2083,20.24394562
2084,20.2429358162
2085,20.2419273668
2086,20.2409295114
2087,20.2413587934
2088,20.2404291856
2089,20.2379992558
2090,20.2369285476
2091,20.2391994857
2092,20.2445845958
2093,20.2426827407
2094,20.2494834687
2095,20.2625785621
2096,20.2591869242
2097,20.2537384028
2098,20.248086704
2099,20.2443274888
2100,20.230157091
2101,20.2250872678
2102,20.2227253956
2103,20.2212923934
2104,20.2199383709
2105,20.2185874026
2106,20.2172385702
2107,20.2158918798
2108,20.214547343
2109,20.2132049721
2110,20.2118648039
2111,20.2105267767
2112,20.2091909601
2113,20.2078573629
2114,20.206526748
2115,20.2052418153
2116,20.2047902563
2117,20.2047970268
2118,20.2012570989
2119,20.1999039725
2120,20.1985950661
2121,20.1972709194
2122,20.1959562178
2123,20.1946453107
2124,20.1933367745
2125,20.1920405112
2126,20.1910019012
2127,20.1907123043
2128,20.1884662895
2129,20.18683323
2130,20.1855438754
2131,20.1842894508
2132,20.182981716
2133,20.1816883063
2134,20.1803841185
2135,20.1790986579
2136,20.1779443112
2137,20.1770720386
2138,20.1762014564
2139,20.1753348841
2140,20.1744665584
2141,20.1736039517
2142,20.1727445707
2143,20.171873826
2144,20.1710134141
2145,20.17015472
2146,20.1688056244
2147,20.1649590334
2148,20.1611202362
2149,20.1572892563
2150,20.1534661166
2151,20.1496508398
2152,20.1458434483
2153,20.142043964
2154,20.1382524089
2155,20.1344688043
2156,20.1306931718
2157,20.1269255413
2158,20.1231659044
2159,20.1194143104
2160,20.1766824093
2161,20.1758553479
2162,20.17502661
2163,20.1741996755
2164,20.1733745487
2165,20.1725512336
2166,20.1717297343
2167,20.1709100546
2168,20.1700921986
2169,20.1687085734
2170,20.1650465965
2171,20.1613928725
2172,20.1577474176
2173,20.1541102479
2174,20.150481379
2175,20.1468608265
2176,20.1432486055
2177,20.1396447309
2178,20.1360492171
2179,20.1324620785
2180,20.1288833291
2181,20.1253129825
2182,20.121751052
2183,20.1181975509
2184,20.1146524919
2185,20.1111158874
2186,20.1075877498
2187,20.104068091
2188,20.1005569226
2189,20.097054256
2190,20.0935601022
2191,20.0900744721
2192,20.0865973762
2193,20.0831288246
2194,20.0796688274
2195,20.0762173942
2196,20.0727745344
2197,20.069340257
2198,20.065914571
2199,20.0624974849
2200,20.0590890069
2201,20.055689145
2202,20.052297907
2203,20.0489153004
2204,20.0456714833
2205,20.0429915467
2206,20.0403185
2207,20.0376523484
2208,20.0349930967
2209,20.0323407496
2210,20.0296953116
2211,20.0270567867
2212,20.0244251792
2213,20.0218004927
2214,20.019182731
2215,20.0165718974
2216,20.0139679951
2217,20.0113710271
2218,20.0087714528
2219,20.0061761773
2220,20.0035878766
2221,20.0010065514
2222,19.9984224173
2223,19.9948650521
2224,19.9924858442
2225,19.9906971516
2226,19.9881733887
2227,19.9856294184
2228,19.983131627
2229,19.9806070804
2230,19.9780887068
2231,19.9755749907
2232,19.9729916155
2233,19.9704918393
2234,19.9676741893
2235,19.9622810258
2236,19.961452844
2237,19.9470465289
2238,19.9201763729
2239,19.9426956347
2240,19.952917544
2241,19.9505300651
2242,19.9428225151
2243,19.8971899677
2244,19.8821837006
2245,19.8801497558
2246,19.8781805686
2247,19.876217603
2248,19.8742603363
2249,19.8723087655
2250,19.870362887
2251,19.8684226994
2252,19.8664881995
2253,19.8645593844
2254,19.8626362512
2255,19.8607187967
2256,19.8588070178
2257,19.8569009109
2258,19.8550004727
2259,19.8531056995
2260,19.8512165876
2261,19.8493331331
2262,19.8474553321
2263,19.8455831807
2264,19.8437166776
2265,19.8418558125
2266,19.8400005794
2267,19.8381509932
2268,19.8363131185
2269,19.8346536228
2270,19.8416143489
2271,19.8708218995
2272,19.8722744952
2273,19.8759414477
2274,19.8662307576
2275,19.8410376137
2276,19.8261404582
2277,19.824364669
2278,19.824303175
2279,19.8388148677
2280,19.8675862413
2281,19.8460786858
2282,19.8333693681
2283,19.8200783607
2284,19.8248874681
2285,19.8407393499
2286,19.8520562332
2287,19.8586414187
2288,19.8571202873
2289,19.8553889721
2290,19.8534953333
2291,19.8519321145
2292,19.8502472677
2293,19.8485419743
2294,19.8468434023
2295,19.8451492517
2296,19.8434605578
2297,19.8417773149
2298,19.8400995159
2299,19.8384271532
2300,19.8367602195
2301,19.8350987074
2302,19.8334426092
2303,19.8317919173
2304,19.8301466241
2305,19.8285067219
2306,19.8268722029
2307,19.8252430591
2308,19.8236192828
2309,19.8220008661
2310,19.8203878008
2311,19.818780079
2312,19.8171776925
2313,19.8155806333
2314,19.8139887233
2315,19.8122366373
2316,19.8081480584
2317,19.8086064404
2318,19.8072599963
2319,19.805449764
2320,19.8036450011
2321,19.8018157958
2322,19.7996486952
2323,19.7966728323
2324,19.7962598733
2325,19.7945741565
2326,19.7927789846
2327,19.7909894244
2328,19.7892058701
2329,19.7874278501
2330,19.7856521902
2331,19.7828076569
2332,19.7590352142
2333,19.7543694048
2334,19.7362106744
2335,19.7313648787
2336,19.7157928337
2337,19.7070360416
2338,19.705302804
2339,19.7042260771
2340,19.7035229934
2341,19.7051321837
2342,19.7093242493
2343,19.6981235267
2344,19.6964610512
2345,19.7006487042
2346,19.7008086679
2347,19.7041764953
2348,19.7203903942
2349,19.7322523192
2350,19.7166168579
2351,19.7284661252
2352,19.7426798248
2353,19.7319783503
2354,19.7339820983
2355,19.7364880262
2356,19.7345875676
2357,19.7159002816
2358,19.7075370946
2359,19.7155922019
2360,19.726505197
2361,19.7319505515
2362,19.7311864809
2363,19.7291362518
2364,19.7221319554
2365,19.7266631609
2366,19.7258560072
2367,19.7243027143
2368,19.722755055
2369,19.7212131968
2370,19.7196695182
2371,19.718136449
2372,19.7166191101
2373,19.7150856478
2374,19.7135066709
2375,19.7119070366
2376,19.7101606756
2377,19.7087334849
2378,19.7075870074
2379,19.7061047602
2380,19.7046245315
2381,19.7031502212
2382,19.7016815686
2383,19.7002182939
2384,19.6987605661
2385,19.6973083769
2386,19.6958617173
2387,19.6944205786
2388,19.6929797312
2389,19.6915360519
2390,19.6900979175
2391,19.6886653235
2392,19.6872382587
2393,19.6858167137
2394,19.684394954
2395,19.682913059
2396,19.6814369376
2397,19.679966581
2398,19.6785019807
2399,19.6770431283
2400,19.6055226009
2401,19.6038167342
2402,19.6023886216
2403,19.6009695978
2404,19.5997236386
2405,19.5983441546
2406,19.5967338837
2407,19.5953327769
2408,19.5939394537
2409,19.5925498254
2410,19.5911667681
2411,19.5897893179
2412,19.5884174607
2413,19.5870511896
2414,19.5856904976
2415,19.5843353778
2416,19.5829858236
2417,19.5816418282
2418,19.5803033852
2419,19.5789704882
2420,19.5776431309
2421,19.5763213071
2422,19.5750050108
2423,19.5736942359
2424,19.5723889768
2425,19.5710892276
2426,19.5697949834
2427,19.5685062369
2428,19.5672229846
2429,19.5659452206
2430,19.5646729398
2431,19.5634061373
2432,19.5621448082
2433,19.5608889478
2434,19.5596385515
2435,19.5583936147
2436,19.5571541332
2437,19.5559201027
2438,19.5546915192
2439,19.5534683786
2440,19.5521658882
2441,19.5502805229
2442,19.5484036055
2443,19.5465351307
2444,19.5446750935
2445,19.5428234889
2446,19.5409803123
2447,19.5391455591
2448,19.5373192252
2449,19.5355013064
2450,19.533691799
2451,19.5318906994
2452,19.5300980042
2453,19.5283137102
2454,19.5265378144
2455,19.5247703143
2456,19.5230112072
2457,19.5212604909
2458,19.5195181633
2459,19.5177842227
2460,19.5160586674
2461,19.5143414961
2462,19.5126327077
2463,19.5109323012
2464,19.5092402759
2465,19.5075566315
2466,19.5058813677
2467,19.5042144845
2468,19.5025559822
2469,19.5009058613
2470,19.4992641224
2471,19.4976307666
2472,19.496005795
2473,19.494389209
2474,19.4927810104
2475,19.491181201
2476,19.489589783
2477,19.4880067586
2478,19.4864321307
2479,19.4848659019
2480,19.4833080753
2481,19.4817586544
2482,19.4802176427
2483,19.4786850439
2484,19.477160863
2485,19.4756451504
2486,19.4741377717
2487,19.4726726346
2488,19.4778744051
2489,19.5327753523
2490,19.5532768718
2491,19.5462724882
2492,19.5525971946
2493,19.5255925809
2494,19.5039286707
2495,19.5065370947
2496,19.549673161
2497,19.5613648826
2498,19.560636067
2499,19.5597364665
2500,19.5588251969
2501,19.5579176315
2502,19.5569903633
2503,19.5534027953
2504,19.5309142199
2505,19.5384180989
2506,19.5243990354
2507,19.48030953
2508,19.5128244248
2509,19.5401691893
2510,19.5313090978
2511,19.5414284778
2512,19.5061573442
2513,19.4396863997
2514,19.4383703989
2515,19.4488422964
2516,19.4610320936
2517,19.4854064803
2518,19.5136560566
2519,19.5351836983
2520,19.5297165058
2521,19.5349294255
2522,19.5340367122
2523,19.5328112669
2524,19.5311803243
2525,19.5297172678
2526,19.5289869481
2527,19.5281716203
2528,19.5270325832
2529,19.5258951138
2530,19.5247668507
2531,19.5236472874
2532,19.522536582
2533,19.5214347888
2534,19.5203419167
2535,19.5192579841
2536,19.5181830073
2537,19.5171170009
2538,19.5160547467
2539,19.5149886472
2540,19.5139689249
2541,19.5124460111
2542,19.5105408016
2543,19.5106241849
2544,19.5098730821
2545,19.5089135891
2546,19.5079291067
2547,19.5069529471
2548,19.505986309
2549,19.5050310618
2550,19.5040833019
2551,19.5031447571
2552,19.5022154568
2553,19.5012954209
2554,19.5003846692
2555,19.4994832219
2556,19.4985910995
2557,19.4977083224
2558,19.4968349114
2559,19.4959708875
2560,19.4951162716
2561,19.4942710852
2562,19.4934353497
2563,19.4926090868
2564,19.4917923183
2565,19.4909850662
2566,19.4901873528
2567,19.4893992004
2568,19.4886206315
2569,19.4878516689
2570,19.4870923354
2571,19.4863426541
2572,19.4856026483
2573,19.4848723412
2574,19.4841517565
2575,19.4834409178
2576,19.482739849
2577,19.4820485742
2578,19.4813671174
2579,19.4806955031
2580,19.4800337557
2581,19.4793818997
2582,19.4787399601
2583,19.4781079616
2584,19.4774859294
2585,19.4768738873
2586,19.4762718646
2587,19.4756798828
2588,19.4750979689
2589,19.4745261485
2590,19.4739644476
2591,19.4734128921
2592,19.4728715081
2593,19.4723403219
2594,19.4718193598
2595,19.4713086484
2596,19.4708082141
2597,19.4703180837
2598,19.4698382841
2599,19.469368842
2600,19.4689097847
2601,19.4684611389
2602,19.4680229326
2603,19.4675951924
2604,19.4671774848
2605,19.4667682429
2606,19.4662579939
2607,19.4639287497
2608,19.459924294
2609,19.4585852038
2610,19.4621943185
2611,19.4548153814
2612,19.4053588387
2613,19.443370064
2614,19.4605858669
2615,19.4619702349
2616,19.4628731187
2617,19.4626235609
2618,19.4489248229
2619,19.3725356433
2620,19.3642006294
2621,19.3639466014
2622,19.3651514292
2623,19.4029035802
2624,19.4232972196
2625,19.4087228331
2626,19.3678113648
2627,19.362989867
2628,19.3627524073
2629,19.3626911678
2630,19.3628275991
2631,19.3623705969
2632,19.3622382935
2633,19.3621454822
2634,19.3620631461
2635,19.3619937104
2636,19.3621407547
2637,19.3622928887
2638,19.3658273696
2639,19.3819438829
2640,19.4574685191
2641,19.4592208687
2642,19.4592878089
2643,19.4587597981
2644,19.4586641195
2645,19.4593235111
2646,19.4593877867
2647,19.4594800127
2648,19.4593333835
2649,19.4595821367
2650,19.4598152402
2651,19.4599226388
2652,19.460036255
2653,19.4601593485
2654,19.4603078478
2655,19.4604389935
2656,19.460644759
2657,19.4608253108
2658,19.4610171246
2659,19.461220045
2660,19.4614055865
2661,19.46148266
2662,19.4593073625
2663,19.4587493338
2664,19.423514603
2665,19.3822680148
2666,19.3778750481
2667,19.3660076152
2668,19.3656825398
2669,19.3659832696
2670,19.3662957306
2671,19.3666192869
2672,19.3669544082
2673,19.3673010894
2674,19.3676593017
2675,19.3680290924
2676,19.3687415983
2677,19.3688520017
2678,19.3692079526
2679,19.3696241547
2680,19.3700520352
2681,19.3704916344
2682,19.3709429598
2683,19.3714060361
2684,19.3718808877
2685,19.3723675388
2686,19.3728660137
2687,19.3733763366
2688,19.3738985313
2689,19.3744326216
2690,19.3749786314
2691,19.3755365842
2692,19.3761065034
2693,19.3766743146
2694,19.3772483562
2695,19.3778340307
2696,19.3784313604
2697,19.3790403672
2698,19.3796610729
2699,19.3802934992
2700,19.3809376675
2701,19.3815935993
2702,19.3822613158
2703,19.3829408379
2704,19.3836321866
2705,19.3843353826
2706,19.3850504465
2707,19.3857773986
2708,19.3865162591
2709,19.3872670482
2710,19.3880297856
2711,19.388804491
2712,19.389591184
2713,19.3903898839
2714,19.3912006097
2715,19.3920233805
2716,19.3928582151
2717,19.3937051319
2718,19.3945641493
2719,19.3954352856
2720,19.3963185586
2721,19.3972139862
2722,19.3981215859
2723,19.399041375
2724,19.3999733708
2725,19.4009175901
2726,19.4018740497
2727,19.402842766
2728,19.4038237554
2729,19.4048170339
2730,19.4058226174
2731,19.4068405214
2732,19.4078707614
2733,19.4089133525
2734,19.4099683097
2735,19.4110356475
2736,19.4121153806
2737,19.413207523
2738,19.4143120888
2739,19.4154290917
2740,19.4165585452
2741,19.4177004624
2742,19.4188548565
2743,19.4200217402
2744,19.4212011258
2745,19.4223930257
2746,19.4235974518
2747,19.4248144159
2748,19.4260439293
2749,19.4272860032
2750,19.4285406487
2751,19.4298078762
2752,19.4310876963
2753,19.4323801189
2754,19.433685154
2755,19.4350028111
2756,19.4363330994
2757,19.437676028
2758,19.4390316056
2759,19.4403998407
2760,19.4477648494
2761,19.4442933877
2762,19.4452729291
2763,19.4463468575
2764,19.4474572661
2765,19.4488804241
2766,19.4503388842
2767,19.4521268494
2768,19.4654112827
2769,19.492153838
2770,19.487848425
2771,19.5176929043
2772,19.5565870538
2773,19.5633128085
2774,19.5648599827
2775,19.5659981457
2776,19.567141523
2777,19.5682938644
2778,19.5694554013
2779,19.5706261392
2780,19.5718060873
2781,19.572995247
2782,19.5741936193
2783,19.5754012051
2784,19.5766179503
2785,19.5778437021
2786,19.5790792378
2787,19.5803236907
2788,19.5815773477
2789,19.582840218
2790,19.5841123008
2791,19.585393595
2792,19.5866840992
2793,19.587983812
2794,19.5892927315
2795,19.5906108555
2796,19.5919381819
2797,19.5932747081
2798,19.5946204312
2799,19.5959753481
2800,19.5973394226
2801,19.5987127464
2802,19.6000952202
2803,19.601485492
2804,19.6028805366
2805,19.6042535891
2806,19.6057127306
2807,19.6071449366
2808,19.6085826898
2809,19.6100293324
2810,19.6114842464
2811,19.6129374703
2812,19.6143055376
2813,19.6157670664
2814,19.617103977
2815,19.6187826385
2816,19.6200809561
2817,19.6216840469
2818,19.6234663308
2819,19.6243307366
2820,19.6263510948
2821,19.6281849042
2822,19.6296808984
2823,19.6313793991
2824,19.6329907681
2825,19.6345624629
2826,19.6360891699
2827,19.6373375633
2828,19.6373683238
2829,19.6264826691
2830,19.6109686135
2831,19.6306582679
2832,19.6452084697
2833,19.6477785736
2834,19.6494783255
2835,19.6511759908
2836,19.6528826408
2837,19.6545982633
2838,19.6563228451
2839,19.6580563726
2840,19.6597988321
2841,19.6615502055
2842,19.6633104901
2843,19.6650796597
2844,19.6668577033
2845,19.6686446056
2846,19.6704403512
2847,19.6722449245
2848,19.674058309
2849,19.6758804894
2850,19.6777114487
2851,19.6795511684
2852,19.6813986762
2853,19.6832108007
2854,19.6836329009
2855,19.6680868089
2856,19.6266533699
2857,19.6203683818
2858,19.6222587561
2859,19.624318948
2860,19.6263467151
2861,19.6281638387
2862,19.629952346
2863,19.6319202682
2864,19.6349073286
2865,19.6445974912
2866,19.649054845
2867,19.6422065249
2868,19.6423148124
2869,19.6524586337
2870,19.6798538795
2871,19.6835752012
2872,19.6664757058
2873,19.6599895637
2874,19.6706798703
2875,19.6605996693
2876,19.6579531521
2877,19.6599740239
2878,19.6620426364
2879,19.6642130085
2880,19.7336137295
2881,19.7357067499
2882,19.7373412762
2883,19.7215793518
2884,19.691513487
2885,19.6782487457
2886,19.6797643923
2887,19.6827629949
2888,19.6846197751
2889,19.6856403963
2890,19.6873595284
2891,19.6894261698
2892,19.6915023424
2893,19.6935854868
2894,19.6956568828
2895,19.6977355964
2896,19.6998216009
2897,19.7019148689
2898,19.7040153732
2899,19.706123086
2900,19.7082379795
2901,19.7103600256
2902,19.712489196
2903,19.7146254621
2904,19.7167687952
2905,19.7189222996
2906,19.7211205243
2907,19.7232569886
2908,19.7254256575
2909,19.7307598042
2910,19.7792987935
2911,19.7879880059
2912,19.7813565109
2913,19.7834545349
2914,19.7712046012
2915,19.7549573615
2916,19.7450733504
2917,19.7461060028
2918,19.7531048106
2919,19.7512741861
2920,19.7521482545
2921,19.7542958949
2922,19.7565230965
2923,19.7587949228
2924,19.7610732075
