hour,price
1.0,35.7
2.0,31.8
3.0,31.7
4.0,31.7
5.0,31.61
6.0,32.44
7.0,34.31
8.0,36.06
9.0,37.01
10.0,36.24
11.0,36.05
12.0,35.08
13.0,32.83
14.0,32.17
15.0,31.63
16.0,32.04
17.0,33.77
18.0,49.96
19.0,49.86
20.0,45.29
21.0,45.26
22.0,39.94
23.0,33.47
24.0,31.56
25.0,31.55
26.0,30.51
27.0,30.22
28.0,30.09
29.0,31.01
30.0,32.74
31.0,37.39
32.0,43.9
33.0,43.73
34.0,41.81
35.0,42.53
36.0,41.03
37.0,39.92
38.0,39.1
39.0,37.43
40.0,38.71
41.0,42.94
42.0,64.55
43.0,61.5
44.0,54.31
45.0,51.12
46.0,45.23
47.0,38.43
48.0,34.6
49.0,44.56
50.0,43.23
51.0,42.49
52.0,44.13
53.0,45.93
54.0,61.16
55.0,99.53
56.0,118.97
57.0,100.51
58.0,97.7
59.0,100.47
60.0,91.93
61.0,77.25
62.0,72.85
63.0,68.25
64.0,67.52
65.0,80.18
66.0,134.78
67.0,133.85
68.0,105.04
69.0,105.28
70.0,96.73
71.0,79.56
72.0,62.74
73.0,69.91
74.0,61.41
75.0,58.77
76.0,59.13
77.0,60.29
78.0,60.29
79.0,63.06
80.0,80.73
81.0,85.2
82.0,87.17
83.0,71.87
84.0,56.83
85.0,49.02
86.0,43.95
87.0,41.34
88.0,39.65
89.0,46.87
90.0,69.6
91.0,67.81
92.0,59.23
93.0,58.5
94.0,51.91
95.0,51.92
96.0,41.33
97.0,42.76
98.0,39.79
99.0,38.93
100.0,38.02
101.0,36.81
102.0,37.15
103.0,39.1
104.0,40.85
105.0,44.5
106.0,48.34
107.0,46.41
108.0,45.04
109.0,43.5
110.0,40.52
111.0,38.36
112.0,38.12
113.0,42.84
114.0,54.97
115.0,57.53
116.0,51.09
117.0,47.26
118.0,41.94
119.0,38.19
120.0,32.75
121.0,32.87
122.0,31.98
123.0,31.95
124.0,31.76
125.0,33.07
126.0,37.99
127.0,56.36
128.0,80.43
129.0,75.6
130.0,81.9
131.0,90.96
132.0,88.93
133.0,81.39
134.0,76.24
135.0,75.41
136.0,77.32
137.0,88.2
138.0,166.08
139.0,215.34
140.0,216.83
141.0,216.63
142.0,185.42
143.0,132.69
144.0,122.71
145.0,178.6
146.0,166.42
147.0,172.18
148.0,171.28
149.0,190.27
150.0,238.73
151.0,293.48
152.0,500.82
153.0,343.39
154.0,316.32
155.0,272.94
156.0,188.64
157.0,174.04
158.0,173.74
159.0,169.3
160.0,154.72
161.0,181.37
162.0,292.56
163.0,506.22
164.0,312.84
165.0,259.34
166.0,182.6
167.0,183.02
168.0,164.89
169.0,318.9
170.0,228.26
171.0,214.6
172.0,198.28
173.0,214.04
174.0,289.71
175.0,323.82
176.0,692.77
177.0,297.69
178.0,271.11
179.0,203.71
180.0,172.12
181.0,166.69
182.0,154.48
183.0,141.72
184.0,142.37
185.0,156.34
186.0,191.98
187.0,220.59
188.0,197.5
189.0,178.3
190.0,173.25
191.0,132.99
192.0,109.51
193.0,44.77
194.0,41.94
195.0,41.46
196.0,41.2
197.0,42.84
198.0,48.87
199.0,69.42
200.0,103.52
201.0,82.83
202.0,71.19
203.0,60.92
204.0,54.2
205.0,47.32
206.0,45.33
207.0,44.15
208.0,41.11
209.0,45.89
210.0,66.86
211.0,62.96
212.0,64.51
213.0,54.81
214.0,47.49
215.0,38.78
216.0,34.56
217.0,33.32
218.0,32.19
219.0,31.97
220.0,31.86
221.0,31.87
222.0,33.08
223.0,41.74
224.0,45.14
225.0,44.35
226.0,45.13
227.0,45.07
228.0,41.38
229.0,37.29
230.0,35.12
231.0,33.66
232.0,33.38
233.0,34.87
234.0,43.85
235.0,41.39
236.0,38.22
237.0,35.58
238.0,32.98
239.0,31.57
240.0,29.63
241.0,30.41
242.0,29.32
243.0,28.16
244.0,27.69
245.0,26.93
246.0,27.79
247.0,28.57
248.0,30.41
249.0,31.95
250.0,34.41
251.0,35.0
252.0,34.55
253.0,32.17
254.0,31.26
255.0,30.69
256.0,30.25
257.0,31.44
258.0,41.95
259.0,39.32
260.0,36.79
261.0,34.54
262.0,31.64
263.0,30.5
264.0,28.91
265.0,28.75
266.0,27.9
267.0,27.44
268.0,27.49
269.0,27.25
270.0,27.71
271.0,28.58
272.0,29.78
273.0,30.96
274.0,32.19
275.0,32.0
276.0,31.23
277.0,30.69
278.0,29.97
279.0,30.01
280.0,29.91
281.0,31.63
282.0,49.45
283.0,46.82
284.0,44.18
285.0,39.79
286.0,36.31
287.0,32.04
288.0,30.06
289.0,29.38
290.0,28.83
291.0,28.64
292.0,28.78
293.0,29.25
