hours,price
1.0,9.4804
2.0,8.6517
3.0,8.5438
4.0,9.0912
5.0,11.1289
6.0,12.8924
7.0,14.3129
8.0,14.436
9.0,14.6763
10.0,14.4627
11.0,13.9234
12.0,12.8249
13.0,12.0287
14.0,10.8684
15.0,9.3038
16.0,8.7618
17.0,12.2025
18.0,15.0736
19.0,15.3116
20.0,14.9599
21.0,15.2062
22.0,14.5547
23.0,14.4176
24.0,12.6088
25.0,14.0381
26.0,13.9691
27.0,14.0794
28.0,14.4737
29.0,14.936
30.0,16.3141
31.0,18.4271
32.0,19.0538
33.0,19.0166
34.0,21.5121
35.0,20.6162
36.0,20.1478
37.0,20.8078
38.0,18.7862
39.0,18.246
40.0,18.1352
41.0,19.456
42.0,23.7253
43.0,21.5431
44.0,18.5848
45.0,18.3593
46.0,16.5126
47.0,15.5251
48.0,14.0245
49.0,12.0335
50.0,11.3842
51.0,10.3373
52.0,10.0249
53.0,11.4789
54.0,13.84
55.0,16.2322
56.0,17.3546
57.0,18.3425
58.0,18.6453
59.0,19.7715
60.0,18.457
61.0,17.0408
62.0,16.7177
63.0,16.3478
64.0,16.3766
65.0,18.8003
66.0,24.2811
67.0,23.2514
68.0,19.5144
69.0,19.0414
70.0,18.5581
71.0,16.4606
72.0,14.6818
73.0,14.2505
74.0,14.4461
75.0,15.0202
76.0,15.9456
77.0,17.1884
78.0,19.2305
79.0,23.9893
80.0,28.6021
81.0,31.8453
82.0,30.7229
83.0,24.4235
84.0,22.0694
85.0,18.2375
86.0,16.7815
87.0,15.6682
88.0,13.8418
89.0,12.6901
90.0,12.7918
91.0,11.7304
92.0,10.047
93.0,7.4622
94.0,6.2721
95.0,6.408
96.0,2.9693
97.0,1.0728
98.0,-0.1388
99.0,-0.8948
100.0,0.846
101.0,1.9298
102.0,5.9182
103.0,7.0494
104.0,8.3733
105.0,9.8294
106.0,9.3913
107.0,10.5268
108.0,12.0602
109.0,13.2187
110.0,13.2052
111.0,15.1143
112.0,16.4897
113.0,17.7188
114.0,21.1564
115.0,21.4909
116.0,18.3948
117.0,17.9203
118.0,17.3821
119.0,16.1262
120.0,15.1868
121.0,16.9962
122.0,16.5906
123.0,16.5111
124.0,17.0409
125.0,18.3296
126.0,21.3683
127.0,29.5362
128.0,34.4312
129.0,23.6643
130.0,25.1242
131.0,22.4736
132.0,20.4004
133.0,18.7481
134.0,17.926
135.0,15.9585
136.0,15.0044
137.0,15.2663
138.0,19.0559
139.0,17.7287
140.0,15.5393
141.0,14.9865
142.0,13.982
143.0,13.1152
144.0,12.4072
145.0,13.3124
146.0,13.5733
147.0,13.5953
148.0,14.3232
149.0,14.9239
150.0,18.4472
151.0,23.4606
152.0,24.6347
153.0,19.9393
154.0,20.6429
155.0,20.09
156.0,19.2383
157.0,17.9854
158.0,17.5813
159.0,17.3339
160.0,18.386
161.0,21.1447
162.0,30.3869
163.0,30.605
164.0,24.8884
165.0,22.0772
166.0,19.9632
167.0,18.2371
168.0,16.4008
169.0,17.2082
170.0,16.2423
171.0,14.2928
172.0,14.3194
173.0,14.6211
174.0,16.6231
175.0,17.553
176.0,18.3659
177.0,16.4582
178.0,15.509
179.0,14.4523
180.0,13.3666
181.0,12.385
182.0,11.989
183.0,11.0038
184.0,10.5338
185.0,12.0346
186.0,13.5293
187.0,12.7415
188.0,11.8167
189.0,11.1542
190.0,10.9014
191.0,9.4539
192.0,7.1521
193.0,8.7711
194.0,7.7764
195.0,7.2836
196.0,7.8108
197.0,10.7765
