hours,price
1.0,15.1518
2.0,14.6585
3.0,14.4207
4.0,15.1406
5.0,17.4856
6.0,19.5156
7.0,22.1986
8.0,23.3978
9.0,24.6729
10.0,28.8404
11.0,28.1875
12.0,28.1779
13.0,27.6769
14.0,26.7779
15.0,26.6467
16.0,27.9965
17.0,28.3409
18.0,38.4522
19.0,36.505
20.0,35.6876
21.0,34.4953
22.0,33.126
23.0,28.0294
24.0,25.9409
25.0,24.895
26.0,22.2201
27.0,21.4712
28.0,21.159
29.0,22.2219
30.0,25.0818
31.0,25.6424
32.0,26.0382
33.0,12.34
34.0,14.6617
35.0,14.24
36.0,27.1126
37.0,29.5769
38.0,28.2662
39.0,26.0631
40.0,25.524
41.0,30.4552
42.0,44.5946
43.0,40.4883
44.0,35.8357
45.0,33.7887
46.0,29.6834
47.0,26.6774
48.0,23.145
49.0,17.7767
50.0,15.7957
51.0,14.4422
52.0,13.3517
53.0,15.0987
54.0,13.9395
55.0,15.2818
56.0,16.7931
57.0,16.3133
58.0,22.5863
59.0,26.5869
60.0,20.4643
61.0,18.3529
62.0,15.3517
63.0,14.9868
64.0,16.2112
65.0,14.7176
66.0,18.0595
67.0,17.2495
68.0,16.4598
69.0,21.4334
70.0,19.9626
71.0,18.5072
72.0,17.3565
73.0,15.648
74.0,15.4673
75.0,14.9263
76.0,15.2496
77.0,16.0719
78.0,17.1463
79.0,20.34
80.0,21.8598
81.0,24.0952
82.0,31.4485
83.0,30.231
84.0,27.7592
85.0,24.0827
86.0,22.454
87.0,20.6128
88.0,19.6374
89.0,20.3207
90.0,25.1795
91.0,23.5177
92.0,19.8072
93.0,20.751
94.0,18.69
95.0,16.9438
96.0,16.4982
97.0,16.6837
98.0,16.5858
99.0,16.8897
100.0,17.2512
101.0,19.0739
102.0,20.5157
103.0,21.4663
104.0,24.8291
105.0,25.3134
106.0,30.2864
107.0,25.0183
108.0,21.4237
109.0,21.6142
110.0,21.0053
111.0,20.0689
112.0,20.0715
113.0,19.5998
114.0,22.1196
115.0,20.1896
116.0,19.1358
117.0,18.2211
118.0,17.406
119.0,16.4312
120.0,14.4849
121.0,12.4739
122.0,11.247
123.0,9.8042
124.0,10.724
125.0,11.093
126.0,12.2398
127.0,12.8796
128.0,13.5624
129.0,13.4374
130.0,13.9761
131.0,13.1029
132.0,11.1104
133.0,8.3984
134.0,7.1856
135.0,6.0158
136.0,6.4919
137.0,9.66
138.0,14.376
139.0,14.0341
140.0,12.6691
141.0,13.2
142.0,10.8795
143.0,7.682
