hours,price
1.0,19.74
2.0,19.33
3.0,19.98
4.0,20.94
5.0,21.31
6.0,21.63
7.0,22.81
8.0,22.71
9.0,23.54
10.0,24.92
11.0,24.34
12.0,23.78
13.0,23.14
14.0,22.73
15.0,22.07
16.0,21.99
17.0,23.81
18.0,30.23
19.0,26.4
20.0,24.71
21.0,23.64
22.0,22.26
23.0,20.93
24.0,19.54
25.0,21.41
26.0,21.04
27.0,21.04
28.0,21.07
29.0,21.5
30.0,22.97
31.0,24.74
32.0,26.04
33.0,29.99
34.0,31.12
35.0,31.39
36.0,30.67
37.0,29.83
38.0,25.41
39.0,24.83
40.0,24.71
41.0,25.46
42.0,31.54
43.0,30.47
44.0,26.01
45.0,25.12
46.0,24.58
47.0,23.06
48.0,20.46
49.0,17.46
50.0,17.25
51.0,17.03
52.0,17.1
53.0,17.28
54.0,18.45
55.0,19.81
56.0,23.33
57.0,25.74
58.0,28.06
59.0,27.4
60.0,23.69
61.0,22.89
62.0,21.29
63.0,18.35
64.0,17.58
65.0,18.65
66.0,21.49
67.0,19.96
68.0,14.94
69.0,16.86
70.0,14.69
71.0,14.46
72.0,14.73
73.0,14.78
74.0,14.74
75.0,14.59
76.0,15.11
77.0,15.39
78.0,16.61
79.0,18.75
80.0,19.9
81.0,23.89
82.0,24.42
83.0,25.51
84.0,25.5
85.0,25.01
86.0,23.56
87.0,23.69
88.0,24.01
89.0,25.62
90.0,42.75
91.0,39.06
92.0,34.35
93.0,32.02
94.0,28.57
95.0,24.77
96.0,22.44
97.0,23.68
98.0,23.02
99.0,23.28
100.0,23.73
101.0,24.68
102.0,28.01
103.0,44.57
104.0,42.52
105.0,35.06
106.0,33.23
107.0,28.61
108.0,23.57
109.0,20.63
110.0,19.12
111.0,18.65
112.0,19.25
113.0,19.72
114.0,24.56
115.0,23.81
116.0,22.59
117.0,21.04
118.0,19.31
119.0,14.19
120.0,12.64
121.0,19.05
122.0,18.94
123.0,18.96
124.0,18.9
125.0,19.35
126.0,20.95
127.0,25.89
128.0,26.83
129.0,27.41
130.0,28.54
131.0,29.62
132.0,27.06
133.0,25.46
134.0,24.41
135.0,24.99
136.0,22.89
137.0,25.13
138.0,39.57
139.0,32.74
140.0,27.28
141.0,23.04
142.0,19.61
143.0,13.69
144.0,12.46
145.0,14.08
146.0,14.94
147.0,15.41
148.0,16.48
149.0,17.29
150.0,19.01
151.0,28.17
152.0,25.83
153.0,25.02
154.0,25.29
155.0,25.24
156.0,25.14
157.0,25.13
158.0,26.4
159.0,27.1
160.0,27.62
161.0,31.29
162.0,48.26
163.0,48.93
164.0,40.68
165.0,39.99
166.0,34.27
167.0,28.8
168.0,23.61
169.0,22.1
170.0,19.96
171.0,19.27
172.0,18.62
173.0,18.56
174.0,23.43
175.0,36.4
176.0,33.75
177.0,29.43
178.0,25.24
179.0,23.26
180.0,17.46
181.0,19.06
182.0,17.54
183.0,17.98
184.0,14.08
185.0,17.86
186.0,16.4
187.0,16.22
188.0,17.64
189.0,13.46
190.0,13.94
191.0,14.59
192.0,14.72
193.0,18.27
194.0,18.26
195.0,18.23
196.0,18.87
197.0,20.49
198.0,23.23
199.0,38.16
200.0,40.05
201.0,35.98
202.0,34.06
203.0,33.4
204.0,31.34
205.0,31.13
206.0,30.3
207.0,29.56
208.0,29.68
209.0,30.44
210.0,44.04
211.0,39.6
212.0,36.29
213.0,32.79
214.0,31.37
215.0,28.06
216.0,25.86
217.0,21.39
218.0,20.54
219.0,19.4
220.0,19.59
221.0,19.54
222.0,20.27
223.0,23.09
224.0,25.45
225.0,25.65
226.0,25.12
227.0,22.73
228.0,21.51
229.0,19.47
230.0,18.51
231.0,18.32
232.0,18.8
233.0,19.93
234.0,26.43
235.0,24.9
236.0,23.51
237.0,21.67
238.0,19.64
239.0,18.12
240.0,17.3
241.0,19.08
242.0,19.61
243.0,20.95
244.0,21.32
245.0,21.37
246.0,22.0
247.0,24.28
248.0,28.41
249.0,30.66
250.0,32.16
251.0,31.14
252.0,29.92
253.0,29.23
254.0,27.24
255.0,24.96
256.0,25.49
257.0,28.1
258.0,40.79
259.0,42.38
260.0,33.97
261.0,32.66
262.0,27.79
263.0,23.96
264.0,21.06
265.0,19.08
266.0,18.33
267.0,18.83
268.0,18.72
269.0,19.36
270.0,20.48
271.0,30.26
272.0,31.5
273.0,29.98
274.0,31.47
275.0,31.4
276.0,31.93
277.0,30.39
278.0,29.53
279.0,28.3
280.0,28.82
281.0,29.07
282.0,42.28
283.0,39.43
284.0,36.02
285.0,37.05
286.0,35.54
287.0,29.79
288.0,27.88
289.0,26.05
290.0,25.98
291.0,26.11
292.0,26.47
293.0,27.58
294.0,30.02
295.0,41.64
296.0,44.32
297.0,38.66
298.0,37.13
299.0,34.66
300.0,33.42
301.0,31.33
302.0,29.86
303.0,28.1
304.0,27.49
305.0,28.0
306.0,39.94
307.0,38.81
308.0,32.69
309.0,33.52
310.0,30.74
311.0,26.61
312.0,24.7
313.0,26.42
314.0,26.24
315.0,25.86
316.0,25.78
317.0,27.1
318.0,30.53
319.0,45.65
320.0,46.6
321.0,39.01
322.0,36.68
323.0,35.33
324.0,34.0
325.0,31.7
326.0,30.55
327.0,29.52
328.0,29.73
329.0,31.75
330.0,45.33
331.0,43.33
332.0,35.05
333.0,32.98
334.0,30.5
335.0,26.7
336.0,24.43
337.0,22.49
338.0,21.89
339.0,21.43
340.0,21.34
341.0,21.54
342.0,23.82
343.0,40.16
344.0,41.38
345.0,31.27
346.0,31.16
347.0,29.04
348.0,27.44
349.0,26.15
350.0,25.05
351.0,24.19
352.0,24.27
353.0,26.48
354.0,37.93
355.0,40.39
356.0,32.54
357.0,30.8
358.0,27.8
359.0,24.1
360.0,22.37
361.0,22.08
362.0,21.74
363.0,21.26
364.0,21.33
365.0,20.79
366.0,21.55
367.0,34.12
368.0,32.36
369.0,25.39
370.0,25.95
371.0,24.58
372.0,22.47
373.0,21.28
374.0,20.8
375.0,19.74
376.0,19.42
377.0,19.31
378.0,21.09
379.0,20.89
380.0,19.58
381.0,19.09
382.0,18.19
383.0,15.69
384.0,16.19
385.0,16.12
386.0,16.26
387.0,16.71
388.0,16.56
389.0,15.64
390.0,16.61
391.0,17.62
392.0,19.4
393.0,19.12
394.0,17.62
395.0,16.29
396.0,16.52
397.0,16.33
398.0,15.64
399.0,15.71
400.0,15.75
401.0,17.8
402.0,19.92
403.0,20.55
404.0,14.55
405.0,11.88
406.0,11.09
407.0,7.8
408.0,7.64
409.0,13.26
410.0,12.8
411.0,11.35
412.0,12.76
413.0,14.51
414.0,14.19
415.0,16.0
416.0,17.05
417.0,17.45
418.0,17.35
419.0,17.64
420.0,17.39
421.0,17.17
422.0,17.92
423.0,18.2
424.0,19.69
425.0,20.98
426.0,24.77
427.0,30.92
428.0,24.92
429.0,23.96
430.0,22.35
431.0,21.64
432.0,18.72
433.0,17.99
434.0,17.9
435.0,18.05
436.0,18.25
437.0,18.69
438.0,19.96
439.0,26.33
440.0,31.73
441.0,26.21
442.0,26.76
443.0,27.78
444.0,25.24
445.0,22.82
446.0,22.02
447.0,21.45
448.0,19.11
449.0,20.54
450.0,25.24
451.0,26.79
452.0,21.14
453.0,19.64
454.0,18.85
455.0,16.73
456.0,15.6
457.0,12.96
458.0,13.45
459.0,14.46
460.0,14.55
461.0,16.05
