hours,price
1.0,22.63
2.0,22.1
3.0,22.09
4.0,21.68
5.0,23.36
6.0,26.66
7.0,37.04
8.0,36.86
9.0,34.58
10.0,37.86
11.0,39.37
12.0,36.59
13.0,33.7
14.0,33.92
15.0,34.0
16.0,33.46
17.0,35.09
18.0,62.44
19.0,64.14
20.0,38.41
21.0,37.66
22.0,33.35
23.0,29.28
24.0,24.57
25.0,24.82
26.0,22.72
27.0,23.3
28.0,22.72
29.0,22.19
30.0,27.63
31.0,53.52
32.0,38.22
33.0,33.88
34.0,33.94
35.0,32.26
36.0,29.4
37.0,27.63
38.0,26.13
39.0,23.54
40.0,24.2
41.0,26.86
42.0,41.01
43.0,43.39
44.0,33.4
45.0,32.52
46.0,28.33
47.0,26.12
48.0,22.79
49.0,21.26
50.0,21.4
51.0,20.35
52.0,21.08
53.0,22.13
54.0,26.97
55.0,53.82
56.0,45.22
57.0,35.7
58.0,32.07
59.0,28.76
60.0,26.18
61.0,23.64
62.0,23.04
63.0,21.57
64.0,21.05
65.0,22.65
66.0,35.09
67.0,32.07
68.0,25.53
69.0,26.17
70.0,26.6
71.0,23.4
72.0,22.14
73.0,20.84
74.0,19.78
75.0,19.62
76.0,19.13
77.0,20.01
78.0,21.86
79.0,24.34
80.0,27.3
81.0,30.38
82.0,29.8
83.0,24.65
84.0,22.96
85.0,22.28
86.0,21.39
87.0,20.03
88.0,19.1
89.0,19.39
90.0,24.12
91.0,21.67
92.0,20.75
93.0,20.68
94.0,20.36
95.0,20.48
96.0,18.4
97.0,17.91
98.0,16.95
99.0,16.89
100.0,16.68
101.0,18.08
102.0,18.99
103.0,18.8
104.0,19.95
105.0,22.38
106.0,22.28
107.0,20.05
108.0,18.6
109.0,17.76
110.0,17.35
111.0,16.72
112.0,16.95
113.0,17.41
114.0,22.16
115.0,22.07
116.0,20.33
117.0,19.04
118.0,17.85
119.0,16.93
120.0,16.37
121.0,14.03
122.0,13.22
123.0,14.2
124.0,14.05
125.0,16.81
126.0,20.48
127.0,20.86
128.0,22.28
129.0,21.37
130.0,21.66
131.0,21.18
132.0,21.43
133.0,22.09
134.0,22.31
135.0,21.8
136.0,21.8
137.0,21.94
138.0,39.32
139.0,30.64
140.0,22.21
141.0,22.09
142.0,21.47
143.0,20.73
144.0,18.75
145.0,15.12
146.0,14.82
147.0,15.17
148.0,16.31
149.0,16.59
150.0,20.24
151.0,23.23
152.0,26.08
153.0,24.6
154.0,21.34
155.0,19.84
156.0,19.86
157.0,20.32
158.0,20.57
159.0,20.12
160.0,20.31
161.0,20.68
162.0,40.55
163.0,31.36
164.0,24.57
165.0,23.94
166.0,24.55
167.0,21.04
168.0,20.4
169.0,18.84
170.0,17.54
171.0,17.28
172.0,18.12
173.0,19.05
174.0,20.86
175.0,33.27
176.0,28.75
177.0,24.99
178.0,25.01
179.0,21.75
180.0,21.18
181.0,20.79
182.0,19.75
183.0,19.24
184.0,19.15
185.0,20.14
186.0,28.56
187.0,31.36
188.0,24.16
189.0,23.95
190.0,23.69
191.0,22.11
192.0,21.06
193.0,18.17
194.0,17.55
195.0,17.55
196.0,18.2
197.0,18.56
198.0,20.62
199.0,36.71
200.0,27.94
201.0,24.08
202.0,22.71
203.0,22.5
204.0,21.31
205.0,20.61
206.0,20.22
207.0,19.19
208.0,19.01
209.0,19.54
210.0,26.07
211.0,23.95
212.0,20.51
213.0,19.78
214.0,18.92
215.0,16.24
216.0,15.67
217.0,17.73
218.0,14.89
219.0,15.98
220.0,15.89
221.0,18.17
222.0,19.22
223.0,25.09
224.0,23.94
225.0,21.5
226.0,20.84
227.0,19.32
228.0,18.26
229.0,16.85
230.0,16.99
231.0,17.09
232.0,17.88
233.0,18.94
234.0,28.07
235.0,28.96
236.0,24.46
237.0,22.13
238.0,22.27
239.0,19.37
240.0,19.22
241.0,19.96
242.0,18.16
243.0,18.23
244.0,18.16
245.0,19.12
246.0,18.84
247.0,20.65
248.0,21.12
249.0,22.35
250.0,23.08
251.0,21.72
252.0,21.77
253.0,21.46
254.0,21.27
255.0,21.59
256.0,21.12
257.0,21.71
258.0,30.43
259.0,37.22
260.0,29.84
261.0,28.18
262.0,26.67
263.0,22.2
264.0,21.44
265.0,22.66
266.0,21.59
267.0,22.08
268.0,21.7
269.0,23.33
270.0,24.36
271.0,24.96
272.0,27.72
273.0,35.16
274.0,32.08
275.0,30.27
276.0,26.13
277.0,25.41
278.0,22.83
279.0,20.87
280.0,21.08
281.0,22.6
282.0,37.38
283.0,50.54
284.0,36.84
285.0,31.44
286.0,29.3
287.0,25.5
288.0,24.64
289.0,23.09
290.0,22.35
291.0,21.67
292.0,23.57
293.0,24.81
294.0,29.38
295.0,65.47
296.0,48.75
297.0,32.42
298.0,30.72
299.0,26.92
300.0,26.06
301.0,24.22
302.0,23.53
303.0,21.07
304.0,21.31
305.0,23.71
306.0,33.74
307.0,35.59
308.0,28.63
309.0,26.51
310.0,24.18
311.0,22.34
312.0,21.51
313.0,20.24
314.0,20.33
315.0,20.65
316.0,19.79
317.0,21.52
318.0,25.35
319.0,40.57
320.0,34.71
321.0,30.65
322.0,33.03
323.0,30.61
324.0,28.84
325.0,26.53
326.0,21.96
327.0,22.06
328.0,22.07
329.0,22.92
330.0,37.46
331.0,35.48
332.0,27.99
333.0,27.0
334.0,24.56
335.0,25.51
336.0,23.62
337.0,23.07
338.0,21.96
339.0,21.99
340.0,21.58
341.0,22.47
342.0,22.84
343.0,38.66
344.0,34.91
345.0,33.21
346.0,30.19
347.0,27.49
348.0,25.31
349.0,24.95
350.0,24.13
351.0,23.34
352.0,23.07
353.0,22.2
354.0,34.22
355.0,30.75
356.0,26.01
357.0,25.23
358.0,24.07
359.0,23.29
360.0,22.02
361.0,19.38
362.0,17.93
363.0,18.44
364.0,18.17
365.0,22.62
366.0,23.19
367.0,28.29
368.0,26.87
369.0,27.5
370.0,30.84
371.0,31.38
372.0,33.25
373.0,30.14
374.0,28.58
375.0,27.42
376.0,26.2
377.0,26.57
378.0,44.11
379.0,37.73
380.0,28.33
381.0,28.74
382.0,26.09
383.0,24.29
384.0,21.76
385.0,19.2
386.0,16.79
387.0,17.11
388.0,16.04
389.0,17.78
390.0,24.51
391.0,34.51
392.0,31.51
393.0,27.24
394.0,27.2
395.0,26.06
396.0,24.77
397.0,21.74
398.0,21.61
399.0,20.05
400.0,20.24
401.0,20.85
402.0,29.32
403.0,25.52
404.0,20.76
405.0,20.19
406.0,19.18
407.0,15.36
408.0,14.29
409.0,15.34
410.0,15.28
411.0,15.88
412.0,16.32
413.0,16.25
414.0,17.1
415.0,19.69
416.0,21.87
417.0,26.17
418.0,23.48
419.0,20.87
420.0,19.79
421.0,19.97
422.0,20.24
423.0,19.85
424.0,20.4
425.0,19.84
426.0,33.08
427.0,51.14
428.0,43.69
429.0,39.54
430.0,35.11
431.0,31.38
432.0,28.64
433.0,23.23
434.0,21.64
435.0,21.34
436.0,21.75
437.0,22.41
438.0,23.65
439.0,35.59
440.0,42.07
441.0,48.13
442.0,35.53
443.0,29.32
444.0,27.06
445.0,24.77
446.0,24.29
447.0,22.5
448.0,21.68
449.0,21.59
450.0,26.34
451.0,32.89
452.0,30.93
453.0,29.62
454.0,27.51
455.0,23.27
456.0,22.11
457.0,20.56
458.0,20.96
459.0,20.1
460.0,20.68
461.0,22.04
462.0,21.81
463.0,38.49
464.0,30.89
465.0,25.6
466.0,20.5
467.0,17.35
468.0,16.91
469.0,13.87
470.0,12.94
471.0,10.58
472.0,11.83
473.0,15.48
474.0,21.11
475.0,22.53
476.0,20.96
477.0,20.48
478.0,17.78
479.0,13.35
480.0,11.43
481.0,6.84
482.0,4.79
483.0,4.84
484.0,4.75
485.0,6.71
486.0,13.14
487.0,20.24
488.0,19.17
489.0,17.49
490.0,17.78
491.0,16.96
492.0,15.34
493.0,17.19
494.0,17.2
495.0,14.18
496.0,19.01
497.0,20.23
498.0,24.54
499.0,27.19
500.0,24.31
501.0,24.31
502.0,25.82
503.0,21.05
504.0,20.55
505.0,16.37
506.0,15.35
507.0,14.88
508.0,14.3
509.0,13.84
510.0,14.45
511.0,25.16
512.0,25.68
513.0,26.07
514.0,24.41
515.0,20.45
516.0,19.79
517.0,19.96
518.0,18.3
519.0,18.13
520.0,19.37
521.0,21.22
522.0,33.05
523.0,51.12
524.0,41.18
525.0,36.18
526.0,28.25
527.0,25.43
528.0,23.47
529.0,19.6
530.0,20.1
531.0,19.75
532.0,19.64
533.0,21.38
534.0,29.55
535.0,73.66
536.0,46.61
537.0,31.04
538.0,26.81
539.0,24.19
540.0,21.33
541.0,20.39
542.0,20.32
543.0,20.73
544.0,20.3
545.0,20.81
546.0,28.76
547.0,32.79
548.0,24.82
549.0,24.72
550.0,26.17
551.0,22.56
552.0,21.13
553.0,22.33
554.0,22.77
555.0,23.36
556.0,26.78
557.0,23.65
558.0,29.68
559.0,64.46
560.0,50.93
561.0,36.2
562.0,33.18
563.0,28.13
564.0,27.14
565.0,25.88
566.0,23.85
567.0,21.77
568.0,21.48
569.0,22.92
570.0,32.29
571.0,43.19
572.0,34.8
573.0,29.74
574.0,28.67
575.0,23.36
576.0,22.98
577.0,22.55
578.0,20.77
579.0,20.59
580.0,20.56
581.0,21.4
582.0,22.64
583.0,26.97
584.0,30.94
585.0,33.46
586.0,37.04
587.0,31.34
588.0,26.63
589.0,23.76
590.0,22.08
591.0,21.58
592.0,20.02
593.0,20.53
594.0,26.6
595.0,35.36
596.0,26.31
597.0,26.04
598.0,25.21
599.0,22.74
600.0,22.36
601.0,24.34
602.0,23.5
603.0,21.18
604.0,20.82
605.0,20.85
606.0,21.36
607.0,25.5
608.0,27.95
609.0,33.35
610.0,37.06
611.0,29.31
612.0,28.01
613.0,22.21
614.0,20.99
615.0,19.81
616.0,19.23
617.0,19.35
618.0,25.71
619.0,35.42
620.0,24.06
621.0,23.08
622.0,21.0
623.0,21.25
624.0,18.6
625.0,14.66
626.0,12.36
627.0,10.3
628.0,10.35
629.0,13.46
630.0,19.07
631.0,30.02
632.0,25.83
633.0,17.82
634.0,17.41
635.0,9.37
636.0,5.49
637.0,4.92
638.0,5.11
639.0,5.16
640.0,9.0
641.0,8.04
642.0,14.02
643.0,17.97
644.0,17.44
645.0,17.43
646.0,20.57
647.0,23.78
648.0,18.94
649.0,19.67
650.0,13.77
651.0,15.16
652.0,16.46
653.0,20.97
654.0,28.07
655.0,59.45
656.0,47.13
657.0,33.09
658.0,29.25
659.0,26.11
660.0,24.39
661.0,23.89
662.0,20.84
663.0,19.39
664.0,19.99
665.0,21.27
666.0,25.89
667.0,38.89
668.0,29.51
669.0,26.65
670.0,24.49
671.0,23.03
672.0,21.96
673.0,20.93
674.0,20.88
675.0,20.41
676.0,21.32
677.0,21.64
678.0,27.88
679.0,55.02
680.0,46.51
681.0,34.56
682.0,30.11
683.0,24.16
684.0,22.93
685.0,21.77
686.0,20.78
