SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight,prefix,ProbabilityWeight-TES_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight-Charger_capacity,PointProbability
203.0,-203.0,-260.0,-195.0,300.0,-203.0,-1e+200,351263893.298,20564098.49,348832209.709,389111253.91,302787419.16,324325842.513,381764445.013,15.0,4.22882146707e+14,0.000195587544985,743,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,400.0,-203.0,-1e+200,353510974.17,24751418.8764,349350503.969,393718068.876,316025008.866,316637704.308,387587758.223,16.0,6.12632736397e+14,0.000195587544985,744,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,500.0,-203.0,-1e+200,351240527.351,21008318.6894,346511131.764,390012093.614,318808395.047,320146945.515,379636020.944,15.0,4.41349454157e+14,0.000195587544985,745,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,600.0,-203.0,-1e+200,353215315.932,15497512.0632,349957836.842,386666767.069,329010091.605,333704476.044,380342628.326,17.0,2.40172880148e+14,0.000195587544985,746,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,700.0,-203.0,-1e+200,359232382.804,24444215.6703,362310606.652,403299181.118,315625511.73,325016999.139,392284429.066,12.0,5.97519679734e+14,0.000195587544985,747,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,800.0,-203.0,-1e+200,365193233.088,22020527.0765,361004758.531,397669770.119,320482674.401,339186762.324,394944703.287,18.0,4.84903612727e+14,0.000195587544985,748,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,900.0,-203.0,-1e+200,361405975.749,14704596.6086,358008991.751,391957484.508,332492028.562,342399214.99,390981480.713,18.0,2.1622516142e+14,0.000195587544985,749,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,1000.0,-203.0,-1e+200,356473016.455,27903767.5802,352983843.278,411492184.884,315044958.408,318058849.964,405355526.119,18.0,7.78620245167e+14,0.000195587544985,750,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,1100.0,-203.0,-1e+200,374069969.189,32000077.6803,383257122.453,432546564.464,310856384.308,332592822.291,420226161.332,20.0,1.02400497155e+15,0.000195587544985,751,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,1200.0,-203.0,-1e+200,362660640.912,22378861.7555,359198717.68,407118506.749,323243770.741,329993531.824,392130737.337,20.0,5.0081345347e+14,0.000115396651541,752,0.0536363636364,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,1218.0,-203.0,-1e+200,357621803.171,32472192.9173,355985368.037,413281107.007,308506917.142,308647362.64,408286852.101,20.0,1.05444331286e+15,9.77937724926e-05,753,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-260.0,-195.0,1300.0,-203.0,-1e+200,373250634.006,28803970.5808,370617355.454,422186417.955,333904526.203,338175977.32,421521030.934,20.0,8.29668721217e+14,8.01908934439e-05,754,0.0372727272727,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,200.0,-203.0,-1e+200,339667965.386,24934874.9984,339573678.666,380319915.109,290971579.089,307864199.966,376878636.381,17.0,6.21747991184e+14,9.77937724926e-05,755,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,300.0,-203.0,-1e+200,338125082.395,23487836.2246,341485165.399,379587158.07,297455003.124,303645848.815,369040643.569,11.0,5.51678450516e+14,0.000195587544985,756,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,400.0,-203.0,-1e+200,334968571.216,16874930.8864,337475326.115,358828149.378,302707393.728,309863844.579,354702809.787,10.0,2.84763292422e+14,0.000195587544985,757,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,500.0,-203.0,-1e+200,345971455.152,21409400.1777,342600756.813,385523938.744,306143998.917,319355653.531,378100279.642,15.0,4.58362415969e+14,0.000195587544985,758,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,600.0,-203.0,-1e+200,352265163.585,20741691.7324,349838184.018,379305737.101,313823383.364,317983654.282,379193318.803,16.0,4.30217775921e+14,0.000195587544985,759,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,700.0,-203.0,-1e+200,351207298.087,22822481.2196,354002272.565,385824728.085,319588958.658,321810078.942,380526137.992,14.0,5.20865649021e+14,0.000195587544985,760,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,800.0,-203.0,-1e+200,346682917.94,28372607.3769,350540482.71,386349328.116,296817582.488,298615823.312,386002505.794,18.0,8.05004849363e+14,0.000195587544985,761,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,900.0,-203.0,-1e+200,353701975.816,26913369.0911,355312247.362,403674538.013,284938830.343,316221175.642,392563864.097,19.0,7.24329435835e+14,0.000195587544985,762,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,1000.0,-203.0,-1e+200,350436766.037,21020870.2245,355047418.391,391750923.899,312556039.95,323401927.783,379421026.259,19.0,4.41876984993e+14,0.000195587544985,763,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,1100.0,-203.0,-1e+200,355642608.091,28186833.8789,355848800.393,413330337.984,310151037.05,315994463.969,396616681.53,20.0,7.94497604114e+14,0.000195587544985,764,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,1200.0,-203.0,-1e+200,365378562.857,27001965.9175,361699673.913,425305928.461,294329519.831,341026476.911,400599271.548,20.0,7.2910616341e+14,0.000115396651541,765,0.0536363636364,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,1218.0,-203.0,-1e+200,360041589.514,28640643.3285,356342110.535,418696595.398,313684464.26,324104275.322,415531113.87,20.0,8.2028645027e+14,9.77937724926e-05,766,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,200.0,-203.0,-1e+200,342381695.396,23347785.2694,339564486.068,389703577.376,304213192.704,312333929.998,376725682.233,15.0,5.45119076988e+14,9.77937724926e-05,768,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-250.0,-195.0,1300.0,-203.0,-1e+200,360932821.399,27958905.7337,367190931.609,408843163.551,311233671.564,313195225.668,403013578.731,20.0,7.81700409828e+14,8.01908934439e-05,767,0.0372727272727,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,300.0,-203.0,-1e+200,351840254.683,19425873.9723,348554735.548,390729217.577,318603709.372,326462377.483,382141874.999,15.0,3.77364579589e+14,0.000195587544985,769,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,400.0,-203.0,-1e+200,340939907.569,20730854.5891,343689924.848,373907652.699,309719089.237,312947949.576,369776693.819,17.0,4.29768331993e+14,0.000195587544985,770,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,500.0,-203.0,-1e+200,341470365.86,20148877.8103,338779375.015,377201595.111,311349377.202,317587393.579,367857604.013,18.0,4.05977277015e+14,0.000195587544985,771,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,600.0,-203.0,-1e+200,340223988.534,24955695.1371,329116214.137,393332101.709,305573696.276,312108021.418,387964275.573,18.0,6.22786719776e+14,0.000195587544985,772,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,700.0,-203.0,-1e+200,343181376.206,22362669.1437,339158404.224,390438264.186,301596171.396,320309696.814,383360505.091,20.0,5.0008897123e+14,0.000195587544985,773,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,800.0,-203.0,-1e+200,338064075.328,19532034.6195,336346783.948,376836947.114,295237841.053,313768916.813,367791374.728,18.0,3.81500376379e+14,0.000195587544985,774,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,900.0,-203.0,-1e+200,348620049.516,20824476.8814,347193206.035,388272238.216,308802579.504,317952557.86,381931589.793,20.0,4.33658837384e+14,0.000195587544985,775,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,1000.0,-203.0,-1e+200,342872606.835,22145984.7357,344725031.507,380026687.637,309975939.007,311538112.352,377016151.927,20.0,4.90444639915e+14,0.000195587544985,776,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,1100.0,-203.0,-1e+200,337611855.156,21984655.4713,342297050.083,381177821.003,298567254.256,301897817.744,365492725.177,20.0,4.8332507619e+14,0.000195587544985,777,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,1200.0,-203.0,-1e+200,341412071.181,26206897.4767,339271296.948,390510560.473,297434820.576,307468609.936,378401848.424,20.0,6.86801475355e+14,0.000115396651541,778,0.0536363636364,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,1218.0,-203.0,-1e+200,349058435.738,27276375.5111,350288380.34,394186307.897,278749237.52,321808173.97,391500791.855,20.0,7.44000661023e+14,9.77937724926e-05,779,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-240.0,-195.0,1300.0,-203.0,-1e+200,335652036.899,18852819.2879,332496008.911,377685870.148,298874891.151,311464110.478,365953458.911,20.0,3.55428795104e+14,8.01908934439e-05,780,0.0372727272727,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,200.0,-203.0,-1e+200,332677204.988,17604775.4913,331920666.964,356285715.862,300481533.836,307224485.727,355156802.854,12.0,3.09928120099e+14,9.77937724926e-05,781,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,300.0,-203.0,-1e+200,338080507.964,16948706.182,342056496.301,370477670.533,311977623.527,316015739.161,366467687.907,16.0,2.87258641243e+14,0.000195587544985,782,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,400.0,-203.0,-1e+200,334323524.17,18580818.0063,337068984.613,368161848.741,303157188.362,304590289.804,357891401.445,17.0,3.45246797783e+14,0.000195587544985,783,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,500.0,-203.0,-1e+200,335010124.827,22362524.8319,333038207.054,375484686.39,298871823.659,305269013.175,370048460.57,17.0,5.00082516856e+14,0.000195587544985,784,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,600.0,-203.0,-1e+200,332831920.228,19427542.3902,328521216.685,373846202.722,293384226.37,304586823.913,365843346.266,20.0,3.77429403324e+14,0.000195587544985,785,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,700.0,-203.0,-1e+200,339825546.683,23567904.3682,336792529.38,388990841.424,310682915.217,311992505.932,382248132.036,20.0,5.55446116307e+14,0.000195587544985,786,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,800.0,-203.0,-1e+200,321132964.649,20447108.9481,323375216.188,362160225.908,288396454.545,297214713.341,357503185.719,20.0,4.18084264336e+14,0.000195587544985,787,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,900.0,-203.0,-1e+200,332836975.222,21537202.1332,333466921.685,375445354.636,282168970.551,305125812.831,364360716.722,20.0,4.63851075727e+14,0.000195587544985,788,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,1000.0,-203.0,-1e+200,321412811.559,17291775.2157,317625403.662,352394381.155,285617400.863,293571482.568,350506733.53,20.0,2.9900549011e+14,0.000195587544985,789,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,1100.0,-203.0,-1e+200,324234483.117,18982791.0902,325101330.764,351607273.687,290122541.686,292224559.949,348956155.453,20.0,3.60346357576e+14,0.000195587544985,790,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,1200.0,-203.0,-1e+200,334171153.867,24629173.2128,332998407.724,391559530.939,304749642.772,306102327.539,371646200.038,20.0,6.06596173144e+14,0.000115396651541,791,0.0536363636364,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,1218.0,-203.0,-1e+200,328076871.312,24379771.1745,325470877.724,384387284.566,290032611.838,297133958.256,369840577.391,20.0,5.94373242522e+14,9.77937724926e-05,792,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-230.0,-195.0,1300.0,-203.0,-1e+200,328494503.44,23746409.4265,328793795.379,371166833.846,289232080.127,292290035.487,359564819.192,20.0,5.63891960651e+14,8.01908934439e-05,793,0.0372727272727,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,200.0,-203.0,-1e+200,333468218.258,23403379.1652,324069867.87,380740443.743,307558377.557,309965196.772,376783001.167,16.0,5.47718156351e+14,9.77937724926e-05,794,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,300.0,-203.0,-1e+200,322136533.904,16321819.9407,319343792.719,360215751.172,296878068.202,304077421.327,353344329.107,18.0,2.66401806178e+14,0.000195587544985,795,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,400.0,-203.0,-1e+200,326112561.998,20224863.4345,325005131.638,370890560.672,294866382.233,299176459.866,357446228.259,19.0,4.09045100942e+14,0.000195587544985,796,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,500.0,-203.0,-1e+200,325270436.912,25493035.4922,326932140.85,387884295.558,278530974.322,291330609.318,361370752.09,20.0,6.49894858607e+14,0.000195587544985,797,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,600.0,-203.0,-1e+200,322304630.277,28186038.9033,315860211.526,383513352.176,274960398.438,292058170.934,378911869.747,20.0,7.94452789059e+14,0.000195587544985,798,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,700.0,-203.0,-1e+200,320122027.896,16664266.7942,320337174.091,362578325.146,297833544.921,299013730.662,345055977.489,20.0,2.77697787788e+14,0.000195587544985,799,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,800.0,-203.0,-1e+200,310250262.732,23213738.616,307834074.747,368878143.56,269824705.819,271366275.291,339197809.287,20.0,5.38877660531e+14,0.000195587544985,800,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,900.0,-203.0,-1e+200,315445197.15,21716934.4109,310484677.583,363697738.397,272431050.362,284053616.28,349656196.188,20.0,4.71625240206e+14,0.000195587544985,801,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,1000.0,-203.0,-1e+200,317941440.846,23027600.6481,315086097.708,363365007.016,276321962.766,288463326.439,353037680.541,19.0,5.30270391607e+14,0.000195587544985,802,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,1100.0,-203.0,-1e+200,305230627.966,29068906.6259,297301670.791,366485478.04,258385647.015,272226124.893,349725781.29,20.0,8.45001332427e+14,0.000195587544985,803,0.0909090909091,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,1200.0,-203.0,-1e+200,310379613.205,12886531.8598,312156138.807,336777954.136,282723615.631,288357601.422,328651259.029,20.0,1.66062703374e+14,0.000115396651541,804,0.0536363636364,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,1218.0,-203.0,-1e+200,311057249.334,20487877.8965,314778718.548,343507427.79,273814980.159,283203315.786,343315955.87,20.0,4.197531407e+14,9.77937724926e-05,805,0.0454545454545,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-220.0,-195.0,1300.0,-203.0,-1e+200,315655927.079,26485591.2851,317427804.183,352541382.672,269127278.098,273269108.347,351843188.939,20.0,7.01486545722e+14,8.01908934439e-05,806,0.0372727272727,0.0357142857143,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,200.0,-203.0,-1e+200,306074998.139,21420404.7187,304509147.302,357323352.559,273979252.783,275172352.258,331332491.452,20.0,4.58833738312e+14,8.31247066187e-05,807,0.0454545454545,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,300.0,-203.0,-1e+200,317604403.349,15397000.4157,320837994.051,341977777.28,288584327.713,292746294.57,338581566.716,20.0,2.37067621801e+14,0.000166249413237,808,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,400.0,-203.0,-1e+200,315742265.457,17509655.0846,314931601.02,354608564.191,290225266.464,292081542.095,339413610.122,20.0,3.06588021181e+14,0.000166249413237,809,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,500.0,-203.0,-1e+200,306012690.135,25417779.7833,301713504.128,371604615.204,269035760.731,269997853.217,336755317.4,20.0,6.46063529111e+14,0.000166249413237,810,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,600.0,-203.0,-1e+200,314216177.495,24091633.13,311893859.01,349083347.598,271085502.846,273183549.902,347036959.284,20.0,5.80406786872e+14,0.000166249413237,811,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,700.0,-203.0,-1e+200,300967499.653,17164277.079,300746546.817,337129856.57,272495081.91,275693399.977,333489086.516,20.0,2.94612407646e+14,0.000166249413237,812,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,800.0,-203.0,-1e+200,299736687.196,22242295.8106,295257781.384,344311167.621,266731653.679,269588314.442,333778300.743,20.0,4.94719722924e+14,0.000166249413237,813,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,900.0,-203.0,-1e+200,311310556.188,16502899.8336,311340450.157,342933149.407,284533519.387,285879001.295,331651898.743,20.0,2.72345702919e+14,0.000166249413237,814,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,1000.0,-203.0,-1e+200,300427138.985,23358536.772,305072737.539,337227087.473,267357714.67,267925015.705,331114877.274,20.0,5.45621240131e+14,0.000166249413237,815,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,1100.0,-203.0,-1e+200,295017405.419,26435446.3817,291860399.202,354929161.972,255700395.016,261803134.776,336153564.085,20.0,6.98832825401e+14,0.000166249413237,816,0.0909090909091,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,1200.0,-203.0,-1e+200,298079573.959,27730253.5542,295430411.535,349964445.899,247340159.089,260672401.304,349887270.643,20.0,7.68966962179e+14,9.808715381e-05,817,0.0536363636364,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,1218.0,-203.0,-1e+200,297902324.838,20609480.5766,292567227.983,333677895.307,256851080.123,276281423.147,329051409.427,20.0,4.24750689639e+14,8.31247066187e-05,818,0.0454545454545,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-210.0,-195.0,1300.0,-203.0,-1e+200,289566164.521,23645824.6329,287283011.995,344072427.087,259045074.938,260451584.828,325567213.359,20.0,5.59125022571e+14,6.81622594273e-05,819,0.0372727272727,0.0303571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,200.0,-203.0,-1e+200,303221806.547,21298080.512,305058656.531,344164926.631,271394983.864,277423902.779,336302852.815,20.0,4.53608233496e+14,4.88968862463e-05,820,0.0454545454545,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,300.0,-203.0,-1e+200,311064726.021,19910147.8365,314743182.022,355717381.837,270183721.941,283995355.707,336269431.286,20.0,3.96413986872e+14,9.77937724926e-05,821,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,400.0,-203.0,-1e+200,290419799.661,24721507.0424,286312321.351,337687994.494,248430314.025,260702726.646,329378428.061,20.0,6.11152910449e+14,9.77937724926e-05,822,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,500.0,-203.0,-1e+200,292281850.139,16149913.6193,292815374.116,320686274.642,262547999.505,263380117.823,313231773.859,20.0,2.60819709912e+14,9.77937724926e-05,823,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,600.0,-203.0,-1e+200,294566918.759,21290396.2595,294807404.883,334239331.851,251178587.942,266267882.769,329940970.132,20.0,4.53280972885e+14,9.77937724926e-05,824,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,700.0,-203.0,-1e+200,300130955.55,20529797.3297,299689868.078,328403274.839,253311953.668,275388268.819,325910060.093,20.0,4.21472578399e+14,9.77937724926e-05,825,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,800.0,-203.0,-1e+200,289701412.476,25053486.8281,287038077.811,324510683.937,255448053.795,256756212.572,324404954.94,20.0,6.27677202244e+14,9.77937724926e-05,826,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,900.0,-203.0,-1e+200,288650536.504,21417662.6158,291795609.882,323955313.444,254546593.624,255300374.239,315212139.795,20.0,4.58716271923e+14,9.77937724926e-05,827,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,1000.0,-203.0,-1e+200,287304435.036,23589040.6462,292123297.457,329535141.694,235939959.527,252095065.905,328954022.682,20.0,5.56442838606e+14,9.77937724926e-05,828,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,1100.0,-203.0,-1e+200,276568112.829,15648736.1033,279058866.829,306954522.066,245410039.992,255466611.176,302913211.769,20.0,2.44882941629e+14,9.77937724926e-05,829,0.0909090909091,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,1200.0,-203.0,-1e+200,282044414.94,20365442.6912,282504385.28,318234079.668,242876950.823,253844599.534,312553684.564,20.0,4.14751256009e+14,5.76983257706e-05,830,0.0536363636364,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,1218.0,-203.0,-1e+200,282399144.625,27079464.5982,286565419.745,324227540.156,214659603.435,246013667.874,321238330.747,20.0,7.33297402925e+14,4.88968862463e-05,831,0.0454545454545,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-203.0,-195.0,1300.0,-203.0,-1e+200,282058890.231,17890109.1946,281974034.851,317913141.726,244333715.92,261703880.749,312112604.182,20.0,3.20056006996e+14,4.0095446722e-05,832,0.0372727272727,0.0178571428571,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,200.0,-203.0,-1e+200,299223726.166,20823815.3625,294524822.655,329552393.897,262999148.858,278042188.211,326971165.699,20.0,4.3363128625e+14,3.9117508997e-05,833,0.0454545454545,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,300.0,-203.0,-1e+200,295767403.702,19060832.4085,297555438.471,341122585.816,260618368.793,266805742.427,320879661.744,20.0,3.63315332103e+14,7.82350179941e-05,834,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,400.0,-203.0,-1e+200,292199695.586,15491045.6756,294196552.376,320089958.689,253175276.384,267275818.224,315207254.688,20.0,2.39972496123e+14,7.82350179941e-05,835,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,500.0,-203.0,-1e+200,289695205.735,20960111.7432,290607985.387,333620207.721,251675240.572,263957454.453,317052677.211,20.0,4.39326284289e+14,7.82350179941e-05,836,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,600.0,-203.0,-1e+200,289985854.104,22456402.8184,285529770.294,339577751.505,255707365.461,260390478.527,329254466.15,20.0,5.04290027542e+14,7.82350179941e-05,837,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,700.0,-203.0,-1e+200,288214148.035,21227574.8296,293013493.568,321617102.536,234660291.182,262754418.825,314672614.698,20.0,4.50609933148e+14,7.82350179941e-05,838,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,800.0,-203.0,-1e+200,287381447.358,17827449.6094,284384706.585,318982893.125,258416944.015,262936085.613,313784714.141,20.0,3.17817959576e+14,7.82350179941e-05,839,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,900.0,-203.0,-1e+200,286683919.489,22215069.5958,287682622.121,314880080.649,246264474.937,248261330.857,314730484.529,20.0,4.93509317145e+14,7.82350179941e-05,840,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,1000.0,-203.0,-1e+200,282271140.991,13931530.2093,281990956.477,304904613.519,260276687.093,261233318.691,304450654.74,20.0,1.94087533974e+14,7.82350179941e-05,841,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,1100.0,-203.0,-1e+200,287796402.325,16661205.4177,293654529.029,314497576.686,254613904.965,262196518.128,314410792.543,20.0,2.77595765971e+14,7.82350179941e-05,842,0.0909090909091,0.0142857142857,0.0602409638554,3.9117508997e-08
203.0,-203.0,-200.0,-195.0,1200.0,-203.0,-1e+200,282268813.037,21887032.9724,281846057.071,321346856.279,246549251.64,251663814.974,310658419.276,20.0,4.79042212335e+14,4.61586606165e-05,843,0.0536363636364,0.0142857142857,0.0602409638554,3.9117508997e-08
