price,hour
17.51,1
17.51,2
17.09,3
16.56,4
15.82,5
15.82,6
15.93,7
17.1,8
18.53,9
21.8,10
23.52,11
24.07,12
24.8,13
24.14,14
24.89,15
22.33,16
23.42,17
50.79,18
30.1,19
25.0,20
24.12,21
22.94,22
18.34,23
14.8,24
11.16,25
9.17,26
9.67,27
13.03,28
16.97,29
21.02,30
24.22,31
23.95,32
26.67,33
24.98,34
25.06,35
25.12,36
25.74,37
25.24,38
25.36,39
24.23,40
24.29,41
40.94,42
36.86,43
27.32,44
25.18,45
24.94,46
24.31,47
21.91,48
21.43,49
20.87,50
21.0,51
22.27,52
22.86,53
24.69,54
43.96,55
34.91,56
29.95,57
28.1,58
25.97,59
24.83,60
24.79,61
23.62,62
22.87,63
22.61,64
23.68,65
34.18,66
30.22,67
26.83,68
23.85,69
23.25,70
22.48,71
20.33,72
19.7,73
19.52,74
19.44,75
20.0,76
20.95,77
22.81,78
33.63,79
30.93,80
26.09,81
25.05,82
23.56,83
23.35,84
23.02,85
22.94,86
22.4,87
21.96,88
22.53,89
33.57,90
29.24,91
26.47,92
25.24,93
23.25,94
23.05,95
23.42,96
20.33,97
19.98,98
20.01,99
20.52,100
21.05,101
24.26,102
33.45,103
35.36,104
31.11,105
29.31,106
33.86,107
29.68,108
26.98,109
25.46,110
24.73,111
23.98,112
25.52,113
55.01,114
48.64,115
38.44,116
34.92,117
32.39,118
26.62,119
24.1,120
27.78,121
26.79,122
26.56,123
26.8,124
27.81,125
34.01,126
43.81,127
47.97,128
96.14,129
74.68,130
43.5,131
34.77,132
26.22,133
22.54,134
21.63,135
20.93,136
22.7,137
32.65,138
36.88,139
30.71,140
26.61,141
26.67,142
23.95,143
21.49,144
21.0,145
20.81,146
20.66,147
20.61,148
21.23,149
22.68,150
25.93,151
38.24,152
32.16,153
27.49,154
22.81,155
22.3,156
22.67,157
20.47,158
19.42,159
19.07,160
19.33,161
29.27,162
28.94,163
26.94,164
24.33,165
22.9,166
20.85,167
19.77,168
19.4,169
19.05,170
18.94,171
18.96,172
18.74,173
22.2,174
35.08,175
37.35,176
25.32,177
23.23,178
22.75,179
22.86,180
22.66,181
22.65,182
21.48,183
20.32,184
19.85,185
30.6,186
25.76,187
23.09,188
21.01,189
19.49,190
13.84,191
9.18,192
7.57,193
7.17,194
6.39,195
6.85,196
8.48,197
15.29,198
23.64,199
32.67,200
29.18,201
31.99,202
28.03,203
25.07,204
25.14,205
27.18,206
25.96,207
27.24,208
30.6,209
51.43,210
39.93,211
27.55,212
24.79,213
25.17,214
20.77,215
19.47,216
4.45,217
2.9,218
2.71,219
2.59,220
3.3,221
7.32,222
23.09,223
22.36,224
22.79,225
23.43,226
24.39,227
25.82,228
24.61,229
25.27,230
25.8,231
26.25,232
27.0,233
37.47,234
32.09,235
21.97,236
21.23,237
19.04,238
17.21,239
9.41,240
6.62,241
5.53,242
6.06,243
9.49,244
14.83,245
18.58,246
23.31,247
24.85,248
24.59,249
24.67,250
24.24,251
27.61,252
25.12,253
27.6,254
25.39,255
25.5,256
26.47,257
44.89,258
32.53,259
24.26,260
23.03,261
21.78,262
21.45,263
20.52,264
19.54,265
18.52,266
18.12,267
18.03,268
18.57,269
20.99,270
24.89,271
24.56,272
23.54,273
24.23,274
26.18,275
25.85,276
25.58,277
26.5,278
26.3,279
24.94,280
25.62,281
38.85,282
31.19,283
25.18,284
23.8,285
23.49,286
21.68,287
21.43,288
25.9,289
22.27,290
21.12,291
20.5,292
20.5,293
20.74,294
22.14,295
22.95,296
24.41,297
26.97,298
29.83,299
31.97,300
27.63,301
24.12,302
24.53,303
23.21,304
23.97,305
37.04,306
32.07,307
25.91,308
24.91,309
21.69,310
21.7,311
22.19,312
22.82,313
19.82,314
17.43,315
17.25,316
16.95,317
15.67,318
19.56,319
20.0,320
21.67,321
22.88,322
23.02,323
23.6,324
23.18,325
22.97,326
22.93,327
23.11,328
21.61,329
33.58,330
48.96,331
24.95,332
23.46,333
21.39,334
19.31,335
17.68,336
23.04,337
19.99,338
18.7,339
19.0,340
20.61,341
21.78,342
24.17,343
24.63,344
24.88,345
25.06,346
24.42,347
24.84,348
25.15,349
25.09,350
25.21,351
24.83,352
25.68,353
38.87,354
39.73,355
28.85,356
26.32,357
24.91,358
23.77,359
22.71,360
20.46,361
19.79,362
19.68,363
19.4,364
19.83,365
21.42,366
25.81,367
25.3,368
25.48,369
24.74,370
25.74,371
25.61,372
26.0,373
25.97,374
26.42,375
26.4,376
26.74,377
42.61,378
46.55,379
34.57,380
31.42,381
25.61,382
24.27,383
23.51,384
21.68,385
20.44,386
20.29,387
20.41,388
21.08,389
23.37,390
30.53,391
28.36,392
27.97,393
28.15,394
29.24,395
28.92,396
28.43,397
27.88,398
26.79,399
25.98,400
25.53,401
34.24,402
31.56,403
25.84,404
25.06,405
24.41,406
22.82,407
21.43,408
19.58,409
16.93,410
16.28,411
16.24,412
18.17,413
22.2,414
32.24,415
31.57,416
29.04,417
27.18,418
26.57,419
26.29,420
27.66,421
27.57,422
28.7,423
29.06,424
28.44,425
46.63,426
40.99,427
27.87,428
26.75,429
24.01,430
19.42,431
12.6,432
11.57,433
8.59,434
7.51,435
7.81,436
13.0,437
18.44,438
28.26,439
25.55,440
25.31,441
26.43,442
26.66,443
27.51,444
29.32,445
30.29,446
31.56,447
31.66,448
30.88,449
46.03,450
37.81,451
24.95,452
23.78,453
22.81,454
19.32,455
16.59,456
17.58,457
16.36,458
14.02,459
13.54,460
15.02,461
17.14,462
20.29,463
21.49,464
21.39,465
23.01,466
24.05,467
24.69,468
24.85,469
25.78,470
24.9,471
24.36,472
24.18,473
32.3,474
29.67,475
23.2,476
21.97,477
21.11,478
18.44,479
16.46,480
14.04,481
9.85,482
8.01,483
8.36,484
8.18,485
8.3,486
18.79,487
19.83,488
21.04,489
22.49,490
23.25,491
23.35,492
23.29,493
23.52,494
22.89,495
22.81,496
23.6,497
34.82,498
38.61,499
29.86,500
26.02,501
25.0,502
23.59,503
23.11,504
21.42,505
19.97,506
20.1,507
19.69,508
20.5,509
25.0,510
41.47,511
39.41,512
30.6,513
27.83,514
25.95,515
24.86,516
25.21,517
25.0,518
27.03,519
25.45,520
24.91,521
38.36,522
31.83,523
25.15,524
23.76,525
23.33,526
17.97,527
15.26,528
5.24,529
4.95,530
5.31,531
5.34,532
6.14,533
14.36,534
23.93,535
24.07,536
22.98,537
24.55,538
22.34,539
23.67,540
25.53,541
27.55,542
32.46,543
32.31,544
31.19,545
45.56,546
31.42,547
25.41,548
23.36,549
21.81,550
19.36,551
17.89,552
17.1,553
16.92,554
17.21,555
17.77,556
19.19,557
20.11,558
33.11,559
29.27,560
27.12,561
27.28,562
25.4,563
26.38,564
24.62,565
24.74,566
23.8,567
23.89,568
23.75,569
38.99,570
36.03,571
27.54,572
27.51,573
24.88,574
23.01,575
22.8,576
19.53,577
19.22,578
19.23,579
19.54,580
20.32,581
23.03,582
42.7,583
35.07,584
29.86,585
25.8,586
25.02,587
23.91,588
23.41,589
22.72,590
22.19,591
21.9,592
22.09,593
28.76,594
31.98,595
29.71,596
28.05,597
25.32,598
23.01,599
22.74,600
21.55,601
20.83,602
20.77,603
21.34,604
22.23,605
23.38,606
44.07,607
33.58,608
27.85,609
26.06,610
24.76,611
24.3,612
24.73,613
23.95,614
22.76,615
21.29,616
21.28,617
26.61,618
28.84,619
27.16,620
25.0,621
23.66,622
23.38,623
22.48,624
22.91,625
21.38,626
20.51,627
20.45,628
20.46,629
23.0,630
27.01,631
31.29,632
30.48,633
30.58,634
29.15,635
25.0,636
21.99,637
20.97,638
20.26,639
19.82,640
20.19,641
30.66,642
34.81,643
28.01,644
24.72,645
23.96,646
22.85,647
22.93,648
20.07,649
19.2,650
19.28,651
19.5,652
19.49,653
20.24,654
26.18,655
30.98,656
31.56,657
28.27,658
26.58,659
22.19,660
20.84,661
20.13,662
19.64,663
19.54,664
20.01,665
30.24,666
37.45,667
28.07,668
25.45,669
24.86,670
22.07,671
22.11,672
19.19,673
18.89,674
19.11,675
19.63,676
20.28,677
22.99,678
38.31,679
35.75,680
28.72,681
27.21,682
24.12,683
22.58,684
23.64,685
22.9,686
22.98,687
22.48,688
22.19,689
27.89,690
30.38,691
24.91,692
23.68,693
23.64,694
18.7,695
17.1,696
14.95,697
14.71,698
15.3,699
17.4,700
18.56,701
21.97,702
33.47,703
26.18,704
24.07,705
24.56,706
23.46,707
23.97,708
24.05,709
25.16,710
25.4,711
23.25,712
24.16,713
35.39,714
32.24,715
23.36,716
24.3,717
23.49,718
