"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2015/01/01 00:00:00","GINNA____","23603","20.03","-1.61","-1.03","1"
"2015/01/01 01:00:00","GINNA____","23603","19.43","-1.61","-0.46","1"
"2015/01/01 02:00:00","GINNA____","23603","18.13","-1.52","-0.41","1"
"2015/01/01 03:00:00","GINNA____","23603","16.93","-1.41","-0.49","1"
"2015/01/01 04:00:00","GINNA____","23603","16.91","-1.4","-0.55","1"
"2015/01/01 05:00:00","GINNA____","23603","18.41","-1.48","-0.61","1"
"2015/01/01 06:00:00","GINNA____","23603","15.37","-1.12","-1.8","1"
"2015/01/01 07:00:00","GINNA____","23603","17.99","-1.43","-1.27","1"
"2015/01/01 08:00:00","GINNA____","23603","19.94","-1.71","-1.03","1"
"2015/01/01 09:00:00","GINNA____","23603","20.27","-1.63","-1.24","1"
"2015/01/01 10:00:00","GINNA____","23603","20.02","-1.54","-0.81","1"
"2015/01/01 11:00:00","GINNA____","23603","20.26","-1.35","-0.78","1"
"2015/01/01 12:00:00","GINNA____","23603","20.06","-1.43","-0.7","1"
"2015/01/01 13:00:00","GINNA____","23603","19.93","-1.47","-0.65","1"
"2015/01/01 14:00:00","GINNA____","23603","19.88","-1.45","-0.56","1"
"2015/01/01 15:00:00","GINNA____","23603","20.07","-1.41","-0.69","1"
"2015/01/01 16:00:00","GINNA____","23603","22.41","-1.46","-1.12","1"
"2015/01/01 17:00:00","GINNA____","23603","31.66","-1.91","-1.69","1"
"2015/01/01 18:00:00","GINNA____","23603","29.72","-1.75","-1.25","1"
"2015/01/01 19:00:00","GINNA____","23603","24.76","-1.44","-1.33","1"
"2015/01/01 20:00:00","GINNA____","23603","23.79","-1.38","-1","1"
"2015/01/01 21:00:00","GINNA____","23603","22.01","-1.44","-0.94","1"
"2015/01/01 22:00:00","GINNA____","23603","22.34","-1.5","-0.45","1"
"2015/01/01 23:00:00","GINNA____","23603","20.16","-1.19","-0.53","1"
"2015/01/02 00:00:00","GINNA____","23603","18.65","-1.61","-0.89","1"
"2015/01/02 01:00:00","GINNA____","23603","17.05","-1.43","-1","1"
"2015/01/02 02:00:00","GINNA____","23603","16.89","-1.47","-0.6","1"
"2015/01/02 03:00:00","GINNA____","23603","16.87","-1.46","-0.55","1"
"2015/01/02 04:00:00","GINNA____","23603","16.93","-1.48","-0.54","1"
"2015/01/02 05:00:00","GINNA____","23603","19.35","-1.63","-0.38","1"
"2015/01/02 06:00:00","GINNA____","23603","19.75","-1.45","-0.49","1"
"2015/01/02 07:00:00","GINNA____","23603","20.3","-1.5","-1.01","1"
"2015/01/02 08:00:00","GINNA____","23603","22.17","-1.67","-0.64","1"
"2015/01/02 09:00:00","GINNA____","23603","23.89","-1.71","-0.86","1"
"2015/01/02 10:00:00","GINNA____","23603","23.02","-1.61","-1.3","1"
"2015/01/02 11:00:00","GINNA____","23603","22.88","-1.56","-0.79","1"
"2015/01/02 12:00:00","GINNA____","23603","22.1","-1.64","-0.69","1"
"2015/01/02 13:00:00","GINNA____","23603","21.83","-1.58","-0.5","1"
"2015/01/02 14:00:00","GINNA____","23603","22.18","-1.53","-0.15","1"
"2015/01/02 15:00:00","GINNA____","23603","22.01","-1.58","-0.33","1"
"2015/01/02 16:00:00","GINNA____","23603","25.22","-1.67","-0.8","1"
"2015/01/02 17:00:00","GINNA____","23603","33.4","-2.39","-0.7","1"
"2015/01/02 18:00:00","GINNA____","23603","30.25","-2.1","-0.55","1"
"2015/01/02 19:00:00","GINNA____","23603","26.61","-1.69","-0.97","1"
"2015/01/02 20:00:00","GINNA____","23603","24.92","-1.64","-0.46","1"
"2015/01/02 21:00:00","GINNA____","23603","22.06","-1.57","-0.17","1"
"2015/01/02 22:00:00","GINNA____","23603","21.31","-1.56","-0.3","1"
"2015/01/02 23:00:00","GINNA____","23603","19.95","-1.45","-0.69","1"
"2015/01/03 00:00:00","GINNA____","23603","19.61","-1.69","-0.74","1"
"2015/01/03 01:00:00","GINNA____","23603","18.46","-1.68","-0.65","1"
"2015/01/03 02:00:00","GINNA____","23603","16.87","-1.65","-0.61","1"
"2015/01/03 03:00:00","GINNA____","23603","16.87","-1.66","-0.26","1"
"2015/01/03 04:00:00","GINNA____","23603","16.55","-1.64","-0.17","1"
"2015/01/03 05:00:00","GINNA____","23603","17.23","-1.7","-0.24","1"
"2015/01/03 06:00:00","GINNA____","23603","18.87","-1.66","0","1"
"2015/01/03 07:00:00","GINNA____","23603","18.08","-1.77","0","1"
"2015/01/03 08:00:00","GINNA____","23603","19.93","-1.77","-0.32","1"
"2015/01/03 09:00:00","GINNA____","23603","20.04","-1.69","-0.63","1"
"2015/01/03 10:00:00","GINNA____","23603","21.27","-1.77","-0.35","1"
"2015/01/03 11:00:00","GINNA____","23603","21.79","-1.74","-0.34","1"
"2015/01/03 12:00:00","GINNA____","23603","20.91","-1.75","-0.28","1"
"2015/01/03 13:00:00","GINNA____","23603","19.45","-1.64","-0.36","1"
"2015/01/03 14:00:00","GINNA____","23603","19.51","-1.6","-0.36","1"
"2015/01/03 15:00:00","GINNA____","23603","19.49","-1.6","-0.36","1"
"2015/01/03 16:00:00","GINNA____","23603","20.9","-1.55","-0.6","1"
"2015/01/03 17:00:00","GINNA____","23603","24.16","-1.51","-1.63","1"
"2015/01/03 18:00:00","GINNA____","23603","23.49","-1.55","-1.21","1"
"2015/01/03 19:00:00","GINNA____","23603","20.88","-1.4","-1.33","1"
"2015/01/03 20:00:00","GINNA____","23603","19.88","-1.44","-0.51","1"
"2015/01/03 21:00:00","GINNA____","23603","19.57","-1.62","-0.46","1"
"2015/01/03 22:00:00","GINNA____","23603","19.69","-1.53","-0.5","1"
"2015/01/03 23:00:00","GINNA____","23603","17.77","-1.49","-0.8","1"
"2015/01/04 00:00:00","GINNA____","23603","14.45","-1.22","-0.24","1"
"2015/01/04 01:00:00","GINNA____","23603","12.19","-0.99","-0.44","1"
"2015/01/04 02:00:00","GINNA____","23603","11.78","-0.97","-0.15","1"
"2015/01/04 03:00:00","GINNA____","23603","11.44","-0.93","0","1"
"2015/01/04 04:00:00","GINNA____","23603","11.44","-0.93","0","1"
"2015/01/04 05:00:00","GINNA____","23603","11.78","-0.96","-0.09","1"
"2015/01/04 06:00:00","GINNA____","23603","11.55","-0.83","0","1"
"2015/01/04 07:00:00","GINNA____","23603","14.19","-0.78","0","1"
"2015/01/04 08:00:00","GINNA____","23603","14.5","-1.01","0","1"
"2015/01/04 09:00:00","GINNA____","23603","17.44","-1.52","0","1"
"2015/01/04 10:00:00","GINNA____","23603","18.44","-1.67","0","1"
"2015/01/04 11:00:00","GINNA____","23603","19.21","-1.82","-0.37","1"
"2015/01/04 12:00:00","GINNA____","23603","18.95","-1.73","-0.37","1"
"2015/01/04 13:00:00","GINNA____","23603","18.92","-1.67","-0.46","1"
"2015/01/04 14:00:00","GINNA____","23603","18.83","-1.62","-0.43","1"
"2015/01/04 15:00:00","GINNA____","23603","19.41","-1.7","-0.36","1"
"2015/01/04 16:00:00","GINNA____","23603","20","-1.52","-0.67","1"
"2015/01/04 17:00:00","GINNA____","23603","23.63","-1.49","-1.47","1"
"2015/01/04 18:00:00","GINNA____","23603","23.2","-1.52","-1.33","1"
"2015/01/04 19:00:00","GINNA____","23603","20.9","-1.38","-1.4","1"
"2015/01/04 20:00:00","GINNA____","23603","19.89","-1.52","-0.58","1"
"2015/01/04 21:00:00","GINNA____","23603","19.5","-1.58","-0.29","1"
"2015/01/04 22:00:00","GINNA____","23603","19.95","-1.55","-0.78","1"
"2015/01/04 23:00:00","GINNA____","23603","17.54","-1.44","-0.52","1"
"2015/01/05 00:00:00","GINNA____","23603","18.13","-1.2","-1.37","1"
"2015/01/05 01:00:00","GINNA____","23603","18.29","-1.19","-0.84","1"
"2015/01/05 02:00:00","GINNA____","23603","17.89","-1.17","-0.79","1"
"2015/01/05 03:00:00","GINNA____","23603","18.33","-1.22","-0.72","1"
"2015/01/05 04:00:00","GINNA____","23603","18.26","-1.25","-0.04","1"
