price_fft_frequency,price_fft_period,price_fft_amplitude,
0.042465753,23.5483871,2416.44601,2416.44601
0.085958904,11.63346614,2414.260966,2414.260966
0.305022831,3.278443114,2413.799327,2413.799327
0.390525114,2.560654779,-2410.06289,2410.06289
0.092009132,10.86848635,-2405.962246,2405.962246
0.163926941,6.100278552,2402.340635,2402.340635
0.168835616,5.922920892,2401.325672,2401.325672
0.414155251,2.414553473,2397.088341,2397.088341
0.102511416,9.755011136,-2397.054704,2397.054704
0.211187215,4.735135135,2391.891075,2391.891075
0.19326484,5.174246899,-2391.295771,2391.295771
0.488242009,2.048164601,2391.083283,2391.083283
0.03847032,25.99406528,-2390.067602,2390.067602
0.075684932,13.21266968,2388.808616,2388.808616
0.360730594,2.772151899,-2388.086686,2388.086686
0.380136986,2.630630631,-2386.958837,2386.958837
0.143607306,6.963434022,2384.984879,2384.984879
0.271461187,3.683767872,2384.796566,2384.796566
0.283105023,3.532258065,-2384.638322,2384.638322
0.054452055,18.36477987,-2384.373061,2384.373061
0.149429224,6.692131398,-2384.09984,2384.09984
0.124771689,8.014638609,2383.083289,2383.083289
0.069292237,14.43163097,2381.815278,2381.815278
0.099543379,10.04587156,2381.227683,2381.227683
0.070890411,14.10628019,-2380.004756,2380.004756
0.411986301,2.42726517,-2377.302908,2377.302908
0.210844749,4.742826205,-2375.832213,2375.832213
0.002283105,438,2375.75303,2375.75303
0.41347032,2.418553285,2375.620427,2375.620427
0.323744292,3.088857546,-2373.790001,2373.790001
0.009018265,110.8860759,-2373.668931,2373.668931
0.244977169,4.082013048,-2373.635925,2373.635925
0.203082192,4.924114671,-2371.91094,2371.91094
0.161415525,6.195190948,2371.509804,2371.509804
0.292351598,3.420538852,2369.503699,2369.503699
0.254109589,3.935309973,-2369.284052,2369.284052
0.29109589,3.435294118,-2369.12936,2369.12936
0.466210046,2.144955926,-2368.411073,2368.411073
0.185388128,5.39408867,2368.09404,2368.09404
0.088812785,11.2596401,2367.731431,2367.731431
0.253082192,3.951285521,2367.027014,2367.027014
0.372945205,2.681359045,-2365.493274,2365.493274
0.036872146,27.12074303,2364.67698,2364.67698
0.388013699,2.577228597,2363.766093,2363.766093
0.123515982,8.096118299,-2362.961071,2362.961071
0.350913242,2.849707222,2361.965966,2361.965966
0.427625571,2.338494394,-2361.32431,2361.32431
0.180022831,5.554850983,2360.280296,2360.280296
0.084931507,11.77419355,2360.182563,2360.182563
0.251484018,3.976395824,2360.118477,2360.118477
0.074315068,13.4562212,2359.406844,2359.406844
0.472374429,2.116964717,2358.56579,2358.56579
0.395776256,2.526680127,2358.280125,2358.280125
0.089041096,11.23076923,-2356.459055,2356.459055
0.454680365,2.199347226,-2355.407791,2355.407791
0.317351598,3.151079137,2354.850431,2354.850431
0.298287671,3.352468427,2354.479148,2354.479148
0.273287671,3.65914787,-2354.408433,2354.408433
0.223173516,4.480818414,-2353.858559,2353.858559
0.478538813,2.089694656,-2353.532675,2353.532675
0.094634703,10.56694813,2352.19409,2352.19409
0.230022831,4.347394541,-2346.293696,2346.293696
0.022374429,44.69387755,-2345.878204,2345.878204
0.249200913,4.012826386,-2344.771562,2344.771562
0.259589041,3.852242744,2344.327314,2344.327314
0.245890411,4.066852368,-2343.610933,2343.610933
0.253767123,3.940620783,2343.429322,2343.429322
0.120091324,8.326996198,-2341.764894,2341.764894
0.029223744,34.21875,-2339.988993,2339.988993
0.063242009,15.81227437,-2338.466607,2338.466607
0.432534247,2.311955661,-2338.305897,2338.305897
0.20890411,4.786885246,2335.140053,2335.140053
0.044520548,22.46153846,-2334.933557,2334.933557
0.033561644,29.79591837,2334.896217,2334.896217
0.185958904,5.377532228,-2332.738123,2332.738123
0.339383562,2.946518668,-2332.410931,2332.410931
0.434589041,2.301024429,-2331.878358,2331.878358
0.182191781,5.488721805,2331.530885,2331.530885
0.268835616,3.719745223,2330.820108,2330.820108
0.446917808,2.237547893,-2330.41385,2330.41385
0.164269406,6.087560806,-2330.07793,2330.07793
0.103881279,9.626373626,-2329.074725,2329.074725
0.25673516,3.895064473,-2327.696733,2327.696733
0.191894977,5.211183819,2325.744283,2325.744283
0.075,13.33333333,2325.132124,2325.132124
0.271575342,3.68221942,2325.031053,2325.031053
0.112328767,8.902439024,-2324.05632,2324.05632
0.238127854,4.199424736,-2321.638552,2321.638552
0.238242009,4.197412554,-2321.56196,2321.56196
0.479680365,2.084721561,-2320.863596,2320.863596
0.373287671,2.678899083,-2317.769647,2317.769647
0.449771689,2.223350254,-2317.644128,2317.644128
0.143493151,6.968973747,-2317.13696,2317.13696
0.325456621,3.072606103,2314.460173,2314.460173
0.389041096,2.570422535,-2314.337037,2314.337037
0.346917808,2.882527147,-2313.89688,2313.89688
0.469634703,2.129314536,-2313.550601,2313.550601
0.040753425,24.53781513,-2308.996955,2308.996955
0.409246575,2.443514644,2305.786901,2305.786901
0.064497717,15.50442478,-2305.405861,2305.405861
0.042009132,23.80434783,-2301.051686,2301.051686
0.366438356,2.728971963,-2300.615836,2300.615836
0.200570776,4.985771201,2298.533039,2298.533039
0.076826484,13.01634473,-2297.34216,2297.34216
0.05456621,18.32635983,2296.023039,2296.023039
0.08390411,11.91836735,-2295.175545,2295.175545
0.236986301,4.219653179,-2293.963115,2293.963115
0.352511416,2.836787565,2293.78433,2293.78433
0.092922374,10.76167076,-2291.302786,2291.302786
0.127511416,7.842435094,2290.899857,2290.899857
0.356392694,2.805893658,-2290.314427,2290.314427
0.134246575,7.448979592,2289.584012,2289.584012
0.023858447,41.9138756,-2288.451228,2288.451228
0.183105023,5.461346633,2288.355374,2288.355374
0.239840183,4.169443122,2286.515602,2286.515602
0.137442922,7.275747508,-2285.1221,2285.1221
0.191210046,5.229850746,-2285.055864,2285.055864
0.276826484,3.612371134,2283.603365,2283.603365
0.316324201,3.161313605,-2283.123865,2283.123865
0.420319635,2.379141771,-2282.653641,2282.653641
0.32283105,3.097595474,2281.59691,2281.59691
0.128196347,7.800534283,-2281.198169,2281.198169
0.397031963,2.518688902,-2278.942655,2278.942655
0.33847032,2.954468803,2278.396437,2278.396437
0.024086758,41.51658768,2278.375231,2278.375231
0.070205479,14.24390244,-2277.621916,2277.621916
0.361073059,2.769522605,2274.867355,2274.867355
0.417694064,2.394096748,-2274.40256,2274.40256
0.155821918,6.417582418,-2274.327875,2274.327875
0.374429224,2.670731707,-2272.413717,2272.413717
0.140182648,7.133550489,-2271.91988,2271.91988
0.398515982,2.509309653,-2271.70563,2271.70563
0.381506849,2.621184919,-2267.554075,2267.554075
0.246917808,4.049930652,-2266.936528,2266.936528
0.39086758,2.558411215,2266.008302,2266.008302
0.216210046,4.625131996,2265.601858,2265.601858
0.095205479,10.50359712,2265.303732,2265.303732
0.039840183,25.10028653,-2263.565202,2263.565202
0.169977169,5.883143049,-2263.168433,2263.168433
0.107305936,9.319148936,-2262.872274,2262.872274
0.449657534,2.223914699,2260.676533,2260.676533
0.154109589,6.488888889,2259.608434,2259.608434
0.257191781,3.888149134,-2259.348142,2259.348142
0.071803653,13.92686804,-2253.060996,2253.060996
0.401940639,2.487929565,-2251.688338,2251.688338
0.333561644,2.997946612,-2250.496231,2250.496231
0.226598174,4.413098237,-2250.11695,2250.11695
0.375570776,2.662613982,-2248.924381,2248.924381
0.319520548,3.129689175,2248.050739,2248.050739
0.227511416,4.395383843,2248.023142,2248.023142
0.181506849,5.509433962,2244.247749,2244.247749
0.272146119,3.674496644,-2243.306723,2243.306723
0.430707763,2.321759873,-2242.565328,2242.565328
0.41369863,2.417218543,-2241.424187,2241.424187
0.281849315,3.54799514,2241.389668,2241.389668
0.330365297,3.026952315,-2240.876901,2240.876901
0.11369863,8.795180723,-2240.260582,2240.260582
0.141210046,7.081649151,-2237.859915,2237.859915
0.195319635,5.119812975,-2236.397588,2236.397588
0.130593607,7.657342657,2233.840484,2233.840484
0.269863014,3.705583756,2233.044788,2233.044788
0.185844749,5.380835381,2232.984382,2232.984382
0.297260274,3.3640553,2232.955562,2232.955562
0.013812785,72.39669421,2231.753529,2231.753529
0.330479452,3.025906736,2229.898458,2229.898458
0.473173516,2.113389626,2228.07884,2228.07884
0.141552511,7.064516129,-2225.741393,2225.741393
0.29086758,3.437990581,-2225.711406,2225.711406
0.055479452,18.02469136,-2220.351863,2220.351863
0.221689498,4.510813594,-2216.394119,2216.394119
0.157534247,6.347826087,-2216.121764,2216.121764
0.111073059,9.003083248,-2215.942526,2215.942526
0.082876712,12.0661157,2213.372839,2213.372839
0.213013699,4.694533762,-2212.372572,2212.372572
0.017808219,56.15384615,-2210.517945,2210.517945
0.080251142,12.46088193,2208.2923,2208.2923
0.407077626,2.456533932,-2207.794921,2207.794921
0.346232877,2.888229476,2205.313943,2205.313943
0.228082192,4.384384384,2202.51332,2202.51332
0.48847032,2.047207291,2202.50509,2202.50509
0.431621005,2.316847395,-2201.81881,2201.81881
0.380936073,2.625112376,2201.262958,2201.262958
0.201940639,4.951950254,2197.899969,2197.899969
0.434931507,2.299212598,2196.581579,2196.581579
0.09109589,10.97744361,2196.341227,2196.341227
0.120205479,8.319088319,2194.501207,2194.501207
0.116780822,8.563049853,-2193.34844,2193.34844
0.498972603,2.004118051,2193.130644,2193.130644
0.160616438,6.226012793,-2191.855343,2191.855343
0.014954338,66.87022901,2187.64956,2187.64956
0.209360731,4.776444929,2186.58984,2186.58984
0.45890411,2.179104478,2185.841837,2185.841837
0.274885845,3.637873754,2184.279295,2184.279295
0.176369863,5.669902913,-2182.36603,2182.36603
0.368378995,2.7145956,-2180.945168,2180.945168
0.187899543,5.32199271,-2178.231677,2178.231677
0.116666667,8.571428571,2176.714889,2176.714889
0.093835616,10.65693431,2173.871833,2173.871833
0.156506849,6.389496718,2172.647179,2172.647179
0.088013699,11.3618677,2171.068139,2171.068139
0.374200913,2.672361196,2170.573828,2170.573828
0.101598174,9.842696629,-2169.785179,2169.785179
0.028310502,35.32258065,2169.350031,2169.350031
0.260388128,3.840420868,-2168.616343,2168.616343
0.357534247,2.796934866,2166.530549,2166.530549
0.416666667,2.4,2165.670327,2165.670327
0.320319635,3.121881682,-2165.404642,2165.404642
0.267237443,3.741990602,-2165.025682,2165.025682
0.00696347,143.6065574,2162.200735,2162.200735
0.064383562,15.53191489,2159.822449,2159.822449
0.176598174,5.662572721,2158.230815,2158.230815
0.040182648,24.88636364,-2157.36293,2157.36293
0.09326484,10.72215422,-2154.796551,2154.796551
0.480136986,2.082738944,2152.946828,2152.946828
0.384817352,2.59863542,2152.47164,2152.47164
0.215296804,4.644750795,-2151.372481,2151.372481
0.076027397,13.15315315,2151.160123,2151.160123
0.301712329,3.314415437,2150.674302,2150.674302
0.117009132,8.546341463,2150.397203,2150.397203
0.255251142,3.917710197,-2149.625231,2149.625231
0.058105023,17.21021611,-2148.157336,2148.157336
0.377853881,2.64652568,-2147.617859,2147.617859
0.370205479,2.70120259,-2146.795408,2146.795408
0.109589041,9.125,-2146.473498,2146.473498
0.358219178,2.791586998,2145.549114,2145.549114
0.297716895,3.358895706,-2145.526966,2145.526966
0.222488584,4.494612622,2138.386689,2138.386689
0.157191781,6.361655773,-2137.895866,2137.895866
0.015753425,63.47826087,-2137.57228,2137.57228
0.087785388,11.39141743,2137.170922,2137.170922
0.402283105,2.485811578,-2136.13648,2136.13648
0.289155251,3.458349783,-2135.740314,2135.740314
0.129794521,7.704485488,2134.775738,2134.775738
0.228424658,4.377811094,-2131.637038,2131.637038
0.133561644,7.487179487,2130.711939,2130.711939
0.282191781,3.54368932,2130.488418,2130.488418
0.055707763,17.95081967,2125.54299,2125.54299
0.160159817,6.243763364,2120.678179,2120.678179
0.205136986,4.874791319,-2119.606682,2119.606682
0.144063927,6.941362916,2118.976975,2118.976975
0.234703196,4.260700389,2116.971978,2116.971978
0.292123288,3.423212192,-2115.513195,2115.513195
0.163812785,6.104529617,2114.328924,2114.328924
0.476255708,2.099712368,-2109.120166,2109.120166
0.070091324,14.26710098,-2107.636297,2107.636297
0.466894977,2.141809291,2105.936262,2105.936262
0.292465753,3.419203747,-2104.820225,2104.820225
0.451712329,2.213798332,2104.27435,2104.27435
0.084018265,11.90217391,-2101.00981,2101.00981
0.377968037,2.645726367,2100.793674,2100.793674
0.20456621,4.888392857,-2100.748019,2100.748019
0.013013699,76.84210526,-2097.988355,2097.988355
0.190525114,5.248651887,2097.240078,2097.240078
0.104223744,9.594742607,2096.800461,2096.800461
0.047374429,21.10843373,-2096.572809,2096.572809
0.281050228,3.558082859,-2095.279043,2095.279043
0.105707763,9.460043197,2093.999044,2093.999044
0.155936073,6.412884334,2093.266959,2093.266959
0.026141553,38.25327511,-2091.975661,2091.975661
0.024429224,40.93457944,2090.318263,2090.318263
0.25696347,3.891603732,-2088.080495,2088.080495
0.360388128,2.774786189,-2085.286333,2085.286333
0.358675799,2.7880331,-2085.260256,2085.260256
0.237214612,4.215591915,-2084.962056,2084.962056
0.392123288,2.550218341,2084.31038,2084.31038
0.10456621,9.563318777,2084.121295,2084.121295
0.224086758,4.46255731,2083.586709,2083.586709
0.391894977,2.551704049,-2081.884358,2081.884358
0.098173516,10.18604651,2081.361978,2081.361978
0.488356164,2.047685835,2081.262873,2081.262873
0.1793379,5.5760662,-2080.812959,2080.812959
0.2293379,4.360378298,2080.329441,2080.329441
0.499429224,2.002285714,2077.462335,2077.462335
0.372146119,2.687116564,-2074.379826,2074.379826
0.24543379,4.074418605,-2073.57637,2073.57637
0.488584475,2.046728972,2071.540903,2071.540903
0.485388128,2.060206961,2071.066391,2071.066391
0.444063927,2.251928021,-2070.411199,2070.411199
0.030593607,32.68656716,2068.118061,2068.118061
0.214497717,4.662054284,-2067.728473,2067.728473
0.257990868,3.876106195,2067.258242,2067.258242
0.001484018,673.8461538,2066.182237,2066.182237
0.442922374,2.257731959,-2064.095186,2064.095186
0.457648402,2.185083562,-2060.878171,2060.878171
0.193835616,5.159010601,2060.789739,2060.789739
0.400913242,2.494305239,2060.440671,2060.440671
0.185502283,5.390769231,2059.225637,2059.225637
0.398744292,2.507872889,-2056.751479,2056.751479
0.15890411,6.293103448,-2054.288559,2054.288559
0.492009132,2.032482599,2053.404448,2053.404448
0.462328767,2.162962963,2053.353797,2053.353797
0.007420091,134.7692308,-2051.908948,2051.908948
0.375456621,2.663423533,2051.06084,2051.06084
0.289611872,3.452897123,2048.178261,2048.178261
0.242922374,4.116541353,2046.462686,2046.462686
0.408447489,2.448295137,-2046.166714,2046.166714
0.237100457,4.21762157,-2046.021755,2046.021755
0.186757991,5.354523227,2044.620545,2044.620545
0.039726027,25.17241379,2044.519289,2044.519289
0.254680365,3.926490363,-2043.764736,2043.764736
0.300913242,3.323216995,-2042.70345,2042.70345
0.261643836,3.821989529,-2042.373765,2042.373765
0.402054795,2.487223169,2042.340076,2042.340076
0.216552511,4.617817607,-2041.460139,2041.460139
0.177283105,5.640695428,-2041.317532,2041.317532
0.481050228,2.078785002,-2036.850762,2036.850762
0.233789954,4.27734375,-2035.697225,2035.697225
0.430479452,2.322991249,2034.755998,2034.755998
0.192922374,5.183431953,2034.54629,2034.54629
0.311872146,3.206442167,-2032.024103,2032.024103
0.022146119,45.15463918,2031.969101,2031.969101
0.462442922,2.16242903,2031.165896,2031.165896
0.025228311,39.63800905,2030.653432,2030.653432
0.222374429,4.496919918,2028.744127,2028.744127
0.132420091,7.551724138,2027.375428,2027.375428
0.425,2.352941176,2026.831842,2026.831842
0.296575342,3.37182448,-2025.815994,2025.815994
0.051484018,19.42350333,2025.449007,2025.449007
0.195890411,5.104895105,-2024.960882,2024.960882
0.008447489,118.3783784,2024.477903,2024.477903
0.004452055,224.6153846,-2024.116242,2024.116242
0.030365297,32.93233083,2020.794336,2020.794336
0.08173516,12.23463687,-2019.188482,2019.188482
0.491780822,2.033426184,-2018.864643,2018.864643
0.385730594,2.592482983,-2015.828509,2015.828509
0.455707763,2.194388778,2015.285335,2015.285335
0.100799087,9.920724802,2015.255047,2015.255047
0.345776256,2.892043579,-2014.467127,2014.467127
0.151484018,6.601356443,2014.070206,2014.070206
0.291666667,3.428571429,2014.024156,2014.024156
0.122031963,8.194574369,-2013.738164,2013.738164
0.282648402,3.537964459,-2012.687209,2012.687209
0.025684932,38.93333333,-2010.325224,2010.325224
0.160502283,6.230440967,-2010.046256,2010.046256
0.084703196,11.80592992,2009.923438,2009.923438
0.474429224,2.107795958,-2007.749887,2007.749887
0.140753425,7.104622871,2006.035207,2006.035207
0.488812785,2.045773003,2005.892625,2005.892625
0.326027397,3.067226891,-2004.536916,2004.536916
0.464155251,2.154451549,-2003.93706,2003.93706
0.184817352,5.410747375,2003.653992,2003.653992
0.092351598,10.82818294,-2003.235622,2003.235622
0.167922374,5.955132563,-2002.381447,2002.381447
0.148972603,6.712643678,-2001.686487,2001.686487
0.331392694,3.017568033,1999.658775,1999.658775
0.088926941,11.24518614,-1999.213865,1999.213865
0.221232877,4.520123839,1998.36702,1998.36702
0.314041096,3.184296619,-1997.679099,1997.679099
0.325342466,3.073684211,-1997.365698,1997.365698
0.439155251,2.277099038,1996.065672,1996.065672
0.459474886,2.176397516,-1995.424486,1995.424486
0.108333333,9.230769231,1995.131993,1995.131993
0.332648402,3.006177076,-1994.71409,1994.71409
0.091552511,10.92269327,-1994.616027,1994.616027
0.459817352,2.174776564,1994.546952,1994.546952
0.354908676,2.817626246,1994.433184,1994.433184
0.421461187,2.372697725,-1993.995457,1993.995457
0.2206621,4.53181583,1993.809147,1993.809147
0.319178082,3.13304721,-1993.662065,1993.662065
0.435388128,2.296801259,1992.100032,1992.100032
0.197488584,5.063583815,1992.022289,1992.022289
0.181621005,5.505971087,1991.767071,1991.767071
0.10890411,9.182389937,-1991.06994,1991.06994
0.024771689,40.36866359,1990.425664,1990.425664
0.086872146,11.51116951,-1989.658797,1989.658797
0.378196347,2.644129188,-1982.311865,1982.311865
0.028881279,34.62450593,1981.529692,1981.529692
0.239269406,4.179389313,-1981.27975,1981.27975
0.414269406,2.413888123,1981.124829,1981.124829
0.369063927,2.709557686,-1980.849508,1980.849508
0.475570776,2.102736438,-1979.976556,1979.976556
0.332762557,3.005145798,1979.353527,1979.353527
0.018949772,52.77108434,1978.785476,1978.785476
0.017351598,57.63157895,-1978.58107,1978.58107
0.407990868,2.451035255,-1978.056385,1978.056385
0.004223744,236.7567568,1976.692408,1976.692408
0.142351598,7.024859663,-1976.558156,1976.558156
0.434246575,2.302839117,-1975.556161,1975.556161
0.275913242,3.624327679,-1974.757453,1974.757453
0.091894977,10.88198758,-1974.486029,1974.486029
0.484360731,2.06457695,1974.408541,1974.408541
0.122945205,8.133704735,-1974.043684,1974.043684
0.289383562,3.455621302,1973.421008,1973.421008
0.042694064,23.42245989,-1972.011737,1972.011737
0.199086758,5.02293578,1971.232704,1971.232704
0.1456621,6.865203762,-1970.350655,1970.350655
0.074429224,13.43558282,1968.026266,1968.026266
0.377511416,2.64892652,-1966.918552,1966.918552
0.184246575,5.427509294,1966.680701,1966.680701
0.079223744,12.62247839,-1965.890844,1965.890844
0.046118721,21.68316832,-1965.749536,1965.749536
0.12716895,7.863554758,1965.300919,1965.300919
0.09543379,10.4784689,1963.719122,1963.719122
0.460958904,2.169390788,-1963.080465,1963.080465
0.114383562,8.74251497,1962.649434,1962.649434
0.239383562,4.17739628,1962.397483,1962.397483
0.494292237,2.023094688,1961.36371,1961.36371
0.45239726,2.210446631,-1960.93044,1960.93044
0.470547945,2.125181951,1960.901927,1960.901927
0.426369863,2.345381526,-1960.517645,1960.517645
0.26347032,3.795493934,1960.308126,1960.308126
0.277853881,3.599013969,-1959.900936,1959.900936
0.361757991,2.764278952,1958.896763,1958.896763
0.330593607,3.024861878,-1958.602194,1958.602194
0.194063927,5.152941176,1958.539359,1958.539359
0.409589041,2.441471572,1957.931022,1957.931022
0.066666667,15,1957.601632,1957.601632
0.174086758,5.744262295,-1957.447816,1957.447816
0.069634703,14.36065574,1957.062286,1957.062286
0.383447489,2.607919024,-1957.060673,1957.060673
0.480821918,2.07977208,-1957.060413,1957.060413
0.385958904,2.590949423,1952.529675,1952.529675
0.432077626,2.314398943,-1951.872498,1951.872498
0.199200913,5.020057307,1949.91844,1949.91844
0.300114155,3.332065424,1945.402795,1945.402795
0.275570776,3.628831814,-1944.817664,1944.817664
0.057305936,17.4501992,1944.705929,1944.705929
0.17043379,5.867381112,1940.830668,1940.830668
0.471461187,2.121065375,-1940.790937,1940.790937
0.188356164,5.309090909,1940.576865,1940.576865
0.353538813,2.828543752,-1938.585379,1938.585379
0.322488584,3.100884956,1937.987341,1937.987341
0.182534247,5.478424015,-1936.668124,1936.668124
0.259817352,3.848857645,1935.408928,1935.408928
0.384360731,2.601722602,1935.0145,1935.0145
0.089954338,11.11675127,1934.169914,1934.169914
0.089383562,11.18773946,1933.538677,1933.538677
0.005707763,175.2,1932.656534,1932.656534
0.168721461,5.926928281,1932.244389,1932.244389
0.278082192,3.596059113,1929.847244,1929.847244
0.457420091,2.186174195,-1929.016017,1929.016017
0.448287671,2.230710466,1928.815423,1928.815423
0.458789954,2.179646678,1928.377635,1928.377635
0.208561644,4.794745484,-1927.437117,1927.437117
0.328652968,3.042723168,-1926.009177,1926.009177
0.025913242,38.59030837,-1923.360221,1923.360221
0.150342466,6.651480638,1922.846356,1922.846356
0.196461187,5.090063916,1922.79921,1922.79921
0.292922374,3.413873733,-1921.928791,1921.928791
0.228538813,4.375624376,-1919.601768,1919.601768
0.293607306,3.405909798,1913.287879,1913.287879
0.110045662,9.087136929,-1912.935804,1912.935804
0.441438356,2.265321955,-1912.806045,1912.806045
0.174429224,5.732984293,-1910.586744,1910.586744
0.099885845,10.01142857,1910.087892,1910.087892
0.48196347,2.074846045,1908.899561,1908.899561
0.265981735,3.759656652,-1908.012062,1908.012062
0.250799087,3.987255348,1906.982804,1906.982804
0.40239726,2.485106383,1905.80298,1905.80298
0.075228311,13.29286798,-1905.468522,1905.468522
0.401598174,2.490051165,-1904.953005,1904.953005
0.230251142,4.343083788,-1902.996445,1902.996445
0.431392694,2.318073564,1901.455985,1901.455985
0.18869863,5.299455535,1900.321517,1900.321517
0.348401826,2.870249017,-1899.677771,1899.677771
0.476598174,2.098203593,-1897.663935,1897.663935
0.325,3.076923077,1896.278914,1896.278914
0.249315068,4.010989011,1896.055989,1896.055989
0.235045662,4.254492472,1895.109915,1895.109915
0.136643836,7.318295739,-1893.942648,1893.942648
0.202739726,4.932432432,1890.047909,1890.047909
0.357990868,2.793367347,1889.597898,1889.597898
0.245205479,4.078212291,1889.356006,1889.356006
0.484931507,2.062146893,-1888.873141,1888.873141
0.374086758,2.673176686,1888.452698,1888.452698
0.03630137,27.54716981,-1887.891698,1887.891698
0.464497717,2.152863111,-1887.280799,1887.280799
0.328424658,3.044838373,1885.127307,1885.127307
0.380022831,2.631420847,-1884.795506,1884.795506
0.069977169,14.2903752,-1884.740099,1884.740099
0.104794521,9.54248366,-1884.038032,1884.038032
0.287100457,3.483101392,-1878.761578,1878.761578
0.260159817,3.843791136,1876.624254,1876.624254
0.346347032,2.887277521,-1875.911307,1875.911307
0.355365297,2.814005782,1874.88033,1874.88033
0.238013699,4.201438849,1874.778298,1874.778298
0.357077626,2.800511509,1874.268006,1874.268006
0.433789954,2.305263158,-1873.085544,1873.085544
0.13413242,7.455319149,-1872.240165,1872.240165
0.216324201,4.622691293,1872.0786,1872.0786
0.309589041,3.230088496,-1871.408113,1871.408113
0.205821918,4.858569052,1870.049894,1870.049894
0.143949772,6.946867565,1869.06208,1869.06208
0.324086758,3.085593519,-1868.599352,1868.599352
0.161757991,6.182074806,1868.516532,1868.516532
0.136073059,7.348993289,-1867.006192,1867.006192
0.418835616,2.387571545,-1862.958686,1862.958686
0.272945205,3.663739021,1861.925138,1861.925138
0.014840183,67.38461538,-1861.548396,1861.548396
0.161986301,6.173361522,-1860.197922,1860.197922
0.168150685,5.947046843,1857.714002,1857.714002
0.31130137,3.212321232,-1857.460474,1857.460474
0.317237443,3.152213026,1856.818355,1856.818355
0.075456621,13.2526475,1856.484902,1856.484902
0.132876712,7.525773196,-1856.372024,1856.372024
0.335958904,2.976554536,-1855.965398,1855.965398
0.363013699,2.754716981,-1855.462696,1855.462696
0.207762557,4.813186813,1855.252275,1855.252275
0.446803653,2.238119571,-1854.897229,1854.897229
0.42043379,2.378495791,1854.832411,1854.832411
0.16152968,6.190812721,-1854.217792,1854.217792
0.315296804,3.171614772,1852.452257,1852.452257
0.164954338,6.062283737,-1849.036815,1849.036815
0.150913242,6.626323752,-1848.067032,1848.067032
0.300342466,3.329532497,1847.416071,1847.416071
0.293150685,3.411214953,-1847.160181,1847.160181
0.269634703,3.708721423,1846.491562,1846.491562
0.178767123,5.593869732,-1846.266764,1846.266764
0.478652968,2.08919628,1843.610678,1843.610678
0.40890411,2.445561139,-1841.313338,1841.313338
0.392465753,2.547993019,-1841.138116,1841.138116
0.267351598,3.740392827,-1839.859592,1839.859592
0.244063927,4.097287184,1838.995178,1838.995178
0.192465753,5.195729537,1838.98423,1838.98423
0.30913242,3.234859675,-1836.981441,1836.981441
0.324657534,3.080168776,-1836.782575,1836.782575
0.188013699,5.318761384,1835.196899,1835.196899
0.110730594,9.030927835,-1834.310565,1834.310565
0.083561644,11.96721311,-1834.139887,1834.139887
0.44760274,2.234123948,-1832.974081,1832.974081
0.469520548,2.129832239,-1831.985092,1831.985092
0.464954338,2.150748834,1831.682375,1831.682375
0.411187215,2.431982232,1830.901042,1830.901042
0.182420091,5.481852315,-1830.539653,1830.539653
0.446689498,2.238691541,1829.356593,1829.356593
0.380479452,2.628262826,-1827.555989,1827.555989
0.309018265,3.236054673,1827.492315,1827.492315
0.476027397,2.100719424,1827.423016,1827.423016
0.26369863,3.792207792,-1824.542513,1824.542513
0.248401826,4.025735294,-1823.878422,1823.878422
0.148173516,6.748844376,1823.176904,1823.176904
0.497260274,2.011019284,1822.659105,1822.659105
0.044977169,22.23350254,1822.064961,1822.064961
0.455593607,2.194938612,1818.82489,1818.82489
0.14303653,6.991221069,1817.604552,1817.604552
0.128881279,7.759078831,-1817.589867,1817.589867
0.181849315,5.49905838,1817.343283,1817.343283
0.397146119,2.517964932,1815.556566,1815.556566
0.231050228,4.328063241,1814.349127,1814.349127
0.306621005,3.261355175,-1813.969593,1813.969593
0.407420091,2.454469039,1813.831656,1813.831656
0.308333333,3.243243243,1813.72643,1813.72643
0.019406393,51.52941176,-1813.455845,1813.455845
0.455821918,2.193839219,-1812.86329,1812.86329
0.285958904,3.497005988,-1812.158458,1812.158458
0.129452055,7.724867725,1811.235722,1811.235722
0.393378995,2.542077771,1810.748174,1810.748174
0.474543379,2.10728891,-1809.795091,1809.795091
0.141666667,7.058823529,-1808.744953,1808.744953
0.096803653,10.33018868,1807.270685,1807.270685
0.241552511,4.139886578,1805.606525,1805.606525
0.439383562,2.275915822,1805.266502,1805.266502
0.410159817,2.438074033,1804.42963,1804.42963
0.216894977,4.610526316,-1802.857955,1802.857955
0.007876712,126.9565217,-1797.08594,1797.08594
0.250456621,3.992707384,-1793.863718,1793.863718
0.468150685,2.136064375,-1791.093373,1791.093373
0.153538813,6.513011152,-1790.845881,1790.845881
0.02956621,33.82239382,-1790.747977,1790.747977
0.222716895,4.490005126,1789.791722,1789.791722
0.403881279,2.475975127,1789.133467,1789.133467
0.12043379,8.303317536,-1788.838561,1788.838561
0.081164384,12.32067511,-1787.746228,1787.746228
0.387442922,2.581025339,1787.315228,1787.315228
0.346118721,2.889182058,-1786.593238,1786.593238
0.142123288,7.036144578,-1786.386376,1786.386376
0.223630137,4.471669219,-1785.150324,1785.150324
0.220890411,4.527131783,1784.67216,1784.67216
0.480936073,2.079278424,-1783.647293,1783.647293
0.420205479,2.379788101,1782.745216,1782.745216
