price_fft_frequency,price_fft_period,price_fft_amplitude
0.019406392694063926,51.5294117647,-1813.45584482
0.01952054794520548,51.2280701754,338.304956448
0.019634703196347032,50.9302325581,-1208.98707599
0.019748858447488585,50.6358381503,2568.09596812
0.019863013698630135,50.3448275862,-2886.20929494
0.01997716894977169,50.0571428571,-1464.68579052
0.02009132420091324,49.7727272727,3920.90266847
0.020205479452054795,49.4915254237,3226.48375455
0.020319634703196348,49.2134831461,2792.96404429
0.020433789954337898,48.938547486,2909.84730855
0.02054794520547945,48.6666666667,2998.68808178
0.020662100456621004,48.3977900552,3428.89697981
0.020776255707762557,48.1318681319,-2465.93328301
0.02089041095890411,47.868852459,-4001.13488188
0.02100456621004566,47.6086956522,-3416.40664681
0.021118721461187213,47.3513513514,-64.5301524263
0.021232876712328767,47.0967741935,333.976107682
0.02134703196347032,46.8449197861,-2710.95390599
0.021461187214611873,46.5957446809,4156.01276889
0.021575342465753423,46.3492063492,858.219414244
0.021689497716894976,46.1052631579,-2950.42578231
0.02180365296803653,45.8638743455,2527.42591355
0.021917808219178082,45.625,-1059.285969
0.022031963470319636,45.3886010363,2554.49307661
0.022146118721461185,45.1546391753,2031.96910106
0.02226027397260274,44.9230769231,-2885.63038703
0.02237442922374429,44.693877551,-2345.87820372
0.022488584474885845,44.4670050761,-4347.49738552
0.022602739726027398,44.2424242424,4015.7738512
0.022716894977168948,44.0201005025,-633.715762146
0.0228310502283105,43.8,667.964363585
0.022945205479452054,43.5820895522,-837.826056405
0.023059360730593607,43.3663366337,1005.90050463
0.02317351598173516,43.1527093596,6444.54450717
0.02328767123287671,42.9411764706,3680.60978862
0.023401826484018264,42.7317073171,-678.220483631
0.023515981735159817,42.5242718447,667.195356805
0.02363013698630137,42.3188405797,-895.449398636
0.023744292237442923,42.1153846154,384.132588954
0.023858447488584473,41.9138755981,-2288.45122765
0.023972602739726026,41.7142857143,-1316.6088475
0.02408675799086758,41.5165876777,2278.37523059
0.024200913242009132,41.320754717,-3506.93192883
0.024315068493150686,41.1267605634,-3765.98228255
0.024429223744292235,40.9345794393,2090.31826295
0.02454337899543379,40.7441860465,-4090.16560018
0.024657534246575342,40.5555555556,-3002.52058901
0.024771689497716895,40.3686635945,1990.42566359
0.024885844748858448,40.1834862385,-344.042275202
0.024999999999999998,40.0,-7226.2164754
0.02511415525114155,39.8181818182,1061.45359919
0.025228310502283104,39.6380090498,2030.65343154
0.025342465753424658,39.4594594595,1677.33631921
0.02545662100456621,39.2825112108,4464.41554227
0.02557077625570776,39.1071428571,1729.81566763
0.025684931506849314,38.9333333333,-2010.32522368
0.025799086757990867,38.7610619469,4157.89531351
0.02591324200913242,38.59030837,-1923.36022127
0.026027397260273973,38.4210526316,541.850252535
0.026141552511415523,38.2532751092,-2091.97566094
0.026255707762557076,38.0869565217,-3834.64584738
0.02636986301369863,37.9220779221,-1521.24980388
0.026484018264840183,37.7586206897,-3267.29935792
0.026598173515981736,37.5965665236,590.347883132
0.026712328767123285,37.4358974359,-473.951224403
0.02682648401826484,37.2765957447,1008.76949561
0.026940639269406392,37.1186440678,4282.89324444
0.027054794520547945,36.9620253165,3546.185935
0.0271689497716895,36.8067226891,4567.71410388
0.027283105022831048,36.6527196653,-2624.61202183
0.0273972602739726,36.5,481.134455517
0.027511415525114154,36.3485477178,2647.0105441
0.027625570776255708,36.1983471074,-5121.02287653
0.02773972602739726,36.049382716,-1166.17104534
0.02785388127853881,35.9016393443,-904.39898474
0.027968036529680364,35.7551020408,-517.454927232
0.028082191780821917,35.6097560976,818.999953585
0.02819634703196347,35.4655870445,-6091.65550465
0.028310502283105023,35.3225806452,2169.35003127
0.028424657534246573,35.1807228916,4144.37694208
0.028538812785388126,35.04,1372.64915892
0.02865296803652968,34.9003984064,65.2724321451
0.028767123287671233,34.7619047619,3313.67145644
0.028881278538812786,34.6245059289,1981.52969218
0.028995433789954336,34.4881889764,1246.66020475
0.02910958904109589,34.3529411765,627.732230832
0.029223744292237442,34.21875,-2339.98899327
0.029337899543378995,34.0856031128,-2634.04973642
0.02945205479452055,33.9534883721,817.742634787
0.029566210045662098,33.8223938224,-1790.7479767
0.02968036529680365,33.6923076923,-860.065696107
0.029794520547945205,33.5632183908,-1383.97951892
0.029908675799086758,33.4351145038,-4754.19063531
0.03002283105022831,33.3079847909,3861.10232818
0.03013698630136986,33.1818181818,3022.68876702
0.030251141552511414,33.0566037736,-603.605419492
0.030365296803652967,32.9323308271,2020.79433552
0.03047945205479452,32.808988764,-182.987497806
0.030593607305936073,32.6865671642,2068.1180606
0.030707762557077623,32.5650557621,-4237.37691564
0.030821917808219176,32.4444444444,8.87251944059
0.03093607305936073,32.3247232472,4475.41839929
0.031050228310502283,32.2058823529,-1546.15182034
0.031164383561643836,32.0879120879,-2688.18549677
0.03127853881278539,31.9708029197,-1163.81713062
0.03139269406392694,31.8545454545,-3891.43249223
0.031506849315068496,31.7391304348,686.513579702
0.031621004566210045,31.6245487365,-621.092677035
0.031735159817351595,31.5107913669,-2787.98962375
0.03184931506849315,31.3978494624,3340.55585096
0.0319634703196347,31.2857142857,549.377685841
0.03207762557077626,31.1743772242,3799.76545447
0.03219178082191781,31.0638297872,-127.078071071
0.03230593607305936,30.9540636042,-851.784917805
0.032420091324200914,30.8450704225,-1090.06150265
0.032534246575342464,30.7368421053,1590.76157334
0.03264840182648402,30.6293706294,-166.025538107
0.03276255707762557,30.5226480836,350.61306426
0.03287671232876712,30.4166666667,1256.49559367
0.03299086757990868,30.3114186851,-4414.57504016
0.033105022831050226,30.2068965517,-1250.78090349
0.03321917808219178,30.1030927835,489.806847779
0.03333333333333333,30.0,-10804.3970995
0.03344748858447488,29.8976109215,771.250517417
0.03356164383561644,29.7959183673,2334.89621666
0.03367579908675799,29.6949152542,-5024.18031189
0.033789954337899546,29.5945945946,2598.2901031
0.033904109589041095,29.4949494949,4885.84967041
0.034018264840182645,29.3959731544,3784.06644014
0.0341324200913242,29.2976588629,-538.191437437
0.03424657534246575,29.2,-3416.3975278
0.03436073059360731,29.1029900332,-317.502576062
0.03447488584474886,29.0066225166,-563.116162242
0.03458904109589041,28.9108910891,-3427.96678922
0.034703196347031964,28.8157894737,-1423.22092264
0.034817351598173514,28.7213114754,170.153082745
0.03493150684931507,28.6274509804,-1630.34770791
0.03504566210045662,28.5342019544,3995.2543637
0.03515981735159817,28.4415584416,-2827.3118586
0.03527397260273973,28.3495145631,4115.19487313
0.03538812785388128,28.2580645161,6577.90555697
0.03550228310502283,28.1672025723,4456.13665621
0.03561643835616438,28.0769230769,-4497.97154345
0.03573059360730593,27.9872204473,2547.09148467
0.03584474885844749,27.898089172,1348.40790129
0.03595890410958904,27.8095238095,-8113.53052468
0.036073059360730596,27.7215189873,-129.451216667
0.036187214611872145,27.6340694006,-1448.31544914
0.036301369863013695,27.5471698113,-1887.89169803
0.03641552511415525,27.460815047,-3719.30636682
0.0365296803652968,27.375,3066.08519787
0.03664383561643836,27.2897196262,163.636639737
0.03675799086757991,27.2049689441,-2688.98846255
0.03687214611872146,27.1207430341,2364.67698048
0.036986301369863014,27.037037037,-2856.25883126
0.037100456621004564,26.9538461538,3281.32234286
0.03721461187214612,26.8711656442,6990.44286867
0.03732876712328767,26.7889908257,-29.7196321557
0.03744292237442922,26.7073170732,3976.20775007
0.03755707762557078,26.6261398176,6398.1824322
0.03767123287671233,26.5454545455,-2623.80088986
0.03778538812785388,26.4652567976,430.079786507
0.03789954337899543,26.3855421687,-3337.04378883
0.03801369863013698,26.3063063063,939.236833808
0.03812785388127854,26.2275449102,4632.93968387
0.03824200913242009,26.1492537313,-78.5930258251
0.038356164383561646,26.0714285714,-198.032763244
0.038470319634703196,25.9940652819,-2390.06760199
0.038584474885844745,25.9171597633,-5440.14275783
0.0386986301369863,25.8407079646,390.686073857
0.03881278538812785,25.7647058824,4508.38386921
0.03892694063926941,25.6891495601,6312.25790171
0.03904109589041096,25.6140350877,640.41361208
0.03915525114155251,25.5393586006,1346.24371681
0.039269406392694065,25.4651162791,4131.77013581
0.039383561643835614,25.3913043478,-4621.83428535
0.03949771689497717,25.3179190751,-2655.90378407
0.03961187214611872,25.2449567723,4347.44119953
0.03972602739726027,25.1724137931,2044.51928901
0.03984018264840183,25.100286533,-2263.56520166
0.03995433789954338,25.0285714286,-3902.44941743
0.04006849315068493,24.9572649573,-2550.20488628
0.04018264840182648,24.8863636364,-2157.36293003
0.04029680365296803,24.8158640227,6867.32365376
0.04041095890410959,24.7457627119,3028.59758987
0.04052511415525114,24.676056338,141.91727976
0.040639269406392696,24.606741573,-137.797810587
0.040753424657534246,24.5378151261,-2308.99695497
0.040867579908675795,24.469273743,3489.90855847
0.04098173515981735,24.4011142061,3466.93679597
0.0410958904109589,24.3333333333,-607.667166333
0.04121004566210046,24.2659279778,1.31555944406
0.04132420091324201,24.1988950276,-6614.67223485
0.04143835616438356,24.132231405,-807.868794985
0.041552511415525115,24.0659340659,23040.2787762
0.041666666666666664,24.0,-43423.5508694
0.04178082191780822,23.9344262295,-1476.95416692
0.04189497716894977,23.8692098093,8960.69589303
0.04200913242009132,23.8043478261,-2301.05168591
0.04212328767123288,23.7398373984,1623.37107252
0.04223744292237443,23.6756756757,1531.47481435
0.042351598173515984,23.6118598383,2899.34842165
0.04246575342465753,23.5483870968,2416.44600966
0.04257990867579908,23.4852546917,1412.74400026
0.04269406392694064,23.422459893,-1972.0117374
0.04280821917808219,23.36,-571.312671168
0.042922374429223746,23.2978723404,-1157.19075045
0.043036529680365296,23.2360742706,-4286.82764112
0.043150684931506846,23.1746031746,-708.919372393
0.0432648401826484,23.1134564644,-4377.70479474
0.04337899543378995,23.0526315789,-857.493216833
0.04349315068493151,22.9921259843,-3249.43005292
0.04360730593607306,22.9319371728,-6918.89673406
0.04372146118721461,22.8720626632,-3840.56671567
0.043835616438356165,22.8125,8958.26615682
0.043949771689497714,22.7532467532,-2664.1002763
0.04406392694063927,22.6943005181,3357.52188541
0.04417808219178082,22.6356589147,6467.32736655
0.04429223744292237,22.5773195876,-7654.26271319
0.04440639269406393,22.5192802057,-1577.23385923
0.04452054794520548,22.4615384615,-2334.93355728
0.044634703196347034,22.4040920716,1401.99436704
0.04474885844748858,22.3469387755,860.362361584
0.04486301369863013,22.2900763359,-535.298216713
0.04497716894977169,22.2335025381,1822.06496114
0.04509132420091324,22.1772151899,-7430.03408668
0.045205479452054796,22.1212121212,-1186.05363082
0.045319634703196346,22.0654911839,1237.93326913
0.045433789954337896,22.0100502513,-141.825204604
0.04554794520547945,21.954887218,1724.19271888
0.045662100456621,21.9,-4560.6231282
0.04577625570776256,21.8453865337,-371.639093989
0.04589041095890411,21.7910447761,4287.05928831
0.04600456621004566,21.7369727047,-1309.40416064
0.046118721461187215,21.6831683168,-1965.74953648
0.046232876712328765,21.6296296296,5695.55109097
0.04634703196347032,21.5763546798,5490.76401732
0.04646118721461187,21.5233415233,-3608.30939248
0.04657534246575342,21.4705882353,-1175.66472343
0.04668949771689498,21.4180929095,-1526.36823493
0.04680365296803653,21.3658536585,-4566.92646558
0.046917808219178084,21.3138686131,4271.02661135
0.047031963470319633,21.2621359223,-898.641182979
0.04714611872146118,21.210653753,6090.37903131
0.04726027397260274,21.1594202899,1590.25754392
0.04737442922374429,21.1084337349,-2096.57280854
0.047488584474885846,21.0576923077,4762.62831925
0.047602739726027396,21.0071942446,6525.36806509
0.047716894977168946,20.956937799,-3283.83718308
0.0478310502283105,20.9069212411,-665.787731716
0.04794520547945205,20.8571428571,-4518.21900378
0.04805936073059361,20.8076009501,1132.686252
0.04817351598173516,20.7582938389,-1323.95899599
0.04828767123287671,20.7092198582,-5389.16399734
0.048401826484018265,20.6603773585,-243.385117622
0.048515981735159815,20.6117647059,-870.473158806
0.04863013698630137,20.5633802817,527.000948109
0.04874429223744292,20.5152224824,-3241.62213721
0.04885844748858447,20.4672897196,3862.3646021
0.04897260273972603,20.4195804196,5622.41345625
0.04908675799086758,20.3720930233,980.57718809
0.049200913242009134,20.3248259861,6696.36820852
0.049315068493150684,20.2777777778,1462.13193463
0.04942922374429223,20.2309468822,-4924.03326545
0.04954337899543379,20.1843317972,3786.5006099
0.04965753424657534,20.1379310345,1231.08594832
0.049771689497716896,20.0917431193,-1441.75349355
0.049885844748858446,20.0457665904,6753.13130455
0.049999999999999996,20.0,-3728.35399024
0.05011415525114155,19.9544419134,-6127.11813882
0.0502283105022831,19.9090909091,-1509.8061867
0.05034246575342466,19.8639455782,-3046.6729876
0.05045662100456621,19.8190045249,-1777.4414911
0.05057077625570776,19.7742663657,3909.91156995
0.050684931506849315,19.7297297297,2425.19202536
0.050799086757990865,19.6853932584,-919.107162165
0.05091324200913242,19.6412556054,5102.80151876
0.05102739726027397,19.5973154362,-585.43129017
0.05114155251141552,19.5535714286,-424.330647045
0.05125570776255708,19.5100222717,-482.989881272
0.05136986301369863,19.4666666667,-4979.59521142
0.051484018264840184,19.4235033259,2025.44900689
0.051598173515981734,19.3805309735,887.654583868
0.05171232876712328,19.3377483444,-2750.51217418
0.05182648401826484,19.295154185,-303.351115586
0.05194063926940639,19.2527472527,-1589.60313424
0.052054794520547946,19.2105263158,-4218.09056655
0.052168949771689496,19.1684901532,76.3970857706
0.052283105022831046,19.1266375546,1143.45797745
0.0523972602739726,19.0849673203,3479.94300657
0.05251141552511415,19.0434782609,1773.51141387
0.05262557077625571,19.0021691974,-399.332178752
0.05273972602739726,18.961038961,3256.28643041
0.05285388127853881,18.9200863931,-2806.7560849
0.052968036529680365,18.8793103448,-1704.3013834
0.053082191780821915,18.8387096774,80.9501075475
0.05319634703196347,18.7982832618,659.089942426
0.05331050228310502,18.7580299786,-4019.42279249
0.05342465753424657,18.7179487179,-457.225839751
0.05353881278538813,18.6780383795,-3366.38287588
0.05365296803652968,18.6382978723,-1707.91919755
0.053767123287671234,18.5987261146,-923.783518103
0.053881278538812784,18.5593220339,1220.48744703
0.053995433789954334,18.5200845666,-2651.39388505
0.05410958904109589,18.4810126582,-511.699502128
0.05422374429223744,18.4421052632,3357.81588091
0.054337899543379,18.4033613445,478.426733158
0.054452054794520546,18.3647798742,-2384.37306058
0.054566210045662096,18.3263598326,2296.0230392
0.05468036529680365,18.2881002088,5156.86241096
0.0547945205479452,18.25,-5514.69349932
0.05490867579908676,18.2120582121,1699.0884746
0.05502283105022831,18.1742738589,350.130732323
0.05513698630136986,18.1366459627,-5948.61532729
0.055251141552511415,18.0991735537,1468.5963274
0.055365296803652965,18.0618556701,-666.548842065
0.05547945205479452,18.024691358,-2220.35186269
0.05559360730593607,17.9876796715,2612.01899955
0.05570776255707762,17.9508196721,2125.54298968
0.05582191780821918,17.9141104294,1578.46136365
0.05593607305936073,17.8775510204,3060.03747452
0.056050228310502284,17.8411405295,1588.63297989
0.056164383561643834,17.8048780488,-965.512977935
0.056278538812785384,17.7687626775,-356.861437836
0.05639269406392694,17.7327935223,-1594.70938801
0.05650684931506849,17.696969697,912.522861071
0.05662100456621005,17.6612903226,-140.573013324
0.056735159817351596,17.6257545272,-108.42363322
0.056849315068493146,17.5903614458,837.349540224
0.0569634703196347,17.5551102204,1040.16150173
0.05707762557077625,17.52,-1020.00622749
0.05719178082191781,17.4850299401,3614.73092409
0.05730593607305936,17.4501992032,1944.70592862
0.05742009132420091,17.4155069583,-1164.05021344
0.057534246575342465,17.380952381,990.050751828
0.057648401826484015,17.3465346535,2963.07309888
0.05776255707762557,17.3122529644,-4217.51402429
0.05787671232876712,17.2781065089,720.142914781
0.05799086757990867,17.2440944882,786.716963384
0.05810502283105023,17.21021611,-2148.15733576
0.05821917808219178,17.1764705882,-521.822154089
0.058333333333333334,17.1428571429,3322.67222504
0.058447488584474884,17.109375,-669.97952527
0.058561643835616434,17.0760233918,-4577.46915475
0.05867579908675799,17.0428015564,1681.09766243
0.05878995433789954,17.0097087379,-334.850568365
0.0589041095890411,16.976744186,136.214216598
0.059018264840182647,16.9439071567,1190.90992628
0.059132420091324196,16.9111969112,-4491.51616054
0.05924657534246575,16.8786127168,4395.11157311
0.0593607305936073,16.8461538462,4450.28074016
0.05947488584474886,16.8138195777,5064.53593978
0.05958904109589041,16.7816091954,3040.3383382
0.05970319634703196,16.7495219885,-1088.80859231
0.059817351598173515,16.7175572519,1681.54663325
0.059931506849315065,16.6857142857,-783.123623283
0.06004566210045662,16.6539923954,-4555.44693232
0.06015981735159817,16.6223908918,-54.2893830459
0.06027397260273972,16.5909090909,374.462584125
0.06038812785388128,16.5595463138,-1215.35158397
0.06050228310502283,16.5283018868,-3931.32718577
0.060616438356164384,16.4971751412,-2598.35308349
0.060730593607305934,16.4661654135,-1258.96249368
0.060844748858447484,16.435272045,-1022.4592087
0.06095890410958904,16.404494382,4162.56943777
0.06107305936073059,16.3738317757,1326.20876711
0.06118721461187215,16.3432835821,-1360.16267007
0.0613013698630137,16.312849162,2903.98639629
0.061415525114155246,16.282527881,-52.3787059245
0.0615296803652968,16.2523191095,479.155004187
0.06164383561643835,16.2222222222,436.956736644
0.06175799086757991,16.1922365989,-4781.90924922
0.06187214611872146,16.1623616236,257.784319771
0.06198630136986301,16.1325966851,161.35064283
0.062100456621004566,16.1029411765,-2834.31859973
0.062214611872146115,16.0733944954,-80.669124975
0.06232876712328767,16.043956044,759.154836987
0.06244292237442922,16.0146252285,1673.80322951
0.06255707762557078,15.9854014599,403.621196573
0.06267123287671232,15.956284153,-1675.86611454
0.06278538812785388,15.9272727273,-1664.59782556
0.06289954337899543,15.8983666062,-770.414371146
0.06301369863013699,15.8695652174,4101.57020303
0.06312785388127853,15.8408679928,-3050.05157965
0.06324200913242009,15.8122743682,-2338.46660668
0.06335616438356165,15.7837837838,3588.98544262
0.06347031963470319,15.7553956835,-2780.97621614
0.06358447488584475,15.7271095153,-1067.55019977
0.0636986301369863,15.6989247312,386.823805511
0.06381278538812785,15.6708407871,-613.637683747
0.0639269406392694,15.6428571429,-1408.39350723
0.06404109589041096,15.614973262,-7.01439029453
0.06415525114155252,15.5871886121,2887.80800218
0.06426940639269406,15.5595026643,177.375834166
0.06438356164383562,15.5319148936,2159.82244878
0.06449771689497717,15.5044247788,-2305.40586094
0.06461187214611872,15.4770318021,-346.789846812
0.06472602739726027,15.4497354497,-2583.435339
0.06484018264840183,15.4225352113,-2513.05923734
0.06495433789954337,15.39543058,-3403.15930045
0.06506849315068493,15.3684210526,-801.361624435
0.06518264840182648,15.3415061296,2915.78527353
0.06529680365296804,15.3146853147,3825.58137248
0.06541095890410958,15.2879581152,92.1332039995
0.06552511415525114,15.2613240418,436.92118236
0.0656392694063927,15.2347826087,2918.70294887
0.06575342465753424,15.2083333333,409.722677942
0.0658675799086758,15.1819757366,1529.93222205
0.06598173515981735,15.1557093426,4927.27987946
0.0660958904109589,15.1295336788,-213.031998421
0.06621004566210045,15.1034482759,-1088.50459993
0.06632420091324201,15.0774526678,249.838789284
0.06643835616438357,15.0515463918,-663.208989029
0.06655251141552511,15.025728988,-3122.01211576
0.06666666666666667,15.0,1957.60163214
0.06678082191780822,14.9743589744,-898.203906334
0.06689497716894977,14.9488054608,-491.715729358
0.06700913242009132,14.9233390119,786.507911572
0.06712328767123288,14.8979591837,-443.552973047
0.06723744292237442,14.8726655348,-121.151468042
0.06735159817351598,14.8474576271,3673.13353822
0.06746575342465753,14.8223350254,-1141.14497702
0.06757990867579909,14.7972972973,2588.27285323
0.06769406392694063,14.7723440135,1652.83927278
0.06780821917808219,14.7474747475,2964.60864646
0.06792237442922375,14.7226890756,1147.35185669
0.06803652968036529,14.6979865772,-1230.72239163
0.06815068493150685,14.6733668342,-652.943402572
0.0682648401826484,14.6488294314,-2723.18876457
0.06837899543378995,14.6243739566,1061.85205564
0.0684931506849315,14.6,-756.769882851
0.06860730593607306,14.5757071547,1021.50281057
0.06872146118721462,14.5514950166,798.015851398
0.06883561643835616,14.5273631841,-5791.73323579
0.06894977168949772,14.5033112583,228.744838084
0.06906392694063927,14.479338843,3133.78828283
0.06917808219178082,14.4554455446,-286.392726888
0.06929223744292237,14.431630972,2381.81527827
0.06940639269406393,14.4078947368,3252.7134561
