hour,price 
1,15.2125
2,15.1
3,14.7925
4,15.715
5,26.3325
6,24.2075
7,17.4675
8,17.5425
9,17.515
10,17.05
11,16.3
12,16.1075
13,16.43
14,16.555
15,17.1
16,17.31
17,18.695
18,25.0625
19,22.935
20,26.905
21,24.6325
22,27.275
23,19.63
24,18.6325
25,18.7725
26,18.85
27,18.885
28,18.4975
29,18.8125
30,19.8375
31,21.0225
32,22.91
33,19.43
34,17.99
35,17.175
36,15.835
37,13.91
38,9.7275
39,5.045
40,5.37
41,12.7275
42,16.1875
43,16.245
44,14.2
45,13.0775
46,13.2275
47,13.725
48,13.845
49,13.695
50,13.93
51,13.3525
52,12.91
53,11.7425
54,13.15
55,15.445
56,16.865
57,16.6275
58,16.7225
59,16.74
60,17.0575
61,17.36
62,17.2275
63,17.09
64,17.055
65,17.89
66,20.2525
67,21.0825
68,17.9725
69,17.0325
70,15.505
71,13.1875
72,5.195
73,5.1725
74,9.2125
75,12.105
76,12.6875
77,12.985
78,13.8
79,14.9175
80,16.7075
81,16.8225
82,14.5625
83,14.5375
84,14.4025
85,14.3
86,14.81
87,15.4725
88,15.9775
89,17.1225
90,22.4375
91,23.27
92,21.4525
93,20.2775
94,19.05
95,18.3725
96,17.6075
97,17.6675
98,17.6125
99,17.5575
100,17.72
101,18.0925
102,18.8925
103,21.54
104,22.055
105,18.245
106,17.4575
107,17.5025
108,16.465
109,16.305
110,15.3775
111,14.485
112,15.35
113,16.27
114,17.315
115,16.7425
116,16.295
117,14.2025
118,10.1175
119,2.2825
120,-0.3225
121,-0.7575
122,-0.615
123,0.6825
124,1.33
125,0.3325
126,2.3225
127,13.0325
128,15.9375
129,15.3175
130,2.5875
131,-0.0175
132,-0.405
133,-0.19
134,-0.6175
135,-0.86
136,-0.8275
137,-0.1775
138,12.345
139,17.38
140,14.6825
141,15.0975
142,15.9025
143,14.82
144,16.12
145,15.955
146,16.52
147,17.8425
148,24.59
149,19.97
150,20.635
151,19.88
152,23.815
153,26.025
154,23.0475
155,20.0675
156,20.4675
157,19.8325
158,18.5125
159,18.2425
160,18.1725
161,19.2525
162,156.905
163,30.455
164,25.3575
165,21.075
166,19.075
167,18.0575
168,17.5175
169,17.6925
170,17.7175
171,17.755
172,17.7775
173,18.0475
174,18.3325
175,20.115
176,22.475
177,20.24
178,19
179,19.2325
180,19.7575
181,19.73
182,19.05
183,18.255
184,17.8475
185,18.2
186,21.7675
187,28.9
188,28.165
189,26.62
190,26.205
191,27.135
192,24.635
193,26.84
194,23.89
195,30.655
196,34.4775
197,31.1025
198,36.5175
199,52.215
200,55.275
201,90.27
202,123.735
203,24.505
204,25.1775
205,23.9475
206,22.355
207,20.88
208,19.03
209,18.58
210,21.45
211,26.0475
212,23.0225
213,21.425
214,20.195
215,17.385
216,16.7525
217,17.6775
218,17.33
219,16.4225
220,16.895
221,16.525
222,17.05
223,17.465
224,18.6225
225,19.99
226,24.225
227,26.005
228,27.235
229,38.975
230,30.1525
231,28.7875
232,27.345
233,28.325
234,33.8375
235,43.4075
236,30.1625
237,29.4625
238,27.2025
239,26.49
240,23.225
241,21.9875
242,22.12
243,23.02
244,26.2725
245,25.2925
246,25.32
247,32.5325
248,30.0475
249,30.6775
250,28.9325
251,26.8625
252,25.3
253,22.515
254,22.0625
255,20.3575
256,20.18
257,20.96
258,25.49
259,28.8025
260,28.12
261,28.2975
262,29.2675
263,23.595
264,21.445
265,21.0025
266,20.6625
267,20.905
268,21.1325
269,21.96
270,23.105
271,27.855
272,30.4075
273,26.8925
274,20.19
275,19.9125
276,19.695
277,18.705
278,17.8475
279,17.405
280,17.4325
281,18.8
282,33.605
283,31.6825
284,23.055
285,20.04
286,18.8175
287,17.075
288,14.8825
289,12.78
290,14.1475
291,14.6575
292,18.065
293,18.0275
294,17.8075
295,33.76
296,29.94
297,17.355
298,10.6225
299,15.745
300,17.53
301,16.0975
302,17.065
303,15.225
304,8.9125
305,14.075
306,24.6225
307,23.5175
308,19.135
309,19.595
310,42.3425
311,12.4075
312,15.73
313,18.0825
314,17.595
315,17.355
316,17.6575
317,18.2825
318,18.82
319,32.4625
320,11.26
321,0.745
322,-1.1025
323,-1.4025
324,-1.1825
325,-1.125
326,-0.9475
327,-0.115
328,5.7425
329,15.1875
330,21.7775
331,29.015
332,27.24
333,25.2975
334,20.8125
335,18.4425
336,17.9575
337,17.115
338,16.68
339,15.4025
340,15.8725
341,15.5925
342,16.7175
343,25.0225
344,35.9575
345,24.66
346,20.575
347,16.565
348,14.085
349,13.8375
350,14.875
351,7.615
352,1.2875
353,15.45
354,96.4525
355,35.855
356,23.775
357,21.98
358,23.71
359,19.495
360,18.8875
361,21.7175
362,26.2025
363,23.365
364,31.3825
365,26.26
366,27.8
367,35.64
368,247.4125
369,62.875
370,29.1
371,29.4725
372,22.8825
373,20.22
374,19.2625
375,20.175
376,26.2075
377,35.0625
378,29.6475
379,27.2675
380,30.44
381,43.4825
382,64.7425
383,39.135
384,27.67
385,103.4175
386,24.7775
387,21.2025
388,25.1125
389,33.3325
390,27.9675
391,21.17
392,25.01
393,28.79
394,26.31
395,21.8025
396,18.2325
397,18.0975
398,17.83
399,17.62
400,17.48
401,18.2225
402,35.01
403,29.295
404,25.92
405,24.9925
406,19.6725
407,17.6325
408,15.815
409,14.8
410,6.7875
411,4.6175
412,6.1775
413,11.6925
414,14.14
415,13.98
416,13.44
417,7.4225
418,3.8125
419,10.365
420,12.8175
421,13.31
422,36.6125
423,17.6325
424,16.8675
425,17.22
426,17.6675
427,16.825
428,15.245
429,15.5225
430,9.405
431,0.99
432,0.6825
433,-0.535
434,-0.5
435,-0.455
436,-0.45
437,-0.4525
438,5.025
439,16.035
440,16.9175
441,17.99
442,16.96
443,16.4325
444,15.23
445,15.6225
446,15.44
447,15.385
448,14.62
449,16.9175
450,18.575
451,35.8775
452,32.625
453,55.945
454,29.215
455,26.105
456,25.185
457,70.185
458,26.2175
459,26.135
460,23.56
461,22.34
462,21.9225
463,37.84
464,31.48
465,50.815
466,106.5575
467,41.195
468,23.2425
469,21.775
470,19.99
471,19.9425
472,24.7675
473,39.88
474,79.4975
475,71.83
476,18.3925
477,16.2575
478,13.5375
479,14.95
480,9.85
481,9.005
482,5.38
483,5.315
484,4.585
485,0.5275
486,6.43
487,2.7375
488,14.3725
489,19.2525
490,20.9725
491,105.3875
492,31.5125
493,96.1825
494,26.0125
495,22.66
496,18.6725
497,21.6075
498,215.915
499,99.3225
500,44.305
501,31.0975
502,22.605
503,17.74
504,16.205
505,15.7125
506,16.5625
507,16.83
508,16.8925
509,17.085
510,17.0875
511,17.7775
512,18.22
513,18.0575
514,17.915
515,18.355
516,19.155
517,20.175
518,22.31
519,20.05
520,19.735
521,19.63
522,25.79
523,24.6525
524,20.335
525,18.895
526,18.56
527,21.6975
528,19.3525
529,19.1675
530,18.5425
531,17.97
532,17.89
533,17.5525
534,17.5425
535,18.375
536,18.6175
537,19.465
538,21.065
539,19.9725
540,19.215
541,20.465
542,18.7275
543,17.9975
544,17.9525
545,19.2425
546,28
547,22.32
548,26.36
549,18.065
550,18.0825
551,17.61
552,16.6525
553,16.5675
554,17.015
555,17.02
556,16.9375
557,17.1775
558,16.995
559,17.1275
560,19.3275
561,19.265
562,25.57
563,20.96
564,15.7625
565,15.4175
566,16.565
567,14.7
568,13.72
569,17.51
570,17.71
571,17.18
572,16.8075
573,23.69
574,36.66
575,38.4225
576,19.69
577,13.395
578,11.5725
579,13.98
580,12.885
581,10.155
582,14.2325
583,15.415
584,16.095
585,10.495
586,2.8575
587,2.5875
588,0.1425
589,-0.2425
590,-0.27
591,-1.8725
592,-4.005
593,-3.11
594,9.4575
595,23.0625
596,18.905
597,18.58
598,23.9525
599,27.6825
600,19.8575
601,18.915
602,17.79
603,16.89
604,16.845
605,17.92
606,18.1575
607,18.6575
608,21.0075
609,22.2075
610,19.2425
611,18.895
612,20.7325
613,34.07
614,21.1925
615,23.4525
616,21.47
617,18.2225
618,19.2975
619,20.95
620,18.885
621,37.675
622,40.3
623,41.8625
624,103.9575
625,29.5
626,34.905
627,21.165
628,16.4475
629,14.49
630,15.63
631,16.5725
632,17.305
633,17.3075
634,14.1
635,9.9625
636,13.805
637,14.1525
638,16.0525
639,15.69
640,15.8525
641,16.585
642,19.9125
643,24.9075
644,20.8925
645,18.81
646,18.0925
647,17.1925
648,16.43
649,16.435
650,15.975
651,15.6225
652,16.1925
653,16.875
654,18.33
655,19.8475
656,22.3125
657,23.11
658,24.4275
659,21.48
660,19.665
661,17.0525
662,16.555
663,13.6725
664,14.3
665,16.39
666,19.7075
667,21.1625
668,19.825
669,18.405
670,17.9025
671,16.0825
672,14.5275
673,13.2625
674,13.835
675,14.3725
676,13.155
677,14.435
678,14.9775
679,15.4225
680,16.64
681,15.3
682,14.14
683,12.3425
684,13.4725
685,15.47
686,15.1475
687,14.8475
688,16.44
689,16.5375
690,19.2225
691,20.6975
692,17.7325
693,16.95
694,14.1975
695,11.3725
696,-0.37
697,-1.35
698,-1.11
699,-1.175
700,-2.9325
701,-1.9675
702,-1.405
703,-0.5725
704,1.2575
705,4.0075
706,0.53
707,0.47
708,0.3475
709,0.385
710,0.295
711,-0.3
712,-0.975
713,-0.3075
714,11.9425
715,19.41
716,18.815
717,18.48
718,18.2825
719,18.5475
720,18.06
721,18.355
722,17.5525
723,16.875
724,16.795
725,15.365
726,16.3725
727,16.9525
728,16.87
729,16.645
730,14.0625
731,8.1425
732,14.315
733,15.65
734,15.42
735,14.5275
736,13.1225
737,13.665
738,18.875
739,35.9625
740,33.985
741,25.2525
742,30.415
743,42.8975
744,20.055
745,22.275
746,22.7475
747,22.1075
748,21.6525
749,21.305
750,22.8025
751,29.63
752,35.2675
753,25.39
754,19.52
755,18.9475
756,18.575
757,18.8725
758,18.035
759,17.5375
760,17.2975
761,17.5775
762,22.4175
763,36.87
764,22.4
765,19.555
766,19.14
767,17.5475
768,16.2025
769,16.345
770,16.54
771,15.9
772,14.3075
773,15.4575
774,17.045
775,17.7925
776,16.6025
777,15.4525
778,16.475
779,16.0275
780,14.435
781,15.1875
782,16.68
783,17.49
784,17.5275
785,19.5625
786,51.3925
787,23.28
788,18.195
789,17.395
790,16.38
791,17.005
792,16.84
793,17.2075
794,17.73
795,18.2375
796,18.89
797,20.1925
798,110.185
799,29.6675
800,27.405
801,22.1325
802,23.3475
803,20.9225
804,21.5675
805,24.4025
806,19.0525
807,17.8225
808,15.45
809,13.65
810,16.625
811,16.725
812,9.2225
813,1.5625
814,-0.1925
815,-1.3825
816,-13.68
817,-24.775
818,-26.405
819,-27.5575
820,-25.57
821,-7.085
822,5.94
823,24.5275
824,18.27
825,13.9
826,3.415
827,-0.4025
828,-0.355
829,3.265
830,20.16
831,20.45
832,20.4525
833,35.015
834,144.15
835,50.8425
836,23.925
837,20.2075
838,18.615
839,17.65
840,16.6775
841,16.34
842,16.215
843,17.5225
844,17.9125
845,17.795
846,18.465
847,20.4475
848,24.8725
849,23.6975
850,19.48
851,18.8425
852,19.07
853,19.12
854,18.95
855,18.89
856,18.9025
857,18.9425
858,23.8
859,26.9525
860,18.9725
861,17.6225
862,17.3
863,17.525
864,15.675
865,17.7775
866,17.34
867,15.795
868,17.8475
869,17.645
870,19.7725
871,21.4575
872,24.6975
873,23.4975
874,73.43
875,4.1925
876,0.91
877,1.1275
878,1.5325
879,2.575
880,3.6525
881,15.525
882,76.17
883,897.375
884,32.5975
885,46.5925
886,28.27
887,30.295
888,22.105
889,20.7575
890,19.1475
891,19.01
892,17.075
893,16.8875
894,18.755
895,19.115
896,28.81
897,21.8825
898,11.265
899,6.525
900,6.4575
901,6.64
902,9.1825
903,14.0275
904,15.15
905,16.3675
906,17.6625
907,17.3375
908,14.645
909,10.29
910,11.4075
911,7.6
912,1.77
913,0.66
914,1.76
915,1.455
916,15.075
917,16.6425
918,17.72
919,19.72
920,20.87
921,23.7225
922,23.3525
923,22.23
924,22.6275
925,21.8325
926,21.5725
927,21.28
928,20.2625
929,19.3325
930,23.1075
931,28.12
932,21.5825
933,20.7675
934,20.61
935,20.5325
936,19.9025
937,20.83
938,20.63
939,21.15
940,23.7375
941,27.4975
942,70.315
943,617.635
944,162.9675
945,93.715
946,90.175
947,44.985
948,72.375
949,39.2825
950,35.12
951,31.635
952,28.8475
953,56.8925
954,62.2675
955,50.85
956,36.1225
957,68.19
958,73.0975
959,66.9125
960,56.8475
961,279.0325
962,181.1475
963,94.6175
964,107.5325
965,31.59
966,34.67
967,45.5475
968,56.42
969,56.1325
970,56.2625
971,58.585
972,69.115
973,50.0975
974,52.83
975,41.7425
976,56.2275
977,69.9975
978,67.455
979,115.0975
980,70.8825
