iteration,accepted,npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,mean_NPV,std_NPV,med_NPV
12.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81440.0220335,3055463337.29,2574996.79602,3055393658.05
13.0,rejected,1193.0,-1162.34470337,-11103.1669038,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,85437.1499144,3024745969.5,1166375.52269,3024784007.21
14.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81440.0220335,3054907682.25,2152148.10999,3055240753.89
15.0,rejected,1193.0,-1137.72279448,-10291.4047601,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,82178.6371726,3009676770.04,4476955.2574,3010373644.38
16.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81440.0220335,3060449187.58,2905809.0707,3060875136.33
17.0,accepted,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81314.1801098,3058048194.39,1667208.01658,3058070791.5
18.0,rejected,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,83176.9764102,3054751840.1,1748222.64608,3054246152.5
19.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81314.1801098,3056605978.04,1723433.73316,3056693671.71
20.0,rejected,1193.0,-1167.56981402,-10288.6934447,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80213.7722815,3048409722.74,2373858.88049,3047673973.74
21.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,81314.1801098,3056000958.62,3426461.89643,3055843857.79
22.0,accepted,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80354.4109255,3058413525.97,3745530.73929,3058751304.95
23.0,rejected,1193.0,-1161.91346215,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80021.3593025,3042127190.39,1424287.22937,3042576747.12
24.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80354.4109255,3060032787.6,3641963.0766,3060615455.26
25.0,rejected,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,79726.5479086,3054404538.85,2087466.00816,3053536748.22
26.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80354.4109255,3056286592.5,1682208.44128,3056322331.24
27.0,rejected,1193.0,-1172.3121761,-10206.5408607,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,79989.9350884,3055544818.11,2007288.69904,3055419779.05
28.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80354.4109255,3058961324.8,2145414.09168,3058450206.2
29.0,rejected,1193.0,-1171.90693307,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80046.4229168,3055456844.51,3806924.68399,3055554905.24
30.0,rerun,1193.0,-1175.0,-10052.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80354.4109255,3056707977.2,3829938.78605,3056438631.88
31.0,accepted,1193.0,-1175.0,-10122.223311,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80323.0962419,3058319277.49,4563800.66975,3058062566.57
32.0,rejected,1193.0,-1175.0,-10168.6043225,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80019.3186192,3054224076.01,2546168.23475,3053590866.79
33.0,rerun,1193.0,-1175.0,-10122.223311,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80323.0962419,3056967030.88,4187419.55417,3057337671.85
34.0,accepted,1193.0,-1175.0,-10081.0391996,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80498.216163,3061204760.25,2899250.25458,3061725907.94
35.0,rejected,1193.0,-1175.0,-10057.1380976,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80544.9300406,3057628842.32,1863389.77153,3056994138.67
36.0,rerun,1193.0,-1175.0,-10081.0391996,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80498.216163,3054472120.44,3258917.01751,3054336759.5
37.0,rejected,1193.0,-1174.09292951,-10082.7841239,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80554.6716541,3053302276.94,602430.80314,3053199236.13
38.0,rerun,1193.0,-1175.0,-10081.0391996,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80498.216163,3060123030.49,3915859.26952,3061418258.73
39.0,accepted,1193.0,-1175.0,-10065.1575275,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80525.5649857,3060846416.66,4238465.44294,3062249218.24
40.0,rejected,1193.0,-1175.0,-10062.9632835,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80552.4948006,3060185654.29,4043793.81135,3059582476.24
41.0,rerun,1193.0,-1175.0,-10065.1575275,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80525.5649857,3059225351.34,4249622.03928,3060509097.84
42.0,rejected,1193.0,-1175.0,-10054.0946703,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80496.8179332,3056111101.93,3150856.98228,3055405490.77
43.0,rerun,1193.0,-1175.0,-10065.1575275,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80525.5649857,3056709981.5,4341381.29942,3055198256.48
44.0,rejected,1193.0,-1174.65675686,-10063.7310825,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80523.3311832,3055513495.68,4342298.6725,3056423631.77
45.0,rerun,1193.0,-1175.0,-10065.1575275,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,80525.5649857,3060939909.19,4459023.74683,3060428869.24
