"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2016/01/01 00:00:00","FITZPATRICK____","23598","11.35","-0.25","-0.83","1"
"2016/01/01 01:00:00","FITZPATRICK____","23598","10.6","-0.24","-0.64","1"
"2016/01/01 02:00:00","FITZPATRICK____","23598","9.72","-0.23","-0.49","1"
"2016/01/01 03:00:00","FITZPATRICK____","23598","9.98","-0.23","-0.47","1"
"2016/01/01 04:00:00","FITZPATRICK____","23598","9.06","-0.21","-0.59","1"
"2016/01/01 05:00:00","FITZPATRICK____","23598","9.49","-0.22","-0.71","1"
"2016/01/01 06:00:00","FITZPATRICK____","23598","8.44","-0.2","-0.81","1"
"2016/01/01 07:00:00","FITZPATRICK____","23598","7.24","-0.17","-0.98","1"
"2016/01/01 08:00:00","FITZPATRICK____","23598","10.33","-0.26","-0.68","1"
"2016/01/01 09:00:00","FITZPATRICK____","23598","9.32","-0.21","-0.96","1"
"2016/01/01 10:00:00","FITZPATRICK____","23598","9.62","-0.23","-1.02","1"
"2016/01/01 11:00:00","FITZPATRICK____","23598","8.45","-0.19","-1.21","1"
"2016/01/01 12:00:00","FITZPATRICK____","23598","8.51","-0.19","-1.17","1"
"2016/01/01 13:00:00","FITZPATRICK____","23598","8.83","-0.21","-1.11","1"
"2016/01/01 14:00:00","FITZPATRICK____","23598","8.93","-0.21","-1.08","1"
"2016/01/01 15:00:00","FITZPATRICK____","23598","9.47","-0.23","-0.93","1"
"2016/01/01 16:00:00","FITZPATRICK____","23598","11.23","-0.27","-1.21","1"
"2016/01/01 17:00:00","FITZPATRICK____","23598","18.41","-0.41","-1.81","1"
"2016/01/01 18:00:00","FITZPATRICK____","23598","18.18","-0.4","-1.14","1"
"2016/01/01 19:00:00","FITZPATRICK____","23598","16.56","-0.38","-1.15","1"
"2016/01/01 20:00:00","FITZPATRICK____","23598","12","-0.28","-1.39","1"
"2016/01/01 21:00:00","FITZPATRICK____","23598","10.12","-0.24","-1.29","1"
"2016/01/01 22:00:00","FITZPATRICK____","23598","8.34","-0.2","-1.05","1"
"2016/01/01 23:00:00","FITZPATRICK____","23598","10.6","-0.25","-0.76","1"
"2016/01/02 00:00:00","FITZPATRICK____","23598","10.9","-0.26","-0.8","1"
"2016/01/02 01:00:00","FITZPATRICK____","23598","10.58","-0.25","-0.59","1"
"2016/01/02 02:00:00","FITZPATRICK____","23598","10.5","-0.25","-0.6","1"
"2016/01/02 03:00:00","FITZPATRICK____","23598","10.53","-0.27","-0.57","1"
"2016/01/02 04:00:00","FITZPATRICK____","23598","10.32","-0.26","-0.53","1"
"2016/01/02 05:00:00","FITZPATRICK____","23598","11.59","-0.32","-0.53","1"
"2016/01/02 06:00:00","FITZPATRICK____","23598","10.65","-0.3","-0.3","1"
"2016/01/02 07:00:00","FITZPATRICK____","23598","10.09","-0.27","-0.64","1"
"2016/01/02 08:00:00","FITZPATRICK____","23598","13.92","-0.47","-0.11","1"
"2016/01/02 09:00:00","FITZPATRICK____","23598","13.93","-0.44","-0.75","1"
"2016/01/02 10:00:00","FITZPATRICK____","23598","15.02","-0.49","-0.69","1"
"2016/01/02 11:00:00","FITZPATRICK____","23598","13.75","-0.43","-0.82","1"
"2016/01/02 12:00:00","FITZPATRICK____","23598","13.72","-0.41","-0.78","1"
"2016/01/02 13:00:00","FITZPATRICK____","23598","13.61","-0.43","-0.69","1"
"2016/01/02 14:00:00","FITZPATRICK____","23598","13.57","-0.43","-0.65","1"
"2016/01/02 15:00:00","FITZPATRICK____","23598","14.52","-0.45","-0.49","1"
"2016/01/02 16:00:00","FITZPATRICK____","23598","16.92","-0.52","-0.81","1"
"2016/01/02 17:00:00","FITZPATRICK____","23598","20.46","-0.59","-1.39","1"
"2016/01/02 18:00:00","FITZPATRICK____","23598","19.56","-0.57","-1.19","1"
"2016/01/02 19:00:00","FITZPATRICK____","23598","20.45","-0.64","-0.58","1"
"2016/01/02 20:00:00","FITZPATRICK____","23598","16.08","-0.47","-0.81","1"
"2016/01/02 21:00:00","FITZPATRICK____","23598","15.8","-0.5","-0.62","1"
"2016/01/02 22:00:00","FITZPATRICK____","23598","13.17","-0.44","-0.31","1"
"2016/01/02 23:00:00","FITZPATRICK____","23598","11.18","-0.31","-0.78","1"
"2016/01/03 00:00:00","FITZPATRICK____","23598","7.76","-0.16","-1.1","1"
"2016/01/03 01:00:00","FITZPATRICK____","23598","7.23","-0.15","-0.92","1"
"2016/01/03 02:00:00","FITZPATRICK____","23598","7.23","-0.15","-0.94","1"
"2016/01/03 03:00:00","FITZPATRICK____","23598","7.2","-0.15","-0.9","1"
"2016/01/03 04:00:00","FITZPATRICK____","23598","7.17","-0.15","-0.88","1"
"2016/01/03 05:00:00","FITZPATRICK____","23598","8.18","-0.2","-0.85","1"
"2016/01/03 06:00:00","FITZPATRICK____","23598","5.84","-0.14","-0.65","1"
"2016/01/03 07:00:00","FITZPATRICK____","23598","7.5","-0.19","-0.44","1"
"2016/01/03 08:00:00","FITZPATRICK____","23598","11.13","-0.29","-0.29","1"
"2016/01/03 09:00:00","FITZPATRICK____","23598","13.25","-0.38","-0.47","1"
"2016/01/03 10:00:00","FITZPATRICK____","23598","12.94","-0.36","-0.77","1"
"2016/01/03 11:00:00","FITZPATRICK____","23598","13.95","-0.37","-0.68","1"
"2016/01/03 12:00:00","FITZPATRICK____","23598","13.73","-0.38","-0.7","1"
"2016/01/03 13:00:00","FITZPATRICK____","23598","13.11","-0.36","-0.7","1"
"2016/01/03 14:00:00","FITZPATRICK____","23598","14.22","-0.39","-0.65","1"
"2016/01/03 15:00:00","FITZPATRICK____","23598","15.74","-0.47","-0.49","1"
"2016/01/03 16:00:00","FITZPATRICK____","23598","19.23","-0.5","-0.59","1"
"2016/01/03 17:00:00","FITZPATRICK____","23598","29.29","-0.77","-0.59","1"
"2016/01/03 18:00:00","FITZPATRICK____","23598","28.39","-0.74","-0.56","1"
"2016/01/03 19:00:00","FITZPATRICK____","23598","27.24","-0.72","-0.21","1"
"2016/01/03 20:00:00","FITZPATRICK____","23598","23.09","-0.6","-0.51","1"
"2016/01/03 21:00:00","FITZPATRICK____","23598","20.92","-0.59","-0.36","1"
"2016/01/03 22:00:00","FITZPATRICK____","23598","15.62","-0.48","-0.47","1"
"2016/01/03 23:00:00","FITZPATRICK____","23598","14.73","-0.39","-0.61","1"
"2016/01/04 00:00:00","FITZPATRICK____","23598","16.24","-0.45","-0.69","1"
"2016/01/04 01:00:00","FITZPATRICK____","23598","16.24","-0.45","-0.63","1"
"2016/01/04 02:00:00","FITZPATRICK____","23598","16.32","-0.45","-0.62","1"
"2016/01/04 03:00:00","FITZPATRICK____","23598","15.9","-0.44","-0.65","1"
"2016/01/04 04:00:00","FITZPATRICK____","23598","16.98","-0.47","-0.59","1"
"2016/01/04 05:00:00","FITZPATRICK____","23598","25.48","-0.51","-0.62","1"
"2016/01/04 06:00:00","FITZPATRICK____","23598","39.84","-1.15","0","1"
"2016/01/04 07:00:00","FITZPATRICK____","23598","40.13","-1.24","0","1"
"2016/01/04 08:00:00","FITZPATRICK____","23598","36.46","-1.32","0","1"
"2016/01/04 09:00:00","FITZPATRICK____","23598","36.66","-1.25","0","1"
"2016/01/04 10:00:00","FITZPATRICK____","23598","35.6","-1.01","-0.42","1"
"2016/01/04 11:00:00","FITZPATRICK____","23598","31.32","-0.65","-0.9","1"
"2016/01/04 12:00:00","FITZPATRICK____","23598","26.29","-0.43","-1.18","1"
"2016/01/04 13:00:00","FITZPATRICK____","23598","25.33","-0.52","-1.09","1"
"2016/01/04 14:00:00","FITZPATRICK____","23598","25.28","-0.53","-0.8","1"
"2016/01/04 15:00:00","FITZPATRICK____","23598","30.64","-0.91","-0.14","1"
"2016/01/04 16:00:00","FITZPATRICK____","23598","41.83","-1.74","0","1"
"2016/01/04 17:00:00","FITZPATRICK____","23598","64.83","-2.56","0","1"
"2016/01/04 18:00:00","FITZPATRICK____","23598","56.34","-2.16","0","1"
"2016/01/04 19:00:00","FITZPATRICK____","23598","51.3","-1.97","0","1"
"2016/01/04 20:00:00","FITZPATRICK____","23598","44.42","-1.71","0","1"
"2016/01/04 21:00:00","FITZPATRICK____","23598","38.28","-1.51","-0.18","1"
"2016/01/04 22:00:00","FITZPATRICK____","23598","27.59","-0.99","-0.96","1"
"2016/01/04 23:00:00","FITZPATRICK____","23598","23.95","-0.45","-0.93","1"
"2016/01/05 00:00:00","FITZPATRICK____","23598","20.99","-0.24","-1.1","1"
"2016/01/05 01:00:00","FITZPATRICK____","23598","19.19","-0.23","-1.44","1"
"2016/01/05 02:00:00","FITZPATRICK____","23598","18.43","-0.26","-1.34","1"
"2016/01/05 03:00:00","FITZPATRICK____","23598","18.37","-0.24","-1.35","1"
"2016/01/05 04:00:00","FITZPATRICK____","23598","20.92","-0.48","-0.69","1"
"2016/01/05 05:00:00","FITZPATRICK____","23598","31.12","-1.03","0","1"
"2016/01/05 06:00:00","FITZPATRICK____","23598","45.41","-1.64","-0.18","1"
"2016/01/05 07:00:00","FITZPATRICK____","23598","50","-1.73","-0.77","1"
"2016/01/05 08:00:00","FITZPATRICK____","23598","48.2","-1.74","-0.2","1"
"2016/01/05 09:00:00","FITZPATRICK____","23598","44.62","-1.56","-0.25","1"
"2016/01/05 10:00:00","FITZPATRICK____","23598","37.61","-1.31","-0.39","1"
"2016/01/05 11:00:00","FITZPATRICK____","23598","26.68","-0.79","-1.09","1"
"2016/01/05 12:00:00","FITZPATRICK____","23598","19.57","-0.46","-1.42","1"
"2016/01/05 13:00:00","FITZPATRICK____","23598","18.69","-0.46","-1.35","1"
"2016/01/05 14:00:00","FITZPATRICK____","23598","18.15","-0.45","-1.34","1"
"2016/01/05 15:00:00","FITZPATRICK____","23598","19.87","-0.6","-1.13","1"
"2016/01/05 16:00:00","FITZPATRICK____","23598","40.07","-1.45","-0.16","1"
"2016/01/05 17:00:00","FITZPATRICK____","23598","60.9","-2.07","-0.29","1"
"2016/01/05 18:00:00","FITZPATRICK____","23598","43.33","-1.73","-0.68","1"
"2016/01/05 19:00:00","FITZPATRICK____","23598","40.12","-1.57","-0.37","1"
"2016/01/05 20:00:00","FITZPATRICK____","23598","28.71","-0.77","-0.98","1"
"2016/01/05 21:00:00","FITZPATRICK____","23598","22.19","-0.53","-1.32","1"
"2016/01/05 22:00:00","FITZPATRICK____","23598","13.75","-0.32","-2.16","1"
"2016/01/05 23:00:00","FITZPATRICK____","23598","16.81","-0.22","-1.24","1"
"2016/01/06 00:00:00","FITZPATRICK____","23598","12.74","-0.17","-2.48","1"
"2016/01/06 01:00:00","FITZPATRICK____","23598","12.01","-0.16","-2.47","1"
"2016/01/06 02:00:00","FITZPATRICK____","23598","11.1","-0.15","-2.4","1"
"2016/01/06 03:00:00","FITZPATRICK____","23598","11.49","-0.16","-2.33","1"
"2016/01/06 04:00:00","FITZPATRICK____","23598","12.65","-0.16","-2.38","1"
"2016/01/06 05:00:00","FITZPATRICK____","23598","15.07","-0.21","-2.78","1"
"2016/01/06 06:00:00","FITZPATRICK____","23598","24.7","-0.27","-2.77","1"
"2016/01/06 07:00:00","FITZPATRICK____","23598","25.71","-0.62","-1.68","1"
"2016/01/06 08:00:00","FITZPATRICK____","23598","22.4","-0.38","-0.44","1"
"2016/01/06 09:00:00","FITZPATRICK____","23598","21.59","-0.36","-0.94","1"
"2016/01/06 10:00:00","FITZPATRICK____","23598","19.11","-0.33","-2.25","1"
"2016/01/06 11:00:00","FITZPATRICK____","23598","18.2","-0.31","-2.02","1"
"2016/01/06 12:00:00","FITZPATRICK____","23598","17.06","-0.34","-1.75","1"
"2016/01/06 13:00:00","FITZPATRICK____","23598","16.3","-0.38","-1.29","1"
"2016/01/06 14:00:00","FITZPATRICK____","23598","15.95","-0.36","-1.16","1"
"2016/01/06 15:00:00","FITZPATRICK____","23598","15.67","-0.38","-0.99","1"
"2016/01/06 16:00:00","FITZPATRICK____","23598","16.77","-0.33","-2.7","1"
"2016/01/06 17:00:00","FITZPATRICK____","23598","22.06","-0.38","-4.23","1"
"2016/01/06 18:00:00","FITZPATRICK____","23598","19.08","-0.33","-3.72","1"
"2016/01/06 19:00:00","FITZPATRICK____","23598","18.49","-0.3","-3.06","1"
"2016/01/06 20:00:00","FITZPATRICK____","23598","18.84","-0.3","-2.48","1"
"2016/01/06 21:00:00","FITZPATRICK____","23598","17.53","-0.33","-2.19","1"
"2016/01/06 22:00:00","FITZPATRICK____","23598","12.65","-0.26","-2.16","1"
"2016/01/06 23:00:00","FITZPATRICK____","23598","12.15","-0.21","-1.94","1"
"2016/01/07 00:00:00","FITZPATRICK____","23598","15.22","-0.27","-2.14","1"
"2016/01/07 01:00:00","FITZPATRICK____","23598","14.42","-0.26","-1.43","1"
"2016/01/07 02:00:00","FITZPATRICK____","23598","13.14","-0.23","-1.49","1"
"2016/01/07 03:00:00","FITZPATRICK____","23598","13.87","-0.25","-1.39","1"
"2016/01/07 04:00:00","FITZPATRICK____","23598","13.95","-0.24","-1.37","1"
"2016/01/07 05:00:00","FITZPATRICK____","23598","17.18","-0.33","-1.03","1"
"2016/01/07 06:00:00","FITZPATRICK____","23598","31.67","-0.74","-0.19","1"
"2016/01/07 07:00:00","FITZPATRICK____","23598","23.24","-0.64","-1.7","1"
"2016/01/07 08:00:00","FITZPATRICK____","23598","23.86","-0.7","-1.32","1"
"2016/01/07 09:00:00","FITZPATRICK____","23598","23.3","-0.67","-1.74","1"
"2016/01/07 10:00:00","FITZPATRICK____","23598","23.02","-0.65","-1.42","1"
"2016/01/07 11:00:00","FITZPATRICK____","23598","22.58","-0.65","-1","1"
"2016/01/07 12:00:00","FITZPATRICK____","23598","22.15","-0.67","-0.59","1"
"2016/01/07 13:00:00","FITZPATRICK____","23598","22.08","-0.69","-0.54","1"
"2016/01/07 14:00:00","FITZPATRICK____","23598","22.03","-0.69","-0.49","1"
"2016/01/07 15:00:00","FITZPATRICK____","23598","22.09","-0.69","-0.57","1"
"2016/01/07 16:00:00","FITZPATRICK____","23598","20.18","-0.67","-1.61","1"
"2016/01/07 17:00:00","FITZPATRICK____","23598","23.8","-0.67","-2.22","1"
"2016/01/07 18:00:00","FITZPATRICK____","23598","23.87","-0.68","-1.89","1"
"2016/01/07 19:00:00","FITZPATRICK____","23598","22.98","-0.65","-1.37","1"
"2016/01/07 20:00:00","FITZPATRICK____","23598","22.71","-0.69","-1.19","1"
"2016/01/07 21:00:00","FITZPATRICK____","23598","21.96","-0.77","-0.74","1"
"2016/01/07 22:00:00","FITZPATRICK____","23598","18.37","-0.6","-0.76","1"
"2016/01/07 23:00:00","FITZPATRICK____","23598","16.12","-0.42","-0.92","1"
"2016/01/08 00:00:00","FITZPATRICK____","23598","14.59","-0.3","-1.41","1"
"2016/01/08 01:00:00","FITZPATRICK____","23598","12.8","-0.26","-1.38","1"
"2016/01/08 02:00:00","FITZPATRICK____","23598","11.89","-0.24","-1.27","1"
"2016/01/08 03:00:00","FITZPATRICK____","23598","12.3","-0.25","-1.19","1"
"2016/01/08 04:00:00","FITZPATRICK____","23598","11.99","-0.22","-1.17","1"
"2016/01/08 05:00:00","FITZPATRICK____","23598","17.97","-0.3","-0.8","1"
"2016/01/08 06:00:00","FITZPATRICK____","23598","25.24","-0.52","-1.02","1"
"2016/01/08 07:00:00","FITZPATRICK____","23598","23.27","-0.62","-1.71","1"
"2016/01/08 08:00:00","FITZPATRICK____","23598","23.48","-0.62","-1.27","1"
"2016/01/08 09:00:00","FITZPATRICK____","23598","23.29","-0.66","-1.34","1"
"2016/01/08 10:00:00","FITZPATRICK____","23598","23.76","-0.66","-0.98","1"
"2016/01/08 11:00:00","FITZPATRICK____","23598","22.43","-0.56","-0.67","1"
"2016/01/08 12:00:00","FITZPATRICK____","23598","20.55","-0.64","-0.59","1"
"2016/01/08 13:00:00","FITZPATRICK____","23598","20.37","-0.63","-0.56","1"
"2016/01/08 14:00:00","FITZPATRICK____","23598","20.04","-0.58","-0.52","1"
"2016/01/08 15:00:00","FITZPATRICK____","23598","18.92","-0.56","-0.78","1"
"2016/01/08 16:00:00","FITZPATRICK____","23598","17.62","-0.5","-1.42","1"
"2016/01/08 17:00:00","FITZPATRICK____","23598","23.19","-0.54","-2","1"
"2016/01/08 18:00:00","FITZPATRICK____","23598","22.44","-0.57","-1.82","1"
"2016/01/08 19:00:00","FITZPATRICK____","23598","21.42","-0.58","-1.23","1"
"2016/01/08 20:00:00","FITZPATRICK____","23598","17.95","-0.5","-1.32","1"
"2016/01/08 21:00:00","FITZPATRICK____","23598","16.32","-0.5","-1.2","1"
"2016/01/08 22:00:00","FITZPATRICK____","23598","13.64","-0.42","-1.08","1"
"2016/01/08 23:00:00","FITZPATRICK____","23598","12.42","-0.29","-0.76","1"
"2016/01/09 00:00:00","FITZPATRICK____","23598","6.93","-0.13","-1.76","1"
"2016/01/09 01:00:00","FITZPATRICK____","23598","5.94","-0.09","-1.75","1"
"2016/01/09 02:00:00","FITZPATRICK____","23598","4.12","-0.05","-1.75","1"
"2016/01/09 03:00:00","FITZPATRICK____","23598","4.31","-0.06","-1.68","1"
"2016/01/09 04:00:00","FITZPATRICK____","23598","3.92","-0.06","-1.4","1"
"2016/01/09 05:00:00","FITZPATRICK____","23598","5.63","-0.11","-1.39","1"
"2016/01/09 06:00:00","FITZPATRICK____","23598","5.51","-0.1","-1.51","1"
"2016/01/09 07:00:00","FITZPATRICK____","23598","8.84","-0.17","-1.12","1"
"2016/01/09 08:00:00","FITZPATRICK____","23598","11.32","-0.25","-1.12","1"
"2016/01/09 09:00:00","FITZPATRICK____","23598","13.96","-0.29","-1.21","1"
"2016/01/09 10:00:00","FITZPATRICK____","23598","14.02","-0.3","-1.21","1"
"2016/01/09 11:00:00","FITZPATRICK____","23598","13.94","-0.29","-1.21","1"
"2016/01/09 12:00:00","FITZPATRICK____","23598","13.04","-0.31","-1","1"
"2016/01/09 13:00:00","FITZPATRICK____","23598","11.73","-0.28","-0.95","1"
"2016/01/09 14:00:00","FITZPATRICK____","23598","11.42","-0.26","-0.98","1"
"2016/01/09 15:00:00","FITZPATRICK____","23598","11.61","-0.26","-0.98","1"
"2016/01/09 16:00:00","FITZPATRICK____","23598","11.64","-0.24","-1.42","1"
"2016/01/09 17:00:00","FITZPATRICK____","23598","16.64","-0.36","-1.94","1"
"2016/01/09 18:00:00","FITZPATRICK____","23598","16.85","-0.39","-1.67","1"
"2016/01/09 19:00:00","FITZPATRICK____","23598","15.54","-0.38","-1.35","1"
"2016/01/09 20:00:00","FITZPATRICK____","23598","14","-0.33","-1.21","1"
"2016/01/09 21:00:00","FITZPATRICK____","23598","11.37","-0.27","-1.23","1"
"2016/01/09 22:00:00","FITZPATRICK____","23598","9.35","-0.22","-1.23","1"
"2016/01/09 23:00:00","FITZPATRICK____","23598","7.73","-0.15","-1.3","1"
"2016/01/10 00:00:00","FITZPATRICK____","23598","5.66","-0.14","-1.09","1"
"2016/01/10 01:00:00","FITZPATRICK____","23598","4.41","-0.09","-1.06","1"
"2016/01/10 02:00:00","FITZPATRICK____","23598","2.76","-0.04","-1.17","1"
"2016/01/10 03:00:00","FITZPATRICK____","23598","3.04","-0.06","-0.91","1"
"2016/01/10 04:00:00","FITZPATRICK____","23598","2.99","-0.05","-0.76","1"
"2016/01/10 05:00:00","FITZPATRICK____","23598","3.31","-0.06","-0.78","1"
"2016/01/10 06:00:00","FITZPATRICK____","23598","4.26","-0.07","-0.77","1"
"2016/01/10 07:00:00","FITZPATRICK____","23598","4.67","-0.08","-0.98","1"
"2016/01/10 08:00:00","FITZPATRICK____","23598","6.76","-0.13","-0.68","1"
"2016/01/10 09:00:00","FITZPATRICK____","23598","9.28","-0.17","-1.04","1"
"2016/01/10 10:00:00","FITZPATRICK____","23598","9.28","-0.16","-1.07","1"
"2016/01/10 11:00:00","FITZPATRICK____","23598","9.44","-0.18","-1.2","1"
"2016/01/10 12:00:00","FITZPATRICK____","23598","9.39","-0.19","-1.18","1"
"2016/01/10 13:00:00","FITZPATRICK____","23598","9.44","-0.19","-1.01","1"
"2016/01/10 14:00:00","FITZPATRICK____","23598","9.55","-0.2","-0.88","1"
