hours,price
1.0,20.49
2.0,20.0
3.0,18.81
4.0,18.63
5.0,18.52
6.0,19.85
7.0,20.2
8.0,21.46
9.0,22.65
10.0,23.57
11.0,24.37
12.0,23.92
13.0,22.59
14.0,21.73
15.0,21.32
16.0,20.99
17.0,21.62
18.0,24.78
19.0,25.14
20.0,25.19
21.0,25.43
22.0,24.92
23.0,23.18
24.0,22.26
25.0,1.14
26.0,1.11
27.0,1.24
28.0,1.55
29.0,1.69
30.0,1.74
31.0,0.92
32.0,0.65
33.0,1.32
34.0,1.83
35.0,1.91
36.0,1.52
37.0,0.76
38.0,0.63
39.0,0.54
40.0,0.6
41.0,0.42
42.0,0.22
43.0,0.46
44.0,0.84
45.0,1.36
46.0,2.12
47.0,1.31
48.0,0.94
49.0,0.11
50.0,0.09
51.0,0.07
52.0,0.11
53.0,0.1
54.0,0.09
55.0,0.09
56.0,0.29
57.0,0.3
58.0,0.22
59.0,0.21
60.0,0.26
61.0,0.26
62.0,0.25
63.0,0.38
64.0,0.18
65.0,0.24
66.0,-0.18
67.0,-0.37
68.0,-0.05
69.0,-0.05
70.0,-0.02
71.0,0.0
72.0,0.35
73.0,17.25
74.0,16.5
75.0,15.83
76.0,15.19
77.0,15.14
78.0,15.96
79.0,16.29
80.0,17.59
81.0,18.41
82.0,18.49
83.0,19.16
84.0,18.67
85.0,18.24
86.0,17.81
87.0,17.7
88.0,17.34
89.0,17.51
90.0,20.48
91.0,21.36
92.0,21.17
93.0,20.83
94.0,20.76
95.0,19.71
96.0,18.66
97.0,-1.12
98.0,-1.1
99.0,-1.01
100.0,-1.17
101.0,-1.09
102.0,-0.91
103.0,-1.68
104.0,-1.52
105.0,-1.18
106.0,-1.47
107.0,-1.46
108.0,-1.97
109.0,-1.87
110.0,-1.62
111.0,-1.46
112.0,-1.39
113.0,-2.02
114.0,-2.61
115.0,-1.84
116.0,-1.53
117.0,-1.66
118.0,-0.55
119.0,-0.71
120.0,-1.17
121.0,-0.87
122.0,-1.2
123.0,-0.66
124.0,-0.61
125.0,-0.5
126.0,-1.15
127.0,-1.22
128.0,-1.41
129.0,-1.44
130.0,-1.56
131.0,-1.63
132.0,-1.5
133.0,-1.46
134.0,-1.42
135.0,-1.24
136.0,-1.48
137.0,-1.43
138.0,-1.65
139.0,-1.85
140.0,-1.7
141.0,-1.63
142.0,-1.51
143.0,-1.45
144.0,-1.14
145.0,17.25
146.0,16.05
147.0,15.19
148.0,13.88
149.0,13.35
150.0,13.87
151.0,15.35
152.0,16.54
153.0,17.4
154.0,17.88
155.0,18.27
156.0,17.82
157.0,17.67
158.0,17.3
159.0,17.36
160.0,16.82
161.0,16.55
162.0,19.07
163.0,20.94
164.0,21.59
165.0,20.74
166.0,20.79
167.0,20.62
168.0,19.1
169.0,-1.72
170.0,-2.2
171.0,-2.22
172.0,-3.09
173.0,-3.43
174.0,-3.63
175.0,-3.28
176.0,-3.38
177.0,-3.02
178.0,-3.0
179.0,-3.19
180.0,-3.53
181.0,-3.13
182.0,-2.8
183.0,-2.62
184.0,-2.77
185.0,-3.66
186.0,-4.92
187.0,-4.05
188.0,-2.71
189.0,-3.21
190.0,-2.29
191.0,-1.5
192.0,-1.49
193.0,-0.27
194.0,-0.55
195.0,-0.09
196.0,0.0
