hours,price
1.0,29.21
2.0,28.03
3.0,28.02
4.0,28.09
5.0,27.41
6.0,26.22
7.0,27.33
8.0,28.75
9.0,28.78
10.0,29.55
11.0,28.32
12.0,27.67
13.0,26.79
14.0,25.71
15.0,24.42
16.0,25.01
17.0,24.55
18.0,28.66
19.0,29.47
20.0,29.1
21.0,28.64
22.0,27.27
23.0,26.32
24.0,25.7
25.0,5.5
26.0,3.95
27.0,4.84
28.0,5.54
29.0,4.9
30.0,3.43
31.0,4.09
32.0,4.34
33.0,4.03
34.0,4.22
35.0,4.08
36.0,3.45
37.0,2.46
38.0,1.73
39.0,0.84
40.0,0.36
41.0,-0.03
42.0,-0.25
43.0,-2.78
44.0,-1.45
45.0,-0.98
46.0,-1.11
47.0,-0.58
48.0,0.59
49.0,0.26
50.0,0.52
51.0,0.47
52.0,0.46
53.0,0.45
54.0,0.45
55.0,0.12
56.0,0.25
57.0,0.34
58.0,0.34
59.0,-0.66
60.0,-0.66
61.0,-0.66
62.0,-0.66
63.0,-1.01
64.0,0.08
65.0,-0.68
66.0,-0.61
67.0,-1.65
68.0,-1.56
69.0,-1.26
70.0,-1.48
71.0,-0.22
72.0,-0.59
73.0,21.91
74.0,21.59
75.0,20.57
76.0,20.38
77.0,20.02
78.0,20.31
79.0,21.2
80.0,22.02
81.0,23.06
82.0,23.61
83.0,23.73
84.0,23.52
85.0,23.47
86.0,23.08
87.0,22.41
88.0,22.61
89.0,23.67
90.0,27.03
91.0,29.93
92.0,28.79
93.0,28.36
94.0,27.21
95.0,24.74
96.0,23.63
97.0,0.22
98.0,-0.74
99.0,-0.89
100.0,-0.5
101.0,-0.83
102.0,-0.8
103.0,-0.12
104.0,-0.32
105.0,-0.17
106.0,-0.16
107.0,0.13
108.0,-0.07
109.0,-0.22
110.0,-0.27
111.0,-0.9
112.0,-0.14
113.0,-0.27
114.0,-0.91
115.0,-2.05
116.0,-1.51
117.0,-1.02
118.0,-1.19
119.0,-0.86
120.0,-0.33
121.0,-1.76
122.0,-1.23
123.0,-1.25
124.0,-1.21
125.0,-1.21
