hours,price
1.0,37.92
2.0,36.86
3.0,37.07
4.0,36.86
5.0,35.37
6.0,35.66
7.0,37.2
8.0,46.23
9.0,47.19
10.0,51.08
11.0,49.26
12.0,43.46
13.0,39.97
14.0,37.09
15.0,34.7
16.0,33.58
17.0,34.63
18.0,40.16
19.0,52.47
20.0,54.73
21.0,52.26
22.0,48.51
23.0,50.48
24.0,46.65
25.0,-0.24
26.0,2.13
27.0,1.47
28.0,1.63
29.0,-0.84
30.0,0.26
31.0,-0.95
32.0,-1.27
33.0,-1.29
34.0,-1.69
35.0,-3.29
36.0,-4.96
37.0,-4.53
38.0,-4.37
39.0,-2.77
40.0,-2.0
41.0,-2.8
42.0,-7.97
43.0,-17.85
44.0,-8.0
45.0,-5.55
46.0,-3.13
47.0,-1.46
48.0,2.01
49.0,0.83
50.0,0.54
51.0,0.73
52.0,0.72
53.0,0.86
54.0,0.47
55.0,0.74
56.0,0.36
57.0,0.36
58.0,0.45
59.0,0.35
60.0,0.34
61.0,-0.66
62.0,-0.38
63.0,-0.69
64.0,-0.66
65.0,-0.69
66.0,-0.91
67.0,0.34
68.0,0.32
69.0,0.58
70.0,0.04
71.0,0.62
72.0,0.28
73.0,31.69
74.0,31.95
75.0,33.38
76.0,33.19
77.0,34.08
78.0,33.35
79.0,36.57
80.0,48.58
81.0,49.46
82.0,53.4
83.0,46.29
84.0,37.96
85.0,35.46
86.0,32.34
87.0,32.12
88.0,31.7
89.0,32.06
90.0,35.85
91.0,46.49
92.0,45.19
93.0,44.41
94.0,45.92
95.0,50.27
96.0,45.73
97.0,-3.33
98.0,-0.06
99.0,0.59
100.0,0.74
101.0,0.23
102.0,0.64
103.0,0.16
104.0,1.91
105.0,1.82
106.0,1.34
107.0,-3.44
108.0,-8.17
109.0,-8.18
110.0,-7.8
111.0,-4.88
112.0,-3.43
113.0,-4.9
114.0,-11.83
115.0,-19.91
116.0,-14.03
117.0,-9.6
118.0,-3.48
119.0,1.14
120.0,1.9
121.0,-2.31
122.0,-2.18
123.0,-2.08
124.0,-2.06
125.0,-1.5
126.0,-2.22
127.0,-1.0
128.0,-0.47
129.0,-0.48
130.0,-0.26
131.0,-2.47
132.0,-1.95
133.0,-1.52
134.0,-1.7
135.0,-1.16
136.0,-1.11
137.0,-1.16
138.0,-1.36
139.0,-3.58
140.0,-3.19
141.0,-3.22
142.0,-2.2
143.0,-2.19
144.0,-0.53
145.0,41.45
146.0,35.13
147.0,35.79
148.0,35.35
149.0,33.95
150.0,35.76
151.0,36.08
152.0,46.75
153.0,47.72
154.0,52.75
155.0,57.52
156.0,56.02
157.0,54.43
158.0,49.93
159.0,41.79
160.0,38.81
161.0,41.71
162.0,60.45
163.0,85.48
164.0,74.82
165.0,66.42
166.0,57.72
167.0,55.45
168.0,44.33
169.0,2.77
170.0,-0.36
171.0,-0.45
172.0,-0.52
173.0,-0.61
174.0,-0.66
175.0,-0.98
176.0,-1.27
177.0,-1.29
178.0,-0.82
179.0,1.8
180.0,4.24
181.0,4.89
182.0,4.51
183.0,2.68
184.0,1.68
185.0,2.65
186.0,6.28
187.0,10.2
188.0,7.67
189.0,4.97
190.0,1.73
191.0,0.23
192.0,-0.72
193.0,1.35
194.0,1.3
195.0,1.37
196.0,1.36
197.0,-0.79
198.0,1.49
199.0,-0.35
200.0,0.88
201.0,0.89
202.0,1.25
203.0,3.52
204.0,3.7
205.0,4.38
206.0,3.58
207.0,0.95
208.0,0.89
209.0,0.94
210.0,5.13
211.0,5.3
212.0,4.74
213.0,4.22
214.0,4.39
215.0,3.9
216.0,0.69
217.0,34.61
218.0,33.13
219.0,33.79
220.0,33.37
221.0,34.24
222.0,33.48
223.0,36.23
224.0,46.41
225.0,47.38
226.0,51.28
227.0,46.98
228.0,41.64
229.0,39.08
230.0,35.77
231.0,34.04
232.0,33.06
233.0,33.98
234.0,40.65
235.0,57.54
236.0,51.95
237.0,49.61
238.0,46.86
239.0,48.9
240.0,44.18
241.0,-2.17
242.0,-0.44
243.0,-0.45
244.0,-0.52
245.0,-0.61
246.0,-0.66
247.0,-0.98
248.0,-1.27
249.0,-1.29
250.0,-1.75
251.0,-3.65
252.0,-5.62
253.0,-5.2
254.0,-5.0
