HOUR,RAVEN_sample_ID,TOTALLOAD_original,TOTALLOAD_fourier,TOTALLOAD_nofourier,TOTALLOAD_gaussianed
2389.0,0,17.4405735482,17.9374358956,-0.49686234743,-0.234535434496
2390.0,0,17.6230006518,18.1737098435,-0.550709191711,-0.259978873661
2391.0,0,17.5205673087,18.1241007869,-0.603533478163,-0.285290792751
2392.0,0,17.2827732909,18.0317384567,-0.748965165856,-0.354487852376
2393.0,0,17.0074257761,18.014168389,-1.00674261287,-0.475629916967
2394.0,0,16.659746981,18.0091885623,-1.34944158131,-0.619080118574
2395.0,0,16.361967182,17.9086025041,-1.54663532216,-0.692188998598
2396.0,0,16.0208696599,17.7235168547,-1.70264719486,-0.755731558781
2397.0,0,15.7617579298,17.5987323369,-1.83697440712,-0.804755002967
2398.0,0,16.0242124765,17.6548716524,-1.63065917596,-0.726802910293
2399.0,0,16.3993520981,17.8212143699,-1.42186227171,-0.645144759123
2400.0,0,17.2741636805,17.8420906211,-0.567926940569,-0.268210067678
2401.0,0,18.0590040051,17.4722929721,0.586711032997,0.261786166556
2402.0,0,16.8515813463,16.6879438786,0.163637467678,0.0733899756291
2403.0,0,15.6719547046,15.7175536087,-0.0455989041273,-0.0239974965763
2404.0,0,15.2929478013,14.8669492546,0.425998546713,0.194693520296
2405.0,0,13.036392973,14.3052968411,-1.26890386804,-0.584365098204
2406.0,0,13.039230701,14.0074201242,-0.968189423231,-0.457395414538
2407.0,0,13.0117793312,13.8850304635,-0.87325113233,-0.413118367012
2408.0,0,13.3941915866,13.9506677117,-0.556476125032,-0.262733850604
2409.0,0,13.8043309769,14.3319935256,-0.52766254869,-0.24898849139
2410.0,0,14.7036966966,15.1150872732,-0.411390576558,-0.195936194806
2411.0,0,15.5298593875,16.1796350044,-0.649775616931,-0.307599230142
2412.0,0,15.9282800517,17.2087028759,-1.28042282424,-0.589330419264
2413.0,0,15.8294340353,17.8883240723,-2.05889003703,-0.87903931617
2414.0,0,15.0983051548,18.1230521117,-3.02474695694,-1.17895104088
2415.0,0,14.4251010869,18.0718960854,-3.64679499851,-1.39722593657
2416.0,0,13.8030094622,17.9779860715,-4.17497660928,-1.56270714096
2417.0,0,13.2975700818,17.9588679532,-4.66129787136,-1.74712345238
2418.0,0,12.8381028408,17.9523400565,-5.1142372157,-1.98494515456
2419.0,0,12.4816074939,17.8502062564,-5.36859876251,-2.10269193271
2420.0,0,12.3336918794,17.6635735403,-5.32988166084,-2.08497536663
2421.0,0,12.2625801074,17.5372429782,-5.27466287076,-2.06078788139
2422.0,0,12.7684627632,17.5918376188,-4.82337485557,-1.83521611103
2423.0,0,13.4033932247,17.7566373773,-4.35324415256,-1.62770261268
2424.0,0,14.3665330081,17.7759727318,-3.40943972373,-1.31264069565
2425.0,0,15.0200390193,17.4046365943,-2.38459757501,-0.979134509696
2426.0,0,14.3227926486,16.6187517657,-2.29595911713,-0.952298736358
2427.0,0,13.7513999631,15.6468288589,-1.89542889576,-0.824720990368
2428.0,0,13.6263177868,14.7946953101,-1.16837752333,-0.541675627113
2429.0,0,13.4286590455,14.2315174877,-0.802858442166,-0.380025289325
2430.0,0,13.3698182773,13.9321194902,-0.562301212936,-0.265518635069
2431.0,0,13.3221744803,13.8082130189,-0.486038538656,-0.229629212139
2432.0,0,13.6545828228,13.8723382674,-0.217755444582,-0.110704291863
2433.0,0,13.9386966474,14.2521572322,-0.313460584758,-0.152315758453
2434.0,0,14.7141550689,15.0337496201,-0.319594551247,-0.15499097945
2435.0,0,15.486460708,16.0968018186,-0.610341110625,-0.288565811163
2436.0,0,15.7435156326,17.1243803207,-1.38086468812,-0.630336830791
2437.0,0,15.1011937434,17.8025186462,-2.70132490281,-1.08117851464
2438.0,0,14.2433173369,18.0357706469,-3.79245331002,-1.44337677459
2439.0,0,13.2098914068,17.9831457464,-4.77325433965,-1.80610459173
2440.0,0,12.4656285256,17.8877743537,-5.42214582804,-2.1298287417
2441.0,0,12.1922000991,17.8672026813,-5.67500258218,-2.26351643698
2442.0,0,12.0241021888,17.8592293828,-5.83512719401,-2.34790308835
2443.0,0,11.96703771,17.7556586592,-5.78862094922,-2.32248278736
2444.0,0,12.0529918899,17.5675978222,-5.51460593228,-2.18126255304
2445.0,0,11.9880143863,17.4398482641,-5.45183387777,-2.14573147031
2446.0,0,12.4156555225,17.4930333541,-5.07737783163,-1.96724760531
2447.0,0,12.9387348681,17.656433326,-4.71769845787,-1.77552908943
2448.0,0,13.3478312158,17.6743789744,-4.32654775858,-1.61735566654
2449.0,0,14.1058076978,17.3016635256,-3.19585582786,-1.24180301456
2450.0,0,13.5006057432,16.514410093,-3.01380434978,-1.17574485753
2451.0,0,12.7796280172,15.5411295993,-2.76150158217,-1.10013252486
2452.0,0,12.4279906922,14.6876497888,-2.25965909657,-0.941165911382
2453.0,0,13.9745402952,14.1231373351,-0.14859703985,-0.0786470381386
2454.0,0,13.9421167425,13.8224166397,0.119700102843,0.053663749304
2455.0,0,13.9514202321,13.6971997045,0.254220527559,0.116274690255
2456.0,0,14.4626932204,13.7600270212,0.702666199202,0.308487910001
2457.0,0,14.8783767524,14.1385608817,0.739815870741,0.32392372142
2458.0,0,16.0957674942,14.9188812855,1.17688620871,0.498990388449
2459.0,0,17.2664928305,15.9806749101,1.28581792032,0.54665087358
2460.0,0,17.4684685203,17.007008536,0.461459984357,0.210356407224
2461.0,0,17.3296277046,17.6839159671,-0.354288262525,-0.170313910234
2462.0,0,16.5832435017,17.9159513371,-1.33270783543,-0.612054548377
2463.0,0,16.4803549553,17.862124348,-1.3817693927,-0.630662102472
2464.0,0,17.1286168989,17.7655656843,-0.636948785456,-0.30139634305
2465.0,0,17.7282647658,17.7438218312,-0.0155570654407,-0.00807840621376
2466.0,0,18.0843916017,17.7346917117,0.349699889952,0.161149488387
2467.0,0,18.2016051522,17.6299797929,0.571625359221,0.255806701804
2468.0,0,17.9311514018,17.4407936495,0.49035775227,0.223158298789
2469.0,0,17.303288565,17.3119349335,-0.00864636854698,-0.00441688239644
2470.0,0,16.7898453991,17.3640272706,-0.574181871465,-0.271204804171
2471.0,0,16.0798796865,17.5263511473,-1.44647146077,-0.654101572366
2472.0,0,16.1413992161,17.5432376079,-1.4018383918,-0.637894855299
2473.0,0,16.5686464007,17.1694801247,-0.600833724032,-0.283992842869
2474.0,0,15.5735363295,16.3812020534,-0.80766572397,-0.382315067424
2475.0,0,14.6704642732,15.4069145559,-0.73645028271,-0.34859118443
2476.0,0,14.3387819026,14.5524456114,-0.213663708844,-0.108930029583
2477.0,0,13.9062158192,13.9869621252,-0.0807463060143,-0.0426300250641
2478.0,0,13.9667869096,13.6852887266,0.281498183066,0.129244485178
2479.0,0,14.0310528452,13.5591376414,0.471915203799,0.214984045678
2480.0,0,14.5882982246,13.6210495813,0.967248643264,0.420289679279
2481.0,0,15.1288268623,13.9986870548,1.13013980748,0.481725366986
2482.0,0,16.5033733339,14.7781302736,1.72524306033,0.723466829443
2483.0,0,17.8777217782,15.8390661235,2.0386556547,0.85278146642
2484.0,0,18.3523895399,16.8645615894,1.4878279505,0.627916104325
2485.0,0,18.5079702189,17.5406506755,0.967319543319,0.42032028946
2486.0,0,18.0058486445,17.7718877117,0.233960932775,0.106654558843
2487.0,0,17.5455246063,17.7172825922,-0.171757985855,-0.0907775565395
2488.0,0,17.0905333857,17.6199661891,-0.529432803412,-0.249831600341
2489.0,0,16.7039675983,17.5974851715,-0.893517573205,-0.422499498335
2490.0,0,16.4095290356,17.5876386417,-1.17810960608,-0.545714527051
2491.0,0,16.2159044868,17.4822312419,-1.26632675513,-0.583256190687
2492.0,0,16.0043799124,17.2923707177,-1.28799080531,-0.592600565891
2493.0,0,15.8592634951,17.1628588874,-1.30359539237,-0.599363464052
2494.0,0,16.2147639233,17.2143195388,-0.999555615435,-0.472218850988
2495.0,0,16.6364892172,17.3760333159,-0.739544098753,-0.350047769908
2496.0,0,17.3952841138,17.3923314163,0.00295269749827,0.00132930765584
2497.0,0,18.1718398926,17.0180074609,1.15383243174,0.490355879622
2498.0,0,17.0798970704,16.2291849494,0.850712120943,0.370480962347
2499.0,0,16.0692084292,15.2543751833,0.814833245845,0.355334888163
2500.0,0,15.6933704847,14.3994062768,1.29396420792,0.550264123028
2501.0,0,15.2738186627,13.8334452654,1.4403733973,0.609413761214
2502.0,0,15.3659219178,13.5313169043,1.8346050135,0.770505370092
2503.0,0,15.4425748702,13.4047335403,2.03784132985,0.852470185213
2504.0,0,15.9730086861,13.4662360016,2.50677268453,1.03452775698
2505.0,0,16.4665449833,13.8434869079,2.62305807532,1.08113803285
2506.0,0,17.7849288065,14.6225665782,3.1623622283,1.2644591751
2507.0,0,19.085555604,15.6831620003,3.40239360365,1.35052646342
2508.0,0,19.401036767,16.7083402565,2.69269651058,1.10936000091
2509.0,0,19.3348990207,17.3841354436,1.95076357719,0.817400231725
2510.0,0,18.6297763476,17.615101979,1.01467436857,0.440159393408
2511.0,0,17.8075508886,17.5602498399,0.247301048656,0.11298785718
2512.0,0,17.1180126142,17.4627099767,-0.344697362565,-0.166021794968
2513.0,0,16.6184265615,17.4400291314,-0.821602569849,-0.388964784592
2514.0,0,16.2136077269,17.4300064746,-1.21639874766,-0.56191137112
2515.0,0,15.9092074465,17.3244467119,-1.4152392654,-0.642743078038
2516.0,0,15.6301186224,17.1344576473,-1.50433902493,-0.675373603171
2517.0,0,15.3757763763,17.0048411529,-1.62906477659,-0.726138054634
2518.0,0,15.6122667385,17.0562210646,-1.4439543261,-0.653183029867
2519.0,0,16.1358608677,17.2178780706,-1.0820172029,-0.506232348203
2520.0,0,17.1651721778,17.2341434068,-0.0689712289687,-0.0363864303135
2521.0,0,18.08228094,16.8598107279,1.2224702121,0.518790661412
2522.0,0,16.9608575426,16.0710035624,0.889853980176,0.38710213167
2523.0,0,15.8107801985,15.0962332356,0.714546962942,0.313416241111
2524.0,0,15.3154075636,14.2413278802,1.0740796833,0.461444977627
2525.0,0,14.7866274823,13.675454546,1.11117293635,0.474842102531
2526.0,0,14.7587150508,13.3734379965,1.3852770543,0.588190025117
2527.0,0,14.7027866885,13.2469905826,1.45579610588,0.615403855555
2528.0,0,15.1480458561,13.3086531312,1.83939272493,0.772603339675
2529.0,0,15.576818093,13.6860882559,1.89072983707,0.793212777494
2530.0,0,16.8410184773,14.4653762643,2.37564221298,0.982882229239
2531.0,0,18.0761232732,15.5262041284,2.54991914477,1.05165565661
2532.0,0,18.4098922517,16.551638909,1.85825334264,0.780319844646
2533.0,0,18.4562635219,17.227714677,1.22854884489,0.521446295927
2534.0,0,17.7412277295,17.4589858186,0.282241910913,0.129598402583
2535.0,0,17.0567236769,17.4044622749,-0.347738597978,-0.1673824724
2536.0,0,16.5963698435,17.3072749552,-0.71090511169,-0.336592275759
2537.0,0,16.328734627,17.2849705555,-0.956235928462,-0.45177279923
2538.0,0,16.0374066852,17.2753481954,-1.23794151028,-0.571089209338
2539.0,0,15.8936872925,17.1702125249,-1.27652523237,-0.587648716126
2540.0,0,15.6707508652,16.9806712868,-1.30992042161,-0.602112488257
2541.0,0,15.475341934,16.8515262876,-1.37618435365,-0.628655156709
2542.0,0,15.7183193473,16.9034012927,-1.1850819454,-0.548653159216
2543.0,0,15.9745818211,17.0655769146,-1.09099509354,-0.509886745151
2544.0,0,16.4676218359,17.0823843089,-0.614762472975,-0.290694498703
2545.0,0,16.9353256024,16.708617045,0.226708557406,0.10321326148
2546.0,0,15.738600527,15.9203985614,-0.181798034396,-0.0951236963832
2547.0,0,14.5108757424,14.9462400884,-0.435364345944,-0.206730908499
2548.0,0,13.9417546956,14.0919696592,-0.150214963529,-0.0795069366615
2549.0,0,13.3733757863,13.5267542188,-0.153378432451,-0.081188436274
2550.0,0,13.3432196259,13.2254184218,0.117801204143,0.0528117408171
2551.0,0,13.3185750042,13.0996745049,0.218900499299,0.0995096538979
2552.0,0,13.8255474157,13.1620631763,0.663484239339,0.292367008387
2553.0,0,14.3443534129,13.5402469265,0.804106486409,0.350822584361
2554.0,0,15.7216781162,14.320305935,1.40137218122,0.594362280268
2555.0,0,17.1515008563,15.3819270409,1.76957381536,0.74233595717
2556.0,0,17.5998655533,16.4081771679,1.19168838536,0.505398195232
2557.0,0,17.6741161812,17.0850902451,0.589025936166,0.262704541568
2558.0,0,16.9861974176,17.3172205122,-0.331023094594,-0.159978311792
2559.0,0,16.4656848433,17.2635777594,-0.797892916108,-0.377662227166
2560.0,0,16.3984740281,17.1672927407,-0.768818712546,-0.363867739841
2561.0,0,16.5079147581,17.145911992,-0.637997233951,-0.30190292076
2562.0,0,16.9502584867,17.1372344689,-0.186975982228,-0.0973658256073
2563.0,0,17.0065388899,17.0330646524,-0.0265257625365,-0.0138902395873
2564.0,0,16.8630909929,16.8445101126,0.0185808803073,0.00833161382713
2565.0,0,16.5802084375,16.7163724782,-0.136164040764,-0.0720410061663
2566.0,0,16.6306001129,16.7692753334,-0.138675220498,-0.0733750099731
2567.0,0,16.4369317758,16.9324991045,-0.495567328683,-0.233948132557
2568.0,0,15.8980358764,16.950374757,-1.05233888061,-0.49419958877
2569.0,0,16.2279779022,16.5776956662,-0.349717764019,-0.168268136301
2570.0,0,15.0355321121,15.7905850721,-0.755052959939,-0.357360702768
2571.0,0,13.9816441452,14.8175540023,-0.835909857176,-0.395809192801
2572.0,0,13.5341825271,13.9644302838,-0.430247756726,-0.204425072249
2573.0,0,11.2180930972,13.4003806508,-2.18228755357,-0.917751740135
2574.0,0,11.1854107071,13.1002295435,-1.91481883636,-0.831236384267
2575.0,0,11.1389136176,12.97568898,-1.83677536243,-0.804680940724
2576.0,0,11.4331174892,13.0392994464,-1.60618195721,-0.716631096773
2577.0,0,11.6600045273,13.4187232069,-1.75871867955,-0.775968068344
2578.0,0,12.3815326526,14.200040211,-1.8185075584,-0.797902372001
2579.0,0,13.1159920516,15.2629370644,-2.14694501276,-0.906525354207
2580.0,0,13.3953555049,16.2904804532,-2.89512494831,-1.14172028319
2581.0,0,13.0319618349,16.9687040656,-3.9367422307,-1.48836155312
2582.0,0,12.4577689787,17.2021618968,-4.74439291803,-1.79001179838
2583.0,0,12.519901452,17.1498634888,-4.62996203674,-1.73209428101
2584.0,0,13.7198150112,17.0549393438,-3.3351243326,-1.28664440595
2585.0,0,14.1858009237,17.0349357431,-2.84913481935,-1.12846336488
2586.0,0,14.3041065549,17.0276513835,-2.72354482862,-1.08813167422
2587.0,0,14.1642623808,16.9248904844,-2.76062810354,-1.09985457373
2588.0,0,13.9698537139,16.7377603507,-2.76790663681,-1.10217329048
2589.0,0,13.4600368374,16.6110623432,-3.1510255058,-1.22498975915
2590.0,0,13.3093432626,16.6654197742,-3.35607651167,-1.29361783901
2591.0,0,13.0252896524,16.8301127958,-3.80482314338,-1.44714944642
2592.0,0,13.1385555021,16.8494720959,-3.71091659383,-1.4190077273
2593.0,0,13.7176054975,16.478290769,-2.76068527148,-1.09987276264
2594.0,0,13.0643033887,15.6926917717,-2.62838838292,-1.05598943045
2595.0,0,12.5132839872,14.7211858452,-2.20790185796,-0.925491260671
2596.0,0,12.3211801151,13.8696005271,-1.54842041197,-0.692915671381
2597.0,0,12.0792005833,13.3071022598,-1.22790167656,-0.566806011632
2598.0,0,11.9679807376,13.0085151886,-1.04053445102,-0.48943352484
2599.0,0,11.8645076313,12.8855510345,-1.02104340317,-0.48158817413
2600.0,0,12.1352593302,12.9507499834,-0.815490653237,-0.386046492392
2601.0,0,12.3530564333,13.3317739971,-0.978717563849,-0.462359579133
2602.0,0,13.0311572288,14.1147027203,-1.08354549157,-0.506853950396
2603.0,0,13.6473256834,15.1792224513,-1.53189676787,-0.686203132215
2604.0,0,13.9447509343,16.2083995665,-2.26364863221,-0.942383744103
2605.0,0,13.9400031736,16.8882674422,-2.94826426859,-1.15678944989
2606.0,0,13.2471386207,17.1233797595,-3.87624113875,-1.4692892718
2607.0,0,12.6133204068,17.0727457441,-4.45942533732,-1.66326668211
2608.0,0,12.2550075172,16.97949558,-4.72448806285,-1.7791774104
2609.0,0,12.2208129463,16.9611752279,-4.74036228159,-1.78780089764
2610.0,0,12.0625344435,16.9555830625,-4.89304861902,-1.87506346238
2611.0,0,11.8737925078,16.8545229789,-4.98073047109,-1.91837778811
2612.0,0,11.7791502172,16.6691019561,-4.88995173892,-1.87359656668
2613.0,0,11.6825700565,16.5441210271,-4.86155097063,-1.85848143681
2614.0,0,12.1267119308,16.6002031748,-4.473491244,-1.66796736849
2615.0,0,12.700376481,16.7666282202,-4.06625173926,-1.52965535922
2616.0,0,13.186955962,16.7877265187,-3.60077055676,-1.38137792335
2617.0,0,13.5775351948,16.4182908308,-2.84075563596,-1.1257153348
2618.0,0,12.7341679207,15.6344437775,-2.90027585679,-1.14316962066
2619.0,0,11.8656741123,14.6646957634,-2.79902165114,-1.1121530945
2620.0,0,11.3659815798,13.8148739879,-2.44889240817,-0.9978810592
2621.0,0,12.7813021229,13.2541445543,-0.472842431304,-0.223655129045
2622.0,0,12.7033926329,12.9573312673,-0.253938634434,-0.126409903668
2623.0,0,12.7730939366,12.8361455066,-0.0630515699502,-0.0332481523685
2624.0,0,13.2881445634,12.9031271156,0.385017447805,0.17665171805
2625.0,0,13.7936817126,13.2859377129,0.507743999665,0.230584593094
2626.0,0,15.1108886253,14.0706565988,1.04023202644,0.449291991813
2627.0,0,16.3715449936,15.1369697267,1.23457526687,0.524082755726
2628.0,0,16.7866160759,16.1679431275,0.618672948355,0.274486091856
2629.0,0,17.0079005638,16.849609831,0.158290732864,0.0709881193418
2630.0,0,16.5594408774,17.0865231714,-0.527082294013,-0.2487121754
2631.0,0,16.2453783373,17.0376920272,-0.792313689956,-0.375009621936
2632.0,0,16.1128990617,16.9462462345,-0.833347172815,-0.394581885406
2633.0,0,15.9791078908,16.9297314058,-0.950623514996,-0.449137794754
2634.0,0,15.8147101455,16.9259455675,-1.11123542208,-0.518150592236
2635.0,0,15.6502190922,16.8266922661,-1.17647317387,-0.545032626694
2636.0,0,15.389452933,16.6430781317,-1.2536251987,-0.577801258114
2637.0,0,15.3252133442,16.5199038485,-1.19469050436,-0.55271066367
2638.0,0,15.7239116422,16.5777920508,-0.853880408607,-0.404185720762
2639.0,0,16.2346632429,16.7460222106,-0.511358967776,-0.241231912396
2640.0,0,16.930492115,16.7689243349,0.161567780088,0.072460182625
2641.0,0,17.6676600431,16.4012908357,1.2663692074,0.538053146266
2642.0,0,16.7287868398,15.6192439861,1.10954285368,0.474251582608
2643.0,0,15.7254760679,14.6512938429,1.07418222499,0.461481898006
2644.0,0,15.3550676975,13.8032672583,1.55180043916,0.653027762485
2645.0,0,14.949800848,13.2443299887,1.70547085933,0.715133657766
2646.0,0,15.0300106627,12.9493054929,2.08070516983,0.868969232953
2647.0,0,15.0805147413,12.8299048049,2.25060993646,0.934663768497
2648.0,0,15.6198490291,12.8986674233,2.7211816058,1.11847482943
2649.0,0,16.1212152451,13.2832546228,2.83796062236,1.15685427751
2650.0,0,17.4432921299,14.0697453605,3.37354676937,1.33947716956
2651.0,0,18.7834086666,15.1378252476,3.64558341902,1.44345895653
2652.0,0,19.1918967898,16.1705599738,3.02133681604,1.21122840905
2653.0,0,19.2189991306,16.8539822288,2.36501690177,0.978811837089
2654.0,0,18.4184444731,17.0926450079,1.32579946523,0.56445425506
2655.0,0,17.7562134838,17.0455568517,0.71065663207,0.311801637013
2656.0,0,17.2459320611,16.9558472599,0.290084801184,0.133331592055
2657.0,0,16.8638428621,16.94106151,-0.0772186478368,-0.0407593629165
2658.0,0,16.5830753653,16.9389972945,-0.355921929158,-0.171045318652
2659.0,0,16.4023023691,16.8414578276,-0.439155458527,-0.208440115491
2660.0,0,16.1321378952,16.6595494092,-0.52741151398,-0.248868946886
2661.0,0,15.8895574658,16.538072394,-0.648514928201,-0.306989056806
2662.0,0,16.1385216224,16.5976490892,-0.459127466846,-0.217454595936
2663.0,0,16.5459115591,16.7675586414,-0.221647082246,-0.112392110758
2664.0,0,17.1890490853,16.7921307334,0.396918351825,0.181884872434
2665.0,0,17.8497236625,16.4261574558,1.42356620669,0.602910737829
2666.0,0,16.8393046966,15.6457607616,1.19354393492,0.50620291596
2667.0,0,15.7728783961,14.6794503898,1.09342800625,0.468422605798
2668.0,0,15.3419555635,13.8330528769,1.50890268661,0.636202118108
2669.0,0,14.889783122,13.2757336655,1.61404945642,0.677773182159
2670.0,0,14.983623019,12.9823159033,2.0013071157,0.838141022907
2671.0,0,15.0711903136,12.8645103149,2.20667999867,0.918111816133
2672.0,0,15.6274343675,12.9348560925,2.69257827505,1.10932235915
2673.0,0,16.14351871,13.3210142061,2.82250450389,1.15167696768
2674.0,0,17.5066380097,14.1090633113,3.39757469846,1.34866919052
2675.0,0,18.8957083002,15.1786887197,3.71701958057,1.47090335743
2676.0,0,19.4680260916,16.2129558244,3.25507026721,1.29733983056
2677.0,0,19.8514118552,16.897897021,2.95351483425,1.19102445422
2678.0,0,19.3989168908,17.1380650135,2.26085187728,0.938559654762
2679.0,0,18.9081828559,17.0924680539,1.815714802,0.76226054432
2680.0,0,18.4950796707,17.0042353562,1.49084431448,0.629099403096
2681.0,0,18.243175524,16.990911915,1.25226360901,0.531842285923
2682.0,0,18.0137032344,16.990295143,1.02340809139,0.443276076508
2683.0,0,17.8589417274,16.8941879777,0.964753749752,0.419212791774
2684.0,0,17.6977208741,16.7136964448,0.984024429271,0.42754347058
2685.0,0,17.5934480719,16.5936206288,0.999827443082,0.434397270946
2686.0,0,17.9656009652,16.6545825691,1.31101839611,0.557851831125
2687.0,0,18.3899878582,16.8258611481,1.56412671019,0.657895615422
2688.0,0,18.9444237848,16.8517857878,2.09263799694,0.87360460184
2689.0,0,19.601105901,16.4871483211,3.11395757996,1.24578801612
2690.0,0,18.6127039787,15.7080704468,2.90463353195,1.17675903218
2691.0,0,17.5542847356,14.7430616531,2.81122308255,1.14791745135
2692.0,0,17.0895191777,13.8979482292,3.19157094848,1.27580748059
2693.0,0,16.5629568612,13.3418953743,3.22106148697,1.28573347898
2694.0,0,16.567693178,13.0497259956,3.51796718247,1.39654217369
2695.0,0,16.5594892539,12.9331505815,3.62633867237,1.43624851674
2696.0,0,17.0533388257,13.0047080914,4.04863073431,1.59967008903
2697.0,0,17.569299694,13.3920592663,4.17724042769,1.6539688509
2698.0,0,18.9294507786,14.1812825365,4.74816824218,1.90387220837
2699.0,0,20.3219095841,15.2520629924,5.06984659176,2.0236016077
2700.0,0,20.5695185698,16.2874658095,4.28205276037,1.70090079439
2701.0,0,20.4993437067,16.9735231699,3.52582053685,1.39974729082
2702.0,0,19.6802385215,17.214787568,2.46545095346,1.01796020392
2703.0,0,19.203484227,17.1702670503,2.03321717668,0.850704134929
2704.0,0,18.8752042708,17.0830906293,1.7921136415,0.752031795518
2705.0,0,18.5739354026,17.0708031022,1.50313230032,0.633929036958
2706.0,0,18.2745083628,17.0712016885,1.20330667432,0.510442272531
2707.0,0,18.0331249782,16.9760891365,1.05703584163,0.455316987949
2708.0,0,17.7548744614,16.7965712873,0.958303174167,0.41643073515
2709.0,0,17.5614152975,16.6774480445,0.883967252952,0.38459566664
2710.0,0,17.8832790251,16.7393412715,1.14393775359,0.486747139345
2711.0,0,18.2760659623,16.9115296786,1.36453628371,0.580269099136
2712.0,0,18.8809032429,16.9383425203,1.94256072261,0.814067298903
2713.0,0,19.7315268247,16.5745714662,3.15695535851,1.26235169748
2714.0,0,18.8385197236,15.7963380564,3.04218166724,1.2188758301
2715.0,0,17.8790871992,14.8321516249,3.04693557426,1.22063104429
2716.0,0,17.5215229987,13.9878383111,3.5336846876,1.40253610932
2717.0,0,17.0685736943,13.4325631689,3.63601052547,1.43986291803
2718.0,0,17.0833240784,13.1411489648,3.94217511363,1.5590452673
2719.0,0,17.0869810951,13.0253060512,4.06167504389,1.60496481616
2720.0,0,17.6039225152,13.0975732559,4.50634925933,1.80068380757
2721.0,0,18.1001290061,13.4856111931,4.61451781292,1.84683392891
2722.0,0,19.400145448,14.2754981711,5.12464727696,2.05650767624
2723.0,0,20.6730713142,15.3469191626,5.32615215158,2.16590941859
2724.0,0,20.7785326173,16.3829392305,4.39559338684,1.75312078379
2725.0,0,20.487645239,17.0695904488,3.41805479019,1.3565949114
2726.0,0,19.4956548825,17.3114252087,2.18422967374,0.909749383502
2727.0,0,18.6476955063,17.2674514583,1.38024404801,0.586264538996
2728.0,0,18.0500023619,17.1807981163,0.869204245615,0.378320410081
2729.0,0,17.5461141073,17.1690098912,0.377104216068,0.173174737472
2730.0,0,17.0832558924,17.1698839185,-0.0866280261415,-0.0457493445673
2731.0,0,16.7148576209,17.0752228674,-0.360365246479,-0.173035099113
2732.0,0,16.3448416366,16.8961325047,-0.551290868123,-0.260256662064
2733.0,0,16.0630625523,16.7774126648,-0.714350112459,-0.338207576476
2734.0,0,16.3172501671,16.8396851464,-0.522434979257,-0.246499817456
2735.0,0,16.6877890618,17.0122286005,-0.3244395387,-0.157104818461
2736.0,0,17.5103074448,17.0393722269,0.470935217866,0.214550095004
2737.0,0,18.3303179211,16.6759076456,1.65441027552,0.694041251207
2738.0,0,17.3014041953,15.8979563521,1.40344784325,0.595159913414
2739.0,0,16.2225752085,14.9340276405,1.28854756804,0.547860799414
2740.0,0,15.797927773,14.0899476155,1.70798015755,0.716188464839
2741.0,0,13.442954298,13.5348813012,-0.0919270031756,-0.0485599916709
2742.0,0,13.3538693177,13.2436514393,0.110217878332,0.0494095878417
2743.0,0,13.2457998702,13.1279683625,0.117831507624,0.0528253372499
2744.0,0,13.5057318736,13.2003708837,0.305360989911,0.140608392859
2745.0,0,13.7459337927,13.5885196073,0.157414185323,0.0705943967369
2746.0,0,14.4757547911,14.3784928367,0.0972619544333,0.043598395305
2747.0,0,15.1639729463,15.4499755449,-0.286002598543,-0.140353515963
2748.0,0,15.5168313642,16.4860327998,-0.969201435646,-0.457872101152
2749.0,0,15.6710275155,17.1726966858,-1.50166917029,-0.67438548919
2750.0,0,15.1317296824,17.4145196092,-2.28278992678,-0.94824630476
2751.0,0,14.6806604095,17.3705095381,-2.68984912855,-1.07760785017
2752.0,0,14.1816079973,17.2837954165,-3.10218741924,-1.20686766132
2753.0,0,13.639036456,17.271921983,-3.63288552701,-1.39239943612
2754.0,0,13.053926936,17.2726864082,-4.21875947225,-1.57724590606
2755.0,0,12.6855047145,17.1778914014,-4.49238668687,-1.67434063299
2756.0,0,12.6408249731,16.9986427744,-4.35781780131,-1.62949284635
2757.0,0,12.7917789516,16.8797404116,-4.08796145996,-1.5361217064
2758.0,0,13.5520568715,16.9418061666,-3.38974929514,-1.30552866288
2759.0,0,14.4160175086,17.1141187504,-2.69810124175,-1.08017408781
2760.0,0,15.2160238348,17.1410074275,-1.92498359269,-0.834666070752
2761.0,0,15.9039493778,16.7772638875,-0.873314509691,-0.413147646728
2762.0,0,15.27385191,15.9990097005,-0.725157790521,-0.343280861974
2763.0,0,14.6075560621,15.0347542402,-0.427198178034,-0.203051270168
2764.0,0,14.2947329494,14.1903236954,0.104409254035,0.0468040186814
2765.0,0,14.0025594185,13.6348831795,0.367676239005,0.169034923406
2766.0,0,13.9100238235,13.3432555281,0.566768295311,0.253883476526
2767.0,0,13.7956811404,13.2271511727,0.568529967651,0.254580927475
2768.0,0,14.0607598678,13.2991090297,0.761650838119,0.333032129516
2769.0,0,14.3476640879,13.6867898119,0.660874275982,0.291323050325
2770.0,0,15.1015105927,14.4762719356,0.625238657085,0.27710036998
2771.0,0,15.8140787017,15.5472404918,0.266838209906,0.122271497136
2772.0,0,15.961346707,16.5827606707,-0.621413963693,-0.293899379483
2773.0,0,15.7490415794,17.2688646839,-1.51982310448,-0.681317839889
2774.0,0,14.7844831083,17.5101050694,-2.72562196105,-1.08878435147
