RAVEN_sample_ID,hour,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__htse__production__h2,Dispatch__htse__production__electricity,Dispatch__ft__production__diesel,Dispatch__ft__production__naphtha,Dispatch__ft__production__h2,Dispatch__ft__production__jet_fuel,Dispatch__ft_elec_consumption__production__electricity,Dispatch__electricity_market__production__electricity,Dispatch__naphtha_market__production__naphtha,Dispatch__jet_fuel_market__production__jet_fuel,Dispatch__diesel_market__production__diesel,Dispatch__h2_storage__level__h2,Dispatch__h2_storage__charge__h2,Dispatch__h2_storage__discharge__h2,price,prefix,PointProbability,ProbabilityWeight
0,0.0,0,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,11.3533626039,1_0,1.0,1.0
0,0.0,0,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,18.0519701221,1_0,1.0,1.0
0,0.0,0,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,20.5657427307,1_0,1.0,1.0
0,0.0,0,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,14.0402098481,1_0,1.0,1.0
0,0.0,0,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,11.6341919576,1_0,1.0,1.0
0,0.0,0,2029,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,20.8193674292,1_0,1.0,1.0
0,0.0,0,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,26.9056035345,1_0,1.0,1.0
0,0.0,0,2031,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,18.2354427233,1_0,1.0,1.0
0,0.0,0,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.1986586215,1_0,1.0,1.0
0,0.0,0,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,-4.0802777924,1_0,1.0,1.0
0,0.0,1,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,19.0329042533,1_0,1.0,1.0
0,0.0,1,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.2597868447,1_0,1.0,1.0
0,0.0,1,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,4.58788085708,1_0,1.0,1.0
0,0.0,1,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.4984612339,1_0,1.0,1.0
0,0.0,1,2018,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,46.9399765323,1_0,1.0,1.0
0,0.0,1,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,16.7819333505,1_0,1.0,1.0
0,0.0,1,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,15.3359180183,1_0,1.0,1.0
0,0.0,1,2021,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,28.5743929954,1_0,1.0,1.0
0,0.0,1,2022,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,16.6179301389,1_0,1.0,1.0
0,0.0,1,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.5413364889,1_0,1.0,1.0
0,0.0,1,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,9.86719548884,1_0,1.0,1.0
0,0.0,1,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,3.05896683971,1_0,1.0,1.0
0,0.0,1,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,8.70524568529,1_0,1.0,1.0
0,0.0,1,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,24.1334715752,1_0,1.0,1.0
0,0.0,1,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,7.14914871412,1_0,1.0,1.0
0,0.0,1,2029,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,14.4370612318,1_0,1.0,1.0
0,0.0,1,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,30.8541263548,1_0,1.0,1.0
0,0.0,1,2031,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,18.350455531,1_0,1.0,1.0
0,0.0,1,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,9.21518990204,1_0,1.0,1.0
0,0.0,1,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,20.6141037022,1_0,1.0,1.0
0,0.0,2,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,14.8853150136,1_0,1.0,1.0
0,0.0,2,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,24.4583486381,1_0,1.0,1.0
0,0.0,2,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,14.3377865537,1_0,1.0,1.0
0,0.0,2,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,18.3484364602,1_0,1.0,1.0
0,0.0,2,2018,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,31.2935428673,1_0,1.0,1.0
0,0.0,2,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,16.078108759,1_0,1.0,1.0
0,0.0,2,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.0229351673,1_0,1.0,1.0
0,0.0,2,2021,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,39.8650264816,1_0,1.0,1.0
0,0.0,2,2022,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.879687155,1_0,1.0,1.0
0,0.0,2,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,10.1906151059,1_0,1.0,1.0
0,0.0,2,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,4.34616802148,1_0,1.0,1.0
0,0.0,2,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,19.6121966837,1_0,1.0,1.0
0,0.0,2,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,47.7938668842,1_0,1.0,1.0
0,0.0,2,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,9.16125659399,1_0,1.0,1.0
0,0.0,2,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,0.446854005697,1_0,1.0,1.0
0,0.0,2,2029,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,19.976749865,1_0,1.0,1.0
0,0.0,2,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,33.1495510389,1_0,1.0,1.0
0,0.0,2,2031,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,10.7310236197,1_0,1.0,1.0
0,0.0,2,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,18.2211452645,1_0,1.0,1.0
0,0.0,2,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,-2.13917674057,1_0,1.0,1.0
0,0.0,3,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,14.8311422804,1_0,1.0,1.0
0,0.0,3,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,10.8487662617,1_0,1.0,1.0
0,0.0,3,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,13.8089118446,1_0,1.0,1.0
0,0.0,3,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,18.1032854886,1_0,1.0,1.0
0,0.0,3,2018,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,22.9562554653,1_0,1.0,1.0
0,0.0,3,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,-2.99274875776,1_0,1.0,1.0
0,0.0,3,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,7.72148374312,1_0,1.0,1.0
0,0.0,3,2021,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,42.6151969075,1_0,1.0,1.0
0,0.0,3,2022,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,15.6728375998,1_0,1.0,1.0
0,0.0,3,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,15.4689928855,1_0,1.0,1.0
0,0.0,3,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,5.72434135066,1_0,1.0,1.0
0,0.0,3,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,22.5080413199,1_0,1.0,1.0
0,0.0,3,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,21.1116498304,1_0,1.0,1.0
0,0.0,3,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,9.05196864582,1_0,1.0,1.0
0,0.0,3,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,16.0999635922,1_0,1.0,1.0
0,0.0,3,2029,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,30.2792552429,1_0,1.0,1.0
0,0.0,3,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,15.9193333888,1_0,1.0,1.0
0,0.0,3,2031,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,13.748284527,1_0,1.0,1.0
0,0.0,3,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,6.73706584419,1_0,1.0,1.0
0,0.0,3,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,27.2155999821,1_0,1.0,1.0
0,0.0,4,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,22.5505330397,1_0,1.0,1.0
0,0.0,4,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,13.8199657826,1_0,1.0,1.0
0,0.0,4,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.8606196419,1_0,1.0,1.0
0,0.0,4,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,26.1991644486,1_0,1.0,1.0
0,0.0,4,2018,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,18.985571645,1_0,1.0,1.0
0,0.0,4,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,-6.10406095874,1_0,1.0,1.0
0,0.0,4,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,46.7408948373,1_0,1.0,1.0
0,0.0,4,2021,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,24.0526322829,1_0,1.0,1.0
0,0.0,4,2022,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,39.5096962132,1_0,1.0,1.0
0,0.0,4,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,9.66870448108,1_0,1.0,1.0
0,0.0,4,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,7.23304914306,1_0,1.0,1.0
0,0.0,4,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,19.9432114995,1_0,1.0,1.0
0,0.0,4,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,9.43416600437,1_0,1.0,1.0
0,0.0,4,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,-3.4789442066,1_0,1.0,1.0
0,0.0,4,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,9.56884314738,1_0,1.0,1.0
0,0.0,4,2029,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,24.9977695249,1_0,1.0,1.0
0,0.0,4,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,29.4768651759,1_0,1.0,1.0
0,0.0,4,2031,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,15.4100509195,1_0,1.0,1.0
0,0.0,4,2032,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,12.4604863879,1_0,1.0,1.0
0,0.0,4,2033,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,12.4619048047,1_0,1.0,1.0
0,0.0,5,2014,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,146.847464962,1_0,1.0,1.0
0,0.0,5,2015,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,5.19522370956,1_0,1.0,1.0
0,0.0,5,2016,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,12.201261536,1_0,1.0,1.0
0,0.0,5,2017,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.5398504715,1_0,1.0,1.0
0,0.0,5,2018,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,-1.85575552134,1_0,1.0,1.0
0,0.0,5,2019,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,20.4272565691,1_0,1.0,1.0
0,0.0,5,2020,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,13.1064650913,1_0,1.0,1.0
0,0.0,5,2021,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,43.7040168073,1_0,1.0,1.0
0,0.0,5,2022,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,4.85521192905,1_0,1.0,1.0
0,0.0,5,2023,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,14.3014314745,1_0,1.0,1.0
0,0.0,5,2024,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,12.2909515121,1_0,1.0,1.0
0,0.0,5,2025,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,18.3780272391,1_0,1.0,1.0
0,0.0,5,2026,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,17.7114626533,1_0,1.0,1.0
0,0.0,5,2027,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,-0.543081458107,1_0,1.0,1.0
0,0.0,5,2028,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,15.7459012788,1_0,1.0,1.0
0,0.0,5,2029,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,26.5349798671,1_0,1.0,1.0
0,0.0,5,2030,1.0,769.0,18948.02,-754.0,8794.7321,13102.721,-18948.0,15873.419,-14.9,-0.1,-13102.721,-15873.419,-8794.7321,1.0189737,-0.02,0.0,-33.8629789043,1_0,1.0,1.0
