"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2012/01/01 00:00:00","FITZPATRICK____","23598","28.15","-0.99","0","1"
"2012/01/01 01:00:00","FITZPATRICK____","23598","26.62","-0.94","0","1"
"2012/01/01 02:00:00","FITZPATRICK____","23598","24.17","-0.85","0","1"
"2012/01/01 03:00:00","FITZPATRICK____","23598","23.28","-0.82","0","1"
"2012/01/01 04:00:00","FITZPATRICK____","23598","22.89","-0.81","0","1"
"2012/01/01 05:00:00","FITZPATRICK____","23598","24.24","-0.91","0","1"
"2012/01/01 06:00:00","FITZPATRICK____","23598","25.51","-0.93","0","1"
"2012/01/01 07:00:00","FITZPATRICK____","23598","25.51","-0.89","-0.17","1"
"2012/01/01 08:00:00","FITZPATRICK____","23598","27.04","-1.03","-0.11","1"
"2012/01/01 09:00:00","FITZPATRICK____","23598","29.5","-1.13","-0.15","1"
"2012/01/01 10:00:00","FITZPATRICK____","23598","29.58","-1.13","-0.17","1"
"2012/01/01 11:00:00","FITZPATRICK____","23598","29.62","-1.1","-0.15","1"
"2012/01/01 12:00:00","FITZPATRICK____","23598","29.54","-1.1","-0.08","1"
"2012/01/01 13:00:00","FITZPATRICK____","23598","29.56","-1.04","0","1"
"2012/01/01 14:00:00","FITZPATRICK____","23598","28.17","-0.99","0","1"
"2012/01/01 15:00:00","FITZPATRICK____","23598","25.78","-0.88","-0.07","1"
"2012/01/01 16:00:00","FITZPATRICK____","23598","32.01","-1.07","-0.55","1"
"2012/01/01 17:00:00","FITZPATRICK____","23598","35","-1.07","-1.58","1"
"2012/01/01 18:00:00","FITZPATRICK____","23598","31.36","-0.97","-1.04","1"
"2012/01/01 19:00:00","FITZPATRICK____","23598","30.76","-0.93","-0.83","1"
"2012/01/01 20:00:00","FITZPATRICK____","23598","30.38","-0.92","-0.52","1"
"2012/01/01 21:00:00","FITZPATRICK____","23598","33.22","-1.02","-0.29","1"
"2012/01/01 22:00:00","FITZPATRICK____","23598","26.72","-0.85","-0.07","1"
"2012/01/01 23:00:00","FITZPATRICK____","23598","27.98","-0.98","0","1"
"2012/01/02 00:00:00","FITZPATRICK____","23598","27.74","-0.89","0","1"
"2012/01/02 01:00:00","FITZPATRICK____","23598","25.69","-0.82","0","1"
"2012/01/02 02:00:00","FITZPATRICK____","23598","23.78","-0.76","0","1"
"2012/01/02 03:00:00","FITZPATRICK____","23598","22.96","-0.73","0","1"
"2012/01/02 04:00:00","FITZPATRICK____","23598","22.69","-0.73","0","1"
"2012/01/02 05:00:00","FITZPATRICK____","23598","23.97","-0.79","0","1"
"2012/01/02 06:00:00","FITZPATRICK____","23598","28.25","-0.96","0","1"
"2012/01/02 07:00:00","FITZPATRICK____","23598","29.84","-1.01","-0.19","1"
"2012/01/02 08:00:00","FITZPATRICK____","23598","29.42","-1.03","-0.22","1"
"2012/01/02 09:00:00","FITZPATRICK____","23598","30.6","-1.06","-0.35","1"
"2012/01/02 10:00:00","FITZPATRICK____","23598","30.33","-0.96","-0.47","1"
"2012/01/02 11:00:00","FITZPATRICK____","23598","30.38","-0.96","-0.52","1"
"2012/01/02 12:00:00","FITZPATRICK____","23598","30.2","-0.96","-0.29","1"
"2012/01/02 13:00:00","FITZPATRICK____","23598","30.14","-0.96","-0.25","1"
"2012/01/02 14:00:00","FITZPATRICK____","23598","30.1","-0.96","-0.23","1"
"2012/01/02 15:00:00","FITZPATRICK____","23598","30.03","-0.92","-0.31","1"
"2012/01/02 16:00:00","FITZPATRICK____","23598","33.25","-0.96","-0.97","1"
"2012/01/02 17:00:00","FITZPATRICK____","23598","42.14","-1.25","-1.78","1"
"2012/01/02 18:00:00","FITZPATRICK____","23598","38.81","-1.12","-1.35","1"
"2012/01/02 19:00:00","FITZPATRICK____","23598","38.77","-1.13","-1","1"
"2012/01/02 20:00:00","FITZPATRICK____","23598","35.66","-1.08","-0.85","1"
"2012/01/02 21:00:00","FITZPATRICK____","23598","33.97","-1","-0.4","1"
"2012/01/02 22:00:00","FITZPATRICK____","23598","31.98","-0.88","-0.25","1"
"2012/01/02 23:00:00","FITZPATRICK____","23598","31.56","-0.81","0","1"
"2012/01/03 00:00:00","FITZPATRICK____","23598","30.69","-0.87","-0.42","1"
"2012/01/03 01:00:00","FITZPATRICK____","23598","29.99","-0.95","-0.28","1"
"2012/01/03 02:00:00","FITZPATRICK____","23598","29.86","-0.99","-0.05","1"
"2012/01/03 03:00:00","FITZPATRICK____","23598","29.92","-0.93","0","1"
"2012/01/03 04:00:00","FITZPATRICK____","23598","30.73","-1.02","0","1"
"2012/01/03 05:00:00","FITZPATRICK____","23598","38.33","-1.56","0","1"
"2012/01/03 06:00:00","FITZPATRICK____","23598","53.52","-2.29","0","1"
"2012/01/03 07:00:00","FITZPATRICK____","23598","57.15","-2.24","-0.35","1"
"2012/01/03 08:00:00","FITZPATRICK____","23598","45.02","-1.64","-1.22","1"
"2012/01/03 09:00:00","FITZPATRICK____","23598","41.61","-1.53","-1.78","1"
"2012/01/03 10:00:00","FITZPATRICK____","23598","45.31","-1.64","-1.27","1"
