"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2017/01/01 00:00:00","FITZPATRICK____","23598","13.26","-0.18","-1.12","1"
"2017/01/01 01:00:00","FITZPATRICK____","23598","9.5","-0.12","-1.28","1"
"2017/01/01 02:00:00","FITZPATRICK____","23598","8.04","-0.1","-1.21","1"
"2017/01/01 03:00:00","FITZPATRICK____","23598","7.81","-0.1","-0.97","1"
"2017/01/01 04:00:00","FITZPATRICK____","23598","8.22","-0.1","-1.06","1"
"2017/01/01 05:00:00","FITZPATRICK____","23598","8.66","-0.12","-0.95","1"
"2017/01/01 06:00:00","FITZPATRICK____","23598","10.76","-0.14","-0.72","1"
"2017/01/01 07:00:00","FITZPATRICK____","23598","10.75","-0.16","-0.91","1"
"2017/01/01 08:00:00","FITZPATRICK____","23598","13.48","-0.22","-0.92","1"
"2017/01/01 09:00:00","FITZPATRICK____","23598","15.77","-0.24","-1.05","1"
"2017/01/01 10:00:00","FITZPATRICK____","23598","17.42","-0.27","-0.71","1"
"2017/01/01 11:00:00","FITZPATRICK____","23598","19.26","-0.31","-0.53","1"
"2017/01/01 12:00:00","FITZPATRICK____","23598","19.32","-0.31","-0.6","1"
"2017/01/01 13:00:00","FITZPATRICK____","23598","19.51","-0.33","-0.48","1"
"2017/01/01 14:00:00","FITZPATRICK____","23598","20.61","-0.35","-0.41","1"
"2017/01/01 15:00:00","FITZPATRICK____","23598","22.26","-0.49","-0.29","1"
"2017/01/01 16:00:00","FITZPATRICK____","23598","30.48","-0.68","-0.04","1"
"2017/01/01 17:00:00","FITZPATRICK____","23598","40.5","-0.87","0","1"
"2017/01/01 18:00:00","FITZPATRICK____","23598","36.16","-0.78","0","1"
"2017/01/01 19:00:00","FITZPATRICK____","23598","34.92","-0.75","0","1"
"2017/01/01 20:00:00","FITZPATRICK____","23598","32.17","-0.72","-0.04","1"
"2017/01/01 21:00:00","FITZPATRICK____","23598","26.73","-0.59","-0.3","1"
"2017/01/01 22:00:00","FITZPATRICK____","23598","23.18","-0.51","-0.33","1"
"2017/01/01 23:00:00","FITZPATRICK____","23598","24.44","-0.47","-0.15","1"
"2017/01/02 00:00:00","FITZPATRICK____","23598","25.21","-0.48","-0.47","1"
"2017/01/02 01:00:00","FITZPATRICK____","23598","19.4","-0.38","-0.8","1"
"2017/01/02 02:00:00","FITZPATRICK____","23598","19.5","-0.41","-0.5","1"
"2017/01/02 03:00:00","FITZPATRICK____","23598","15.26","-0.3","-0.61","1"
"2017/01/02 04:00:00","FITZPATRICK____","23598","19.35","-0.38","-0.5","1"
"2017/01/02 05:00:00","FITZPATRICK____","23598","21.68","-0.46","-0.34","1"
"2017/01/02 06:00:00","FITZPATRICK____","23598","23.88","-0.51","-0.32","1"
"2017/01/02 07:00:00","FITZPATRICK____","23598","18.12","-0.37","-0.91","1"
"2017/01/02 08:00:00","FITZPATRICK____","23598","18.43","-0.39","-1.09","1"
"2017/01/02 09:00:00","FITZPATRICK____","23598","21.2","-0.45","-1.18","1"
"2017/01/02 10:00:00","FITZPATRICK____","23598","22.59","-0.49","-0.81","1"
"2017/01/02 11:00:00","FITZPATRICK____","23598","25.49","-0.56","-0.63","1"
"2017/01/02 12:00:00","FITZPATRICK____","23598","26.23","-0.6","-0.59","1"
"2017/01/02 13:00:00","FITZPATRICK____","23598","26.92","-0.62","-0.43","1"
"2017/01/02 14:00:00","FITZPATRICK____","23598","23.57","-0.57","-0.55","1"
"2017/01/02 15:00:00","FITZPATRICK____","23598","23.76","-0.57","-0.59","1"
"2017/01/02 16:00:00","FITZPATRICK____","23598","33.41","-0.78","-0.35","1"
"2017/01/02 17:00:00","FITZPATRICK____","23598","49.79","-1.17","0","1"
"2017/01/02 18:00:00","FITZPATRICK____","23598","42.08","-0.99","-0.13","1"
"2017/01/02 19:00:00","FITZPATRICK____","23598","36.43","-0.89","-0.25","1"
"2017/01/02 20:00:00","FITZPATRICK____","23598","31.35","-0.73","-0.27","1"
"2017/01/02 21:00:00","FITZPATRICK____","23598","25.56","-0.62","-0.45","1"
"2017/01/02 22:00:00","FITZPATRICK____","23598","18.24","-0.36","-0.7","1"
"2017/01/02 23:00:00","FITZPATRICK____","23598","17.32","-0.33","-0.55","1"
"2017/01/03 00:00:00","FITZPATRICK____","23598","18.51","-0.29","-0.61","1"
"2017/01/03 01:00:00","FITZPATRICK____","23598","14.73","-0.23","-0.79","1"
"2017/01/03 02:00:00","FITZPATRICK____","23598","13.19","-0.2","-0.78","1"
"2017/01/03 03:00:00","FITZPATRICK____","23598","13.74","-0.2","-0.73","1"
"2017/01/03 04:00:00","FITZPATRICK____","23598","13.63","-0.2","-0.8","1"
"2017/01/03 05:00:00","FITZPATRICK____","23598","20.03","-0.36","-0.44","1"
"2017/01/03 06:00:00","FITZPATRICK____","23598","27.01","-0.54","-0.33","1"
"2017/01/03 07:00:00","FITZPATRICK____","23598","29.49","-0.59","-0.51","1"
"2017/01/03 08:00:00","FITZPATRICK____","23598","29.82","-0.6","-0.65","1"
"2017/01/03 09:00:00","FITZPATRICK____","23598","29.13","-0.58","-0.91","1"
"2017/01/03 10:00:00","FITZPATRICK____","23598","31.03","-0.66","-0.47","1"
"2017/01/03 11:00:00","FITZPATRICK____","23598","32.48","-0.69","-0.37","1"
