hours,price
1.0,9.56
2.0,5.47
3.0,5.27
4.0,5.71
5.0,7.94
6.0,10.32
7.0,12.33
8.0,15.73
9.0,17.71
10.0,16.44
11.0,17.01
12.0,15.39
13.0,15.48
14.0,15.47
15.0,16.19
16.0,15.27
17.0,16.78
18.0,25.39
19.0,27.82
20.0,19.77
21.0,18.01
22.0,17.31
23.0,17.67
24.0,18.44
25.0,14.22
26.0,12.96
27.0,12.39
28.0,12.31
29.0,12.64
30.0,12.41
31.0,20.8
32.0,18.95
33.0,18.92
34.0,17.45
35.0,14.75
36.0,13.75
37.0,13.55
38.0,13.19
39.0,13.09
40.0,12.99
41.0,13.62
42.0,21.04
43.0,19.87
44.0,21.11
45.0,21.45
46.0,21.18
47.0,17.61
48.0,17.72
49.0,18.79
50.0,17.93
51.0,16.87
52.0,15.4
53.0,15.14
54.0,15.82
55.0,16.03
56.0,18.87
57.0,26.31
58.0,27.99
59.0,21.17
60.0,18.62
61.0,17.41
62.0,15.39
63.0,15.68
64.0,14.1
65.0,14.31
66.0,16.66
67.0,16.34
68.0,15.36
69.0,14.95
70.0,13.28
71.0,15.52
72.0,13.57
73.0,9.64
74.0,8.01
75.0,8.53
76.0,10.79
77.0,10.39
78.0,11.94
79.0,12.81
80.0,14.1
81.0,15.65
82.0,15.0
83.0,14.92
84.0,14.77
85.0,15.36
86.0,15.9
87.0,15.96
88.0,15.29
89.0,16.42
90.0,21.94
91.0,27.75
92.0,19.51
93.0,18.52
94.0,16.01
95.0,15.86
96.0,15.83
97.0,14.27
98.0,14.76
99.0,14.72
100.0,14.61
101.0,16.03
102.0,18.4
103.0,36.28
104.0,31.67
105.0,22.09
106.0,19.7
107.0,17.83
108.0,17.13
109.0,16.39
110.0,14.85
111.0,13.1
112.0,12.77
113.0,13.5
114.0,16.91
115.0,18.0
116.0,18.99
117.0,19.74
118.0,20.53
119.0,17.74
120.0,16.78
121.0,15.81
122.0,15.39
123.0,14.49
124.0,14.77
125.0,15.36
126.0,18.29
127.0,31.85
128.0,25.61
129.0,20.22
130.0,19.09
131.0,17.26
132.0,16.13
133.0,15.69
134.0,14.93
135.0,14.28
136.0,13.61
137.0,15.66
138.0,19.79
139.0,19.36
140.0,18.06
141.0,16.0
142.0,15.34
143.0,14.79
144.0,15.99
145.0,13.39
146.0,13.71
147.0,13.73
148.0,12.98
149.0,13.49
150.0,15.42
151.0,28.76
152.0,25.32
153.0,18.34
154.0,18.12
155.0,15.92
156.0,14.7
157.0,13.06
158.0,12.36
159.0,12.45
160.0,12.72
161.0,13.19
162.0,16.68
163.0,15.46
164.0,15.1
165.0,14.87
166.0,14.41
167.0,11.07
168.0,9.86
169.0,8.95
170.0,8.71
171.0,8.54
172.0,9.25
173.0,10.38
174.0,11.52
175.0,17.81
176.0,16.44
177.0,17.46
178.0,17.28
179.0,15.68
180.0,17.04
181.0,16.39
182.0,16.43
183.0,17.2
184.0,18.08
185.0,19.61
186.0,26.03
187.0,20.83
188.0,18.47
189.0,16.33
190.0,13.98
191.0,12.63
192.0,12.47
193.0,9.52
194.0,7.92
195.0,9.82
196.0,11.73
197.0,13.53
198.0,14.72
199.0,21.29
200.0,19.29
201.0,19.17
202.0,23.03
203.0,21.26
204.0,19.14
205.0,18.48
206.0,17.02
207.0,16.4
208.0,16.48
209.0,16.9
210.0,20.27
211.0,18.99
212.0,16.88
213.0,14.66
214.0,14.51
215.0,13.13
216.0,11.4
217.0,10.54
218.0,8.14
219.0,8.03
220.0,7.68
221.0,11.65
222.0,19.47
223.0,14.81
224.0,12.97
225.0,18.52
226.0,16.73
227.0,19.03
228.0,19.41
229.0,15.84
230.0,14.41
231.0,14.15
232.0,14.61
233.0,16.03
234.0,31.13
235.0,30.08
236.0,21.15
237.0,18.27
238.0,15.27
239.0,14.65
240.0,13.74
241.0,12.58
242.0,12.35
243.0,12.17
244.0,12.65
245.0,12.92
246.0,16.43
247.0,15.87
248.0,17.66
249.0,17.1
250.0,17.24
251.0,15.62
252.0,12.89
253.0,12.93
254.0,13.73
255.0,13.83
256.0,13.3
257.0,15.16
258.0,26.52
259.0,29.69
260.0,23.82
261.0,18.79
262.0,17.53
263.0,16.21
264.0,15.67
265.0,14.06
266.0,13.05
267.0,12.17
268.0,11.65
269.0,11.83
270.0,12.94
271.0,24.99
272.0,18.13
273.0,15.81
274.0,15.06
275.0,14.31
276.0,13.76
277.0,13.36
278.0,12.97
279.0,13.19
280.0,12.43
281.0,13.32
282.0,16.74
