hours,price
1.0,22.95
2.0,21.89
3.0,21.67
4.0,21.72
5.0,23.19
6.0,25.61
7.0,39.44
8.0,33.65
9.0,29.93
10.0,29.35
11.0,29.5
12.0,26.71
13.0,25.97
14.0,25.2
15.0,24.66
16.0,24.32
17.0,24.78
18.0,36.63
19.0,39.01
20.0,29.81
21.0,28.51
22.0,26.42
23.0,24.94
24.0,23.78
25.0,23.38
26.0,21.0
27.0,20.44
28.0,20.42
29.0,20.71
30.0,22.59
31.0,24.23
32.0,24.95
33.0,26.99
34.0,26.1
35.0,25.7
36.0,24.44
37.0,23.44
38.0,21.55
39.0,20.69
40.0,19.93
41.0,19.78
42.0,24.49
43.0,24.5
44.0,24.14
45.0,24.01
46.0,23.75
47.0,22.04
48.0,20.88
49.0,19.97
50.0,18.96
51.0,17.97
52.0,16.74
53.0,19.24
54.0,20.98
55.0,22.56
56.0,23.39
57.0,24.98
58.0,25.83
59.0,25.76
60.0,25.3
61.0,24.91
62.0,24.53
63.0,24.08
64.0,23.51
65.0,23.96
66.0,35.47
67.0,34.56
68.0,29.26
69.0,28.8
70.0,28.62
71.0,27.19
72.0,26.42
73.0,22.31
74.0,22.29
75.0,22.02
76.0,22.64
77.0,25.48
78.0,30.83
79.0,94.12
80.0,65.11
81.0,37.47
82.0,30.93
83.0,26.72
84.0,24.66
85.0,24.09
86.0,22.85
87.0,21.97
88.0,21.84
89.0,22.2
90.0,27.84
91.0,34.66
92.0,28.44
93.0,27.81
94.0,25.17
95.0,23.41
96.0,21.34
97.0,19.73
98.0,18.57
99.0,18.59
100.0,19.23
101.0,20.94
102.0,24.22
103.0,58.71
104.0,32.61
105.0,27.2
106.0,25.39
107.0,25.09
108.0,24.19
109.0,23.12
110.0,22.51
111.0,21.98
112.0,21.99
113.0,22.44
114.0,25.94
115.0,29.05
116.0,27.19
117.0,26.93
118.0,25.42
119.0,23.49
120.0,22.19
121.0,21.12
122.0,19.77
123.0,19.98
124.0,19.99
125.0,21.13
126.0,23.9
127.0,30.16
128.0,26.46
129.0,24.63
130.0,24.29
131.0,23.82
132.0,22.86
133.0,22.45
134.0,21.99
135.0,21.95
136.0,21.78
137.0,22.35
138.0,34.94
139.0,45.5
140.0,39.89
141.0,36.68
142.0,33.07
143.0,31.51
144.0,27.97
145.0,21.75
146.0,21.78
147.0,21.85
148.0,21.84
149.0,23.41
150.0,37.68
151.0,124.48
152.0,102.42
153.0,44.54
154.0,34.96
155.0,28.59
156.0,24.87
157.0,24.35
158.0,23.88
159.0,23.36
160.0,23.18
161.0,23.52
162.0,28.66
163.0,37.09
164.0,31.03
165.0,29.63
166.0,26.97
167.0,25.39
168.0,24.35
169.0,23.61
170.0,22.93
171.0,21.85
172.0,21.8
173.0,23.25
174.0,25.3
175.0,51.22
176.0,37.69
177.0,30.42
178.0,27.72
179.0,27.29
180.0,25.52
181.0,25.3
182.0,24.75
183.0,24.25
184.0,24.28
185.0,25.38
186.0,38.13
187.0,60.84
188.0,37.31
189.0,35.13
190.0,30.15
191.0,27.76
192.0,25.74
193.0,27.22
194.0,25.46
195.0,24.36
196.0,24.46
197.0,24.87
198.0,26.19
199.0,29.02
200.0,30.32
201.0,43.63
202.0,51.25
203.0,46.86
204.0,33.73
205.0,28.26
206.0,25.64
207.0,24.3
208.0,24.06
209.0,23.75
210.0,28.6
211.0,33.53
212.0,27.66
213.0,26.0
214.0,25.08
215.0,24.28
216.0,22.95
217.0,23.04
218.0,21.92
219.0,21.92
220.0,21.71
221.0,21.88
222.0,21.62
223.0,24.13
224.0,24.27
225.0,25.33
226.0,27.26
227.0,27.67
228.0,25.28
229.0,23.28
230.0,21.87
231.0,21.58
232.0,21.31
233.0,21.56
234.0,25.88
235.0,30.79
236.0,25.89
237.0,24.84
238.0,23.81
239.0,22.49
240.0,20.95
241.0,20.26
242.0,19.15
243.0,19.15
244.0,19.12
245.0,21.1
246.0,23.53
247.0,39.67
248.0,28.05
249.0,25.09
250.0,24.84
251.0,23.72
252.0,22.86
253.0,21.89
254.0,21.45
255.0,20.85
256.0,20.94
257.0,21.32
258.0,32.62
259.0,42.42
260.0,28.21
261.0,27.4
262.0,25.19
263.0,23.14
264.0,21.48
265.0,19.42
266.0,19.22
267.0,19.22
268.0,19.43
269.0,20.89
270.0,23.52
271.0,42.73
272.0,33.85
273.0,28.55
274.0,26.83
275.0,25.68
276.0,24.39
277.0,23.65
278.0,23.16
279.0,22.29
280.0,22.38
281.0,23.32
282.0,32.72
283.0,49.16
284.0,34.62
285.0,30.28
286.0,27.02
287.0,25.15
288.0,23.21
289.0,22.32
290.0,21.76
291.0,21.45
292.0,21.57
293.0,22.99
294.0,25.79
295.0,47.55
296.0,39.29
297.0,30.42
298.0,30.15
299.0,26.96
300.0,24.74
301.0,23.76
302.0,23.17
303.0,22.39
304.0,22.77
305.0,23.66
306.0,37.29
307.0,51.63
308.0,35.06
309.0,28.45
310.0,26.56
311.0,25.14
312.0,23.19
313.0,22.58
314.0,21.71
315.0,21.51
316.0,21.47
317.0,22.48
318.0,24.65
319.0,48.97
320.0,38.91
321.0,30.53
322.0,27.56
323.0,25.3
324.0,23.99
325.0,22.86
326.0,22.19
327.0,21.75
328.0,21.41
329.0,22.22
330.0,27.9
331.0,35.34
332.0,30.17
333.0,29.39
334.0,26.23
335.0,25.05
336.0,23.99
337.0,23.59
338.0,23.05
339.0,22.83
340.0,23.27
341.0,24.39
342.0,28.31
343.0,71.26
344.0,43.85
345.0,33.33
346.0,28.72
347.0,25.74
348.0,24.81
349.0,24.05
350.0,22.46
351.0,22.16
352.0,21.4
353.0,21.94
354.0,25.01
355.0,29.27
356.0,25.15
357.0,24.03
358.0,23.34
359.0,22.4
360.0,21.84
361.0,19.84
362.0,19.64
363.0,19.55
364.0,19.83
365.0,20.3
366.0,20.72
367.0,24.86
368.0,26.0
369.0,30.18
370.0,28.41
371.0,26.59
372.0,23.72
373.0,21.85
374.0,20.77
375.0,20.49
376.0,20.34
377.0,20.42
378.0,23.53
379.0,25.78
380.0,24.66
381.0,23.68
382.0,23.29
383.0,23.82
