hours,price
1.0,21.14
2.0,20.61
3.0,20.22
4.0,20.63
5.0,21.02
6.0,21.8
7.0,24.45
8.0,27.29
9.0,27.68
10.0,27.64
11.0,24.18
12.0,22.47
13.0,21.51
14.0,20.8
15.0,20.47
16.0,19.91
17.0,20.76
18.0,27.76
19.0,34.92
20.0,31.54
21.0,27.95
22.0,25.91
23.0,23.24
24.0,22.41
25.0,20.78
26.0,20.1
27.0,20.26
28.0,20.79
29.0,22.56
30.0,26.62
31.0,37.79
32.0,43.74
33.0,32.05
34.0,28.62
35.0,27.29
36.0,23.37
37.0,22.85
38.0,22.11
39.0,21.3
40.0,20.8
41.0,21.03
42.0,25.93
43.0,28.6
44.0,27.08
45.0,25.98
46.0,24.35
47.0,22.77
48.0,22.06
49.0,20.7
50.0,19.82
51.0,20.02
52.0,20.48
53.0,20.9
54.0,24.8
55.0,44.02
56.0,40.7
57.0,29.25
58.0,27.27
59.0,25.69
60.0,23.5
61.0,22.74
62.0,22.27
63.0,21.46
64.0,21.3
65.0,23.02
66.0,26.94
67.0,31.06
68.0,28.16
69.0,27.97
70.0,25.95
71.0,23.1
72.0,22.77
73.0,22.57
74.0,21.57
75.0,21.13
76.0,22.62
77.0,24.07
78.0,28.17
79.0,45.54
80.0,43.0
81.0,31.08
82.0,27.89
83.0,26.05
84.0,24.18
85.0,23.3
86.0,22.7
87.0,21.77
88.0,21.83
89.0,22.18
90.0,27.56
91.0,31.31
92.0,26.26
93.0,25.48
94.0,23.26
95.0,23.18
96.0,22.28
97.0,17.88
98.0,16.51
99.0,16.26
100.0,16.49
101.0,17.56
102.0,22.55
103.0,34.35
104.0,32.07
105.0,26.97
106.0,25.14
107.0,24.43
108.0,21.93
109.0,21.23
110.0,20.96
111.0,20.91
112.0,20.94
113.0,20.94
114.0,28.78
115.0,34.68
116.0,24.75
117.0,23.61
118.0,23.61
119.0,22.13
120.0,20.9
121.0,17.86
122.0,16.29
123.0,15.82
124.0,16.0
125.0,16.3
126.0,18.22
127.0,21.97
128.0,22.12
129.0,23.2
130.0,23.89
131.0,23.51
132.0,23.04
133.0,22.19
134.0,21.62
135.0,21.35
136.0,20.94
137.0,21.81
138.0,28.98
139.0,36.05
140.0,27.88
141.0,25.99
142.0,24.87
143.0,22.18
144.0,21.06
145.0,19.68
146.0,18.33
147.0,17.68
148.0,17.67
149.0,18.04
150.0,19.18
151.0,22.23
152.0,22.14
153.0,23.23
154.0,22.9
155.0,23.03
156.0,23.04
157.0,22.19
158.0,21.41
159.0,21.0
160.0,20.89
161.0,21.31
162.0,28.34
163.0,35.73
164.0,26.79
165.0,24.91
166.0,23.54
167.0,21.16
168.0,19.92
169.0,19.79
170.0,18.11
171.0,18.03
172.0,18.09
173.0,18.72
174.0,19.94
175.0,30.57
176.0,30.79
177.0,25.8
178.0,26.66
179.0,26.94
180.0,26.7
181.0,25.91
182.0,25.51
183.0,24.85
184.0,24.04
185.0,24.76
186.0,36.86
187.0,43.22
188.0,32.34
189.0,28.35
190.0,26.7
191.0,23.39
192.0,23.0
193.0,20.29
194.0,18.96
195.0,18.87
196.0,19.06
197.0,20.21
198.0,22.94
199.0,35.19
200.0,33.47
201.0,26.44
202.0,25.74
203.0,25.49
204.0,24.09
205.0,23.15
206.0,22.43
207.0,21.91
208.0,21.57
209.0,21.65
210.0,31.22
211.0,43.55
212.0,33.54
213.0,27.74
214.0,24.61
215.0,23.26
216.0,22.61
217.0,20.81
218.0,19.64
219.0,19.62
220.0,19.9
221.0,21.44
222.0,26.64
223.0,43.17
224.0,46.05
225.0,30.51
226.0,27.56
227.0,26.95
228.0,23.97
229.0,22.83
230.0,22.82
231.0,21.99
232.0,21.25
233.0,21.28
234.0,27.97
235.0,29.69
236.0,27.29
237.0,25.95
238.0,23.81
239.0,23.23
240.0,21.85
241.0,19.29
242.0,18.38
243.0,18.67
244.0,19.03
245.0,20.5
246.0,24.43
247.0,39.99
248.0,42.97
249.0,32.3
250.0,28.21
251.0,27.87
252.0,25.08
253.0,23.65
254.0,23.17
255.0,22.6
256.0,22.4
257.0,22.94
258.0,36.37
259.0,49.69
260.0,39.31
261.0,33.54
262.0,30.4
263.0,27.91
264.0,26.59
265.0,21.68
266.0,20.96
267.0,21.33
268.0,21.48
269.0,23.76
270.0,29.0
271.0,57.92
272.0,50.96
273.0,32.04
274.0,27.62
275.0,25.04
276.0,23.78
277.0,21.89
278.0,20.35
279.0,19.5
280.0,19.03
281.0,18.58
282.0,23.56
283.0,25.56
284.0,24.05
285.0,23.13
286.0,22.13
287.0,21.72
288.0,21.09
289.0,21.28
290.0,20.64
291.0,20.24
292.0,20.39
293.0,21.31
294.0,24.61
295.0,32.65
296.0,36.85
297.0,31.77
298.0,26.68
299.0,24.37
300.0,21.76
301.0,20.42
302.0,19.45
303.0,18.61
304.0,18.33
305.0,18.31
306.0,22.55
307.0,25.11
308.0,23.04
309.0,22.19
310.0,20.97
311.0,19.63
312.0,20.3
313.0,18.73
314.0,17.49
315.0,17.17
316.0,17.69
317.0,17.99
318.0,19.34
319.0,23.11
320.0,25.08
321.0,24.01
322.0,22.79
