"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2021/01/01 00:00:00","GINNA____","23603","12.98","-0.64","-1.09","1"
"2021/01/01 01:00:00","GINNA____","23603","12.14","-0.64","-0.95","1"
"2021/01/01 02:00:00","GINNA____","23603","12.35","-0.65","-0.82","1"
"2021/01/01 03:00:00","GINNA____","23603","12.53","-0.68","-0.77","1"
"2021/01/01 04:00:00","GINNA____","23603","10.8","-0.55","-1.04","1"
"2021/01/01 05:00:00","GINNA____","23603","10.03","-0.51","-1.15","1"
"2021/01/01 06:00:00","GINNA____","23603","10.78","-0.55","-1.02","1"
"2021/01/01 07:00:00","GINNA____","23603","10.82","-0.6","-1.13","1"
"2021/01/01 08:00:00","GINNA____","23603","12.43","-0.8","-0.74","1"
"2021/01/01 09:00:00","GINNA____","23603","13.06","-0.82","-0.6","1"
"2021/01/01 10:00:00","GINNA____","23603","14.23","-0.91","-0.64","1"
"2021/01/01 11:00:00","GINNA____","23603","13.14","-0.86","-0.72","1"
"2021/01/01 12:00:00","GINNA____","23603","14.11","-0.94","-0.64","1"
"2021/01/01 13:00:00","GINNA____","23603","14.97","-1.01","-0.45","1"
"2021/01/01 14:00:00","GINNA____","23603","14.75","-0.99","-0.49","1"
"2021/01/01 15:00:00","GINNA____","23603","15.81","-1.02","-0.36","1"
"2021/01/01 16:00:00","GINNA____","23603","18.14","-1.13","-0.47","1"
"2021/01/01 17:00:00","GINNA____","23603","22.77","-1.33","-0.41","1"
"2021/01/01 18:00:00","GINNA____","23603","19.93","-1.17","-0.49","1"
"2021/01/01 19:00:00","GINNA____","23603","15.91","-0.89","-0.66","1"
"2021/01/01 20:00:00","GINNA____","23603","14.28","-0.78","-0.82","1"
"2021/01/01 21:00:00","GINNA____","23603","10.68","-0.62","-1.39","1"
"2021/01/01 22:00:00","GINNA____","23603","10.56","-0.63","-1.26","1"
"2021/01/01 23:00:00","GINNA____","23603","9.75","-0.5","-1.32","1"
"2021/01/02 00:00:00","GINNA____","23603","9.98","-0.44","-1.45","1"
"2021/01/02 01:00:00","GINNA____","23603","7.65","-0.31","-1.65","1"
"2021/01/02 02:00:00","GINNA____","23603","7.26","-0.34","-1.61","1"
"2021/01/02 03:00:00","GINNA____","23603","7.59","-0.35","-1.52","1"
"2021/01/02 04:00:00","GINNA____","23603","6.73","-0.31","-1.64","1"
"2021/01/02 05:00:00","GINNA____","23603","7.53","-0.36","-1.57","1"
"2021/01/02 06:00:00","GINNA____","23603","7.73","-0.33","-1.64","1"
"2021/01/02 07:00:00","GINNA____","23603","9.39","-0.48","-1.48","1"
"2021/01/02 08:00:00","GINNA____","23603","10.97","-0.57","-1.23","1"
"2021/01/02 09:00:00","GINNA____","23603","13.55","-0.72","-0.94","1"
"2021/01/02 10:00:00","GINNA____","23603","15.51","-0.84","-0.53","1"
"2021/01/02 11:00:00","GINNA____","23603","15.01","-0.79","-0.59","1"
"2021/01/02 12:00:00","GINNA____","23603","15.36","-0.85","-0.43","1"
"2021/01/02 13:00:00","GINNA____","23603","15.85","-0.85","-0.35","1"
"2021/01/02 14:00:00","GINNA____","23603","15.6","-0.87","-0.34","1"
"2021/01/02 15:00:00","GINNA____","23603","16.91","-0.88","-0.15","1"
"2021/01/02 16:00:00","GINNA____","23603","19.01","-1.05","-0.26","1"
"2021/01/02 17:00:00","GINNA____","23603","27.25","-1.25","0","1"
"2021/01/02 18:00:00","GINNA____","23603","24.75","-1.14","0","1"
"2021/01/02 19:00:00","GINNA____","23603","21.87","-1.19","-0.16","1"
"2021/01/02 20:00:00","GINNA____","23603","19.73","-1.12","-0.18","1"
"2021/01/02 21:00:00","GINNA____","23603","16.77","-0.95","-0.43","1"
"2021/01/02 22:00:00","GINNA____","23603","15.72","-0.94","-0.4","1"
"2021/01/02 23:00:00","GINNA____","23603","14.5","-0.86","-0.6","1"
"2021/01/03 00:00:00","GINNA____","23603","12.56","-0.58","-1.05","1"
"2021/01/03 01:00:00","GINNA____","23603","10.99","-0.53","-1.2","1"
"2021/01/03 02:00:00","GINNA____","23603","10.87","-0.54","-1.1","1"
"2021/01/03 03:00:00","GINNA____","23603","10.07","-0.5","-1.14","1"
"2021/01/03 04:00:00","GINNA____","23603","9.58","-0.46","-1.25","1"
"2021/01/03 05:00:00","GINNA____","23603","10.04","-0.52","-1.19","1"
"2021/01/03 06:00:00","GINNA____","23603","10.57","-0.44","-1.25","1"
"2021/01/03 07:00:00","GINNA____","23603","10.89","-0.52","-1.25","1"
"2021/01/03 08:00:00","GINNA____","23603","13.43","-0.69","-0.84","1"
"2021/01/03 09:00:00","GINNA____","23603","15.12","-0.81","-0.62","1"
"2021/01/03 10:00:00","GINNA____","23603","17.52","-0.9","-0.32","1"
"2021/01/03 11:00:00","GINNA____","23603","19.6","-1.03","-0.08","1"
"2021/01/03 12:00:00","GINNA____","23603","19.54","-1","-0.06","1"
"2021/01/03 13:00:00","GINNA____","23603","18.75","-0.96","-0.11","1"
"2021/01/03 14:00:00","GINNA____","23603","19.3","-0.91","0","1"
"2021/01/03 15:00:00","GINNA____","23603","19.56","-0.9","0","1"
"2021/01/03 16:00:00","GINNA____","23603","22.49","-0.79","0","1"
"2021/01/03 17:00:00","GINNA____","23603","28.11","-1.39","0","1"
"2021/01/03 18:00:00","GINNA____","23603","25.86","-1.13","0","1"
"2021/01/03 19:00:00","GINNA____","23603","23.42","-1.03","0","1"
"2021/01/03 20:00:00","GINNA____","23603","19.62","-0.92","0","1"
"2021/01/03 21:00:00","GINNA____","23603","17.14","-0.96","-0.37","1"
"2021/01/03 22:00:00","GINNA____","23603","15.11","-0.91","-0.56","1"
"2021/01/03 23:00:00","GINNA____","23603","14.92","-0.81","-0.52","1"
"2021/01/04 00:00:00","GINNA____","23603","11.26","-0.46","-1.39","1"
"2021/01/04 01:00:00","GINNA____","23603","10.81","-0.48","-1.25","1"
"2021/01/04 02:00:00","GINNA____","23603","11.24","-0.48","-1.08","1"
"2021/01/04 03:00:00","GINNA____","23603","10.88","-0.5","-1.13","1"
"2021/01/04 04:00:00","GINNA____","23603","12.68","-0.59","-0.76","1"
"2021/01/04 05:00:00","GINNA____","23603","15.42","-0.72","-0.53","1"
"2021/01/04 06:00:00","GINNA____","23603","18.47","-0.91","-0.71","1"
"2021/01/04 07:00:00","GINNA____","23603","23.82","-0.98","-0.22","1"
"2021/01/04 08:00:00","GINNA____","23603","23.37","-1.15","-0.09","1"
"2021/01/04 09:00:00","GINNA____","23603","23.92","-1.05","0","1"
"2021/01/04 10:00:00","GINNA____","23603","23.06","-0.76","0","1"
"2021/01/04 11:00:00","GINNA____","23603","22.07","-0.78","0","1"
"2021/01/04 12:00:00","GINNA____","23603","21.24","-0.77","0","1"
