iteration,accepted,Additional_NPP_capacity,turbine_capacity,grid_capacity,NPP_unused_capacity,H2_storage_capacity,ETES_storage_capacity,Hitec_XL_storage_capacity,Dowtherm_A_storage_capacity,Li_ion_storage_capacity,mean_NPV
26.0,rejected,0.382728954665,200.0,100.0,-100.0,0.542009585081,0.496128872853,0.454396250514,0.434753852407,0.457900796391,43637743745.1
27.0,rerun,0.382695313181,200.0,100.0,-100.0,0.541941265854,0.496291487144,0.454316687771,0.434303040383,0.457785141916,43486108433.8
28.0,accepted,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43835577376.9
29.0,rejected,0.382676258209,200.0,100.0,-100.0,0.542052132669,0.495996874994,0.454028593504,0.434433384492,0.458517058348,43714928528.1
30.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43443658711.8
31.0,rejected,0.382818021856,200.0,100.0,-100.0,0.542065644077,0.496144490211,0.454254259921,0.434418046269,0.458283134431,43572716235.0
32.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43499138544.1
33.0,rejected,0.38281721879,200.0,100.0,-100.0,0.542051836141,0.496174125927,0.454299889004,0.434361302984,0.458172515106,43585263060.4
34.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43279617929.8
35.0,rejected,0.382776543968,200.0,100.0,-100.0,0.542035975937,0.496189607098,0.454279082768,0.43435302124,0.458111953752,43404158177.3
36.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43616761804.1
37.0,rejected,0.382777653401,200.0,100.0,-100.0,0.542038757183,0.496211771436,0.454298455903,0.434379732362,0.458080331985,43373612214.0
38.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43763910339.8
39.0,rejected,0.382770982303,200.0,100.0,-100.0,0.54203959913,0.496231230276,0.454306821715,0.434381346142,0.458079888051,43707519632.3
40.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43422818663.7
41.0,rejected,0.382763221369,200.0,100.0,-100.0,0.542042626538,0.496240698191,0.454304285876,0.434378832316,0.458078285977,43552593743.1
42.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43496550394.7
43.0,rejected,0.382764949447,200.0,100.0,-100.0,0.542043255333,0.496237827884,0.45430468404,0.434380837898,0.458074905526,43809217795.8
44.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43530829215.0
45.0,rejected,0.382766423022,200.0,100.0,-100.0,0.54204348726,0.496236400439,0.454305677438,0.434379987191,0.458074139716,43272425239.1
46.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43412611793.5
47.0,rejected,0.382764985728,200.0,100.0,-100.0,0.542043884171,0.496236446715,0.454305745949,0.434379763732,0.458073917015,43217321793.2
48.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43775349693.0
49.0,rejected,0.382764651949,200.0,100.0,-100.0,0.542043865792,0.49623626132,0.454305733819,0.434379724516,0.45807348011,43706183944.8
50.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43402290758.3
51.0,rejected,0.382764791026,200.0,100.0,-100.0,0.542043955202,0.496235987631,0.454305865855,0.434379797638,0.458073272833,43774515603.7
52.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43146422087.5
53.0,rejected,0.382764650847,200.0,100.0,-100.0,0.542043989168,0.49623590569,0.454305925488,0.434379865572,0.458073355881,43588732286.4
54.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43314730885.3
55.0,rejected,0.382764608978,200.0,100.0,-100.0,0.542043985853,0.496235918537,0.454305975651,0.43437980959,0.458073415504,43473060604.8
56.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43786892667.8
57.0,rejected,0.382764629825,200.0,100.0,-100.0,0.542043973277,0.496235929323,0.454305998125,0.434379806134,0.4580734117,43596613069.7
58.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43675468556.2
59.0,rejected,0.382764643521,200.0,100.0,-100.0,0.542043964797,0.496235936004,0.454305989458,0.43437979857,0.458073393475,43398330438.9
60.0,rerun,0.38276464899,200.0,100.0,-100.0,0.542043958568,0.496235939384,0.454305986282,0.434379802545,0.458073393924,43113840426.3
