price,hour
22.63,1
22.1,2
22.09,3
21.68,4
23.36,5
26.66,6
37.04,7
36.86,8
34.58,9
37.86,10
39.37,11
36.59,12
33.7,13
33.92,14
34.0,15
33.46,16
35.09,17
62.44,18
64.14,19
38.41,20
37.66,21
33.35,22
29.28,23
24.57,24
24.82,25
22.72,26
23.3,27
22.72,28
22.19,29
27.63,30
53.52,31
38.22,32
33.88,33
33.94,34
32.26,35
29.4,36
27.63,37
26.13,38
23.54,39
24.2,40
26.86,41
41.01,42
43.39,43
33.4,44
32.52,45
28.33,46
26.12,47
22.79,48
21.26,49
21.4,50
20.35,51
21.08,52
22.13,53
26.97,54
53.82,55
45.22,56
35.7,57
32.07,58
28.76,59
26.18,60
23.64,61
23.04,62
21.57,63
21.05,64
22.65,65
35.09,66
32.07,67
25.53,68
26.17,69
26.6,70
23.4,71
22.14,72
20.84,73
19.78,74
19.62,75
19.13,76
20.01,77
21.86,78
24.34,79
27.3,80
30.38,81
29.8,82
24.65,83
22.96,84
22.28,85
21.39,86
20.03,87
19.1,88
19.39,89
24.12,90
21.67,91
20.75,92
20.68,93
20.36,94
20.48,95
18.4,96
17.91,97
16.95,98
16.89,99
16.68,100
18.08,101
18.99,102
18.8,103
19.95,104
22.38,105
22.28,106
20.05,107
18.6,108
17.76,109
17.35,110
16.72,111
16.95,112
17.41,113
22.16,114
22.07,115
20.33,116
19.04,117
17.85,118
16.93,119
16.37,120
14.03,121
13.22,122
14.2,123
14.05,124
16.81,125
20.48,126
20.86,127
22.28,128
21.37,129
21.66,130
21.18,131
21.43,132
22.09,133
22.31,134
21.8,135
21.8,136
21.94,137
39.32,138
30.64,139
22.21,140
22.09,141
21.47,142
20.73,143
18.75,144
15.12,145
14.82,146
15.17,147
16.31,148
16.59,149
20.24,150
23.23,151
26.08,152
24.6,153
21.34,154
19.84,155
19.86,156
20.32,157
20.57,158
20.12,159
20.31,160
20.68,161
40.55,162
31.36,163
24.57,164
23.94,165
24.55,166
21.04,167
20.4,168
18.84,169
17.54,170
17.28,171
18.12,172
19.05,173
20.86,174
33.27,175
28.75,176
24.99,177
25.01,178
21.75,179
21.18,180
20.79,181
19.75,182
19.24,183
19.15,184
20.14,185
28.56,186
31.36,187
24.16,188
23.95,189
23.69,190
22.11,191
21.06,192
18.17,193
