price,hour
16.7195,1
16.3055,2
16.0163,3
15.7072,4
16.5027,5
17.3757,6
17.9556,7
19.7789,8
18.9971,9
19.4452,10
21.0691,11
22.0151,12
20.8584,13
21.5292,14
21.5441,15
22.4677,16
23.8596,17
27.9741,18
26.2669,19
25.3465,20
24.6505,21
24.9011,22
25.1567,23
23.2293,24
22.1194,25
21.074,26
20.8289,27
20.4897,28
21.1685,29
21.5989,30
21.4796,31
24.838,32
24.0507,33
25.8984,34
24.374,35
22.9319,36
21.8805,37
21.5376,38
20.4433,39
19.7225,40
20.4159,41
23.5564,42
20.7069,43
16.2529,44
15.5996,45
15.1739,46
14.6724,47
11.7805,48
15.1029,49
16.3143,50
17.7537,51
17.7394,52
17.1761,53
16.6854,54
18.0435,55
20.6952,56
22.4512,57
27.431,58
27.6602,59
26.8225,60
22.6315,61
21.552,62
19.987,63
19.6457,64
21.2442,65
24.9795,66
23.2903,67
17.8044,68
15.4395,69
12.2849,70
12.0755,71
10.679,72
9.9588,73
10.6649,74
10.2199,75
9.7888,76
10.1264,77
11.3811,78
12.8632,79
14.074,80
10.9921,81
14.3498,82
13.6065,83
14.0067,84
14.0122,85
15.5308,86
16.8151,87
17.1049,88
21.3973,89
29.3498,90
23.6198,91
20.6399,92
18.7836,93
17.1421,94
15.9632,95
14.4467,96
18.8032,97
18.1074,98
16.2277,99
15.1569,100
14.6914,101
15.4762,102
18.0029,103
15.2969,104
11.9592,105
11.9794,106
12.4831,107
11.4176,108
10.1998,109
9.794,110
8.1027,111
8.1377,112
9.8615,113
14.9244,114
13.4282,115
9.432,116
8.8124,117
7.7576,118
6.6446,119
1.0681,120
8.8848,121
7.8867,122
6.036,123
7.1006,124
10.4292,125
11.4782,126
12.4466,127
14.5171,128
13.2402,129
15.9924,130
17.1246,131
15.9402,132
14.8409,133
13.9525,134
12.6145,135
13.4281,136
17.726,137
22.8366,138
19.5637,139
17.5219,140
17.8433,141
15.4452,142
15.2007,143
14.0235,144
13.4224,145
13.1038,146
13.541,147
14.4989,148
16.618,149
19.5311,150
22.1926,151
24.2023,152
23.9489,153
24.8848,154
25.6692,155
25.2162,156
24.8782,157
24.4243,158
23.7955,159
23.0971,160
24.1988,161
31.4431,162
27.6825,163
25.9311,164
24.68,165
23.3019,166
22.4813,167
20.7626,168
23.9752,169
24.4289,170
24.4573,171
24.5511,172
26.3105,173
28.6228,174
35.6341,175
42.8134,176
42.6248,177
44.768,178
40.3941,179
32.2296,180
28.9667,181
27.725,182
27.1761,183
26.6033,184
27.714,185
35.0595,186
32.2826,187
30.0744,188
29.1101,189
28.0249,190
32.3918,191
29.2837,192
24.4279,193
22.912,194
23.234,195
24.0184,196
25.1706,197
26.8125,198
27.762,199
30.6715,200
33.337,201
36.705,202
33.4406,203
29.2919,204
27.3855,205
25.9342,206
24.9956,207
23.2669,208
25.6271,209
28.5216,210
27.04,211
25.9945,212
24.3729,213
23.2749,214
23.1812,215
21.7964,216
23.5624,217
22.077,218
21.678,219
21.5754,220
22.0368,221
23.3188,222
24.5545,223
27.3528,224
28.3699,225
30.2979,226
28.7011,227
26.3827,228
25.932,229
25.1566,230
23.5026,231
23.4128,232
26.3029,233
32.5253,234
30.4615,235
25.1842,236
21.975,237
21.33,238
19.0654,239
14.5017,240
11.4791,241
11.2148,242
11.2598,243
11.1747,244
11.3788,245
10.7762,246
8.0227,247
7.6957,248
7.635,249
6.3358,250
12.3338,251
11.6979,252
12.6114,253
11.1917,254
11.05,255
13.0936,256
17.1711,257
19.1276,258
13.5609,259
4.817,260
5.309,261
8.6267,262
9.2052,263
8.1328,264
5.1206,265
8.1331,266
10.0978,267
13.4171,268
15.1673,269
16.6646,270
20.8582,271
24.0185,272
28.9201,273
35.4462,274
36.1124,275
29.5237,276
25.8636,277
24.3193,278
23.5189,279
21.7703,280
22.4156,281
23.0377,282
14.0039,283
7.3835,284
2.8085,285
-1.7876,286
-8.0939,287
-9.6069,288
7.8333,289
9.4024,290
11.0535,291
13.6497,292
14.3342,293
15.3401,294
17.274,295
20.8142,296
18.5221,297
27.4324,298
32.8033,299
26.4213,300
21.3319,301
18.1268,302
18.594,303
18.128,304
18.6772,305
19.121,306
17.8328,307
12.723,308
7.6054,309
5.3278,310
0.0845,311
-2.5333,312
-0.1457,313
-3.0821,314
-5.2793,315
-8.3423,316
-7.274,317
-0.5555,318
9.2268,319
12.3281,320
11.1572,321
13.9756,322
14.1878,323
11.5603,324
7.9296,325
7.1656,326
5.8571,327
5.7791,328
9.2283,329
16.6689,330
9.0021,331
4.0171,332
-0.6885,333
-4.0522,334
-5.3532,335
-11.2704,336
-9.7447,337
-15.159,338
-16.0667,339
-16.5651,340
-11.9561,341
1.0071,342
10.0034,343
9.828,344
13.9409,345
14.9094,346
15.8434,347
15.293,348
8.4545,349
-0.8089,350
-3.8158,351
-1.0933,352
16.1982,353
19.6232,354
18.3932,355
15.5347,356
14.4069,357
13.4316,358
14.1281,359
13.9128,360
15.5761,361
19.2934,362
18.7612,363
19.9473,364
21.7945,365
24.2035,366
25.9073,367
26.9461,368
31.0653,369
33.3981,370
30.9657,371
26.4058,372
21.6346,373
19.3714,374
16.1307,375
16.0523,376
18.6775,377
24.8237,378
19.028,379
16.5691,380
15.4523,381
14.3463,382
14.2523,383
12.9905,384
9.5175,385
8.8353,386
3.3227,387
1.1296,388
3.4486,389
5.9254,390
6.9158,391
11.5195,392
14.5155,393
15.642,394
14.8839,395
13.9508,396
13.8365,397
14.6404,398
17.5022,399
18.4022,400
24.3356,401
34.4724,402
38.0138,403
32.1701,404
29.3358,405
26.211,406
20.9898,407
17.2895,408
15.2379,409
14.5699,410
14.2098,411
14.6958,412
17.4124,413
21.7286,414
25.9516,415
30.88,416
32.4399,417
37.8248,418
37.3345,419
28.9559,420
23.9563,421
22.5116,422
21.2703,423
20.9075,424
22.5244,425
29.5897,426
28.228,427
23.4712,428
19.7433,429
17.9823,430
16.4174,431
15.4233,432
16.3794,433
16.3525,434
15.9781,435
15.4042,436
15.0027,437
