price,hour
22.44,1
19.13,2
21.26,3
21.44,4
20.39,5
24.14,6
24.34,7
25.99,8
24.9,9
25.07,10
23.36,11
23.09,12
20.52,13
21.28,14
20.73,15
19.51,16
21.89,17
48.9,18
37.21,19
30.5,20
27.6,21
23.72,22
24.3,23
23.1,24
33.32,25
0.03,26
3.23,27
-14.67,28
7.24,29
3.73,30
40.78,31
39.22,32
27.7,33
26.57,34
30.83,35
26.54,36
23.76,37
22.37,38
21.39,39
20.99,40
21.86,41
30.33,42
35.25,43
32.61,44
31.88,45
27.23,46
23.09,47
21.24,48
34.39,49
35.07,50
30.82,51
30.76,52
25.09,53
34.7,54
40.54,55
51.85,56
42.39,57
38.79,58
35.65,59
29.71,60
28.9,61
26.3,62
21.67,63
22.34,64
22.02,65
30.82,66
34.94,67
31.72,68
31.49,69
28.0,70
22.44,71
20.66,72
18.31,73
15.92,74
16.02,75
17.45,76
19.74,77
19.6,78
27.24,79
27.68,80
31.46,81
31.34,82
26.83,83
26.79,84
24.71,85
18.24,86
19.52,87
19.09,88
19.53,89
22.15,90
24.89,91
23.86,92
21.81,93
21.23,94
20.24,95
18.55,96
22.13,97
21.5,98
23.37,99
21.83,100
21.08,101
22.46,102
23.63,103
27.31,104
14.88,105
27.14,106
-16.81,107
32.11,108
34.23,109
18.61,110
15.09,111
23.39,112
30.59,113
59.78,114
57.36,115
56.32,116
52.42,117
41.07,118
41.8,119
34.76,120
28.61,121
28.0,122
28.75,123
29.59,124
32.56,125
41.74,126
48.32,127
55.72,128
53.87,129
51.09,130
48.82,131
44.87,132
39.49,133
38.82,134
39.43,135
38.87,136
42.21,137
51.17,138
60.27,139
50.46,140
80.23,141
42.27,142
43.87,143
33.15,144
39.96,145
34.79,146
34.3,147
34.32,148
34.59,149
40.13,150
204.74,151
375.46,152
141.25,153
57.37,154
48.17,155
44.07,156
35.2,157
32.07,158
31.07,159
30.96,160
30.46,161
38.86,162
55.46,163
43.9,164
39.96,165
34.83,166
25.74,167
21.85,168
26.91,169
28.15,170
46.18,171
35.58,172
32.19,173
27.49,174
58.85,175
52.75,176
64.56,177
62.03,178
43.41,179
43.21,180
35.18,181
44.1,182
34.54,183
34.65,184
39.19,185
46.09,186
71.5,187
57.09,188
53.61,189
48.6,190
35.17,191
34.37,192
20.7,193
22.42,194
21.72,195
21.9,196
29.03,197
33.96,198
46.91,199
40.75,200
34.45,201
31.48,202
30.91,203
28.51,204
35.77,205
34.52,206
30.7,207
29.53,208
29.53,209
34.77,210
40.75,211
34.24,212
32.5,213
28.44,214
26.16,215
20.33,216
21.16,217
19.8,218
19.25,219
19.01,220
21.37,221
25.21,222
34.85,223
37.12,224
34.28,225
35.31,226
35.13,227
34.41,228
27.9,229
26.7,230
26.27,231
26.01,232
27.24,233
36.83,234
39.73,235
35.56,236
35.22,237
29.01,238
24.56,239
19.09,240
27.19,241
23.51,242
23.31,243
24.83,244
26.82,245
27.49,246
26.13,247
33.37,248
34.1,249
35.34,250
34.42,251
33.83,252
28.44,253
27.8,254
29.32,255
27.72,256
28.96,257
40.05,258
65.75,259
43.79,260
37.0,261
34.84,262
25.99,263
24.06,264
22.76,265
22.27,266
20.91,267
20.65,268
18.84,269
20.39,270
22.3,271
23.06,272
25.3,273
24.1,274
22.97,275
23.55,276
21.27,277
22.54,278
20.96,279
21.7,280
21.68,281
44.12,282
28.21,283
35.72,284
39.81,285
23.49,286
22.37,287
20.07,288
19.24,289
19.04,290
18.73,291
18.82,292
19.61,293
21.37,294
48.71,295
40.8,296
34.74,297
35.1,298
35.0,299
33.04,300
28.38,301
28.01,302
25.31,303
24.35,304
27.31,305
41.03,306
73.12,307
41.7,308
34.95,309
35.35,310
28.48,311
22.25,312
20.92,313
20.47,314
20.25,315
20.16,316
20.85,317
25.89,318
30.37,319
34.76,320
35.01,321
32.39,322
32.15,323
30.24,324
26.08,325
27.35,326
25.25,327
24.93,328
26.65,329
36.09,330
48.38,331
49.63,332
59.63,333
49.26,334
45.36,335
27.84,336
26.29,337
25.17,338
24.03,339
24.48,340
27.62,341
41.43,342
35.58,343
64.16,344
54.23,345
59.06,346
50.0,347
43.42,348
41.77,349
39.03,350
31.13,351
26.44,352
33.23,353
47.62,354
60.19,355
44.62,356
33.64,357
33.26,358
30.46,359
23.33,360
20.73,361
20.48,362
20.02,363
20.58,364
20.98,365
23.55,366
29.87,367
37.49,368
31.95,369
29.42,370
30.41,371
27.68,372
24.24,373
23.18,374
21.93,375
21.45,376
22.03,377
25.34,378
31.6,379
32.2,380
30.07,381
26.83,382
22.85,383
20.8,384
20.5,385
18.97,386
18.73,387
21.03,388
22.08,389
24.2,390
35.18,391
57.48,392
57.62,393
40.72,394
41.7,395
38.88,396
35.89,397
29.65,398
26.21,399
25.96,400
32.36,401
40.61,402
51.48,403
38.35,404
36.32,405
40.83,406
27.15,407
22.16,408
20.75,409
20.65,410
20.45,411
20.23,412
20.18,413
20.43,414
22.62,415
21.5,416
17.83,417
23.39,418
24.99,419
21.07,420
23.07,421
21.72,422
20.56,423
20.51,424
21.47,425
22.97,426
28.58,427
28.72,428
28.12,429
30.09,430
24.1,431
22.81,432
21.89,433
20.61,434
20.12,435
19.95,436
15.82,437
13.4,438
13.42,439
13.52,440
5.19,441
11.5,442
18.89,443
20.67,444
18.4,445
20.63,446
20.16,447
20.31,448
21.68,449
27.27,450
30.6,451
30.34,452
28.67,453
24.27,454
22.22,455
19.34,456
18.24,457
18.6,458
19.69,459
20.11,460
21.55,461
22.69,462
32.69,463
39.91,464
34.95,465
28.41,466
28.9,467
26.98,468
23.9,469
26.46,470
23.05,471
24.66,472
23.47,473
28.62,474
37.69,475
32.4,476
28.64,477
25.24,478
20.3,479
19.55,480
18.64,481
19.26,482
20.63,483
21.97,484
23.04,485
28.01,486
30.94,487
48.85,488
40.67,489
32.98,490
32.34,491
29.44,492
