iteration,accepted,npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,mean_NPV,std_NPV,med_NPV
18.0,rerun,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16806.2395412,2250092741.55,4874036.00336,2247373222.13
19.0,rejected,1193.0,-1175.0,-2583.84610832,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16824.2000516,2246034507.19,4430825.12901,2245421019.63
20.0,rerun,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16806.2395412,2243290884.04,3876852.48564,2242253959.86
21.0,rejected,1193.0,-1170.1257087,-2560.9193375,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,17059.9600081,2244887502.51,5242503.34843,2245776382.99
22.0,rerun,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16806.2395412,2253816003.8,2554553.21642,2253226197.88
23.0,rejected,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16548.0550937,2245572689.67,6293546.9151,2242006515.23
24.0,rerun,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16806.2395412,2244805372.62,4024087.35282,2245139499.53
25.0,rejected,1193.0,-1174.04954955,-2562.16970184,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16949.6805754,2243189233.66,4219163.14533,2241363418.84
26.0,rerun,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16806.2395412,2253038956.38,2760113.85919,2252379690.94
27.0,rejected,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16908.058833,2249172480.81,8174647.36328,2246232487.87
28.0,rerun,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16806.2395412,2249069056.32,7279906.67761,2252502013.94
29.0,rejected,1193.0,-1174.92186131,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16927.6159199,2246892918.62,4338215.26946,2246922654.55
30.0,rerun,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16806.2395412,2250506887.66,5676249.939,2250150838.71
31.0,accepted,1193.0,-1174.89358021,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16847.6681972,2252082028.99,4400174.72413,2252937398.97
32.0,rejected,1193.0,-1174.29187393,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16705.8750208,2244695334.07,1326443.83354,2245206579.63
33.0,rerun,1193.0,-1174.89358021,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16847.6681972,2248065493.2,3881190.92186,2246583423.57
34.0,accepted,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16871.774748,2251766588.54,5452741.92982,2254644933.47
35.0,rejected,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16871.7090356,2245488174.69,5933451.13811,2243462862.03
36.0,rerun,1193.0,-1175.0,-2513.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16871.774748,2247548243.32,3817512.99578,2247097284.0
37.0,accepted,1193.0,-1174.6671937,-2519.51105143,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16857.6036881,2255031070.34,2979435.21615,2253938540.54
38.0,rejected,1193.0,-1175.0,-2523.22765525,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16820.9463461,2248890795.98,7367066.01191,2247083662.92
39.0,rerun,1193.0,-1174.6671937,-2519.51105143,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16857.6036881,2245680267.62,4300890.14047,2247027601.54
40.0,rejected,1193.0,-1174.88943843,-2520.64454751,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16827.2295094,2250095541.9,3500867.84865,2249489635.33
41.0,rerun,1193.0,-1174.6671937,-2519.51105143,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16857.6036881,2248340459.61,8872612.31629,2251465063.43
42.0,accepted,1193.0,-1174.74433263,-2525.22840303,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16860.2511473,2249978427.2,3897205.34277,2251902119.79
43.0,accepted,1193.0,-1174.96467765,-2528.76648417,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16872.1609522,2253133777.94,5519917.5612,2254193858.38
44.0,rejected,1193.0,-1175.0,-2532.51463871,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16852.3849739,2250549813.45,4416644.08904,2249394386.52
45.0,rerun,1193.0,-1174.96467765,-2528.76648417,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16872.1609522,2244536311.5,1115411.20177,2244783104.29
46.0,accepted,1193.0,-1175.0,-2534.29447734,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16896.647369,2250304683.66,6429442.042,2252379074.01
47.0,rejected,1193.0,-1174.97135336,-2529.2154677,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16921.221704,2246729841.4,6102982.51578,2246217688.34
48.0,rerun,1193.0,-1175.0,-2534.29447734,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16896.647369,2247458814.46,4097446.32122,2246446633.36
49.0,accepted,1193.0,-1174.93747235,-2535.00901462,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3351614,2252864227.72,4051580.84786,2251710833.37
50.0,rejected,1193.0,-1174.69882981,-2529.77597355,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16914.0908017,2248781928.79,3513026.81414,2248536103.95
51.0,rerun,1193.0,-1174.93747235,-2535.00901462,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3351614,2254110241.4,4284692.07075,2255492045.21
52.0,rejected,1193.0,-1174.98612058,-2538.37036489,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16900.4246182,2252659282.03,5129326.28124,2253773169.98
53.0,rerun,1193.0,-1174.93747235,-2535.00901462,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3351614,2250247249.35,5760534.16032,2247356227.73
54.0,rejected,1193.0,-1174.81524716,-2534.22938993,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16910.4553618,2246393280.17,3414154.42488,2246087281.98
55.0,rerun,1193.0,-1174.93747235,-2535.00901462,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3351614,2249049282.47,6866579.23904,2251118942.4
56.0,rejected,1193.0,-1174.865259,-2534.06880603,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16922.4607723,2246846623.68,5466603.67227,2243783481.44
57.0,rerun,1193.0,-1174.93747235,-2535.00901462,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3351614,2244750904.09,188666.27019,2244772511.04
58.0,rejected,1193.0,-1174.89569795,-2536.15702122,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16916.1690542,2246051900.86,5471939.74586,2246186300.99
59.0,rerun,1193.0,-1174.93747235,-2535.00901462,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3351614,2250202955.88,8765742.1004,2246990694.44
60.0,rejected,1193.0,-1174.96981599,-2534.69244308,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16919.8583246,2248973568.6,4777522.89207,2248484713.69
61.0,rerun,1193.0,-1174.93747235,-2535.00901462,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3351614,2246282150.3,3640558.11078,2247948607.81
62.0,rejected,1193.0,-1174.91214328,-2534.82555789,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16918.3283503,2244125615.91,3736274.65389,2242573279.53
63.0,rerun,1193.0,-1174.93747235,-2535.00901462,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3351614,2246145732.32,1047494.7264,2246744689.37
64.0,accepted,1193.0,-1174.92590445,-2535.37560536,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.297437,2252818785.89,3204922.27284,2254086478.91
65.0,rejected,1193.0,-1174.93116851,-2535.95813042,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2636769,2250001594.73,5656411.40055,2249802217.27
66.0,rerun,1193.0,-1174.92590445,-2535.37560536,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.297437,2249821422.41,3262139.49913,2251428456.75
67.0,rejected,1193.0,-1174.93176308,-2535.50625543,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16915.8159072,2247434759.28,3386301.96073,2247013255.92
68.0,rerun,1193.0,-1174.92590445,-2535.37560536,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.297437,2247705859.61,4062581.14628,2246803420.26
69.0,rejected,1193.0,-1174.91611443,-2535.39515672,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.7164209,2246286585.67,4370525.63927,2244144698.1
70.0,rerun,1193.0,-1174.92590445,-2535.37560536,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.297437,2245876796.03,8087210.38581,2245653244.19
71.0,rejected,1193.0,-1174.92681259,-2535.41857208,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16918.0256973,2241819250.77,1753039.41322,2241611928.28
72.0,rerun,1193.0,-1174.92590445,-2535.37560536,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.297437,2249230395.58,4984188.58362,2246923194.26
73.0,accepted,1193.0,-1174.92850292,-2535.43422836,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16916.9598319,2251769370.0,3843056.09399,2251852771.4
74.0,rejected,1193.0,-1174.92661532,-2535.37847186,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2404863,2251661107.68,4539835.35746,2249882505.92
75.0,rerun,1193.0,-1174.92850292,-2535.43422836,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16916.9598319,2247176154.47,5533838.96321,2244353424.02
76.0,accepted,1193.0,-1174.92700136,-2535.38074733,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16916.9730591,2251402257.16,928750.343258,2251455749.18
77.0,rejected,1193.0,-1174.92407491,-2535.32731153,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2524596,2245409333.51,4569902.60436,2243827329.25
78.0,rerun,1193.0,-1174.92700136,-2535.38074733,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16916.9730591,2249442970.22,5846515.2168,2250478691.97
79.0,accepted,1193.0,-1174.9286638,-2535.34474396,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.1881249,2250664252.91,4530798.81912,2251054101.11
80.0,rejected,1193.0,-1174.92602445,-2535.39139555,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.0304539,2249360252.48,6476053.28777,2252768128.5
81.0,rerun,1193.0,-1174.9286638,-2535.34474396,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.1881249,2244003952.03,2149754.60121,2244359986.76
82.0,accepted,1193.0,-1174.92780245,-2535.39058699,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3204179,2251652912.98,4334869.46158,2249720847.71
83.0,rejected,1193.0,-1174.9305464,-2535.36313746,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.174239,2246332731.13,5509316.11443,2246346569.03
84.0,rerun,1193.0,-1174.92780245,-2535.39058699,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3204179,2244335563.45,3392852.63562,2243248888.5
85.0,accepted,1193.0,-1174.92646772,-2535.43322268,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2994556,2251163785.72,5569302.4087,2253501084.06
86.0,rejected,1193.0,-1174.92507532,-2535.45275287,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3163367,2251002297.57,6811338.22175,2252542710.07
87.0,rerun,1193.0,-1174.92646772,-2535.43322268,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2994556,2252433508.81,6932079.72798,2252457356.16
88.0,rejected,1193.0,-1174.92732611,-2535.4458697,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3412386,2245531540.74,1510764.56387,2245257740.43
89.0,rerun,1193.0,-1174.92646772,-2535.43322268,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2994556,2253816733.91,3411785.95702,2253520558.45
90.0,rejected,1193.0,-1174.9259644,-2535.44505138,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2801431,2247350619.57,5733410.90564,2245735500.71
91.0,rerun,1193.0,-1174.92646772,-2535.43322268,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2994556,2242948669.34,914420.950959,2242639685.17
92.0,rejected,1193.0,-1174.92627469,-2535.44097093,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2666496,2249006042.9,3930325.51472,2249684698.67
93.0,rerun,1193.0,-1174.92646772,-2535.43322268,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2994556,2246508190.51,2437656.73519,2246709765.02
94.0,rejected,1193.0,-1174.9267176,-2535.42841253,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2958878,2246303154.25,7349052.5626,2245996949.73
95.0,rerun,1193.0,-1174.92646772,-2535.43322268,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2994556,2244949719.98,1075207.62931,2245525413.26
96.0,rejected,1193.0,-1174.9266081,-2535.42946159,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.304742,2245163938.58,2901265.03067,2246174929.59
97.0,rerun,1193.0,-1174.92646772,-2535.43322268,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2994556,2248052835.57,2779673.16829,2248242165.62
98.0,accepted,1193.0,-1174.92633898,-2535.43360694,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3053249,2249511759.73,4301833.76295,2250603826.54
99.0,accepted,1193.0,-1174.92637513,-2535.43514086,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2962159,2250515517.93,1913269.30497,2249421143.56
100.0,rejected,1193.0,-1174.92634188,-2535.43332847,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3005068,2245878509.34,3046678.86007,2244586283.69
101.0,rerun,1193.0,-1174.92637513,-2535.43514086,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2962159,2246216763.74,3027190.00164,2246416059.48
102.0,accepted,1193.0,-1174.92633348,-2535.43420066,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2983012,2253828483.79,5872048.20261,2253078328.24
103.0,accepted,1193.0,-1174.92629165,-2535.43223941,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3057271,2254625950.41,3656493.60628,2254902146.88
104.0,rejected,1193.0,-1174.92641468,-2535.43041278,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3222496,2246880974.45,4723079.04866,2245667140.76
105.0,rerun,1193.0,-1174.92629165,-2535.43223941,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3057271,2246340508.24,2240367.28038,2246983521.55
106.0,accepted,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2253400629.54,1559402.61437,2253627155.78
107.0,rejected,1193.0,-1174.92635335,-2535.4288802,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3033329,2249070615.76,4665910.90751,2248066986.86
108.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2249639498.83,6511608.89919,2249386280.03
109.0,rejected,1193.0,-1174.92632241,-2535.43029998,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2954938,2245611236.39,5092385.72861,2244269091.26
110.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2253056170.07,6637624.3146,2254086220.65
111.0,rejected,1193.0,-1174.9262035,-2535.4299715,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.3000301,2249292470.62,2461900.53839,2248157703.09
112.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2249528843.17,7753404.92784,2245854068.88
113.0,rejected,1193.0,-1174.92627991,-2535.42910753,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971187,2249390356.33,2525916.89319,2248262610.59
114.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2253303152.34,6078793.55169,2254341572.38
115.0,rejected,1193.0,-1174.92623662,-2535.42995339,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2987266,2249622506.02,5310434.35596,2249718577.41
116.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2247235551.23,3600388.49159,2246344830.46
117.0,rejected,1193.0,-1174.9262385,-2535.4292469,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2977049,2247955119.64,3042771.48152,2246302612.24
118.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2245792512.17,9507214.71398,2242799661.6
119.0,rejected,1193.0,-1174.9262386,-2535.42963359,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2975991,2247412716.81,4866016.64739,2247827027.14
120.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2253123375.77,6309166.95451,2255327236.67
121.0,rejected,1193.0,-1174.92624238,-2535.4296016,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2976206,2247432944.69,1218879.50304,2247877929.01
122.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2252851573.65,938049.898461,2252906776.82
123.0,rejected,1193.0,-1174.92624509,-2535.42963378,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2970944,2250067501.13,5769598.46225,2247322753.49
124.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2247676149.48,5917018.65805,2244988681.23
125.0,rejected,1193.0,-1174.92624585,-2535.42954826,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2970129,2247050978.86,7442422.18224,2243716465.22
126.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2250046625.46,5616710.77129,2251926264.22
127.0,rejected,1193.0,-1174.92624698,-2535.42951011,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971739,2247507705.77,2845758.32791,2245988420.12
128.0,rerun,1193.0,-1174.92624825,-2535.42955028,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972377,2255226314.65,2125383.41563,2254078059.79
129.0,accepted,1193.0,-1174.92624883,-2535.42958065,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971896,2255371615.01,1203735.38777,2254777404.49
130.0,rejected,1193.0,-1174.92624936,-2535.42959587,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972573,2245028451.86,3472512.70604,2244823795.69
131.0,rerun,1193.0,-1174.92624883,-2535.42958065,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971896,2246867225.98,4900182.6569,2245799331.86
132.0,rejected,1193.0,-1174.92624831,-2535.42957187,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971606,2250472179.28,6138122.71405,2253412873.14
133.0,rerun,1193.0,-1174.92624883,-2535.42958065,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971896,2248499349.81,4358639.65506,2250310981.28
134.0,rejected,1193.0,-1174.92624852,-2535.42958624,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971633,2246843586.41,6029086.4422,2243708510.7
135.0,rerun,1193.0,-1174.92624883,-2535.42958065,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971896,2245879118.86,1337418.94287,2245752036.64
136.0,rejected,1193.0,-1174.92624895,-2535.42958522,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2972124,2244187444.45,3447988.62733,2243130000.86
137.0,rerun,1193.0,-1174.92624883,-2535.42958065,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971896,2247134277.76,2835800.26333,2248037656.97
138.0,accepted,1193.0,-1174.92624886,-2535.42958229,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971694,2251469386.06,7554488.07307,2253609252.41
139.0,rejected,1193.0,-1174.92624886,-2535.42958115,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971515,2247062231.27,4709803.32561,2245706441.09
140.0,rerun,1193.0,-1174.92624886,-2535.42958229,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971694,2247340686.95,5590236.5424,2245240964.52
141.0,accepted,1193.0,-1174.92624892,-2535.42957974,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.297171,2251219048.59,6230804.47802,2252472023.82
142.0,rejected,1193.0,-1174.92624889,-2535.4295769,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971754,2248361475.13,7353796.92484,2246198680.09
143.0,rerun,1193.0,-1174.92624892,-2535.42957974,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.297171,2251640529.34,6933380.95999,2254928516.88
144.0,accepted,1193.0,-1174.92624892,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971654,2251909558.26,4798300.75184,2254592602.95
145.0,rejected,1193.0,-1174.92624892,-2535.42957647,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971753,2250500856.2,4065111.21717,2248264227.21
146.0,rerun,1193.0,-1174.92624892,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971654,2249498393.61,1097208.00231,2249060605.39
147.0,rejected,1193.0,-1174.92624898,-2535.42957707,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971682,2247430681.78,5060552.92102,2247146916.9
148.0,rerun,1193.0,-1174.92624892,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971654,2249739833.39,4541444.59704,2250004145.81
149.0,rejected,1193.0,-1174.9262489,-2535.42957768,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971698,2247705029.21,4452173.92379,2249708725.8
150.0,rerun,1193.0,-1174.92624892,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971654,2251979526.69,5244548.07792,2253985520.69
151.0,rejected,1193.0,-1174.9262489,-2535.42957808,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971678,2245202192.2,5094272.51124,2243634106.99
152.0,rerun,1193.0,-1174.92624892,-2535.42957816,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971654,2243107563.94,1491245.6149,2243499543.67
153.0,accepted,1193.0,-1174.92624894,-2535.42957818,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2254393052.28,1958180.55412,2255021745.04
154.0,rejected,1193.0,-1174.92624895,-2535.42957817,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971644,2248054447.92,3393994.22465,2248146983.57
155.0,rerun,1193.0,-1174.92624894,-2535.42957818,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2245511265.16,2196185.35992,2246773327.55
156.0,rejected,1193.0,-1174.92624893,-2535.42957838,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971631,2242304098.34,1427466.91594,2243029546.61
157.0,rerun,1193.0,-1174.92624894,-2535.42957818,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2249635371.09,9300812.79951,2254614609.06
158.0,rejected,1193.0,-1174.92624893,-2535.42957804,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971633,2246450064.42,5922398.10416,2246574716.29
159.0,rerun,1193.0,-1174.92624894,-2535.42957818,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971634,2249523466.73,4047074.78435,2247231731.72
160.0,rejected,1193.0,-1174.92624893,-2535.42957824,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,16917.2971636,2246825943.34,3378440.54344,2246194920.21
