hour,price
1,31.6
2,16.08
3,17.32
4,17.21
5,17.74
6,16.9
7,16.67
8,17.14
9,17.09
10,18.89
11,27.34
12,22.3
13,23.64
14,22.45
15,21.76
16,21.47
17,22.55
18,23.29
19,22.3
20,21.87
21,21.63
22,21.71
23,22.11
24,19.87
25,19.45
26,19.43
27,18.18
28,17.63
29,18.73
30,19.13
31,19.46
32,20.11
33,21.36
34,20.06
35,19.85
36,25.47
37,28.88
38,17.38
39,17.16
40,18.89
41,20.43
42,25.07
43,24.95
44,22.28
45,25.14
46,23.26
47,22.06
48,18.37
49,17.58
50,17.13
51,17.09
52,17.24
53,17.22
54,16.63
55,16.84
56,17.8
57,19.36
58,23.48
59,22.64
60,27.2
61,23.98
62,22.17
63,23.23
64,24.23
65,34.31
66,24.15
67,24.49
68,27.06
69,27.12
70,23.71
71,22.89
72,22.22
73,21.87
74,17.32
75,18.93
76,21.89
77,22.85
78,25.37
79,41.38
80,29.32
81,37.96
82,25.68
83,67.26
84,35.15
85,24.21
86,26.05
87,30.7
88,24.2
89,25.39
90,26.4
91,27.92
92,54.13
93,75.47
94,24.53
95,21.75
96,27.84
97,22.91
98,19.59
99,22.78
100,20.91
101,19.27
102,22.84
103,25.9
104,122.24
105,111.93
106,24.59
107,26.53
108,44.71
109,27.51
110,29.25
111,26.66
112,24.88
113,30.58
114,42.53
115,25.74
116,24.05
117,24.41
118,24.93
119,23.87
120,21.3
121,24.78
122,19.55
123,19.33
124,19.24
125,20.2
126,19.17
127,20.62
128,31.17
129,22.92
130,23.17
131,21.95
132,23.18
133,23
134,23.24
135,23.38
136,21.49
137,24.11
138,24.71
139,23.31
140,23.42
141,21.83
142,21.66
143,20.22
144,19.53
145,19.5
146,19.9
147,19.98
148,19.99
149,20.91
150,20.64
151,28.91
152,50.92
153,23.87
154,23.2
155,21.67
156,22.64
157,22.2
158,21.49
159,21.68
160,21.44
161,24.03
162,25.5
163,25.23
164,25.16
165,24.02
166,24.1
167,22.84
168,22.61
169,21.47
170,20.86
171,20.25
172,20.82
173,22.4
174,21.97
175,24.72
176,32.33
177,36.39
178,36.4
179,29.33
180,34.05
181,28.4
182,26.44
183,25.45
184,25.73
185,27.37
186,35.3
187,25.98
188,26.63
189,26.61
190,24.61
191,23.59
192,21.13
193,21.69
194,22.44
195,22.06
196,21.91
197,20.78
198,22.03
199,42.2
200,24.62
201,24.79
202,23.32
203,24.72
204,22.66
205,22.27
206,23.4
207,21.54
208,19.86
209,21.98
210,25.52
211,26.44
212,27.11
213,39.11
214,26.09
215,26.32
216,22.14
217,22.54
218,23.88
219,21.91
220,23.73
221,21.17
222,20.91
223,23.96
224,28.79
225,23.02
226,20.09
227,21.18
228,25.12
229,20.62
230,19.54
231,19.02
232,19.53
233,20.95
234,43.06
235,26.66
236,26.19
237,25.01
238,27.4
239,25.25
240,25.75
241,29.29
242,25.33
243,24.26
244,24.75
245,25.91
246,25.42
247,25.45
248,31.95
249,31.68
250,38.4
251,32.41
252,34.66
253,32.28
254,26.98
255,23.58
256,23.74
257,22.97
258,27.23
259,26.47
260,27.84
261,26.92
262,25.46
263,24.49
264,21.14
265,20.11
266,20.42
267,20.43
268,20.89
269,22.91
270,23.07
271,43.32
272,37.87
273,27.59
274,22.13
275,22.39
276,22.79
277,23.57
278,21.53
279,21.76
280,19.54
281,20.94
282,25.32
283,26.62
284,25.94
285,26.73
286,23.95
287,22.78
288,20.29
289,24.91
290,34.05
291,24.44
292,25.54
293,28.22
294,25.87
295,34.83
296,49.84
297,65.04
298,24.08
299,23.74
300,23.79
301,23.26
302,23.81
303,24.8
304,22.79
305,25.52
306,34.45
307,26.39
308,29.16
309,23.15
310,24.1
311,23.08
312,21.41
313,19.91
314,19.84
315,20.19
316,20.55
317,20.7
318,28.54
319,24.91
320,77.25
321,31.13
322,24.03
323,25.52
324,24.1
325,23.87
326,21.74
327,20.21
328,19.66
329,19.69
330,20.99
331,22.62
332,22.15
333,21.3
334,20.48
335,20.29
336,20.3
337,19.44
338,19.66
339,19.74
340,20.2
341,23.25
342,22.8
343,25.52
344,23.45
345,25.47
346,22.54
347,24.46
348,22.09
349,22.26
350,22.9
351,24.01
352,25.24
353,25.62
354,31.75
355,26.22
356,25.22
357,25.32
358,22.76
359,20.65
360,20.17
361,20.53
362,23.05
363,22.12
364,20.4
365,19.77
366,20.36
367,21.3
368,22.54
369,25.05
370,24.37
371,23.49
372,22.98
373,21.12
374,20.62
375,20.63
376,20.55
377,21.91
378,25.62
379,27.01
380,24.57
381,24.27
382,21.36
383,20.26
384,19.84
385,20.61
386,20.1
387,20.2
388,20.18
389,20.43
390,20.4
391,20.6
392,21.23
393,21.93
394,21.15
395,20.57
396,20.48
397,20.62
398,20.49
399,21.07
400,20.85
401,21.85
402,24.35
403,26.46
404,23.03
405,21.98
406,21.03
407,20.32
408,19.86
409,19.65
410,19.63
411,19.54
412,19.48
413,19.58
414,20.75
415,23.13
416,23.87
417,23.13
418,23.48
419,23.67
420,23.54
421,22.71
422,23.03
423,22.76
424,22.38
425,24.61
426,53.81
427,32.15
428,24.57
429,24.33
430,23.18
431,20.81
432,20.07
433,19.63
434,19.3
435,19.76
436,19.91
437,20.32
438,22.47
439,25.98
440,47.17
441,26.97
442,22.6
443,22.65
444,20.86
445,20.6
446,19.73
447,19.11
448,18.89
449,18.67
450,20.35
451,21.56
452,21.18
453,21.25
454,20.09
455,19.42
456,18.83
457,18.39
458,18.49
459,18.37
460,18.7
461,19.03
462,20.03
463,21.52
464,25.29
465,23.1
466,22.24
467,20.67
468,20.43
469,19.93
470,18.65
471,17.34
472,17.67
473,18.67
474,27.47
475,25.17
476,22.37
477,21.21
478,21.96
479,20.19
480,18.98
481,18.2
482,18.45
483,19.05
484,19.19
485,19.99
486,23.99
487,26.7
488,32.75
489,26.05
490,22.83
491,21.04
492,19.47
493,17.93
494,17.55
495,17.3
496,17.04
497,17.54
498,19.77
499,21.37
500,20.79
501,19.65
502,18.56
503,17.57
504,17.17
505,17.06
506,17.43
507,17.15
508,17.03
509,18.12
510,20.97
511,21.17
512,24.41
513,30.5
514,19.86
515,21.85
516,22.45
517,22.39
518,21.95
519,20.14
520,19.64
521,22.01
522,26.25
523,33.62
524,23.49
525,23.9
526,21.84
527,22
528,21.26
529,20.21
530,20.82
531,20.68
532,21.19
533,22.7
534,36.2
535,23.75
536,27.45
537,45.36
538,23.73
539,23.76
540,23.59
541,21.95
542,21.79
543,20.88
544,20.86
545,23.31
546,45.47
547,29.57
548,26.1
549,24.33
550,24.39
551,24.03
552,24.91
553,22.93
554,22.29
555,21.85
556,21.55
557,22.67
558,21.79
559,23.21
560,23.11
561,22.38
562,22.01
563,21.96
564,22.46
565,24.77
566,23.59
567,28.61
568,26.49
569,24.79
570,29.43
571,24.48
572,29.1
573,25.36
574,22.52
575,22.33
576,23.75
577,23.03
578,21.63
579,21.66
580,19.99
581,20.32
582,24.2
583,26.01
584,23.83
585,27.34
586,25.64
587,31.75
588,33.23
589,62.18
590,42.54
591,23.46
592,24.46
593,26.82
594,62.33
595,46.05
596,55.18
597,29.37
598,21.17
599,19.74
600,19.92
601,22.17
602,21.45
603,19.95
604,20.38
605,22.03
606,22.69
607,55.44
608,25.66
609,32.61
610,52.2
611,35.36
612,31.91
613,26.16
614,25.33
615,24.68
616,23.58
617,22.68
618,25.91
619,26.24
620,24.6
621,21.74
622,20.84
623,19.96
624,18.33
625,18.51
626,18.26
627,17.74
628,17.6
629,17.4
630,19.25
631,20.37
632,23.36
633,23.68
634,24.63
635,23.13
636,25.28
637,23.87
638,24.34
639,24.3
640,22.52
641,24.49
642,23.82
643,25.67
644,25.6
645,23.96
646,21.56
647,20.73
648,20.52
649,20.56
650,20.4
651,20.33
652,20
653,20.25
654,20.74
655,24.1
656,25.91
657,54.63
658,26.04
659,28.41
660,28.13
661,26.14
662,25.3
663,26.13
664,24.38
665,25.25
666,28.59
667,32.81
668,30.94
669,31.47
670,34.02
671,29.36
672,26.28
673,26.84
674,25.64
675,27.8
676,26.99
677,26.24
678,27.14
679,30.11
680,39.93
681,27.81
682,27.93
683,26.73
684,31.46
685,26.56
686,28.02
687,26.69
688,28.85
689,30.76
690,70.71
691,28.85
692,26.39
693,24.99
694,24.85
695,24.32
696,28.19
697,32.5
698,36.78
699,29.39
700,25.98
701,26.58
702,27.84
703,30.77
704,28.61
705,26.35
706,21
707,20.51
708,20.41
709,18.96
710,20.07
711,19.72
712,19.78
713,20.92
714,25.55
715,28.72
716,24.95
717,30.78
718,29.4
719,22.36
720,23.84
721,22.17
722,21.12
723,22.19
724,19.44
725,19.43
726,19.27
727,24.75
728,26.57
729,24.6
730,30.71
731,27.88
732,35.82
733,33.4
734,61.19
735,30.14
736,28.83
737,33.24
738,80.16
739,47.43
740,35.03
741,35.37
742,28.54
743,25.44
744,25.06
745,28.11
746,24.65
747,23.93
748,24.83
749,25.07
750,25.17
751,25.17
752,29.09
753,62.76
754,49.25
755,24.44
756,28.32
757,32.34
758,26.15
759,26.59
760,26.18
761,26.95
762,43.31
763,29.08
764,26.23
765,27.51
766,25.23
767,24.15
768,21.76
769,25.51
770,23.76
771,23.68
772,23.8
773,27.62
774,25.12
775,24.63
776,28.33
777,30.08
778,31.34
779,37.45
780,41.55
781,32.56
782,28.72
783,28.88
784,26.81
785,26.41
786,37.62
787,41.13
788,28.78
789,29.99
790,36.93
791,26.05
792,24.71
793,32.86
794,31.45
795,27.65
796,26.54
797,32.67
798,27.51
799,32.81
800,54.23
801,34
802,31.97
803,41.92
804,42.8
805,36.18
806,32.71
807,29.14
808,27.88
809,27.42
810,41.3
811,34.47
812,31.87
813,32.82
814,30.42
815,23.55
816,22.36
817,21.7
818,22.24
819,21.9
820,22.68
821,22.92
822,24.72
823,36.95
824,80.38
825,79.68
826,27.52
827,23.45
828,27.14
829,27.33
830,21.18
831,20.82
832,20.89
833,21.56
834,23.25
835,23.4
836,22.84
837,22.17
838,21.47
839,20.49
840,19.42
841,22.24
842,20.93
843,20.42
844,20.11
845,20.35
846,20.84
847,22.28
848,26.2
849,25.59
850,22.03
851,21.62
852,21.22
853,21.4
854,21.06
855,21.13
856,20.55
857,20.68
858,21.66
859,24.26
860,22.58
861,22.2
862,21.37
863,20.3
864,19.81
865,20.68
866,20
867,20.39
868,20
869,21.1
870,21.25
871,21.19
872,22.07
873,21.96
874,20.91
875,24.17
876,23.57
877,22.58
878,21.44
879,21.71
880,22.27
881,23.39
882,26.12
883,27.51
884,27.04
885,26.68
886,25.23
887,24
888,23.2
889,22.99
890,22.7
891,22.22
892,22.19
893,22.77
894,23.21
895,23.37
896,24.2
897,28.11
898,36.11
899,52.91
900,35.49
901,34.61
902,27.66
903,26.31
904,24.89
905,26.78
906,31.82
907,38.12
908,30.13
909,41.22
910,34.69
911,39.62
912,30.26
913,31.39
914,27.32
915,28.56
916,29.68
917,30.84
918,31.19
919,40.77
920,68.54
921,60.64
922,78.11
923,41.05
924,36.88
925,35.89
926,30.41
927,30.04
928,31.14
929,32.75
930,33.76
931,37.31
932,31.19
933,34.61
934,35.58
935,35.91
936,27.08
937,25.82
938,27.27
939,27.36
