price,hour
18.11,1
17.63,2
17.34,3
17.29,4
17.39,5
17.63,6
18.2,7
18.81,8
18.76,9
18.87,10
18.87,11
18.45,12
18.04,13
17.79,14
17.64,15
17.73,16
19.08,17
22.68,18
22.31,19
22.04,20
20.73,21
19.23,22
18.45,23
18.03,24
18.05,25
18.18,26
18.12,27
18.3,28
18.58,29
20.1,30
29.45,31
35.85,32
28.39,33
25.88,34
23.65,35
21.59,36
20.62,37
20.53,38
20.29,39
20.69,40
23.08,41
29.95,42
31.11,43
28.29,44
24.86,45
22.32,46
20.06,47
18.86,48
17.27,49
17.05,50
17.08,51
17.26,52
17.46,53
18.23,54
21.28,55
23.55,56
23.5,57
23.66,58
24.31,59
23.08,60
22.2,61
21.78,62
20.75,63
20.24,64
21.71,65
25.39,66
23.81,67
22.26,68
21.46,69
19.97,70
18.62,71
17.94,72
17.3,73
17.26,74
16.64,75
16.56,76
16.48,77
17.2,78
17.42,79
18.32,80
19.61,81
21.77,82
22.46,83
21.31,84
20.32,85
18.98,86
18.53,87
18.36,88
19.74,89
24.01,90
22.97,91
20.96,92
21.3,93
20.06,94
18.78,95
17.83,96
17.8,97
17.19,98
16.83,99
16.99,100
17.23,101
17.3,102
18.32,103
18.67,104
18.94,105
18.81,106
18.58,107
17.99,108
17.76,109
17.34,110
17.32,111
16.21,112
17.92,113
25.8,114
24.29,115
24.62,116
23.35,117
19.68,118
18.23,119
17.71,120
17.28,121
17.38,122
17.28,123
17.45,124
17.76,125
20.6,126
30.55,127
35.9,128
29.25,129
25.24,130
24.24,131
22.1,132
20.9,133
20.71,134
20.44,135
20.72,136
22.81,137
31.59,138
29.84,139
28.36,140
29.56,141
23.63,142
20.84,143
19.97,144
18.32,145
18.2,146
18.14,147
18.18,148
18.71,149
21.27,150
29.94,151
40.37,152
26.05,153
25.12,154
25.05,155
23.53,156
22.11,157
21.75,158
21.39,159
21.47,160
22.81,161
27.97,162
26.11,163
25.7,164
24.79,165
21.96,166
20.2,167
19.04,168
18.73,169
18.73,170
18.59,171
18.58,172
18.92,173
20.71,174
26.26,175
27.56,176
25.56,177
23.57,178
22.51,179
21.56,180
20.73,181
20.51,182
20.32,183
20.58,184
22.56,185
30.45,186
30.68,187
26.17,188
24.9,189
23.8,190
20.91,191
19.67,192
20.19,193
19.96,194
19.85,195
19.66,196
20.1,197
24.92,198
36.92,199
49.82,200
30.02,201
25.71,202
23.18,203
20.79,204
19.84,205
19.3,206
18.81,207
19.01,208
20.25,209
24.8,210
24.54,211
22.93,212
22.64,213
21.0,214
19.75,215
18.45,216
18.04,217
17.85,218
17.6,219
17.7,220
17.79,221
19.11,222
21.84,223
23.97,224
21.99,225
21.34,226
21.23,227
20.31,228
18.63,229
18.56,230
18.3,231
18.22,232
18.9,233
20.6,234
20.05,235
19.33,236
18.79,237
17.41,238
15.55,239
14.13,240
14.06,241
13.96,242
13.52,243
13.36,244
13.69,245
14.03,246
14.27,247
15.78,248
17.7,249
18.13,250
18.28,251
17.9,252
17.52,253
16.3,254
15.34,255
15.2,256
17.71,257
18.75,258
18.56,259
18.13,260
18.27,261
17.12,262
15.24,263
13.15,264
14.57,265
14.22,266
14.52,267
14.46,268
14.48,269
14.75,270
16.31,271
17.39,272
17.91,273
18.89,274
19.46,275
18.97,276
19.08,277
18.62,278
18.6,279
18.71,280
20.26,281
26.49,282
26.37,283
23.48,284
22.95,285
20.57,286
18.26,287
17.76,288
15.74,289
14.88,290
14.66,291
14.81,292
16.26,293
17.61,294
26.16,295
26.94,296
24.46,297
24.26,298
25.42,299
23.05,300
21.54,301
21.54,302
20.6,303
20.8,304
23.49,305
29.9,306
28.52,307
24.45,308
24.73,309
20.74,310
19.2,311
17.65,312
16.72,313
15.37,314
14.83,315
14.85,316
15.82,317
18.32,318
26.04,319
26.97,320
23.33,321
23.31,322
22.98,323
21.24,324
20.71,325
20.52,326
19.98,327
20.17,328
21.48,329
26.93,330
25.21,331
23.0,332
23.34,333
20.29,334
18.8,335
18.11,336
18.43,337
18.28,338
17.43,339
17.43,340
17.79,341
18.71,342
24.75,343
26.82,344
24.01,345
24.45,346
22.96,347
21.21,348
20.37,349
20.24,350
19.65,351
19.14,352
20.33,353
25.52,354
24.16,355
21.43,356
21.04,357
18.92,358
18.06,359
16.08,360
17.01,361
16.02,362
15.77,363
15.52,364
17.15,365
18.93,366
24.43,367
27.43,368
25.28,369
24.72,370
24.83,371
22.43,372
21.43,373
21.38,374
21.45,375
21.02,376
23.03,377
32.79,378
32.64,379
30.12,380
30.97,381
27.15,382
23.27,383
23.03,384
20.48,385
20.4,386
20.04,387
20.14,388
20.82,389
24.51,390
36.06,391
49.1,392
34.17,393
31.65,394
30.86,395
25.57,396
24.35,397
23.5,398
22.93,399
23.02,400
23.95,401
33.74,402
30.81,403
27.62,404
27.77,405
