hour,price
1,20.32
2,19.28
3,17.07
4,16.89
5,17.37
6,18.68
7,19.99
8,21.37
9,21.77
10,22.69
11,22.92
12,22.39
13,21.50
14,21.07
15,21.04
16,21.17
17,23.34
18,29.27
19,28.64
20,27.27
21,26.39
22,25.24
23,22.49
24,21.32
25,21.75
26,21.17
27,20.95
28,20.97
29,20.85
30,21.84
31,22.90
32,26.13
33,27.16
34,26.59
35,26.50
36,24.99
37,23.49
38,21.99
39,21.54
40,21.63
41,23.05
42,30.17
43,29.63
44,28.82
45,27.61
46,26.64
47,23.12
48,21.70
49,21.83
50,20.97
51,20.08
52,20.00
53,20.16
54,20.92
55,21.43
56,25.11
57,24.92
58,23.75
59,22.73
60,21.98
61,21.57
62,21.38
63,21.35
64,21.46
65,22.39
66,36.65
67,31.28
68,30.00
69,28.94
70,25.70
71,22.98
72,21.90
73,22.26
74,21.27
75,21.24
76,21.79
77,22.50
78,25.78
79,32.74
80,37.85
81,33.98
82,30.92
83,32.28
84,29.70
85,27.95
86,27.45
87,27.06
88,27.27
89,32.04
90,53.66
91,48.34
92,44.06
93,40.56
94,35.58
95,30.06
96,26.96
97,28.60
98,28.66
99,28.25
100,29.10
101,30.30
102,38.50
103,55.51
104,65.26
105,51.54
106,40.92
107,37.16
108,35.11
109,31.22
110,30.36
111,29.08
112,28.87
113,31.95
114,47.52
115,47.20
116,42.89
117,40.66
118,36.76
119,31.61
120,29.58
121,33.89
122,33.91
123,33.18
124,32.62
125,34.06
126,40.72
127,61.28
128,65.77
129,46.06
130,41.08
131,36.11
132,32.47
133,29.87
134,29.40
135,28.39
136,28.20
137,29.75
138,41.73
139,42.24
140,38.22
141,35.82
142,32.77
143,28.97
144,26.90
145,25.94
146,24.96
147,24.62
148,24.72
149,25.31
150,31.81
151,43.00
152,46.12
153,33.38
154,31.75
155,29.74
156,28.57
157,26.81
158,26.24
159,25.74
160,25.87
161,27.12
162,33.43
163,32.28
164,30.95
165,29.98
166,27.56
167,24.43
168,22.57
169,20.22
170,19.57
171,18.65
172,18.97
173,19.65
174,22.87
175,27.61
176,29.47
177,27.83
178,27.91
179,27.19
180,26.22
181,24.92
182,24.32
183,23.42
184,23.37
185,24.64
186,28.20
187,28.05
188,26.25
189,25.03
190,22.99
191,20.24
192,17.75
193,19.88
194,18.59
195,17.85
196,17.46
197,17.41
198,18.47
199,19.91
200,22.53
201,24.02
202,24.84
203,25.22
204,24.54
205,23.55
206,22.88
207,21.99
208,21.84
209,23.09
210,26.54
211,26.11
212,24.45
213,23.47
214,22.81
215,20.46
216,17.07
217,15.97
218,14.09
219,10.83
220,8.64
221,8.47
222,10.74
223,14.61
