price,hour
26.55,1
25.13,2
22.8,3
21.96,4
21.54,5
22.83,6
24.08,7
24.22,8
25.46,9
27.85,10
27.97,11
28.11,12
28.03,13
28.09,14
26.8,15
24.55,16
31.06,17
35.13,18
30.99,19
30.31,20
29.47,21
31.86,22
25.42,23
26.1,24
26.37,25
24.55,26
22.67,27
21.94,28
21.66,29
22.9,30
27.02,31
28.86,32
28.41,33
29.7,34
29.66,35
29.73,36
29.33,37
29.26,38
29.17,39
29.34,40
32.99,41
42.23,42
38.77,43
38.35,44
35.1,45
33.13,46
30.87,47
30.24,48
29.9,49
29.15,50
28.74,51
28.94,52
29.71,53
36.65,54
51.23,55
55.12,56
44.54,57
41.67,58
44.82,59
42.55,60
39.69,61
40.38,62
39.02,63
39.38,64
63.15,65
99.25,66
86.35,67
74.53,68
67.83,69
49.99,70
49.69,71
46.42,72
32.83,73
30.05,74
29.7,75
30.87,76
35.67,77
42.57,78
49.79,79
72.01,80
51.53,81
49.34,82
48.33,83
40.13,84
37.87,85
37.92,86
34.64,87
36.35,88
50.66,89
89.29,90
70.13,91
49.86,92
45.6,93
39.42,94
34.96,95
32.81,96
29.98,97
28.22,98
28.09,99
28.06,100
28.09,101
29.27,102
33.19,103
40.59,104
38.55,105
37.68,106
37.0,107
35.36,108
32.3,109
31.36,110
31.33,111
31.13,112
33.26,113
42.45,114
40.08,115
39.03,116
36.69,117
36.13,118
33.11,119
28.97,120
28.04,121
27.88,122
27.26,123
27.29,124
27.17,125
27.55,126
33.06,127
37.84,128
33.7,129
32.88,130
33.86,131
32.77,132
30.15,133
29.54,134
29.09,135
29.19,136
37.62,137
46.96,138
38.55,139
33.99,140
32.68,141
30.5,142
28.71,143
26.56,144
24.39,145
24.3,146
22.53,147
22.5,148
22.33,149
22.54,150
23.73,151
26.41,152
27.37,153
28.34,154
28.73,155
28.58,156
27.71,157
26.59,158
26.3,159
26.4,160
30.48,161
39.62,162
33.58,163
31.4,164
29.51,165
28.99,166
26.23,167
23.91,168
23.82,169
23.41,170
20.15,171
19.76,172
19.81,173
20.42,174
20.97,175
22.25,176
23.95,177
26.78,178
27.09,179
27.13,180
27.03,181
26.45,182
26.14,183
26.39,184
30.34,185
36.0,186
35.17,187
32.77,188
30.54,189
29.18,190
26.98,191
22.37,192
26.18,193
24.8,194
24.24,195
23.13,196
24.41,197
26.46,198
31.57,199
35.24,200
32.68,201
32.46,202
32.39,203
30.64,204
29.73,205
29.31,206
29.06,207
29.03,208
33.25,209
47.73,210
38.79,211
35.28,212
32.83,213
29.94,214
27.36,215
24.6,216
26.3,217
25.36,218
23.94,219
22.78,220
23.75,221
24.45,222
32.36,223
33.84,224
30.83,225
30.41,226
30.34,227
29.19,228
29.03,229
28.95,230
28.2,231
27.92,232
31.6,233
44.06,234
38.76,235
33.87,236
32.69,237
29.83,238
27.31,239
25.25,240
27.91,241
27.23,242
26.18,243
25.2,244
25.24,245
26.79,246
32.5,247
36.72,248
33.23,249
31.9,250
31.88,251
30.24,252
30.03,253
29.57,254
28.88,255
28.82,256
33.25,257
50.87,258
38.25,259
35.76,260
32.83,261
30.34,262
28.2,263
25.5,264
27.55,265
26.35,266
25.78,267
25.05,268
23.93,269
25.9,270
32.86,271
36.85,272
31.77,273
32.27,274
32.42,275
32.66,276
32.15,277
31.81,278
31.13,279
31.21,280
37.45,281
51.98,282
38.58,283
36.23,284
32.95,285
31.36,286
29.35,287
26.26,288
27.08,289
26.44,290
25.46,291
25.22,292
24.16,293
25.55,294
35.3,295
35.22,296
32.48,297
32.26,298
33.75,299
33.2,300
32.42,301
32.64,302
31.0,303
31.15,304
33.63,305
38.89,306
38.25,307
38.11,308
34.85,309
31.86,310
28.94,311
28.62,312
30.14,313
30.02,314
28.94,315
28.85,316
28.31,317
29.27,318
32.33,319
32.12,320
34.11,321
35.58,322
36.83,323
36.09,324
35.88,325
32.81,326
32.81,327
33.5,328
35.04,329
51.97,330
46.38,331
44.47,332
36.83,333
34.91,334
34.59,335
36.91,336
46.59,337
34.05,338
34.47,339
33.59,340
31.84,341
33.47,342
34.56,343
34.59,344
36.25,345
40.34,346
42.07,347
35.88,348
35.67,349
33.34,350
32.73,351
36.42,352
40.72,353
85.66,354
81.18,355
48.64,356
45.24,357
43.68,358
35.66,359
34.68,360
38.2,361
34.32,362
33.62,363
32.64,364
32.75,365
36.9,366
47.72,367
58.73,368
58.89,369
45.58,370
45.83,371
39.37,372
36.23,373
35.33,374
34.79,375
36.87,376
46.39,377
76.26,378
58.82,379
51.0,380
35.13,381
32.2,382
31.72,383
28.74,384
28.41,385
27.71,386
26.85,387
25.75,388
26.32,389
25.82,390
31.86,391
35.24,392
36.35,393
34.51,394
34.18,395
32.95,396
32.42,397
32.43,398
30.95,399
31.68,400
33.62,401
40.9,402
36.72,403
32.51,404
29.63,405
29.45,406
27.21,407
27.68,408
28.36,409
28.69,410
27.83,411
27.32,412
27.96,413
25.22,414
34.79,415
36.52,416
36.26,417
36.16,418
36.13,419
36.21,420
36.03,421
35.44,422
35.03,423
35.44,424
36.78,425
