price,hour
12.98,1
12.14,2
12.35,3
12.53,4
10.8,5
10.03,6
10.78,7
10.82,8
12.43,9
13.06,10
14.23,11
13.14,12
14.11,13
14.97,14
14.75,15
15.81,16
18.14,17
22.77,18
19.93,19
15.91,20
14.28,21
10.68,22
10.56,23
9.75,24
9.98,25
7.65,26
7.26,27
7.59,28
6.73,29
7.53,30
7.73,31
9.39,32
10.97,33
13.55,34
15.51,35
15.01,36
15.36,37
15.85,38
15.6,39
16.91,40
19.01,41
27.25,42
24.75,43
21.87,44
19.73,45
16.77,46
15.72,47
14.5,48
12.56,49
10.99,50
10.87,51
10.07,52
9.58,53
10.04,54
10.57,55
10.89,56
13.43,57
15.12,58
17.52,59
19.6,60
19.54,61
18.75,62
19.3,63
19.56,64
22.49,65
28.11,66
25.86,67
23.42,68
19.62,69
17.14,70
15.11,71
14.92,72
11.26,73
10.81,74
11.24,75
10.88,76
12.68,77
15.42,78
18.47,79
23.82,80
23.37,81
23.92,82
23.06,83
22.07,84
21.24,85
21.31,86
21.31,87
21.53,88
23.47,89
33.96,90
26.93,91
24.23,92
22.32,93
21.13,94
19.66,95
16.7,96
16.38,97
14.96,98
15.75,99
14.11,100
14.42,101
16.42,102
20.52,103
23.41,104
23.01,105
24.62,106
24.21,107
23.75,108
22.43,109
22.17,110
21.99,111
22.81,112
24.58,113
35.58,114
29.13,115
26.13,116
23.68,117
21.33,118
17.56,119
16.67,120
16.35,121
16.0,122
16.44,123
15.93,124
16.0,125
18.68,126
22.19,127
24.53,128
25.37,129
25.99,130
26.08,131
24.1,132
23.39,133
23.19,134
22.77,135
22.42,136
25.48,137
33.46,138
29.08,139
25.4,140
24.33,141
21.81,142
19.97,143
17.84,144
17.68,145
16.39,146
15.98,147
16.11,148
16.73,149
19.31,150
24.65,151
28.68,152
29.3,153
26.12,154
26.1,155
25.06,156
24.04,157
23.75,158
23.52,159
24.19,160
28.96,161
35.49,162
31.11,163
27.91,164
25.71,165
24.38,166
21.28,167
19.35,168
19.33,169
17.59,170
16.75,171
16.84,172
17.43,173
19.33,174
22.1,175
25.18,176
25.99,177
25.44,178
24.59,179
23.82,180
23.63,181
23.39,182
23.25,183
23.56,184
28.53,185
37.07,186
30.98,187
25.44,188
25.19,189
24.0,190
21.73,191
20.72,192
20.74,193
18.26,194
18.01,195
18.5,196
18.31,197
18.65,198
18.11,199
20.57,200
25.49,201
24.14,202
23.58,203
21.97,204
20.73,205
20.25,206
20.38,207
19.95,208
24.54,209
30.89,210
25.95,211
24.95,212
22.06,213
21.34,214
20.14,215
18.75,216
21.06,217
18.93,218
18.42,219
18.16,220
17.67,221
18.05,222
19.77,223
19.57,224
22.02,225
21.54,226
22.95,227
22.27,228
21.98,229
21.37,230
21.64,231
21.98,232
25.77,233
33.83,234
28.11,235
25.0,236
24.59,237
21.96,238
22.19,239
19.6,240
22.77,241
20.69,242
20.36,243
19.69,244
19.98,245
22.82,246
25.76,247
26.91,248
29.85,249
28.89,250
27.74,251
25.84,252
25.37,253
24.58,254
